Gene = l(2)05287
Position 1960: 0.00020509326017113835
Position 4404: 0.00020189014833280452
Position 3218: 0.00014988868279285043
Position 1648: 0.00014492485740224352
Position 3614: 0.0001312547773818364
Position 3547: 0.00013091534918301936
Position 72: 0.00012921468472563155
Position 1860: 0.00012324756942635196
Position 461: 0.00011398829238547047
Position 711: 0.000111126913034448
Position 586: 0.00010798927657906274
Position 1902: 9.73732833994317e-05
Position 1469: 8.155023727928784e-05
Position 225: 8.081889736477195e-05
Position 507: 7.975567794446208e-05
Position 900: 7.553410276786564e-05
Position 1135: 7.545037977979103e-05
Position 1491: 6.990645177754723e-05
Position 2125: 5.961194859736955e-05
Position 3067: 5.281553485158749e-05
Position 928: 4.984280782764544e-05
Position 1462: 4.834760945842828e-05
Position 1096: 4.6764707006885194e-05
Position 1023: 4.344377013136204e-05
Position 1155: 4.3306549229652354e-05
Position 1678: 4.220085115624611e-05
Position 654: 4.20231549806341e-05
Position 2895: 3.544525539410208e-05
Position 203: 3.5052496712940245e-05
Position 631: 3.3915636706375e-05
Position 75: 3.069931167016307e-05
Position 487: 3.0489305284511984e-05
Position 1160: 3.0285303082964933e-05
Position 1480: 2.938892872858101e-05
Position 3843: 2.3866167866570774e-05
Position 2963: 2.3657159840395816e-05
Position 469: 2.274900162139916e-05
Position 1999: 2.235338001281773e-05
Position 843: 1.856537466068422e-05
Position 2899: 1.7738901465529877e-05
Position 3098: 1.6080003620621362e-05
Position 961: 1.3660536854458274e-05
Position 1297: 1.3311965527277816e-05
Position 524: 1.2668515812680173e-05
Position 963: 1.2180036024780624e-05
Position 370: 1.1602594228476089e-05
Position 1205: 1.1559526267489376e-05
Position 651: 9.10090972739933e-06
Position 2030: 9.015549172813127e-06
Position 522: 8.886011233371264e-06
Position 538: 8.86443672057411e-06
Position 3587: 8.635319302914785e-06
Position 351: 8.622189490640326e-06
Position 2173: 8.50065968625742e-06
Position 1650: 7.945074389495145e-06
Position 286: 7.6011438417592e-06
Position 4819: 6.109230649067905e-06
Position 197: 5.922370708647904e-06
Position 1825: 5.694748628504619e-06
Position 1439: 5.011374526100371e-06
Position 297: 4.802152209543972e-06
Position 4184: 3.8664168140540536e-06
Position 2210: 3.611085698168665e-06
Position 2348: 3.2758396857341666e-06
Position 3876: 3.1699685072577737e-06
Position 1663: 3.056992086171314e-06
Position 421: 2.191868862946069e-06
Position 1549: 2.1884303557384384e-06
Position 357: 2.128983340938085e-06
Position 3575: 1.7830486694174906e-06
Position 3609: 1.7483469645359702e-06
Position 2841: 1.6998662381105676e-06
Position 190: 1.4717667685208585e-06
Position 724: 1.4034321176280124e-06
Position 3538: 1.3754759818872865e-06
Position 684: 1.3318967632905013e-06
Position 90: 1.2779562957109235e-06
Position 2577: 1.1731780931424342e-06
Position 1384: 1.0203534718771254e-06
Position 3360: 5.110135001267313e-07
Position 1978: 4.76856623034663e-07
Position 1546: 3.912180768379068e-07
Position 3328: 3.591970828657135e-07
Position 3425: 2.86052946214629e-07
Position 3854: 2.7468250591001636e-07
Position 1601: 2.0557466055769657e-07
Position 857: 1.9827817106230982e-07
Position 1320: 1.8723671208779207e-07
Position 1561: 1.5079618296176212e-07
Position 3433: 1.3935686543483718e-07
Position 3379: 1.3220266317250197e-07
Position 3397: 1.2528512209781567e-07
Position 2127: 7.854670649885507e-08
Position 837: 4.857980273517001e-08
Position 329: 3.7869174114465103e-08
Position 2207: 2.2391148255146516e-08
Position 3428: 1.6454627599095582e-08
Position 150: 1.5217142611432717e-08
Position 1783: 1.148035719526652e-08
Position 2006: 1.0455804168029616e-08
Position 117: 9.003576196632337e-09
Position 3384: 7.71541203477866e-09
Position 1138: 5.966585173115425e-09
Position 828: 1.5605174058961673e-09
Position 2572: 1.5099104102410514e-09
Position 338: 1.2503700290155043e-09
Position 1853: 9.241418446623154e-10
Position 2284: 8.544239927211743e-10
Position 2475: 5.922337004575061e-10
Position 390: 3.320651183596193e-10
Position 2622: 2.0011850476377005e-10
Position 1504: 7.819905309874929e-11
Position 3857: 7.580652983702994e-11
Position 1367: 3.189595106771642e-11
Position 333: 2.9860103431844315e-12
Position 2008: 2.3585164528286676e-12
Position 314: 2.3046859376353846e-12
Position 340: 5.233764319350618e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 1539: 0.9977859109484735
Position 3021: 0.9946484399478676
Position 322: 0.9944809563266778
Position 820: 0.9933920611979431
Position 1783: 0.9896718963382549
Position 7016: 0.7563191356738552
Position 2762: 0.3600967977736828
Position 1325: 0.2540710626266913
Position 113: 0.20409925753763344
Position 3661: 0.05493342714098784
Position 6914: 0.05309100326004862
Position 2746: 0.04349099391063372
Position 2018: 0.042074489842238744
Position 5711: 0.03896609899235973
Position 117: 0.038487523704129285
Position 5449: 0.034830887136011256
Position 2876: 0.02036810643664344
Position 5358: 0.017845013071158777
Position 6228: 0.01652418613381125
Position 5902: 0.013955600054705563
Position 5031: 0.013549601187976847
Position 2104: 0.01276412518787911
Position 3506: 0.010857300259608023
Position 6485: 0.010236402961506803
Position 7436: 0.008834606165891844
Position 2727: 0.007982686116595748
Position 6613: 0.00769323816569488
Position 4568: 0.005829768603192692
Position 4765: 0.005643412036627359
Position 1853: 0.005426983077427739
Position 3480: 0.005350170807093612
Position 840: 0.004572785993771264
Position 7440: 0.004467172338514609
Position 585: 0.003874170912544085
Position 6096: 0.0035838557553242185
Position 3035: 0.0033246170785716624
Position 6173: 0.0033220486060836574
Position 6557: 0.0032589847639028784
Position 5406: 0.003080440126510638
Position 4978: 0.0029876895197150028
Position 3267: 0.0028295073402566113
Position 1832: 0.0028085601508367466
Position 4635: 0.0028003363396538633
Position 5855: 0.0027692368757222287
Position 6337: 0.0026901892483028903
Position 1266: 0.0026849830656714715
Position 4037: 0.0026180504913818903
Position 4456: 0.0023515101673964632
Position 356: 0.0022579692038430564
Position 6373: 0.002246091268625555
Position 3603: 0.0020519832914641756
Position 1428: 0.0020511550842946848
Position 6215: 0.001997679581163452
Position 3905: 0.0019413350629522862
Position 6977: 0.0015928525276718611
Position 3722: 0.0013452854245704126
Position 2446: 0.00129082627916245
Position 5170: 0.0011808616103480868
Position 2336: 0.0011778664125078383
Position 3062: 0.0011430690720132073
Position 6712: 0.0010809935918089722
Position 3281: 0.001046437607071696
Position 3618: 0.0009576218252256104
Position 2465: 0.0007848630838031538
Position 4219: 0.0006464479084689186
Position 4134: 0.0006129129872591049
Position 1346: 0.0005421545394150154
Position 2774: 0.0005260907084365259
Position 1283: 0.000521490812431261
Position 5400: 0.0004853709923478446
Position 1160: 0.00046968849803663456
Position 3182: 0.0004178733476689471
Position 1615: 0.0004143948589196472
Position 2456: 0.00035276456758259473
Position 3146: 0.000343458867299543
Position 597: 0.000332863089379411
Position 4239: 0.00032940652945676215
Position 350: 0.00031424144431406665
Position 286: 0.0002889161703385966
Position 2333: 0.0002701161935836917
Position 4957: 0.00025362458496544667
Position 4078: 0.0002292744747070758
Position 4194: 0.00020274837637598947
Position 4671: 0.0001942183693723154
Position 370: 0.0001942177245434505
Position 968: 0.0001864382997595312
Position 130: 0.00018530002219474399
Position 3587: 0.00018496871550853839
Position 3067: 0.00018105887985265577
Position 1234: 0.00015199623143896085
Position 5011: 0.00014782171258918706
Position 1291: 0.00014044129184564804
Position 1132: 0.00013692438430297366
Position 5556: 0.00013442010680164154
Position 2264: 0.00013032986573633689
Position 164: 0.00012050239664938365
Position 1439: 0.00011940785250120907
Position 4302: 0.0001051689548318835
Position 620: 0.00010229142800908458
Position 2179: 9.066289659545262e-05
Position 4394: 8.946127009299341e-05
Position 4123: 8.015145926063767e-05
Position 3538: 7.71452384689971e-05
Position 3569: 7.488792663157973e-05
Position 1297: 6.972984542937147e-05
Position 3734: 6.868651397420398e-05
Position 2261: 6.813121914554908e-05
Position 638: 6.566315691884333e-05
Position 2710: 6.556294554945784e-05
Position 125: 6.282992749024268e-05
Position 3254: 6.028764963179328e-05
Position 3551: 5.8755860252318804e-05
Position 518: 5.587758338171497e-05
Position 4322: 5.5300156400492156e-05
Position 2903: 5.470426609357974e-05
Position 203: 4.965965101663161e-05
Position 4804: 4.9474120138988006e-05
Position 2139: 4.762369713159608e-05
Position 4811: 4.522154582541999e-05
Position 1973: 4.460157187691104e-05
Position 95: 4.2817489498053636e-05
Position 2319: 4.2731707371056046e-05
Position 2303: 4.010338672472574e-05
Position 881: 3.9560168194218265e-05
Position 1210: 3.936925679046412e-05
Position 911: 3.7704606010422444e-05
Position 4696: 3.550524372306349e-05
Position 2121: 3.2866390279834946e-05
Position 3748: 3.248067595357327e-05
Position 935: 2.755313434790868e-05
Position 4354: 2.3690071750839457e-05
Position 4226: 2.317507344590653e-05
Position 90: 2.1312237182104105e-05
Position 1460: 2.129797239178846e-05
Position 1268: 1.2431189296503487e-05
Position 1363: 1.1194318040491422e-05
Position 3311: 9.986872207644163e-06
Position 1190: 7.369045770519387e-06
Position 1612: 7.091438802463168e-06
Position 84: 6.943489633301327e-06
Position 1663: 6.012911094418331e-06
Position 443: 5.323945103021039e-06
Position 701: 5.319443821975392e-06
Position 1352: 4.313375527875579e-06
Position 993: 2.7928492933409275e-06
Position 546: 2.529320657748298e-06
Position 293: 2.1047485870427016e-06
Position 1462: 2.0636862349800867e-06
Position 132: 1.2438608446775039e-06
Position 1572: 1.2375938592410868e-06
Position 72: 1.1331107026405446e-06
Position 421: 1.0884131005906567e-06
Position 185: 1.0784751329735317e-06
Position 1016: 1.0086125332485241e-06
Position 3320: 9.475668768953023e-07
Position 1709: 8.598341347189835e-07
Position 86: 7.143589946250697e-07
Position 440: 6.321020180911176e-07
Position 627: 5.712133346670979e-07
Position 3317: 5.184931881501603e-07
Position 459: 2.692316039886498e-07
Position 1504: 2.293196655679378e-07
Position 3106: 2.0008557534386073e-07
Position 3152: 1.760218836744013e-07
Position 150: 1.658203791927431e-07
Position 664: 1.362572081536166e-07
Position 141: 1.2174155386967602e-07
Position 259: 8.544629183493442e-08
Position 1746: 4.212730515837677e-08
Position 1763: 2.7258121704046656e-08
Position 2195: 2.169248740537694e-08
Position 197: 3.1585551281984014e-09
Position 857: 8.512417616425171e-10
Position 863: 5.138751582315165e-10
Position 852: 4.201336971081359e-10
Position 1047: 3.08992217370504e-11
Position 1860: 1.890128206855222e-11
Position 143: 2.9656250531489988e-12
