Gene = Tango1
Position 4403: 0.0004649524173009654
Position 3311: 0.0004617002110409454
Position 20: 0.00041891840946532504
Position 2218: 0.00041119306854951987
Position 1676: 0.0003461542020268181
Position 1442: 0.0003359756445058859
Position 2480: 0.0003342449515664557
Position 270: 0.0003262137263565625
Position 4972: 0.00030476531589202627
Position 686: 0.00030433618855492004
Position 2763: 0.00027012607177804226
Position 57: 0.00026020773115838957
Position 1975: 0.0002594742897410671
Position 3426: 0.0002521134489307484
Position 1616: 0.00022501393849312068
Position 1680: 0.00022414157481529117
Position 839: 0.00022406675049434056
Position 520: 0.00021328211628997114
Position 1149: 0.0002114127861175546
Position 4839: 0.00021124186155588992
Position 665: 0.0002100812274307716
Position 300: 0.00019952434176815365
Position 773: 0.00019172093088340664
Position 4421: 0.0001840014498456946
Position 776: 0.00015120691767934067
Position 1451: 0.00014710389024154426
Position 956: 0.00012881187447776328
Position 1825: 0.00012736858877916718
Position 1553: 0.00012366262843387018
Position 2786: 0.00012235298047229843
Position 3796: 0.00010618552528939956
Position 3842: 0.00010529943646285106
Position 2333: 0.0001005597152604003
Position 504: 9.608351534095736e-05
Position 2279: 8.997613685485947e-05
Position 3709: 8.80670952301838e-05
Position 1304: 8.700311591741725e-05
Position 1256: 8.262847720896925e-05
Position 3527: 7.764206053291558e-05
Position 347: 6.620726808062073e-05
Position 712: 5.652682691372413e-05
Position 2976: 5.5880953524712524e-05
Position 4153: 5.524448701290909e-05
Position 653: 5.3882660430569014e-05
Position 1487: 5.2967111475924015e-05
Position 1349: 5.213770651172537e-05
Position 297: 4.478448819087622e-05
Position 5002: 4.393105386548895e-05
Position 1514: 4.165601491301566e-05
Position 2933: 4.116742357960963e-05
Position 2096: 3.753789103597175e-05
Position 905: 2.7662254195385847e-05
Position 4831: 2.7175860413846355e-05
Position 1463: 2.6770883570192305e-05
Position 240: 2.6429768651367345e-05
Position 3205: 2.3452453238440718e-05
Position 4503: 2.1841272726210725e-05
Position 3432: 2.155051333208521e-05
Position 4105: 1.9571974810150294e-05
Position 3668: 1.893066339249575e-05
Position 3733: 1.625074941524579e-05
Position 188: 1.5278451081268453e-05
Position 4680: 1.0936477515936016e-05
Position 3156: 1.0523248574662102e-05
Position 4569: 9.758951621032634e-06
Position 4887: 9.500315733555747e-06
Position 1229: 8.014954537464153e-06
Position 2869: 7.81679752314501e-06
Position 25: 7.438015026459214e-06
Position 4956: 7.209732143768863e-06
Position 4875: 5.281414918616552e-06
Position 4342: 3.878704242208651e-06
Position 695: 3.7825724420104805e-06
Position 623: 3.7441991140998267e-06
Position 213: 2.612608971240712e-06
Position 86: 2.319339999807853e-06
Position 5102: 2.301922410610585e-06
Position 4903: 2.2664358904899992e-06
Position 4318: 1.4991024055324397e-06
Position 4773: 1.4788204682593791e-06
Position 4746: 1.198430803981465e-06
Position 202: 1.0481803151968033e-06
Position 224: 9.8884527488758e-07
Position 441: 8.708951391567998e-07
Position 1520: 7.56826371501275e-07
Position 959: 6.789398550716175e-07
Position 590: 6.379407139478532e-07
Position 104: 4.6500962212131546e-07
Position 644: 3.4969254854496367e-07
Position 639: 9.232271812174195e-08
Position 376: 6.879539436692908e-08
Position 527: 2.0282704922340534e-08
Position 4020: 8.615429548300938e-11
Position 385: 6.045991238265166e-11
Position 4962: 3.652834697671754e-12
Position 4454: 2.8805192770338977e-12
Position 4749: 2.715508743580126e-12
Position 380: 6.588294148452074e-14
Position 485: 1.6729608504243134e-14
Position 490: 5.220894577397861e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 4206: 0.9939932557889626
Position 4046: 0.9588134857588166
Position 2619: 0.927605855334837
Position 3364: 0.9218092056816702
Position 398: 0.8687564631866446
Position 3108: 0.6043347908048744
Position 5088: 0.5971460710368303
Position 956: 0.214367863882281
Position 3094: 0.13098032076349428
Position 2869: 0.07782717931747574
Position 3311: 0.03765378083415496
Position 5002: 0.021216632240276114
Position 3340: 0.013271637771905794
Position 4048: 0.007478847905818234
Position 1744: 0.006931648875305536
Position 1069: 0.005781663901190272
Position 4213: 0.005581827312744172
Position 2824: 0.004554955134643512
Position 2410: 0.0035077070594499906
Position 3389: 0.0032046440290962055
Position 2228: 0.002594443528987991
Position 2555: 0.0025897128250356345
Position 2112: 0.0023677620015636258
Position 2419: 0.0020946803214928014
Position 2821: 0.0020812172593019577
Position 773: 0.001957633552845382
Position 2432: 0.0018875323443591123
Position 1652: 0.0018603910038628786
Position 3320: 0.0017950240828070259
Position 1009: 0.0013704555509705756
Position 1735: 0.0010866578182767823
Position 1526: 0.0010527080876318509
Position 2891: 0.0010150937228432875
Position 2083: 0.0010085048903029563
Position 2225: 0.0009702014960535401
Position 5097: 0.0008541605449560544
Position 1775: 0.000687019449356926
Position 979: 0.00061737586368579
Position 1243: 0.000592379389590189
Position 4914: 0.0005762619021382522
Position 1250: 0.0005463903558920617
Position 758: 0.0005205924324928377
Position 2468: 0.00038029403163642974
Position 1705: 0.00029071078510527627
Position 2888: 0.00028890472108761186
Position 2664: 0.00027048890611609225
Position 1396: 0.00026059845481536946
Position 2153: 0.00025923578699942697
Position 583: 0.00025262518723021026
Position 3177: 0.00023857967268453803
Position 5134: 0.00022211407691810628
Position 3163: 0.00021521718817421037
Position 4887: 0.00017448968278861344
Position 1043: 0.00014869297479279235
Position 884: 0.00013779637649316334
Position 86: 0.00013740195499026
Position 89: 0.0001272645707798898
Position 1040: 0.00012673642100966478
Position 4990: 0.00012279120465989745
Position 496: 0.00011998647214013236
Position 971: 0.00011864622071320874
Position 3150: 0.00011742920015117583
Position 4601: 0.00010998695311882036
Position 4055: 0.00010915194893906713
Position 844: 9.737810647209587e-05
Position 896: 8.833242832939122e-05
Position 4688: 6.921916278997761e-05
Position 3129: 6.69186739845277e-05
Position 1256: 6.043284880821223e-05
Position 4267: 5.212571397771702e-05
Position 1270: 4.975159892586236e-05
Position 874: 4.147459552546853e-05
Position 4797: 3.8628656118487446e-05
Position 2715: 3.386333185528983e-05
Position 4062: 3.09806874628455e-05
Position 3323: 3.0259581188914777e-05
Position 4262: 3.0225889831707368e-05
Position 342: 2.5671343880018823e-05
Position 616: 2.2942025423139452e-05
Position 4839: 2.1959946660121872e-05
Position 5152: 2.061146567046138e-05
Position 1315: 1.9219195394644675e-05
Position 3705: 1.6711830751622133e-05
Position 4695: 1.5886258543191183e-05
Position 2849: 1.58632975425854e-05
Position 4723: 1.5195766559489861e-05
Position 95: 1.489665116034078e-05
Position 4982: 1.4423145111329702e-05
Position 601: 1.3721058183936191e-05
Position 5118: 1.3562827569391199e-05
Position 1091: 1.3458991737283713e-05
Position 832: 1.2622568820669202e-05
Position 754: 1.1276744008472656e-05
Position 994: 9.880957724849485e-06
Position 3461: 9.432498980180964e-06
Position 177: 9.289308983108043e-06
Position 911: 8.455893174479608e-06
Position 790: 8.442286359557331e-06
Position 4875: 6.486135020612978e-06
Position 4222: 6.480927053950428e-06
Position 649: 6.3044720786959656e-06
Position 4065: 5.974561737612439e-06
Position 3694: 5.7114925932879116e-06
Position 183: 5.273670210000039e-06
Position 580: 4.513739174402729e-06
Position 796: 3.7585258252586636e-06
Position 4310: 3.415184697550218e-06
Position 670: 2.5355328160882483e-06
Position 4607: 2.1670025605855455e-06
Position 802: 1.9875890607063174e-06
Position 665: 1.9725312478129857e-06
Position 4935: 1.8241918795204648e-06
Position 562: 1.7354159922951695e-06
Position 3603: 1.3215465913936066e-06
Position 691: 1.2036547762294e-06
Position 448: 1.1287331207267208e-06
Position 3663: 1.0490014267820076e-06
Position 639: 1.0148309919163898e-06
Position 4761: 1.0141952290177673e-06
Position 162: 9.429426127159568e-07
Position 4250: 8.196499989201251e-07
Position 264: 8.023838269653726e-07
Position 4246: 6.382002806692343e-07
Position 686: 6.039553087266915e-07
Position 851: 5.567956471468742e-07
Position 166: 4.649443436104712e-07
Position 805: 3.8660183929803297e-07
Position 4418: 3.762338918046134e-07
Position 913: 2.56704738160333e-07
Position 839: 2.167668571650465e-07
Position 653: 2.0938779231497977e-07
Position 923: 1.3010705495762268e-07
Position 104: 6.608191669645605e-08
Position 900: 5.866598571754571e-08
Position 1013: 5.765063268692888e-08
Position 1172: 4.9110555761119986e-08
Position 1027: 4.188692696915976e-08
Position 973: 8.94647410759183e-09
Position 314: 2.9352732299678827e-09
Position 297: 1.9595305637988622e-10
Position 188: 1.1959003823331077e-10
Position 319: 3.311348443291335e-13
Position 498: 2.1122510907726706e-13
Position 323: 1.8407488934710136e-13
