Gene = RhoGEF3
Position 25155: 1.0474887250599862e-07
Position 853: 7.349641743347479e-08
Position 1177: 7.3037549379474045e-09
Position 988: 6.926803547815301e-09
Position 396: 1.1492166421387574e-09
Position 952: 3.22379569414072e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 23457: 0.9912055420449355
Position 25311: 0.9886929744721906
Position 25147: 0.9681997173183035
Position 24922: 0.9636686333638877
Position 11933: 0.9634181355869936
Position 963: 0.9626682804902353
Position 24320: 0.9370147640287131
Position 740: 0.9045140473495218
Position 11332: 0.8241551298786037
Position 4649: 0.7783558613010514
Position 23725: 0.7755876685242655
Position 3683: 0.7305165701309045
Position 15486: 0.7265894571348778
Position 21521: 0.5242917853887871
Position 13876: 0.5202413166458891
Position 13262: 0.4481511710929479
Position 10346: 0.346291317305185
Position 2331: 0.27528018639474733
Position 2777: 0.2534946968524836
Position 9160: 0.25277898880675553
Position 13312: 0.2291153343889162
Position 23884: 0.22025461659120682
Position 2823: 0.21312465395697852
Position 12134: 0.2082385695553374
Position 13585: 0.15884295484677094
Position 3750: 0.1289891924424818
Position 20279: 0.12404833697749021
Position 3190: 0.1203071716324978
Position 12091: 0.09936808541134533
Position 2334: 0.09692166172788272
Position 4132: 0.08606073068814811
Position 17913: 0.07689029590898258
Position 25902: 0.06808915003457085
Position 25517: 0.05877364879351989
Position 11174: 0.05649044581052467
Position 3686: 0.05098600210600779
Position 22222: 0.0505622532396315
Position 3158: 0.044771017942276316
Position 21467: 0.042364790012227385
Position 10498: 0.03643655521126393
Position 27441: 0.03576633527936655
Position 24572: 0.03369843142362043
Position 2032: 0.03246178870856739
Position 545: 0.03138617763840031
Position 3387: 0.027982688751186563
Position 12411: 0.027819056658876976
Position 1651: 0.027240521839382192
Position 12203: 0.026774001708789134
Position 13268: 0.023588517087081803
Position 1648: 0.019271136940579792
Position 26255: 0.019266733917547067
Position 11495: 0.01876460830291561
Position 2956: 0.01809056437535596
Position 22974: 0.016936814204315587
Position 25535: 0.016930157729998497
Position 2879: 0.01671708709929453
Position 14998: 0.016257882108280452
Position 27516: 0.015597212578955154
Position 22176: 0.015059715549479465
Position 25759: 0.014475008264479769
Position 14529: 0.014287431456017291
Position 20783: 0.013751737574155215
Position 26837: 0.012988621362043814
Position 14846: 0.012732229930182104
Position 24970: 0.012679694744349474
Position 26719: 0.012350298452266968
Position 11396: 0.012016481292976876
Position 2876: 0.010930705390401495
Position 2450: 0.010464076204620037
Position 19408: 0.010349325787905669
Position 27544: 0.00927906599483593
Position 701: 0.00864088747738893
Position 3530: 0.008504252116357787
Position 3527: 0.008466611722509246
Position 24716: 0.008267311058876615
Position 18964: 0.007611955468059766
Position 4469: 0.007475150310142626
Position 26573: 0.00679542115172068
Position 1312: 0.0066591331189561325
Position 636: 0.00652347893130341
Position 2359: 0.006512917170173262
Position 24551: 0.006401596776332473
Position 15027: 0.00629371143218516
Position 1235: 0.006281569626621463
Position 14022: 0.006114681482563269
Position 176: 0.005877884732273908
Position 12467: 0.0056191908092849754
Position 4411: 0.005616237378247501
Position 3023: 0.0055809294283199005
Position 2263: 0.0051144909351606765
Position 26777: 0.004818502335581207
Position 4140: 0.004688475392125378
Position 27020: 0.004226995758917399
Position 850: 0.0040182132652590635
Position 14934: 0.003943824241665245
Position 4027: 0.0038135797996805497
Position 10561: 0.003722091186457074
Position 24579: 0.0036758695142374
Position 1782: 0.0035341099136097292
Position 476: 0.0033480580453482058
Position 1274: 0.003312746501605298
Position 1328: 0.0031424824904342616
Position 17705: 0.0030804234392538135
Position 27704: 0.0030475398319817853
Position 3699: 0.0028122834152989043
Position 24933: 0.002714053282893419
Position 3229: 0.002637094747416172
Position 23253: 0.002490803372106356
Position 24750: 0.0024590231284641485
Position 26606: 0.0023862647185255124
Position 25932: 0.002376877960529526
Position 13783: 0.00237050426807334
Position 520: 0.0023414874062457993
Position 2844: 0.0021186408275380474
Position 13774: 0.0021085416459841544
Position 307: 0.00204944661136162
Position 1771: 0.002020100432121158
Position 3963: 0.0020027498471477355
Position 1847: 0.0019756795763759493
Position 16185: 0.001955192211361497
Position 3926: 0.001876460747790165
Position 14299: 0.0018013570061413766
Position 6478: 0.0016379076106530813
Position 12771: 0.0016109800726761794
Position 14082: 0.001544220352073836
Position 2165: 0.0015397453995524939
Position 25154: 0.001483691937718517
Position 4704: 0.0014277618285365703
Position 4852: 0.001351872321942515
Position 1881: 0.001317011786844315
Position 1743: 0.0012893288063823014
Position 4146: 0.0012882817871742382
Position 1024: 0.0012563213478974048
Position 4196: 0.0011708993498394155
Position 6920: 0.0010733790376356881
Position 6975: 0.0010643409657750584
Position 17533: 0.0010564647776912153
Position 26018: 0.0010558960663454439
Position 7330: 0.0009935246343211503
Position 998: 0.0009676327970452349
Position 2385: 0.0009553012290346592
Position 1216: 0.000953681276848807
Position 26237: 0.0009509036071073473
Position 970: 0.0009043745562239985
Position 24692: 0.0009039639393452332
Position 661: 0.0008252055095005099
Position 1225: 0.0007098130989503942
Position 21713: 0.0007041033941312486
Position 1792: 0.00069786300321608
Position 576: 0.0006727874035393333
Position 669: 0.0006666049991796641
Position 1824: 0.0006637515134090322
Position 1626: 0.0006144000615658631
Position 708: 0.0005589272522448488
Position 13880: 0.0005566854838782993
Position 196: 0.0005504156926751897
Position 2639: 0.0005103135531239971
Position 243: 0.0005068650805201836
Position 16420: 0.00048021564644470905
Position 582: 0.00046941608948169756
Position 8112: 0.0004263621760800605
Position 12537: 0.00038943266777023586
Position 12534: 0.0003785445327988295
Position 7952: 0.0002899033362864344
Position 6859: 0.0002857936316702811
Position 1095: 0.00028027251692072717
Position 21658: 0.0002676069745294892
Position 17769: 0.00026516508987287833
Position 69: 0.00025314176499094507
Position 470: 0.00024527831577500963
Position 3846: 0.00023566534616768225
Position 1064: 0.0002215705695672249
Position 2195: 0.00020920534740480302
Position 207: 0.00019599834360718772
Position 4536: 0.00017295630256621442
Position 7103: 0.00016983632839307915
Position 180: 0.00016834676651876954
Position 6033: 0.00016222680850404514
Position 1449: 0.00015917085857006455
Position 6303: 0.0001531357982786301
Position 16697: 0.0001384728699801762
Position 4507: 0.00011980005877824773
Position 947: 0.00011485517198901152
Position 16680: 0.00010213905476508067
Position 25648: 0.00010102088991098594
Position 1432: 9.654488301072559e-05
Position 807: 9.556373826305448e-05
Position 14747: 8.365097187585235e-05
Position 5625: 7.750333133241942e-05
Position 286: 5.964898672532065e-05
Position 6234: 5.3626885441258784e-05
Position 5490: 4.502979549096747e-05
Position 1395: 4.197103942874378e-05
Position 350: 4.175414577387625e-05
Position 1456: 3.997888295405924e-05
Position 1363: 3.970621546388504e-05
Position 1427: 3.6036313703411885e-05
Position 25205: 3.1112895114170607e-05
Position 1271: 2.8257953773410362e-05
Position 1337: 2.5883062112362596e-05
Position 1247: 2.587952694705379e-05
Position 834: 2.0333069626145222e-05
Position 266: 1.9487078795205493e-05
Position 1416: 1.916519932546987e-05
Position 81: 1.7025538019459083e-05
Position 142: 1.6411937876098767e-05
Position 14869: 1.544851379064244e-05
Position 1152: 1.4485137635598181e-05
Position 674: 1.2601239677560281e-05
Position 798: 1.2202260233818818e-05
Position 115: 9.514564848430264e-06
Position 90: 5.525109728776608e-06
Position 1061: 4.8343707675574775e-06
Position 13897: 3.738807806522134e-06
Position 7812: 3.598544507274281e-06
Position 102: 3.5447166249184305e-06
Position 816: 3.342906512613974e-06
Position 938: 2.6115282016678364e-06
Position 872: 2.1851416501347923e-06
Position 25297: 2.1470701511227096e-06
Position 25339: 1.8659052564168599e-06
Position 4368: 1.597369288998039e-06
Position 14726: 1.4328124186631125e-06
Position 13990: 1.337220374713433e-06
Position 1161: 1.280487108043848e-06
Position 4530: 1.1026314230056296e-06
Position 14812: 7.814865362681493e-07
Position 14120: 7.630955023760619e-07
Position 979: 5.579046628487984e-07
Position 1383: 4.607381686439398e-07
Position 14030: 4.3439754136257007e-07
Position 1164: 3.9291689029046993e-07
Position 4487: 2.9542156991982744e-07
Position 5018: 2.919620094751526e-07
Position 17960: 2.8626847552194303e-07
Position 4502: 2.8421735802240935e-07
Position 889: 2.199358734075727e-07
Position 99: 5.564781810232423e-08
Position 14776: 4.548585614498159e-08
Position 4724: 4.401175363026169e-08
Position 1133: 1.537729244178552e-08
Position 1026: 1.9336503732531864e-09
Position 318: 7.120529851018245e-10
Position 330: 4.5713139469742686e-11
