Gene = Oseg1
Position 2060: 6.671290050477719e-05
Position 1885: 6.597492482062098e-05
Position 2965: 6.297436380340519e-05
Position 5471: 6.179452155700551e-05
Position 2243: 6.0889844981303216e-05
Position 632: 5.963793600397895e-05
Position 268: 5.544251048962321e-05
Position 1233: 5.131174999205754e-05
Position 1866: 4.9076277936999176e-05
Position 4405: 4.531831796522731e-05
Position 319: 3.593820711821088e-05
Position 909: 2.8414390945316036e-05
Position 4982: 2.6926379224203437e-05
Position 5244: 2.6345733697744635e-05
Position 1715: 2.6145337931156265e-05
Position 4094: 2.424240548404349e-05
Position 2887: 2.2899042422670993e-05
Position 2637: 2.2637603385464077e-05
Position 2953: 2.043922544687716e-05
Position 1639: 1.9556550743235607e-05
Position 4901: 1.5162029975557404e-05
Position 37: 1.4757937148081372e-05
Position 4053: 1.3998649741759616e-05
Position 1926: 1.2266901818251891e-05
Position 2053: 8.601186621603858e-06
Position 2084: 8.179658108459537e-06
Position 199: 7.916548275818057e-06
Position 292: 6.971406229218697e-06
Position 1667: 6.357251638533896e-06
Position 3537: 6.237559360433231e-06
Position 173: 6.222696811913813e-06
Position 2196: 6.177192756400499e-06
Position 4535: 5.878787894225064e-06
Position 2945: 5.476891596234256e-06
Position 170: 5.102642798267694e-06
Position 2614: 4.958081603447362e-06
Position 2785: 4.605461985093222e-06
Position 5502: 4.497656906574267e-06
Position 3616: 4.307606107849117e-06
Position 3972: 3.92255699443675e-06
Position 2656: 3.795629225352645e-06
Position 93: 3.5691943251014412e-06
Position 5402: 3.4741338411335624e-06
Position 4118: 3.371050868047172e-06
Position 5149: 2.9275836775689746e-06
Position 558: 2.8920790456000004e-06
Position 2452: 2.7225047248598087e-06
Position 850: 2.5373888480104607e-06
Position 409: 2.40572378827017e-06
Position 3404: 2.284411576374678e-06
Position 5473: 2.1284887416621847e-06
Position 382: 1.6402353729305017e-06
Position 25: 1.4041787873960576e-06
Position 4385: 1.3294176561448465e-06
Position 396: 1.2069498689383036e-06
Position 217: 1.2010956582177416e-06
Position 2396: 1.0179211808892594e-06
Position 1673: 8.223494347305495e-07
Position 113: 7.393618648508333e-07
Position 6: 4.857862963239502e-07
Position 367: 2.4847466269899035e-07
Position 3975: 1.9139746524121354e-07
Position 624: 1.783105567280252e-07
Position 1910: 4.841860405544152e-08
Position 4887: 3.962352459673274e-08
Position 1604: 3.9090301810608626e-08
Position 4235: 2.8508334117531023e-08
Position 4153: 1.649012895112966e-08
Position 1743: 1.3366079461675259e-08
Position 1675: 1.1391542836534199e-08
Position 4801: 7.72585211344259e-09
Position 1540: 6.028981984496479e-09
Position 3894: 5.94003911662155e-09
Position 4131: 5.0572285427710844e-09
Position 1787: 2.1029751812749436e-09
Position 607: 5.525138244710923e-10
Position 4424: 2.2976989436683868e-10
Position 1678: 3.333779955232734e-11
Position 4203: 3.065163485529116e-11
Position 584: 2.770760396509885e-12
Position 4363: 4.334124851366241e-13
Position 4336: 6.89158577720239e-14
Position 3865: 1.0852859840683911e-19

Sorted 3' Splice Sites (High to Low Probability):
Position 3838: 0.9984255722377979
Position 4371: 0.99610951080171
Position 3297: 0.9941278941321386
Position 4166: 0.981599411036398
Position 5358: 0.9745177873984893
Position 1781: 0.9503064008914903
Position 1479: 0.8383132583898723
Position 4812: 0.717344684550184
Position 4633: 0.7056754873693658
Position 5040: 0.5082157399907573
Position 957: 0.4287004579147007
Position 5025: 0.41029078720142625
Position 3061: 0.2528935764509032
Position 1141: 0.23694754499803414
Position 4829: 0.14397062024200338
Position 1305: 0.0950526095042443
Position 3608: 0.07879111251783437
Position 2991: 0.0756967113361674
Position 742: 0.06042734122003964
Position 4496: 0.05321666576335885
Position 4833: 0.029222660955699566
Position 3587: 0.026550921547213422
Position 2196: 0.02585743554365458
Position 1284: 0.023403285816529017
Position 909: 0.023098163546507115
Position 4559: 0.02197876910567366
Position 5058: 0.017184900714001434
Position 5055: 0.014054749789607432
Position 1512: 0.012793422009170774
Position 3497: 0.012179654384462174
Position 745: 0.010578460923411252
Position 4177: 0.009939159042644318
Position 1215: 0.00987297827902624
Position 2730: 0.009720166089659745
Position 1800: 0.009012668433774757
Position 2396: 0.008858862705774503
Position 1147: 0.007017070812201778
Position 4181: 0.006816399296927771
Position 1985: 0.00617158455949036
Position 1311: 0.005718701427021715
Position 1047: 0.005657345053715729
Position 2550: 0.004559176231988098
Position 2614: 0.004428015326466646
Position 4676: 0.004278633920396817
Position 871: 0.003725267455095616
Position 5546: 0.0034737611009195684
Position 1085: 0.0032349976556445732
Position 1175: 0.0029620767566788456
Position 2688: 0.002845534434523766
Position 1155: 0.0026808822851031033
Position 2362: 0.002549169336795608
Position 3613: 0.0024997529993047956
Position 2484: 0.002463050163137403
Position 2918: 0.0024470700716227927
Position 3725: 0.0021076521026878337
Position 4658: 0.002088229478883932
Position 4990: 0.001857021241437933
Position 882: 0.0016944464075571953
Position 4213: 0.0015283509403208287
Position 4801: 0.0015277283558295246
Position 3302: 0.00123424120460508
Position 1166: 0.0012042601714449932
Position 4995: 0.0011269083148734206
Position 1378: 0.0011070098693591606
Position 1588: 0.001065217692697981
Position 396: 0.0010539193020727567
Position 4500: 0.0010194806964855634
Position 5276: 0.0010084257830519586
Position 4617: 0.0009173808078232092
Position 229: 0.0008422351543318086
Position 635: 0.0007569863160665714
Position 5078: 0.00074807853239426
Position 4844: 0.0006522614387514137
Position 4582: 0.0006460329725118324
Position 463: 0.0006426929927888801
Position 3559: 0.0005352518431097749
Position 4901: 0.0004491437162326745
Position 4706: 0.0003983738267245608
Position 3691: 0.0003639330154328788
Position 4449: 0.00035688558793890067
Position 3310: 0.00035385722396932075
Position 2759: 0.00033230026204886015
Position 4602: 0.0003247520855744013
Position 4887: 0.00026400527137095516
Position 4432: 0.0002527893209415712
Position 1093: 0.00024682983080131414
Position 658: 0.00023446165643926746
Position 345: 0.00019809280121275443
Position 5373: 0.00017408343339502886
Position 667: 0.00017052611081099173
Position 1220: 0.00016498692090460674
Position 2261: 0.00016417537686292972
Position 5511: 0.00015945462796669834
Position 4863: 0.00012536912742384932
Position 142: 0.00012430439371973075
Position 2648: 0.00012016017522722855
Position 4535: 9.685188176221252e-05
Position 616: 9.27556953339668e-05
Position 106: 8.529457357748125e-05
Position 1349: 8.200739915566341e-05
Position 159: 8.081727230637836e-05
Position 4599: 7.930867263446041e-05
Position 1160: 7.649345395779867e-05
Position 4472: 5.9246990673602954e-05
Position 4373: 5.2393928283026e-05
Position 5345: 5.127668688810007e-05
Position 1365: 5.115896704072889e-05
Position 258: 4.914616536012793e-05
Position 5308: 4.571953211399653e-05
Position 4916: 3.9827379642596734e-05
Position 712: 3.464176942723527e-05
Position 688: 3.2502583825352756e-05
Position 4667: 2.619637516163144e-05
Position 584: 2.4822141581367775e-05
Position 4515: 2.160425050270571e-05
Position 2072: 1.7117075124713676e-05
Position 2265: 1.626582536505031e-05
Position 4708: 1.5069463911147294e-05
Position 558: 1.3492511958790729e-05
Position 5436: 1.3486626243992233e-05
Position 541: 1.3006285013410022e-05
Position 183: 1.2294526008500443e-05
Position 5401: 1.1879485272987647e-05
Position 4662: 1.1154924019881272e-05
Position 303: 1.0179695927976217e-05
Position 4064: 9.942311823318154e-06
Position 680: 7.591494923151253e-06
Position 4577: 5.253323790936443e-06
Position 3278: 4.693473262600265e-06
Position 4566: 4.39894005463011e-06
Position 3336: 4.29452742428558e-06
Position 4715: 2.3576790571219313e-06
Position 405: 1.813534765946126e-06
Position 4192: 1.4829330413486006e-06
Position 770: 1.3375052612855164e-06
Position 3921: 1.1252226336203245e-06
Position 543: 1.0068963740995427e-06
Position 525: 8.050203686493243e-07
Position 234: 6.8439481109139e-07
Position 484: 6.508117484488473e-07
Position 240: 5.041316243917728e-07
Position 2051: 4.982619268522406e-07
Position 3761: 4.43490665783942e-07
Position 292: 4.348657497346577e-07
Position 4153: 4.3482510706861244e-07
Position 2039: 3.9984477404302125e-07
Position 504: 2.7495365100957943e-07
Position 63: 2.5153313477764016e-07
Position 1878: 2.2243301270199857e-07
Position 1881: 2.1131749856146687e-07
Position 3463: 2.0884867162856318e-07
Position 3481: 1.447449781913016e-07
Position 376: 1.3232428965625996e-07
Position 313: 9.547507137794257e-08
Position 4196: 4.893966480714639e-08
Position 4295: 2.3537007364486172e-08
Position 4240: 1.7810069310544362e-08
Position 4312: 1.4795109909341061e-08
Position 4285: 6.042977474447868e-09
Position 263: 6.177470747654238e-11
Position 69: 1.715342404768241e-11
