Gene = ndl
Position 2909: 0.00030079633948019145
Position 8055: 0.0002798493998654461
Position 7098: 0.00027702039260264034
Position 3616: 0.0002548989682574184
Position 4577: 0.0002537845109015576
Position 4761: 0.0002520201296291907
Position 56: 0.000241280498235756
Position 3347: 0.0002285696379248078
Position 418: 0.00021214693389031677
Position 7977: 0.00020725212143070216
Position 615: 0.00019272265614632728
Position 4409: 0.000184510169092128
Position 840: 0.00016764110532666392
Position 3790: 0.00014856380887499226
Position 98: 0.00014114147489694963
Position 663: 0.00013826516506930847
Position 3340: 0.0001364280606060506
Position 837: 0.0001340188531464313
Position 7727: 0.00012443412342695806
Position 3264: 0.00012053899521147968
Position 1328: 0.00011832090557006511
Position 525: 0.0001167647503498709
Position 114: 0.00011000464457192409
Position 6397: 0.00010622912071166965
Position 4667: 0.00010292623565390452
Position 3683: 9.618228471426506e-05
Position 7740: 9.492008810229687e-05
Position 478: 9.48530472001835e-05
Position 3325: 9.19320385480779e-05
Position 8643: 9.12594369655922e-05
Position 9152: 8.425218935460394e-05
Position 4303: 8.073708134100909e-05
Position 425: 7.826947535345028e-05
Position 3012: 7.461694246780332e-05
Position 4706: 7.067022174174424e-05
Position 19: 6.720676036855881e-05
Position 1108: 6.526711581388238e-05
Position 291: 5.8581239981823564e-05
Position 293: 5.816803639857173e-05
Position 8605: 5.495028631141389e-05
Position 556: 5.3207273787219066e-05
Position 7875: 5.173230760701655e-05
Position 8449: 5.141420619328141e-05
Position 3996: 5.040374174498829e-05
Position 8393: 4.672116295909053e-05
Position 1252: 4.650145113351781e-05
Position 322: 4.091942599993427e-05
Position 88: 3.758256910981808e-05
Position 2596: 3.637014018695419e-05
Position 1568: 3.621632054318803e-05
Position 9173: 3.45507807918437e-05
Position 1563: 3.371344459107289e-05
Position 376: 3.291754218552702e-05
Position 6702: 3.283366572498278e-05
Position 8406: 3.0891311083388866e-05
Position 1134: 2.9795179909388607e-05
Position 209: 2.9340385885882642e-05
Position 9310: 2.8661571402107852e-05
Position 211: 2.7232032110044027e-05
Position 950: 2.6597099374973446e-05
Position 4379: 2.5164083584648753e-05
Position 7979: 2.4871155725941083e-05
Position 9353: 2.23849372697102e-05
Position 4888: 2.2327383939657046e-05
Position 6498: 1.8851618662866975e-05
Position 6509: 1.8382475020868267e-05
Position 380: 1.781867184212516e-05
Position 822: 1.6110380926000463e-05
Position 7547: 1.5489441383784235e-05
Position 2942: 1.195943370142971e-05
Position 8630: 1.1279411927931076e-05
Position 6809: 1.0320645785655877e-05
Position 8359: 7.846554636944098e-06
Position 8239: 7.299938289877933e-06
Position 328: 6.950063691632067e-06
Position 192: 5.927760823530113e-06
Position 1102: 5.5196391661057305e-06
Position 881: 5.501668294686731e-06
Position 7603: 5.477996161295407e-06
Position 22: 4.967905761808459e-06
Position 861: 4.766243850215057e-06
Position 8026: 4.249862651593525e-06
Position 43: 2.509900857500778e-06
Position 565: 2.1969760594538974e-06
Position 539: 2.16818845557672e-06
Position 1970: 2.0390687623180046e-06
Position 8593: 1.7216660388352368e-06
Position 220: 1.6716766577650947e-06
Position 3295: 1.5645447767276157e-06
Position 3815: 1.5558700486145459e-06
Position 4798: 1.3297614218135708e-06
Position 6872: 1.2085817265226246e-06
Position 2108: 1.1379554906915315e-06
Position 795: 1.0748776034377132e-06
Position 6705: 1.0654742612796807e-06
Position 6775: 9.937604027955976e-07
Position 131: 6.112273893537427e-07
Position 2326: 6.099403086644641e-07
Position 1195: 5.902997222882932e-07
Position 1749: 5.878471702121437e-07
Position 3989: 5.667587487440511e-07
Position 1631: 5.283892741280443e-07
Position 4313: 5.240861095415181e-07
Position 804: 5.23705343402725e-07
Position 2201: 4.632083099681009e-07
Position 982: 3.86055151519852e-07
Position 1260: 3.6092771750164957e-07
Position 1309: 3.2604069354690546e-07
Position 1842: 3.213438478015673e-07
Position 6564: 3.013112441886418e-07
Position 1240: 2.7417683411600496e-07
Position 1820: 2.579818972045146e-07
Position 806: 2.3234384514106712e-07
Position 7143: 2.112546180903827e-07
Position 8734: 1.4531294254490416e-07
Position 8724: 1.4096214230394864e-07
Position 4345: 1.2852532766225672e-07
Position 1402: 1.1952079756430437e-07
Position 745: 9.18576670559003e-08
Position 4855: 4.91309964937552e-08
Position 869: 4.3446051451532714e-08
Position 777: 4.072339380519053e-08
Position 914: 2.0943050543378703e-08
Position 749: 1.7516709768581947e-08
Position 8603: 8.521586389521993e-10
Position 8598: 8.467069131112316e-10
Position 7328: 1.7334553384903315e-10
Position 999: 1.2829684101953037e-10
Position 8338: 1.2510544269020326e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 7650: 0.9985414135690225
Position 6195: 0.9981410940269217
Position 2781: 0.9978255210266106
Position 8530: 0.9888443026108963
Position 6600: 0.9808374559563697
Position 8700: 0.9739657088421305
Position 908: 0.9447554189280778
Position 4459: 0.94009850029295
Position 708: 0.878071675734031
Position 8175: 0.8439467288430135
Position 8899: 0.815453013607533
Position 6420: 0.791780602531455
Position 3912: 0.779142248430618
Position 2552: 0.6842126947968931
Position 5868: 0.5548791106732347
Position 4892: 0.23247770566358292
Position 4854: 0.15377655321039152
Position 9047: 0.060508465882510507
Position 8255: 0.05620861588039718
Position 7060: 0.05302749302152823
Position 5766: 0.04838693977475192
Position 1655: 0.04670082067129137
Position 9396: 0.045826031708920766
Position 5352: 0.045583706142768764
Position 5072: 0.041382127917840066
Position 4908: 0.03752603778006864
Position 2523: 0.03749153715225148
Position 4467: 0.03230668167296446
Position 4911: 0.03200564732023291
Position 3713: 0.0270406589075548
Position 2063: 0.026252565056448143
Position 5463: 0.02234285681164266
Position 5805: 0.02038171555955019
Position 3757: 0.02030608662090115
Position 9043: 0.017906950159729786
Position 4871: 0.01726073572405433
Position 347: 0.01722364866120422
Position 6005: 0.016129091425573637
Position 5532: 0.015775933356831966
Position 8205: 0.014352122451349057
Position 7259: 0.013916190655447329
Position 3086: 0.012922600513276684
Position 3146: 0.012284774305912466
Position 7891: 0.012241182236715203
Position 5292: 0.012206000855177585
Position 8006: 0.011952974513300322
Position 4134: 0.0116293550676299
Position 4947: 0.011418113613781427
Position 4654: 0.010587952997601624
Position 9393: 0.01050294424135763
Position 7968: 0.010103917485972998
Position 1927: 0.009982878076283579
Position 8711: 0.009966735478779729
Position 1282: 0.008619395705313277
Position 6964: 0.008535599103880458
Position 4539: 0.008047469176512712
Position 2636: 0.007329078600749834
Position 6821: 0.007025939144337903
Position 5550: 0.006045206894085018
Position 7456: 0.005940052490588701
Position 2311: 0.005677552555890418
Position 2406: 0.005347934833367799
Position 6481: 0.005188662272206665
Position 5409: 0.004805870844773707
Position 6478: 0.004735191877021059
Position 393: 0.004542217432756628
Position 922: 0.004157781116587336
Position 4171: 0.0037386160257038173
Position 914: 0.003718733583614284
Position 6647: 0.0037091342424602665
Position 4558: 0.0035688802130882896
Position 2466: 0.0035038877794724872
Position 2657: 0.003462649645951037
Position 6679: 0.003385669548536744
Position 5483: 0.0032850278680624893
Position 5002: 0.0032052552304480285
Position 8913: 0.002917023315230385
Position 8549: 0.002902734711049947
Position 668: 0.0026295103640428708
Position 7097: 0.0022699372489198345
Position 3515: 0.0021993551143813564
Position 4168: 0.002126876719339006
Position 3143: 0.002021792121318753
Position 7302: 0.0018976449183489047
Position 942: 0.0018620473389463297
Position 6644: 0.0018271300735724937
Position 1820: 0.0018088171558161184
Position 8110: 0.0017702645982750227
Position 4206: 0.0016605340007871529
Position 5222: 0.0014980243603117576
Position 964: 0.0014679736080388881
Position 3937: 0.0014498007812586665
Position 7975: 0.0013616754644491203
Position 8055: 0.0012455187174205554
Position 8154: 0.0012416564109443988
Position 1395: 0.0011251550990520587
Position 615: 0.0011112138171064535
Position 7947: 0.0010933312183028108
Position 2201: 0.0010345647063038244
Position 7154: 0.0010149350305365759
Position 8744: 0.0010108417201680825
Position 5016: 0.0009801617300209612
Position 8135: 0.0009779041029304245
Position 6926: 0.0009676455895142707
Position 628: 0.0009525524104238705
Position 1059: 0.0009348901103090612
Position 2487: 0.0009232297376033455
Position 3413: 0.0008987026696566517
Position 4693: 0.0008709619749628445
Position 3123: 0.0008379967267575505
Position 6995: 0.0008181758890547624
Position 5357: 0.0008119267915525548
Position 9375: 0.000792434000258582
Position 3464: 0.0007532056985848437
Position 8942: 0.0007480939121122451
Position 919: 0.0006915061593990617
Position 9283: 0.0006839128788744057
Position 2215: 0.0006184572901720082
Position 9233: 0.0006173913098206845
Position 9074: 0.0006075502950742244
Position 9184: 0.0005757226321430922
Position 6802: 0.0005729478642384671
Position 397: 0.000517741607068651
Position 2255: 0.0004885761627983149
Position 5264: 0.0004867267230556777
Position 3597: 0.00046712035034411604
Position 1530: 0.000454197864642568
Position 724: 0.00042006693815590797
Position 1901: 0.0003860908075268708
Position 4511: 0.0003676152211132153
Position 2418: 0.00035382711787783545
Position 9241: 0.0003476655160348941
Position 4358: 0.000344805281966776
Position 5175: 0.0003214172328255837
Position 6969: 0.00032059215962774166
Position 1054: 0.00031730135329862693
Position 3433: 0.00030516300909598645
Position 1842: 0.0002982977412184539
Position 452: 0.0002974021148946912
Position 9052: 0.0002715114091585405
Position 3374: 0.0002482868705341524
Position 3004: 0.0002479067090482069
Position 8065: 0.0002444417152387613
Position 6234: 0.00024407114647121558
Position 1524: 0.00021709154444460332
Position 478: 0.00019265157728222683
Position 5156: 0.00018534797190853286
Position 1068: 0.0001722685486523477
Position 1324: 0.00016402600708915333
Position 8532: 0.00015529569222755719
Position 425: 0.00013324453161774058
Position 2198: 0.00012775346937201533
Position 7712: 0.00012410049220097844
Position 1074: 9.990058536972157e-05
Position 8746: 9.767844201102862e-05
Position 1447: 9.177584250945418e-05
Position 2317: 8.876299602040582e-05
Position 3239: 8.79250001342686e-05
Position 710: 8.31550215246587e-05
Position 6939: 8.24599378103819e-05
Position 2157: 8.048574823485493e-05
Position 8296: 7.472117271782713e-05
Position 488: 7.465649608582646e-05
Position 1577: 6.427476988446831e-05
Position 8468: 6.409922526609889e-05
Position 1674: 6.149715572598702e-05
Position 1973: 6.0909957860952586e-05
Position 2065: 5.9099902988304794e-05
Position 1495: 5.8818974185628927e-05
Position 8749: 5.8462636667786136e-05
Position 4498: 5.430018632919215e-05
Position 8564: 5.3462738603757566e-05
Position 9410: 4.845644592237261e-05
Position 1460: 4.266934318880964e-05
Position 1414: 4.244122206389555e-05
Position 1270: 4.172097528179545e-05
Position 604: 4.111078787918098e-05
Position 552: 3.918739619363883e-05
Position 1499: 3.7778818172579386e-05
Position 6855: 3.418699652196582e-05
Position 225: 3.2810720843175494e-05
Position 7668: 3.2532020195119624e-05
Position 1732: 3.198121015097362e-05
Position 6567: 3.1951630988956756e-05
Position 248: 3.11260900457413e-05
Position 8768: 3.0056907890465167e-05
Position 523: 2.7688633701174217e-05
Position 716: 2.5270114283722236e-05
Position 104: 1.3347504689479791e-05
Position 5040: 1.3144702390392322e-05
Position 174: 1.2866769474679853e-05
Position 2803: 8.3406064388192e-06
Position 8079: 8.309915461369008e-06
Position 9170: 8.082313260186039e-06
Position 9077: 7.971684141463128e-06
Position 9262: 7.935225622985003e-06
Position 588: 7.372882920908171e-06
Position 9112: 5.859878029651828e-06
Position 559: 5.386390462434885e-06
Position 929: 4.588160449950541e-06
Position 153: 3.519107594436343e-06
Position 401: 2.6806201061433947e-06
Position 1045: 2.0466070756408147e-06
Position 2326: 1.8964814939266124e-06
Position 203: 1.6725273888209572e-06
Position 184: 1.1710310058799203e-06
Position 245: 9.706706152625346e-07
Position 982: 6.913837311101928e-07
Position 949: 6.618167206593704e-07
Position 7777: 6.180484129558808e-07
Position 7730: 2.960093405240931e-07
Position 7681: 2.7348608129316135e-07
Position 6653: 2.502189969864678e-07
Position 7783: 7.924212572426387e-08
Position 493: 6.712922484014913e-08
Position 837: 6.319745111637934e-08
Position 1117: 2.261219992875922e-08
Position 1102: 2.2368044626604094e-08
Position 976: 2.335990191804781e-10
Position 973: 8.521179769881684e-11
Position 233: 5.914054302571746e-11
Position 227: 9.012432336622538e-12
Position 123: 2.8136080801154528e-12
