Gene = VhaSFD
Position 4363: 6.487019008592136e-05
Position 69: 6.059128101326952e-05
Position 574: 5.720052642616951e-05
Position 855: 4.5293015940369394e-05
Position 86: 4.176527963343013e-05
Position 174: 3.857328148756831e-05
Position 124: 3.29406816532652e-05
Position 51: 3.0403457935039976e-05
Position 1570: 2.9662863326583513e-05
Position 4252: 2.450867362545723e-05
Position 67: 2.1902445713792898e-05
Position 4024: 1.8946895591875594e-05
Position 543: 1.6176479581842645e-05
Position 476: 1.3357978896820456e-05
Position 829: 1.1649718922843826e-05
Position 686: 9.665916163385876e-06
Position 3353: 8.683884891596585e-06
Position 3218: 7.2255182065323076e-06
Position 765: 7.146942656101118e-06
Position 821: 6.120612868626831e-06
Position 831: 6.039587336950345e-06
Position 2989: 5.9306737815828615e-06
Position 3179: 5.26166063886122e-06
Position 2972: 4.862611350043848e-06
Position 703: 3.362291568460661e-06
Position 3103: 3.1973883755569385e-06
Position 24: 2.275718945063199e-06
Position 714: 2.1030123935082854e-06
Position 651: 2.093525716707407e-06
Position 3144: 1.8366092569021776e-06
Position 126: 1.496787519534897e-06
Position 278: 1.4902446227688563e-06
Position 201: 1.4370990159645421e-06
Position 3062: 1.0531742361420126e-06
Position 3848: 1.0427741219343417e-06
Position 3743: 7.041307061346174e-07
Position 58: 6.249904206730782e-07
Position 3288: 4.2661994412686616e-07
Position 137: 3.752947041540087e-07
Position 3484: 3.6195683289432506e-07
Position 611: 3.5973458091820457e-07
Position 3430: 2.744166310908526e-07
Position 3542: 2.3433457956531402e-07
Position 3439: 2.0995028160052922e-07
Position 3245: 1.943845543088663e-07
Position 3110: 1.7558237220756705e-07
Position 4376: 1.397145745041177e-07
Position 4096: 1.35086115808728e-07
Position 4379: 1.2172838035870656e-07
Position 4230: 1.0761108425686528e-07
Position 927: 8.285920304694226e-08
Position 3686: 6.001649867534593e-08
Position 921: 5.774204537806587e-08
Position 3889: 4.2776292101014316e-08
Position 3402: 1.9641381684918513e-08
Position 112: 1.915210596167976e-08
Position 128: 1.0368393517097685e-08
Position 56: 8.127344946387865e-09
Position 3902: 8.099145427692904e-09
Position 972: 6.873855741851703e-09
Position 140: 4.555162479122826e-09
Position 358: 3.640258490153625e-09
Position 2939: 1.5847954535207437e-09
Position 3250: 1.242698791042499e-09
Position 915: 1.015525921537083e-09
Position 3500: 1.9220864239562133e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 3031: 0.9991370996486206
Position 3654: 0.9990960781526959
Position 2832: 0.8522756684138577
Position 3928: 0.7453472330699534
Position 337: 0.7163207841670431
Position 2422: 0.24181934705374636
Position 3824: 0.2273630201440474
Position 1712: 0.1651031790088894
Position 2579: 0.10878387773347495
Position 2196: 0.04395984988039681
Position 2387: 0.019052452679969977
Position 369: 0.017163753977002275
Position 634: 0.017025317506496183
Position 2699: 0.01399926216838829
Position 2723: 0.012271597960234004
Position 1199: 0.01050558289535574
Position 564: 0.010379979417869485
Position 2747: 0.009118229943206418
Position 597: 0.008174348724642842
Position 4848: 0.008105221411741375
Position 4058: 0.00786395896243568
Position 873: 0.007706540726683945
Position 1280: 0.007685137946618603
Position 4783: 0.006101267311981248
Position 366: 0.005435238418463185
Position 2850: 0.005242240790864788
Position 4441: 0.004624815265345082
Position 789: 0.0045865947007693655
Position 4469: 0.0031940682521389824
Position 4425: 0.003019832545512441
Position 890: 0.0027758737423957264
Position 2295: 0.0027182068240476764
Position 690: 0.00232105495638188
Position 420: 0.002158545599984822
Position 4178: 0.0020005376825395936
Position 3866: 0.0019327278376699572
Position 3389: 0.001855552294250019
Position 893: 0.001620576519149382
Position 4241: 0.0016004205623396206
Position 2285: 0.0014707509271640867
Position 255: 0.0011286287533929184
Position 1021: 0.0009899554587476775
Position 1719: 0.0009766855643140188
Position 3202: 0.0009588225805125328
Position 549: 0.0009381010651524692
Position 283: 0.0008429901552845372
Position 2313: 0.0008040332072722748
Position 2871: 0.0007559471232325589
Position 3830: 0.0007015332746421995
Position 1811: 0.0006412758629258943
Position 249: 0.0005697693423937539
Position 4062: 0.0005678683064871525
Position 2705: 0.0005497660406803538
Position 4038: 0.0005255607918374741
Position 392: 0.0005033939468381399
Position 3138: 0.00047676119307241203
Position 4216: 0.00047242898942961934
Position 3323: 0.00046238140588867444
Position 3947: 0.00036269780829698093
Position 2162: 0.00033263552509630657
Position 3250: 0.0003319250850295648
Position 3043: 0.0003313883283115244
Position 3430: 0.0003306280219224247
Position 3286: 0.00032349404265796957
Position 426: 0.0002998035139919123
Position 4248: 0.0002924744076039481
Position 372: 0.00024903445283786657
Position 3226: 0.0002295118995979331
Position 2727: 0.00022723208850241306
Position 600: 0.00022505397627742022
Position 992: 0.00020760082681941543
Position 1971: 0.0001893393184236537
Position 4410: 0.00016455173712761248
Position 3682: 0.00016001726481238015
Position 4206: 0.00014829132256124436
Position 4618: 0.0001328949717585355
Position 3524: 0.0001248770588492847
Position 96: 0.00012024486683983357
Position 4887: 0.00010803214641948302
Position 4763: 8.167208648689604e-05
Position 2433: 7.217863433923038e-05
Position 979: 6.985959316732252e-05
Position 288: 6.807244845719412e-05
Position 1528: 4.674850185224914e-05
Position 1407: 4.4994468936659926e-05
Position 3679: 3.978314957718702e-05
Position 2105: 3.45713219657337e-05
Position 859: 3.3019026430561526e-05
Position 482: 3.261301160178584e-05
Position 263: 2.97751500067394e-05
Position 3268: 2.912724539866336e-05
Position 2120: 2.5851176771939064e-05
Position 1071: 2.1615778107997243e-05
Position 3094: 1.9981678217185697e-05
Position 4877: 1.5371020533913124e-05
Position 3475: 1.462552619225188e-05
Position 1025: 1.412737027683097e-05
Position 1832: 1.4009277325150787e-05
Position 1379: 1.3894007874820551e-05
Position 1816: 1.3679989842945213e-05
Position 3256: 1.251540860864318e-05
Position 3694: 9.912077066437055e-06
Position 503: 7.096109124062647e-06
Position 147: 5.1619376083913425e-06
Position 495: 4.806418626972551e-06
Position 1033: 4.348922682899117e-06
Position 1204: 3.704233107107105e-06
Position 939: 2.996738668210995e-06
Position 3674: 2.6912473620579263e-06
Position 3157: 2.485686198660527e-06
Position 798: 2.0672348014064494e-06
Position 507: 1.804372556899995e-06
Position 3151: 1.416574133856924e-06
Position 765: 1.3095585255522315e-06
Position 151: 1.154303476342804e-06
Position 753: 1.0413067628533127e-06
Position 3731: 3.088462499292635e-07
Position 189: 1.4233886860920151e-07
Position 642: 1.2495187919418477e-07
Position 135: 1.1398160858045626e-07
Position 651: 9.649361448835258e-08
Position 3944: 6.563740972309368e-08
Position 458: 4.962855019443194e-08
Position 186: 4.681617091429437e-08
Position 804: 4.675623521538771e-08
Position 3340: 2.0843012434863285e-08
Position 3751: 1.548315212685784e-08
Position 201: 3.0407372942430115e-09
Position 434: 1.952932932010342e-09
Position 67: 1.5633749611060477e-09
