Gene = hob
Position 1252: 5.350986766973183e-06
Position 1398: 4.409086327422817e-06
Position 1835: 4.399161641492113e-06
Position 448: 3.498788474019192e-06
Position 399: 3.344298176163057e-06
Position 5947: 3.0101624918087365e-06
Position 5857: 2.7367569786801495e-06
Position 295: 2.7108152220144134e-06
Position 4377: 2.6784997834051083e-06
Position 1034: 2.577621539229845e-06
Position 5989: 2.4647505089071856e-06
Position 1407: 2.1116163746983517e-06
Position 1368: 1.865721449792974e-06
Position 212: 1.2894796758027488e-06
Position 4147: 1.0170252094803626e-06
Position 4393: 8.810555292339264e-07
Position 5219: 5.961011648701056e-07
Position 1885: 5.521373058672815e-07
Position 810: 5.139393744327689e-07
Position 2222: 3.3519131216010566e-07
Position 1381: 3.3261847562134906e-07
Position 2201: 3.2908119915925436e-07
Position 4927: 3.2867492605499824e-07
Position 786: 2.9057507277058115e-07
Position 1039: 2.3544040105111295e-07
Position 4075: 2.2497659439269885e-07
Position 4314: 1.8707468112128988e-07
Position 590: 1.393609385701913e-07
Position 4483: 1.2498344828079802e-07
Position 1083: 1.1190993878982612e-07
Position 1691: 1.0042902571843947e-07
Position 3032: 9.238474762932281e-08
Position 708: 5.694288331823309e-08
Position 250: 5.6607870485157183e-08
Position 3727: 4.9511799072730026e-08
Position 1842: 3.6762402893116414e-08
Position 4859: 2.7613359772431165e-08
Position 1401: 1.4181628229086377e-08
Position 4099: 1.2503427973672845e-08
Position 505: 4.225450029792763e-09
Position 446: 2.041928074072687e-09
Position 3882: 1.548847337014771e-09
Position 333: 1.2792963756198048e-09
Position 1528: 7.235615256465779e-10
Position 5514: 4.079939398391391e-10
Position 3784: 3.667565056650511e-10
Position 4245: 3.1316379237418973e-10
Position 4228: 2.2299662235615945e-10
Position 4290: 2.162922354969862e-10
Position 801: 2.0192434739586741e-10
Position 3782: 1.6083144599352542e-10
Position 684: 1.2597677282167708e-10
Position 3925: 2.0956560333514204e-11
Position 4580: 4.360440204945857e-12
Position 535: 4.322642057360681e-12
Position 3417: 6.733949262818738e-14
Position 4672: 2.3340915509899953e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 4227: 0.9993508389457715
Position 1026: 0.9990703008078828
Position 3684: 0.9985471616707374
Position 248: 0.991598111399983
Position 1356: 0.9857867774198111
Position 7487: 0.9816556088022661
Position 5323: 0.9813200421667523
Position 1556: 0.9697208027763935
Position 431: 0.6459813504162422
Position 6875: 0.33237106963933494
Position 2395: 0.15603107073081066
Position 5978: 0.08221808195719112
Position 6853: 0.05983393524056996
Position 6984: 0.052976027085704785
Position 6156: 0.05096318954051349
Position 7360: 0.04694692424985207
Position 3237: 0.045966993735174246
Position 5607: 0.04516795740820386
Position 684: 0.04279175259236559
Position 2025: 0.039558934228128464
Position 2898: 0.03503138303909957
Position 2173: 0.03021942897097701
Position 2801: 0.030023986664513638
Position 4088: 0.027917531668442803
Position 4650: 0.02373386307179434
Position 819: 0.022088630636475478
Position 5127: 0.02139368011426175
Position 4034: 0.02085936533387175
Position 3877: 0.019211200224396683
Position 7308: 0.018456659271464365
Position 4739: 0.017369989597303393
Position 2403: 0.016079772463359482
Position 6599: 0.014860727929290012
Position 1621: 0.014127611928966671
Position 7213: 0.013930645056833953
Position 4713: 0.013422683017300194
Position 3057: 0.012899943984765733
Position 4704: 0.011561175743498275
Position 535: 0.009277858626970446
Position 5133: 0.008138066817953721
Position 2300: 0.0081314321592394
Position 6198: 0.00785363974534931
Position 6102: 0.007592609349001321
Position 2444: 0.0073552601784030724
Position 3525: 0.006059178978769677
Position 1952: 0.005281161686435379
Position 107: 0.004720605453608921
Position 2073: 0.004129207973233706
Position 5364: 0.00361158992871612
Position 2990: 0.0025431832574568
Position 6204: 0.0025088229075080418
Position 1226: 0.0024192316289206525
Position 3287: 0.0022987759493466276
Position 2666: 0.002063621093405991
Position 4622: 0.0020196777607614544
Position 4090: 0.0019091828152169624
Position 705: 0.0018172726004271943
Position 2148: 0.0017640023733436322
Position 73: 0.0017023696677453755
Position 6621: 0.001467249243077855
Position 826: 0.001426424018771112
Position 5582: 0.0013631639842041942
Position 2222: 0.0013603186548445758
Position 3164: 0.0012630278155151872
Position 1664: 0.0012589629698667522
Position 2827: 0.001188250372604033
Position 5377: 0.0011764901130004674
Position 5730: 0.0011386897206677716
Position 4672: 0.0011330283226671366
Position 7511: 0.0011233604647931331
Position 7904: 0.001078553624788083
Position 7709: 0.0009966456998381859
Position 4956: 0.0009583700782467384
Position 4946: 0.0009423835283185467
Position 4875: 0.0008651462054461798
Position 4665: 0.0008612650612488842
Position 525: 0.0008478328162459514
Position 859: 0.000829843760126292
Position 7865: 0.0007207328386111315
Position 6007: 0.0007060599016328028
Position 6049: 0.0006759459248276873
Position 3946: 0.0006662270499263567
Position 909: 0.0006653086963091361
Position 4368: 0.0006000837601841003
Position 5593: 0.0005685513832736491
Position 4290: 0.0005685115347949203
Position 5067: 0.0005435162906937605
Position 1916: 0.0005427071852279231
Position 6311: 0.0005416584090952439
Position 3717: 0.0005040275173926989
Position 1595: 0.0004984916049817705
Position 1381: 0.0004421870638119792
Position 1091: 0.0004168959654595225
Position 4555: 0.0003812338453482198
Position 3964: 0.0003737871620764003
Position 5733: 0.000357230015707752
Position 1441: 0.0003535677530751182
Position 5353: 0.00035085338241229105
Position 1477: 0.0003457521157145947
Position 269: 0.0003408048874451068
Position 761: 0.00033622368530905296
Position 1946: 0.00033522981617111413
Position 4452: 0.00033101464401266776
Position 6165: 0.0003080245388013553
Position 1034: 0.00030476967710168037
Position 5225: 0.000260455369790397
Position 1368: 0.00024984684163066085
Position 2243: 0.0002449055341120349
Position 542: 0.0002427592225302983
Position 4039: 0.0002226129553746358
Position 5429: 0.00020301541318973784
Position 3997: 0.00020146911475849824
Position 2459: 0.00019355051051446308
Position 836: 0.00018371074179539243
Position 7505: 0.0001788169973656232
Position 7657: 0.000172358669997167
Position 460: 0.000171191168298166
Position 5388: 0.00016416354825138615
Position 5391: 0.00015860528887368867
Position 5181: 0.0001384585923166924
Position 3925: 0.00013402209333559137
Position 5910: 0.00012403042318028372
Position 560: 0.00011511124388657881
Position 287: 0.0001025112755963008
Position 2269: 0.00010223148980154743
Position 7824: 9.808307128874992e-05
Position 5698: 8.187318577496314e-05
Position 342: 8.00408305967509e-05
Position 3831: 7.814949087127363e-05
Position 5214: 7.127175174616929e-05
Position 2060: 6.932176526639756e-05
Position 3885: 6.667929486107801e-05
Position 4243: 6.51960982332511e-05
Position 127: 5.95392584961614e-05
Position 7871: 5.9468325801200085e-05
Position 786: 5.929905235481008e-05
Position 587: 5.2369335855390793e-05
Position 4464: 5.0515912169909146e-05
Position 4458: 3.9434326547635316e-05
Position 5766: 3.0025455446895372e-05
Position 485: 2.8408607520924812e-05
Position 7765: 2.53436563653158e-05
Position 1395: 2.5287109410919825e-05
Position 1163: 2.1335636383735983e-05
Position 1492: 2.1091909261278604e-05
Position 285: 2.064899891441333e-05
Position 301: 2.013219884733587e-05
Position 1144: 2.006638391245603e-05
Position 3936: 1.9736307267196098e-05
Position 1212: 1.660858672712643e-05
Position 457: 1.644592802320502e-05
Position 3943: 1.620846032147479e-05
Position 1233: 1.3615420337366308e-05
Position 4302: 1.2847114536584656e-05
Position 476: 1.1498961429535582e-05
Position 5736: 9.31308551078267e-06
Position 1269: 8.050197620820054e-06
Position 644: 7.891042215134759e-06
Position 1866: 7.283308555704495e-06
Position 356: 6.581711821061239e-06
Position 1191: 5.301101943633164e-06
Position 1258: 5.179998750314585e-06
Position 1706: 4.977383958004605e-06
Position 1280: 4.536632343244133e-06
Position 5493: 4.518631798072541e-06
Position 1293: 4.496726236551441e-06
Position 173: 4.2136247744319835e-06
Position 407: 3.5463434482969836e-06
Position 1821: 3.357226430105647e-06
Position 998: 3.0806715676198387e-06
Position 1464: 2.983106996651364e-06
Position 1913: 2.9568304164517472e-06
Position 443: 2.4561819993792187e-06
Position 617: 2.2167353235308044e-06
Position 440: 1.8740614865073715e-06
Position 4496: 1.4856280955944695e-06
Position 957: 1.457969004335036e-06
Position 1703: 1.4303564018871963e-06
Position 1625: 1.0163717365063356e-06
Position 1101: 9.290327669282145e-07
Position 4514: 7.602248509697222e-07
Position 1805: 6.914457641013713e-07
Position 1566: 5.568926127303688e-07
Position 1748: 4.78335315047189e-07
Position 1150: 4.5988836129438583e-07
Position 1709: 2.308599028908353e-07
Position 1691: 1.6070834647863738e-07
Position 1682: 2.2850434875806453e-08
Position 360: 1.5065779266989324e-08
Position 362: 5.216551792818601e-10
Position 1528: 2.452926665836972e-13
