Gene = mfr
Position 1237: 0.0006051290753412502
Position 946: 0.000590625770682266
Position 5966: 0.0005409595803256187
Position 962: 0.0005334957163678883
Position 6454: 0.0004660142563939287
Position 268: 0.00046554343330614884
Position 969: 0.00040984074740348775
Position 2512: 0.000391021423524006
Position 582: 0.00036453308832609633
Position 5152: 0.0003368637648020189
Position 815: 0.000298530377558282
Position 528: 0.0002788066834670675
Position 959: 0.0002467499949276032
Position 800: 0.00024239847685064256
Position 6067: 0.00023441513622795364
Position 5831: 0.00022123468314763322
Position 993: 0.0002083256122229465
Position 1189: 0.00020199867026278034
Position 1229: 0.0001828555871904378
Position 6427: 0.00013145440872297526
Position 597: 0.00012772050803027717
Position 115: 0.00011802658088567322
Position 980: 0.00011634189548869076
Position 3877: 0.00010739360194252925
Position 6555: 0.0001038435504353334
Position 798: 0.00010364648921656516
Position 602: 8.516575698835751e-05
Position 101: 7.642233630280598e-05
Position 131: 6.649298341099565e-05
Position 1761: 6.491038851024938e-05
Position 1546: 6.341904895771363e-05
Position 5860: 5.486779031209487e-05
Position 6651: 5.232195652373867e-05
Position 642: 4.495326611036963e-05
Position 606: 4.452891850528866e-05
Position 1030: 4.0721224940659515e-05
Position 698: 3.951608189605407e-05
Position 1245: 3.9001204182579835e-05
Position 1121: 3.780539178412153e-05
Position 6417: 3.715731908282113e-05
Position 6684: 2.9935548679151037e-05
Position 5611: 2.6836673151875775e-05
Position 5530: 2.625318950620339e-05
Position 6182: 2.6214194681724212e-05
Position 156: 2.6158414330427155e-05
Position 48: 2.5090664388089695e-05
Position 674: 2.4871187155960685e-05
Position 5: 2.2647529707455178e-05
Position 5817: 2.1729827089731486e-05
Position 1450: 2.1726411087320165e-05
Position 1134: 2.1453025921842126e-05
Position 6279: 2.0672021227067248e-05
Position 6264: 1.8151476903273338e-05
Position 1299: 9.676899942438265e-06
Position 6245: 9.133515518494242e-06
Position 3678: 9.07809101372188e-06
Position 134: 4.097370528144137e-06
Position 450: 2.9528115446984175e-06
Position 633: 2.4777301800235075e-06
Position 6258: 2.1226767898865453e-06
Position 1141: 1.6469733601617608e-06
Position 1642: 1.3096239831406507e-06
Position 1139: 1.0975490490663858e-06
Position 1615: 8.631364335349709e-07
Position 1257: 7.819207697383151e-07
Position 995: 5.253768550607556e-07
Position 66: 4.398758115210752e-07
Position 1082: 4.198546597906883e-07
Position 618: 2.787016514415836e-07
Position 21: 1.8556686894815678e-07
Position 1684: 1.8171279703839443e-07
Position 1839: 1.4449687048888365e-07
Position 5542: 7.733420657536949e-08
Position 5613: 6.278724065041768e-08
Position 6050: 1.4821855397048316e-08
Position 6052: 5.547101981846408e-09
Position 655: 2.2450921976647314e-09
Position 6373: 1.8346962004615135e-09
Position 1550: 6.512380571703175e-10
Position 1624: 5.170618755409803e-10
Position 1540: 4.920975454884785e-10
Position 436: 2.307454511430247e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 3511: 0.9844343664916284
Position 5424: 0.9820283810937449
Position 5962: 0.9737019620191458
Position 865: 0.9526841807162829
Position 6311: 0.9326555611794564
Position 5010: 0.8684526567951077
Position 5731: 0.8333783332138988
Position 460: 0.7985553022875049
Position 1282: 0.6609360987341625
Position 6528: 0.5523138120199312
Position 2199: 0.5073293601067607
Position 1471: 0.4662683954537188
Position 1698: 0.39958375659238843
Position 3736: 0.32111929874308165
Position 4611: 0.2035794932581357
Position 4850: 0.16591982150689302
Position 6476: 0.1577863355567294
Position 4336: 0.1577176279473876
Position 3754: 0.13011351641182287
Position 2250: 0.09148753985255825
Position 5790: 0.0903586301309697
Position 1811: 0.07416259980805935
Position 1455: 0.07370591618421092
Position 3128: 0.06957183002046632
Position 641: 0.06514215529527868
Position 4510: 0.059227658969404184
Position 3807: 0.057328384512486556
Position 1450: 0.05676720799176108
Position 3746: 0.04653939958742018
Position 3804: 0.040113642928359915
Position 3867: 0.03948907216447099
Position 1266: 0.03762144773340455
Position 4363: 0.03688875520713481
Position 4995: 0.03327814723213763
Position 2206: 0.0326705330711828
Position 3308: 0.030019506448679727
Position 3258: 0.029628749248805077
Position 6479: 0.02782509841658808
Position 4555: 0.0260684022157791
Position 6034: 0.024323700237507125
Position 2652: 0.021929361798543923
Position 6323: 0.02007775660464679
Position 6175: 0.018470978885065516
Position 415: 0.01776897861723751
Position 4496: 0.016146176911287252
Position 5678: 0.015417109648760986
Position 2979: 0.012577608482084838
Position 597: 0.012379255338530177
Position 4699: 0.009751828808944873
Position 1318: 0.009266440698980378
Position 993: 0.007691298858126745
Position 2537: 0.007355706300344043
Position 3776: 0.007163355753219521
Position 3516: 0.0054322579285113574
Position 6181: 0.005394182465110508
Position 3328: 0.005320668795005891
Position 5446: 0.004603495105285126
Position 773: 0.004536471831505006
Position 3927: 0.004319141617231314
Position 2439: 0.003989104146676898
Position 4532: 0.003753707942934683
Position 5208: 0.0035796929915834956
Position 6151: 0.00326741601072954
Position 5687: 0.0031664694607380648
Position 1027: 0.0029494743143396924
Position 6302: 0.0022066262027246744
Position 464: 0.0014069786178767672
Position 1006: 0.0012846073866570086
Position 3630: 0.0012333153879242871
Position 4949: 0.0011981391469650855
Position 1367: 0.0011752610194448974
Position 6119: 0.0010898458077366405
Position 1030: 0.0009985347245703021
Position 6544: 0.0009979147526262564
Position 1129: 0.0008887083062627847
Position 1959: 0.0008159073486195171
Position 1835: 0.0007593129003901293
Position 2007: 0.000754993943541675
Position 6148: 0.0006143900463459198
Position 168: 0.0006117565108144046
Position 1845: 0.0005472145478964908
Position 3827: 0.0005355524613799285
Position 6434: 0.0005315085176549064
Position 3892: 0.0005231087034849639
Position 4074: 0.00043719200326964696
Position 5362: 0.00043598805331103685
Position 965: 0.0004245588532129502
Position 5477: 0.0004205365773611556
Position 5227: 0.0004161425637550172
Position 5212: 0.00041448798357743
Position 4270: 0.0004125892507400833
Position 6234: 0.00039238511514623313
Position 4161: 0.00038732175532337507
Position 3556: 0.00031435749346421467
Position 557: 0.0002799512058841128
Position 652: 0.00027975797341608813
Position 2018: 0.00024032421391586369
Position 525: 0.00022083110493903053
Position 6747: 0.00021843655810306316
Position 2063: 0.00021155051583933147
Position 3616: 0.00019642315532980247
Position 5793: 0.00019195236858906295
Position 1066: 0.00019037456680962906
Position 1134: 0.00017814237299638172
Position 268: 0.0001781397312572965
Position 1364: 0.00017266242978426872
Position 610: 0.00017224768992829263
Position 248: 0.0001576428599668124
Position 5980: 0.00012878973393858425
Position 934: 0.00011018497271687086
Position 655: 0.00010785606078668644
Position 6210: 9.704330863692624e-05
Position 2036: 9.193859222530456e-05
Position 6336: 7.224231232145713e-05
Position 682: 4.767606439535294e-05
Position 952: 4.438828004793579e-05
Position 491: 4.0897061851053737e-05
Position 3061: 3.4579445851610055e-05
Position 1492: 3.446772179433801e-05
Position 2303: 3.318004356091976e-05
Position 6555: 3.0426105405965535e-05
Position 880: 2.4886949076309965e-05
Position 3084: 2.004547040022522e-05
Position 198: 1.8349955046363096e-05
Position 2355: 1.7351708314628407e-05
Position 328: 1.4089936977879275e-05
Position 3738: 1.1019886021622184e-05
Position 6651: 9.234354481905186e-06
Position 1386: 8.959446018936042e-06
Position 1073: 7.76610556642865e-06
Position 1046: 7.196309729465338e-06
Position 928: 3.926000660790709e-06
Position 228: 3.0717146509655872e-06
Position 359: 2.9239468316901165e-06
Position 339: 2.0099429147335602e-06
Position 602: 1.460075690098609e-06
Position 304: 1.0286039714360232e-06
Position 195: 8.681806750631014e-07
Position 793: 8.568195861562286e-07
Position 729: 7.877334206956439e-07
Position 277: 1.1686724362018362e-07
Position 281: 1.0069272092461173e-07
Position 131: 6.880423763112814e-08
Position 149: 4.7425805750052484e-08
Position 113: 2.8893447601350905e-08
Position 291: 1.3869411660855731e-08
Position 208: 6.445306805202998e-09
Position 215: 1.6357125320345155e-09
Position 260: 2.4186921606084346e-11
