Gene = DIP-delta
Position 16346: 5.588771115285903e-05
Position 500: 5.4840853820070645e-05
Position 12528: 5.293523559590927e-05
Position 1064: 4.8901139350746496e-05
Position 12731: 4.807815204404241e-05
Position 15343: 4.728829786821852e-05
Position 526: 4.503400967504777e-05
Position 1867: 4.185829599428723e-05
Position 2174: 4.146629020485738e-05
Position 11619: 3.559540172947722e-05
Position 12208: 3.532405853036539e-05
Position 15540: 3.196416784758103e-05
Position 181: 2.4386632487362096e-05
Position 12325: 2.4226236779277217e-05
Position 337: 2.415067341507736e-05
Position 541: 2.221379320933658e-05
Position 1837: 2.211190146302416e-05
Position 13144: 1.826274935184766e-05
Position 12136: 1.816178004777038e-05
Position 763: 1.6750140089599498e-05
Position 954: 1.6363507949763244e-05
Position 825: 1.5700129041691065e-05
Position 684: 1.3229424664555353e-05
Position 12314: 1.1453240057935192e-05
Position 1273: 1.1319259551738601e-05
Position 12559: 1.1202776070842954e-05
Position 1473: 1.0142084011250722e-05
Position 12264: 9.486824108479197e-06
Position 210: 8.899443011405418e-06
Position 12266: 6.105086693896828e-06
Position 1413: 5.880588772460626e-06
Position 443: 4.476825492832719e-06
Position 8349: 4.1058704216507366e-06
Position 12515: 3.883451242151501e-06
Position 1687: 1.3996554846659053e-06
Position 13945: 1.3892525747472092e-06
Position 11672: 8.231616175015201e-07
Position 204: 5.609247720901746e-07
Position 15402: 4.73939357065104e-07
Position 11574: 4.645653167211071e-07
Position 12699: 1.6735940740533145e-07
Position 12551: 9.704973246454431e-08
Position 13105: 9.538127263774754e-08
Position 12534: 8.477482836373789e-08
Position 698: 4.5991112515225526e-08
Position 15750: 3.618872207900991e-08
Position 235: 1.4168081683638328e-10
Position 237: 1.180007181993167e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 12413: 0.9851656307010829
Position 15080: 0.9557084038156493
Position 8912: 0.9540347647575528
Position 9181: 0.9432055456868265
Position 11478: 0.9263829430331656
Position 7522: 0.9250694707821536
Position 13603: 0.883799852209498
Position 15421: 0.7465584861940612
Position 5053: 0.7344390574716323
Position 12119: 0.5767649118324434
Position 14227: 0.2891459073297348
Position 16193: 0.2841847143458374
Position 11956: 0.2636819526682646
Position 12673: 0.21009988400937954
Position 9617: 0.17383080387890912
Position 15659: 0.13386557060077295
Position 11922: 0.1276306330974406
Position 878: 0.1220479835156444
Position 8143: 0.10878412292728525
Position 13188: 0.07154357216257795
Position 9656: 0.06127748394837689
Position 11899: 0.04659689010969454
Position 5790: 0.041199047275994216
Position 16600: 0.0338612988910799
Position 17236: 0.029600875691771993
Position 17623: 0.02883552965056342
Position 5329: 0.026799505567655854
Position 715: 0.026266325934060406
Position 9491: 0.025980136265062365
Position 11282: 0.025859844933203105
Position 8222: 0.025658356105317567
Position 11410: 0.024193734359112828
Position 6608: 0.020258002160027076
Position 10413: 0.019402731142840437
Position 16922: 0.018425885758961116
Position 5460: 0.015711091013560996
Position 5703: 0.015565091088195728
Position 1980: 0.015520314642676267
Position 7964: 0.01527465714436088
Position 5423: 0.015016307333939405
Position 11985: 0.014194724348276589
Position 11660: 0.013792618910532368
Position 7377: 0.013141764973006021
Position 246: 0.012392713480544415
Position 8617: 0.012039731964466217
Position 7835: 0.011263389054079156
Position 366: 0.010456003082984517
Position 11368: 0.01033484424731908
Position 5755: 0.00964143869670989
Position 9400: 0.009454161671526021
Position 8557: 0.009224465621111835
Position 13423: 0.009106781389567453
Position 12660: 0.008221727134200144
Position 4772: 0.007415929079992816
Position 13036: 0.006763909604270319
Position 2250: 0.006327477742449128
Position 3228: 0.006305604880008931
Position 12318: 0.0060937865314458295
Position 6084: 0.006001885675411614
Position 9458: 0.0056807600906008384
Position 18084: 0.005517041049937695
Position 13088: 0.005313370153699558
Position 9410: 0.004593256012484147
Position 10032: 0.004477851829013751
Position 2675: 0.0041733583519049785
Position 12339: 0.004152127878133152
Position 5357: 0.004098973130212157
Position 16220: 0.004070991700436182
Position 15755: 0.004066525261932813
Position 13265: 0.0039025156411157994
Position 5581: 0.0035391023168818126
Position 17929: 0.003393715922628291
Position 10013: 0.003361369711045389
Position 10774: 0.0033525864262107675
Position 9475: 0.003167799293724305
Position 7875: 0.003141220712403102
Position 564: 0.00309003668585354
Position 7324: 0.002977022483081203
Position 6013: 0.0029223140416129436
Position 12755: 0.0028999927413619246
Position 17437: 0.0028756078176155244
Position 9438: 0.0028119306422980813
Position 15587: 0.0025743202768371437
Position 16335: 0.002558151505700916
Position 5636: 0.002529177726539528
Position 11196: 0.0025166774963958434
Position 16275: 0.00247713925838639
Position 15993: 0.0024354045220007833
Position 13056: 0.0023021765133131172
Position 104: 0.002280694426033277
Position 5840: 0.0022213750416417563
Position 6056: 0.0022157244535482377
Position 1028: 0.0021775941333425255
Position 8640: 0.0019522365518206057
Position 1149: 0.001904120347578548
Position 13291: 0.001867039533465045
Position 8049: 0.001849223536961232
Position 4226: 0.0017933123643895728
Position 3391: 0.0017479861583968664
Position 7839: 0.0017406584499152543
Position 8497: 0.0017351739924843157
Position 15167: 0.0017073727758048455
Position 18052: 0.0015941204615293333
Position 11671: 0.0015776257109237828
Position 5610: 0.0015688536837624942
Position 12588: 0.0015661860665872461
Position 5991: 0.0015091209443883395
Position 3083: 0.0014804489123410593
Position 11256: 0.0014761387460686776
Position 5928: 0.0012859286822135903
Position 7551: 0.001274620939042224
Position 15895: 0.001270924984490902
Position 12392: 0.0012141796701082735
Position 13789: 0.0011893269203475155
Position 12806: 0.0011305823607577438
Position 18108: 0.0011227761088533521
Position 1965: 0.0010500272767013784
Position 6543: 0.001042883351848904
Position 403: 0.0009986590553630848
Position 249: 0.0009301032552115592
Position 9892: 0.0009214912980177989
Position 3448: 0.000913269573657866
Position 16168: 0.0008549848977357172
Position 804: 0.0008249887534087321
Position 11249: 0.0008120760404075823
Position 5881: 0.0007415136482111525
Position 17311: 0.0007373300834820495
Position 1612: 0.0007295812324972676
Position 5091: 0.0006897448546412004
Position 971: 0.0006710836569686016
Position 15530: 0.0006024551259440252
Position 7269: 0.0006015021356845664
Position 9867: 0.0005948652316074475
Position 6482: 0.0005770807454000094
Position 15665: 0.0005592445356568214
Position 14253: 0.0005495113079671927
Position 12073: 0.0005286165099795887
Position 3425: 0.0005080521375525754
Position 12616: 0.0004904222349782256
Position 15727: 0.000478568782737279
Position 3286: 0.0004628251695984032
Position 9091: 0.00046106563795490156
Position 4758: 0.00045275237676767474
Position 12363: 0.00044877409838813237
Position 13460: 0.0004278340286233396
Position 12581: 0.0004227203361393615
Position 15440: 0.0004100734866751083
Position 210: 0.00040386397754689995
Position 11700: 0.0003909138327072915
Position 3337: 0.0003656124272596662
Position 7196: 0.000360493032525951
Position 13825: 0.00032479357851377636
Position 3306: 0.00031810564118136295
Position 11336: 0.0003157373904349986
Position 4549: 0.000311172838222577
Position 10518: 0.00028495565838758397
Position 3471: 0.0002760219418879011
Position 15151: 0.0002636816264536958
Position 4698: 0.0002515687708732658
Position 14256: 0.0002491988589686629
Position 6309: 0.0002247735594333988
Position 18284: 0.00022036314769330895
Position 6782: 0.0002090451512510027
Position 14022: 0.00020013561302435878
Position 10278: 0.0001892577393263579
Position 1438: 0.0001851164663751382
Position 11042: 0.00017250183332468376
Position 8769: 0.0001696743870537934
Position 16086: 0.0001575796478736529
Position 14714: 0.0001538831160259564
Position 1488: 0.00014435518475016654
Position 988: 0.00013813635802497945
Position 1231: 0.00013477381755684878
Position 6292: 0.0001340374804905511
Position 8525: 0.00013022816359902306
Position 10430: 0.00012843856136879816
Position 13253: 0.00012761032969358676
Position 2750: 0.0001234821158683841
Position 1406: 0.00012189980312262384
Position 13199: 0.00011972241209717826
Position 11160: 0.0001190052742921701
Position 11732: 0.00011403065513926213
Position 1346: 0.00010497953647469824
Position 10427: 0.00010438207337674974
Position 998: 0.00010039935071335831
Position 1387: 8.517217403319377e-05
Position 10363: 7.963071575119085e-05
Position 11767: 3.607142053265844e-05
Position 9951: 3.054122127838703e-05
Position 6547: 2.2705266952136185e-05
Position 14049: 1.444591882022598e-05
Position 12912: 1.4343141204899839e-05
Position 625: 1.3906402867218056e-05
Position 9897: 1.2982461578327147e-05
Position 9875: 1.0638567953111896e-05
Position 11757: 1.0408178705858758e-05
Position 11782: 1.0389432853438883e-05
Position 739: 1.031332823594513e-05
Position 8070: 9.645357143961011e-06
Position 438: 9.168390564305799e-06
Position 167: 8.381361812746193e-06
Position 469: 7.506676443989384e-06
Position 12426: 7.251552781588701e-06
Position 11746: 7.1783523242709455e-06
Position 517: 6.367244279246804e-06
Position 9470: 5.321719073184842e-06
Position 2297: 5.164761593315666e-06
Position 2815: 4.58109719202777e-06
Position 179: 4.481715496360068e-06
Position 594: 3.3015292760979487e-06
Position 12483: 3.189781615502076e-06
Position 724: 1.848425182253604e-06
Position 12368: 1.7422703960797016e-06
Position 144: 1.5667626235131186e-06
Position 1085: 8.937705374864309e-07
Position 409: 7.073021277101008e-07
Position 1161: 5.680640736103242e-07
Position 12437: 4.0810609912333187e-07
Position 12699: 2.5519959031453304e-07
Position 13338: 1.7307005431560737e-07
Position 9500: 3.036555822685501e-08
