Gene = Fife
Position 53871: 0.0369179800630316
Position 53958: 0.035631883955006535
Position 54175: 0.032312608115612075
Position 13994: 0.032277307680153286
Position 37169: 0.032091748296897475
Position 26796: 0.02844580554073398
Position 14229: 0.025822361226903782
Position 4666: 0.024854744645023234
Position 35920: 0.02215620449885463
Position 55380: 0.020614117751720486
Position 45042: 0.019276762284167304
Position 56211: 0.018401113561598216
Position 36773: 0.015630235396702333
Position 37043: 0.015380290991862427
Position 44543: 0.014381750804632647
Position 21281: 0.013698201197195404
Position 12229: 0.013526656736637874
Position 43915: 0.012933335929344198
Position 21397: 0.012378344492978036
Position 3268: 0.012211312660560525
Position 53901: 0.011820277533675736
Position 31160: 0.011589855748129095
Position 21374: 0.01066198472090978
Position 32601: 0.010589246533640082
Position 46308: 0.010399126689877438
Position 11381: 0.010092797824174812
Position 27261: 0.00926616148542464
Position 13955: 0.009022249320531594
Position 35137: 0.00798881251443126
Position 32646: 0.007128842390358089
Position 8848: 0.0071123267367704055
Position 30914: 0.006920162065024617
Position 44944: 0.006347489915591726
Position 44213: 0.006215781517932668
Position 15430: 0.0061362101214859945
Position 28214: 0.005639010461635287
Position 34460: 0.005522092372191263
Position 32163: 0.005431764818800017
Position 32240: 0.0048778868568080894
Position 21400: 0.004821870178470342
Position 21418: 0.004817632879057956
Position 44570: 0.0047618047543230135
Position 53873: 0.00459105932448999
Position 53889: 0.003862361073536306
Position 53592: 0.0037283319805192948
Position 14127: 0.003692900252319216
Position 38347: 0.0035635638026456505
Position 313: 0.003519656571743079
Position 28749: 0.003387366119915464
Position 27984: 0.0031966159340424214
Position 13708: 0.0029091641168290023
Position 38378: 0.002875567278806207
Position 36780: 0.0026970722489707633
Position 880: 0.0026562203619747565
Position 34688: 0.002631376885067134
Position 30853: 0.002470550000657628
Position 30302: 0.00241518709074327
Position 46515: 0.0022320229486777142
Position 32541: 0.0021507544810907098
Position 44428: 0.0021128651925231847
Position 4100: 0.0020759533874081084
Position 38443: 0.002035349443428333
Position 33552: 0.0019408998270038522
Position 44244: 0.0017003328845814182
Position 32872: 0.0016330028106713722
Position 26220: 0.0016200904021505505
Position 37143: 0.0015457732206227207
Position 3882: 0.001454710802250374
Position 30472: 0.0014539950062890422
Position 32140: 0.0014480979269154604
Position 13525: 0.001438567060015807
Position 867: 0.0013328127689517869
Position 33365: 0.0012405817845087684
Position 34972: 0.0012108227437056121
Position 32607: 0.0011943569419872824
Position 7502: 0.0011819121138821717
Position 28755: 0.0011374892106221154
Position 34381: 0.0011159273512078443
Position 41154: 0.0011002027297449938
Position 111: 0.0010865587182859943
Position 28719: 0.001060792495528647
Position 32230: 0.0010327234144209617
Position 30834: 0.0009875023965490127
Position 14289: 0.000981076967896818
Position 1034: 0.000965107241560659
Position 46632: 0.0009144549611227756
Position 30695: 0.0009097080033750018
Position 32264: 0.0008122042200741419
Position 7954: 0.0007944431605501439
Position 28616: 0.0007623547671878323
Position 42921: 0.0007620530394928477
Position 7902: 0.0007467320205679741
Position 33935: 0.0007408102736627887
Position 32328: 0.0007201192657194161
Position 43410: 0.0007128815983442125
Position 4670: 0.0006384090603674288
Position 330: 0.0005417266669001421
Position 4811: 0.0005288492170696039
Position 35665: 0.000527789888534162
Position 35224: 0.0005106262664773128
Position 13219: 0.0004937024676105571
Position 30438: 0.00046352801788015975
Position 34571: 0.0004347002024948801
Position 15776: 0.00042483365657054517
Position 41151: 0.00041863670862695454
Position 4087: 0.000403704980985557
Position 3608: 0.0003949935902453782
Position 295: 0.0003885692068563358
Position 3500: 0.00038834460206391944
Position 28663: 0.0003656534397181287
Position 394: 0.000314701549725873
Position 4645: 0.0003035475742034932
Position 4120: 0.00030030988688162035
Position 220: 0.00029923038755784947
Position 32703: 0.00026515471259501975
Position 4452: 0.00024323424643599446
Position 34431: 0.0002380210526661537
Position 35858: 0.00023096602255688896
Position 30569: 0.00021918404722306618
Position 3484: 0.0002009702698112158
Position 44892: 0.0001901166466996153
Position 34507: 0.0001828286394447119
Position 34848: 0.00017121114915205155
Position 40583: 0.00013749005416554693
Position 34200: 0.00011549120754405097
Position 41133: 0.00011309084351572854
Position 29994: 0.00010251786057232462
Position 32578: 6.496742493072445e-05
Position 40780: 6.0546320683961156e-05
Position 33692: 5.8089207372385335e-05
Position 15317: 4.9153506434182305e-05
Position 4491: 4.671793138910745e-05
Position 38796: 4.513979339993316e-05
Position 32660: 4.3499876172571566e-05
Position 46850: 4.066899625014629e-05
Position 44953: 3.9537393022075176e-05
Position 29719: 3.9224634613896687e-05
Position 39122: 2.4997646262957962e-05
Position 34095: 2.0308698682896667e-05
Position 16411: 1.9286218304677545e-05
Position 39390: 1.5470068100581868e-05
Position 32921: 1.4850258673541371e-05
Position 38952: 1.4320870905113527e-05
Position 39457: 1.4218136968331208e-05
Position 40971: 1.2516721098685307e-05
Position 33334: 1.1652298323423583e-05
Position 40586: 1.103052082706261e-05
Position 2129: 1.0777385103217794e-05
Position 33985: 1.0447946273189946e-05
Position 40235: 1.0152569516170725e-05
Position 430: 9.301996462924748e-06
Position 49231: 8.939685759597211e-06
Position 48401: 8.065765669359966e-06
Position 32694: 8.051336302290494e-06
Position 40792: 7.847835048992928e-06
Position 39587: 7.5265995354819835e-06
Position 704: 6.894587176637203e-06
Position 32733: 6.633564746921127e-06
Position 650: 6.333489833703995e-06
Position 685: 5.279821224982736e-06
Position 1450: 5.251420057944582e-06
Position 1776: 5.135168577532852e-06
Position 39233: 5.120692703924938e-06
Position 1695: 5.112518740170829e-06
Position 40859: 5.046221309317371e-06
Position 32477: 4.402401578459095e-06
Position 1039: 3.856608289300378e-06
Position 1408: 3.314845485701999e-06
Position 39553: 3.2412259063801545e-06
Position 32932: 3.0008463615588843e-06
Position 815: 2.416166362743762e-06
Position 38887: 2.385384219303403e-06
Position 380: 2.366744802417687e-06
Position 33288: 2.321612065799293e-06
Position 653: 2.108105412423318e-06
Position 39493: 2.0196784040719164e-06
Position 1250: 1.977187465374958e-06
Position 33205: 1.75282941336853e-06
Position 46981: 1.584844653067376e-06
Position 490: 1.5341869914887024e-06
Position 406: 1.1121048459242625e-06
Position 27903: 1.0275035674670265e-06
Position 230: 6.606362857039117e-07
Position 39659: 4.6791746721829457e-07
Position 32887: 3.928230903532395e-07
Position 38171: 3.115216162457097e-07
Position 33638: 2.557855171531367e-07
Position 3093: 2.1748183206152401e-07
Position 3233: 2.0338005201328533e-07
Position 3201: 1.9885509746886127e-07
Position 448: 1.954524791219325e-07
Position 45890: 1.9180072548576455e-07
Position 38814: 1.865332081920236e-07
Position 33557: 1.4695601677309387e-07
Position 39173: 8.79361152536297e-08
Position 41578: 2.2846515679666986e-08
Position 39631: 1.699335682714929e-08
Position 38717: 1.6355825756114437e-08
Position 41916: 1.2561407515046543e-08
Position 38826: 1.1916843988675206e-08
Position 33294: 4.192462866529385e-09
Position 41289: 3.460858730399748e-09
Position 42315: 1.8289965201500179e-09
Position 41985: 1.246648067867441e-09
Position 38839: 1.02059919326822e-09
Position 36445: 1.1779421452477034e-10
Position 35373: 7.584770226216754e-13
Position 33019: 7.451418691728952e-13
Position 32889: 2.7314101121409747e-13
Position 33106: 1.5171783972006804e-13
Position 33010: 3.0508583511765526e-14
