Gene = rk
Position 6817: 0.011871637551192964
Position 6160: 0.010235161649341514
Position 18226: 0.009755132453012835
Position 14528: 0.009484299964758398
Position 11666: 0.008676282441085481
Position 6387: 0.008550648255289962
Position 13147: 0.008517010062050377
Position 8933: 0.008497632883598276
Position 6562: 0.008446912245881259
Position 6986: 0.00839357521672706
Position 10662: 0.008307372452413824
Position 5552: 0.008269156412340195
Position 6845: 0.00820898319880373
Position 16795: 0.007452422763783995
Position 15040: 0.007276343506275107
Position 6332: 0.007216428860783043
Position 13733: 0.006824711009345801
Position 16752: 0.006368463664145236
Position 11961: 0.006222584284203545
Position 10716: 0.006179970363010866
Position 14917: 0.0061251373930497925
Position 17559: 0.005444684723441455
Position 15677: 0.004602974156091688
Position 9726: 0.004130868190898212
Position 16885: 0.003994061087659712
Position 10051: 0.003327656025087882
Position 18419: 0.003192845644795373
Position 16715: 0.00317202083545383
Position 11271: 0.003097536777738572
Position 18121: 0.003062030499247335
Position 16394: 0.002471408114026181
Position 16060: 0.0024477927516135243
Position 15302: 0.0023736883761288387
Position 9981: 0.0023399078360463355
Position 11050: 0.002291916693668209
Position 6100: 0.0022492660301386557
Position 10977: 0.0020826155334413544
Position 18057: 0.0020721068423269493
Position 7274: 0.0019950825886708174
Position 16761: 0.0019233072274666056
Position 18074: 0.0016260636554636804
Position 15096: 0.0016234359356715805
Position 15066: 0.001455601613178715
Position 17923: 0.001341525497338477
Position 16214: 0.001023492199315624
Position 17899: 0.0009764136578220848
Position 14960: 0.0009108995652269801
Position 15213: 0.0009091156804166316
Position 5477: 0.0008397662762430367
Position 5895: 0.0008141559919930355
Position 18429: 0.0007815246822705949
Position 13624: 0.0007606306529147927
Position 16314: 0.0007564401384516083
Position 15741: 0.0007513850793112819
Position 15894: 0.0007220047298148765
Position 18453: 0.0006573515624258395
Position 15405: 0.0006215923332645863
Position 5934: 0.0005932865873068429
Position 15050: 0.0005682691918839495
Position 14957: 0.0004892241347350742
Position 15135: 0.0004125061333861906
Position 18070: 0.00036363887811315164
Position 16515: 0.0003155149284190233
Position 15511: 0.0002825364607386248
Position 15681: 0.00025786309236635284
Position 15341: 0.00018778153411094109
Position 4432: 0.00018300830435323805
Position 15435: 0.0001594400234785018
Position 14966: 0.00014205736977955893
Position 15004: 0.00014069847213740337
Position 15253: 0.00011133512519963598
Position 18358: 0.00010518619609910163
Position 15736: 8.026344637928351e-05
Position 4790: 7.127935624431441e-05
Position 4471: 4.635877190758175e-05
Position 15508: 4.5529508273861216e-05
Position 4218: 4.32083661349946e-05
Position 15684: 4.073045362981807e-05
Position 15078: 4.02293087276811e-05
Position 4327: 3.3480348418773404e-05
Position 3758: 3.036087043244598e-05
Position 3382: 2.304502767504926e-05
Position 4399: 2.2369196904711563e-05
Position 13819: 2.0617001262329453e-05
Position 4347: 1.748286155594608e-05
Position 15280: 1.26423279584122e-05
Position 15714: 8.039292957166245e-06
Position 13876: 5.992774980144368e-06
Position 15523: 4.8171017324915255e-06
Position 15870: 3.697067543015966e-06
Position 4238: 3.4366133029382004e-06
Position 15776: 1.6429590882923615e-06
Position 15634: 1.3207865177398645e-06
Position 15910: 2.7990354784156906e-08
