Gene = TrissinR
Position 879: 4.4262036235396523e-05
Position 27324: 4.409085889565852e-05
Position 141: 4.236017034046822e-05
Position 1090: 3.936991328430008e-05
Position 288: 3.2362547484876275e-05
Position 989: 3.1891247575085965e-05
Position 308: 2.7616609638511807e-05
Position 507: 2.631508258383342e-05
Position 27701: 2.1519985903749944e-05
Position 540: 2.0473453404378003e-05
Position 849: 1.966834992368876e-05
Position 144: 1.955227968856925e-05
Position 1670: 1.685019388744312e-05
Position 3800: 1.584231026959561e-05
Position 27707: 1.5131167790797866e-05
Position 786: 1.4496622436670453e-05
Position 868: 1.4088667946720642e-05
Position 767: 1.347237374385033e-05
Position 27704: 1.2603956977992206e-05
Position 1684: 1.259877315298526e-05
Position 27058: 1.2439548058607886e-05
Position 115: 1.2112335271041371e-05
Position 538: 1.20269323661912e-05
Position 2466: 9.294010196313479e-06
Position 1078: 9.072025623187026e-06
Position 291: 8.386885023488539e-06
Position 281: 7.911603347114116e-06
Position 5: 7.558518264417751e-06
Position 213: 6.12013445468834e-06
Position 688: 6.039913855718981e-06
Position 894: 4.622708266132584e-06
Position 1901: 3.567578845659811e-06
Position 247: 3.114670716033177e-06
Position 29249: 1.6204701772496722e-06
Position 1187: 2.2948233666310617e-07
Position 1486: 2.1219616155396156e-07
Position 1420: 2.03514593241861e-07
Position 1738: 1.8446121990837134e-07
Position 1627: 1.4566239211100546e-07
Position 1653: 1.2693810446847145e-07
Position 147: 2.3481056992588043e-08
Position 1516: 3.799882288901206e-09
Position 109: 7.551230224584674e-10
Position 13: 1.6350671203678865e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 27471: 0.991898919030484
Position 28988: 0.9900616126929614
Position 32399: 0.9456156019504134
Position 26095: 0.9252039984025274
Position 24337: 0.9082703097922838
Position 21300: 0.8664150979343591
Position 32094: 0.8450156136138475
Position 26826: 0.7097730569921892
Position 10219: 0.5298594298812753
Position 29342: 0.4933321435809692
Position 28091: 0.294536922197685
Position 21696: 0.24098619894713058
Position 26888: 0.1578091169496502
Position 783: 0.1015496234961542
Position 26502: 0.08843900648804244
Position 28701: 0.08726862944006486
Position 32205: 0.08545187453224894
Position 8077: 0.0824503821285571
Position 31327: 0.08140901120496913
Position 27645: 0.07955097765842657
Position 28740: 0.06307923322711728
Position 25504: 0.04804405204029833
Position 7705: 0.03363685884405558
Position 28424: 0.03042922875798662
Position 32705: 0.028696330887545307
Position 26916: 0.028099085475626236
Position 26467: 0.022342031863740657
Position 9215: 0.022094574309161175
Position 9203: 0.022092411649378207
Position 32366: 0.020166427966693004
Position 7717: 0.02012763430471615
Position 8324: 0.019023219938847636
Position 29645: 0.01871960985724403
Position 27090: 0.01753432418588416
Position 1141: 0.016610473185752546
Position 6853: 0.01658268015968148
Position 26860: 0.016575584922981175
Position 7701: 0.016520541803813103
Position 26780: 0.015043009701343663
Position 9342: 0.014725186505802079
Position 28879: 0.012859627172029523
Position 28630: 0.012023447555346262
Position 8557: 0.011780522865215904
Position 23574: 0.011556046785367462
Position 30255: 0.01145993932347482
Position 32378: 0.011051836804245875
Position 28159: 0.010591228792267563
Position 9025: 0.009716397266728682
Position 7864: 0.00943259493466302
Position 28169: 0.009060367501266558
Position 31371: 0.008667355546067953
Position 7466: 0.008446432461941922
Position 28037: 0.00814358017596361
Position 1104: 0.008117114850082265
Position 27900: 0.007736405012167607
Position 27946: 0.00711499978413047
Position 30494: 0.007009380521429528
Position 7663: 0.006920735012570693
Position 26450: 0.006806592565568303
Position 25896: 0.006645324527326125
Position 8098: 0.006350454676755489
Position 30707: 0.005828375981431756
Position 27777: 0.00574038952520501
Position 3842: 0.005565966343991524
Position 32444: 0.005410429553127475
Position 920: 0.00538293172615005
Position 213: 0.005196541468415353
Position 26877: 0.004894385651201686
Position 24030: 0.004894047796596263
Position 30201: 0.004463427311427549
Position 32543: 0.004443942361581817
Position 28141: 0.004265188254805666
Position 26577: 0.004166435227690264
Position 548: 0.0041619353763301
Position 25709: 0.00399243679601073
Position 24792: 0.003973938747012238
Position 29944: 0.003932778122337201
Position 8650: 0.0038590550124764688
Position 7391: 0.003665928099727906
Position 27654: 0.0035208309491929963
Position 27679: 0.0034145970784989054
Position 786: 0.0033587396171677673
Position 8003: 0.0028778930407315248
Position 861: 0.0027098044005169535
Position 28121: 0.002531065403595461
Position 30425: 0.0024400644318277234
Position 288: 0.0023470256510757276
Position 28381: 0.0023186449635610286
Position 9527: 0.0022315375745738625
Position 29020: 0.0020241187496486575
Position 31401: 0.001966412125703732
Position 29868: 0.001956516693977088
Position 28517: 0.0017029452123124241
Position 25322: 0.001663320024191359
Position 2077: 0.0016346898799251867
Position 1131: 0.0016119108462652719
Position 32569: 0.001608774425513899
Position 32676: 0.0015498832187883047
Position 2138: 0.0014820841750635772
Position 1061: 0.001463038341912514
Position 26737: 0.0014116306432073438
Position 29611: 0.001332517120152889
Position 30838: 0.0012351316160832395
Position 32723: 0.0011923282141023778
Position 30624: 0.0010641512024823342
Position 27749: 0.0010465930932889252
Position 26638: 0.0010300120495477575
Position 29671: 0.000966774147520536
Position 30211: 0.0009381096034240675
Position 29930: 0.0009254342290659557
Position 25806: 0.000863942947579054
Position 29889: 0.0008257719669846904
Position 28575: 0.0007981522965818835
Position 27121: 0.0007912232619838649
Position 971: 0.000777542775453715
Position 1218: 0.0007574015646643782
Position 29354: 0.0007089040052265841
Position 538: 0.000708834298295917
Position 27509: 0.0006579329954728913
Position 32698: 0.0006473499531646297
Position 26521: 0.0005804552101005995
Position 31655: 0.0005749976605750393
Position 413: 0.0005631956916460431
Position 299: 0.0003998921854038094
Position 1782: 0.0003881385743794826
Position 32711: 0.00038213946892454804
Position 29463: 0.0003290208572277426
Position 1727: 0.0003276687340851028
Position 1328: 0.00032422451188204615
Position 26473: 0.0003067782230019343
Position 26405: 0.0002875363466625096
Position 28953: 0.00022279066439728805
Position 29924: 0.00019364131401854135
Position 32752: 0.00018410443191559504
Position 1559: 0.000160450363771851
Position 3350: 0.0001438442621965707
Position 1078: 0.0001318069729724048
Position 1031: 0.00011537093103502409
Position 30090: 0.00010194503682479162
Position 30224: 9.538935228890764e-05
Position 1245: 8.312402879489373e-05
Position 1314: 8.281926631254346e-05
Position 30573: 3.20490990928559e-05
Position 27242: 2.548435397102168e-05
Position 27540: 2.4647063855441242e-05
Position 27200: 2.3781535507851633e-05
Position 27752: 1.793924748593133e-05
Position 1193: 1.710446527098799e-05
Position 1543: 9.059916967199546e-06
Position 237: 8.925453667547056e-06
Position 3639: 6.754762976804254e-06
Position 29950: 6.403121583872266e-06
Position 1215: 5.734247046721138e-06
Position 27131: 5.451696401270059e-06
Position 178: 3.4447484484220594e-06
Position 29690: 3.286080034510447e-06
Position 27482: 2.735023539850318e-06
Position 2218: 2.5536015130657843e-06
Position 29975: 2.4061909012528527e-06
Position 29527: 2.3617136049335184e-06
Position 1827: 2.0784082538198564e-06
Position 2242: 1.70614388007539e-06
Position 257: 1.6190460129016724e-06
Position 901: 1.4435585660167046e-06
Position 729: 1.1748754202195278e-06
Position 672: 1.0018362163015848e-06
Position 1373: 6.588470422507537e-07
Position 2061: 4.1054383218564035e-07
Position 219: 2.1260651137715944e-07
Position 274: 1.8681479091766846e-07
Position 28378: 1.5175532155517856e-07
Position 181: 1.4774711300955344e-07
Position 126: 1.4282704224266023e-07
Position 941: 7.376586287146653e-08
Position 153: 4.2962480671622686e-08
Position 29423: 1.86297432799289e-08
Position 1015: 7.762088032271333e-09
Position 948: 7.0384569652574986e-09
Position 247: 1.2646725100198866e-09
Position 263: 2.3915443462426707e-10
