Gene = Adhr
Position 830: 1.884105218390173e-07
Position 251: 1.7524789922600987e-07
Position 29: 1.4746936485082877e-07
Position 1381: 1.0895039393821851e-07
Position 22: 1.0242210548908414e-07
Position 1332: 9.260926469348574e-08
Position 1047: 7.898183313319143e-08
Position 937: 5.489432554535778e-08
Position 383: 2.1748034665146364e-08
Position 2879: 3.6390012835504696e-09
Position 11: 1.039583658168499e-09
Position 2643: 5.306318670009665e-10
Position 241: 4.9248224753682914e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2973: 0.9832774849626742
Position 950: 0.6979926029423233
Position 1425: 0.6608805895168699
Position 2517: 0.5602503589883333
Position 226: 0.41932826397442746
Position 750: 0.33744343484637646
Position 2440: 0.1113328138580251
Position 576: 0.1059655288755073
Position 1100: 0.06056560444454783
Position 1019: 0.059053629113064686
Position 1905: 0.05008475117962537
Position 2497: 0.04171448330562837
Position 2535: 0.03498642897390254
Position 2400: 0.03468979998560998
Position 499: 0.03019060842921884
Position 346: 0.0222575590037803
Position 2226: 0.018635621360017892
Position 1154: 0.018135938475553785
Position 1298: 0.016690878009092847
Position 238: 0.0151066368026113
Position 810: 0.009978494572526867
Position 1563: 0.008309633625277157
Position 3004: 0.006988254099493219
Position 2383: 0.004794784183291688
Position 2553: 0.004591010945566534
Position 906: 0.003994052795895187
Position 1959: 0.002910000629373243
Position 251: 0.002570072099042738
Position 2795: 0.0022145976535719683
Position 1076: 0.002208152257964418
Position 153: 0.0021456052046550374
Position 505: 0.0019846039563275364
Position 1922: 0.0019296808569030464
Position 486: 0.0018305899421254795
Position 2879: 0.0018270044864871307
Position 1106: 0.001826719292454057
Position 1739: 0.0016019161807362431
Position 2191: 0.0015477207266173414
Position 2276: 0.0014684176776020394
Position 636: 0.001427922120910933
Position 2565: 0.0012027522833411492
Position 1757: 0.0011899784127028868
Position 580: 0.0011584693048815541
Position 2571: 0.0009188353822440206
Position 395: 0.0008208504390709866
Position 2776: 0.0008094412732762233
Position 663: 0.0006883784053418102
Position 3035: 0.0005808628926075091
Position 781: 0.0004522545972478449
Position 2302: 0.0004370121796374687
Position 1754: 0.00041753201021377804
Position 329: 0.00036478137641211535
Position 172: 0.00033150416771645725
Position 647: 0.0003272699741274965
Position 2479: 0.0003091473410087611
Position 1085: 0.0002893041572502404
Position 603: 0.0002733697560426832
Position 770: 0.0002720257639567035
Position 1973: 0.0002450507753339456
Position 857: 0.00022194881907843222
Position 407: 0.00015560837583091208
Position 2449: 0.000149496204110359
Position 182: 0.0001345030892945547
Position 616: 0.0001286468207087074
Position 248: 0.00011572745854441812
Position 3264: 9.175915549672502e-05
Position 290: 8.805343815903354e-05
Position 1530: 8.090350159273219e-05
Position 3330: 5.0555899925015136e-05
Position 3195: 4.4989126128748104e-05
Position 446: 4.249210865225316e-05
Position 3327: 3.0096608351027093e-05
Position 1004: 2.9744700209409913e-05
Position 420: 2.267534579175498e-05
Position 1778: 1.3696341768901876e-05
Position 758: 1.2444505771050832e-05
Position 1542: 5.485795022771089e-06
Position 440: 4.370394294497659e-06
Position 2016: 4.25509432426006e-06
Position 778: 3.622078051317433e-06
Position 411: 2.9997821954458273e-06
Position 861: 2.308295502070154e-06
Position 1970: 2.0492852362249616e-06
Position 1596: 1.7900434166294424e-06
Position 1732: 7.072823320645707e-07
Position 92: 7.051703352246668e-07
Position 1614: 3.3447614653812407e-07
Position 1584: 3.011536525220556e-07
Position 120: 3.762318936728446e-08
Position 99: 3.373639852803419e-08
Position 105: 7.941034763933907e-10
Position 96: 4.494158767969812e-10
Position 56: 1.1386333390122103e-18
