Gene = Msr-110
Position 230: 0.0010388700901472591
Position 515: 0.0010371260180377325
Position 1548: 0.001022728101992488
Position 8419: 0.000982263790715732
Position 2077: 0.0009472174648044604
Position 1898: 0.0008855147857246909
Position 5659: 0.0008718492243452433
Position 4216: 0.0008007686223128071
Position 9621: 0.0007965159297350059
Position 2648: 0.0007882678372050737
Position 5020: 0.0007326376668223846
Position 4109: 0.0006838902437539149
Position 52: 0.0006635167467075867
Position 2072: 0.0006062317452195005
Position 9823: 0.0005919975368007212
Position 9637: 0.0005857305921879381
Position 4653: 0.0005568037126409113
Position 1061: 0.0005338290921166548
Position 240: 0.0004997742364759779
Position 4310: 0.0004915106571315973
Position 9364: 0.00048118726311417975
Position 3957: 0.00046687379754831545
Position 147: 0.00045596851404862556
Position 7078: 0.00045455470578095774
Position 4789: 0.000452149782608067
Position 1159: 0.0003974752290201172
Position 4010: 0.0003598965724236606
Position 5945: 0.0003528120148727939
Position 8601: 0.00032770835066931126
Position 9218: 0.00031853987239165046
Position 1711: 0.00029149256032402163
Position 520: 0.00028942005216863695
Position 2178: 0.0002449227971499438
Position 2045: 0.0002203102207981342
Position 10130: 0.00021710770859811846
Position 1281: 0.00021584576992192568
Position 279: 0.00021450188234914104
Position 8195: 0.00018225274214428772
Position 5444: 0.00016696716037106264
Position 311: 0.00016216054483883107
Position 4514: 0.0001589223306591561
Position 9422: 0.00015779865955698868
Position 62: 0.00015628519387596044
Position 10225: 0.00014971551728305377
Position 4144: 0.00013263761999385322
Position 1817: 0.00012937733168092558
Position 4207: 0.0001270620652874571
Position 10013: 0.00012174382117436087
Position 3973: 0.0001204569707559879
Position 5588: 0.00011595689610865519
Position 5225: 0.0001128843684074997
Position 4429: 9.996972438498458e-05
Position 4663: 9.939962351747214e-05
Position 80: 9.316738332557198e-05
Position 3894: 8.450148186304194e-05
Position 6: 8.205088123622526e-05
Position 8829: 6.811701750188645e-05
Position 1408: 6.751177615874293e-05
Position 36: 6.420853434867928e-05
Position 8069: 5.847798493130219e-05
Position 904: 4.87000961413344e-05
Position 655: 4.049865953347074e-05
Position 9514: 2.990781451278739e-05
Position 10136: 2.9889349797191265e-05
Position 10035: 2.5366967973034325e-05
Position 1983: 2.4387601057465855e-05
Position 648: 2.1014911208268594e-05
Position 762: 1.811116023152209e-05
Position 33: 1.4500842032279956e-05
Position 8160: 1.3840028124744192e-05
Position 10358: 1.2339679331863952e-05
Position 551: 9.455640860305351e-06
Position 8620: 9.11593877711357e-06
Position 481: 8.966254736609919e-06
Position 173: 8.257672768940063e-06
Position 317: 6.4142507303887106e-06
Position 2258: 6.1528068347964174e-06
Position 638: 4.248703578663772e-06
Position 1293: 2.840575414012686e-06
Position 766: 2.430114613662601e-06
Position 368: 1.857421581436378e-06
Position 27: 1.3118814495080845e-06
Position 1007: 1.1167341116008335e-06
Position 9230: 7.752427249218986e-07
Position 10: 6.07418569903195e-07
Position 532: 3.325139770241746e-07
Position 378: 2.6691009623794694e-07
Position 8969: 2.572538435591459e-07
Position 9553: 2.1266338539124364e-07
Position 3734: 1.6515631261077732e-07
Position 661: 2.326367739470835e-08
Position 406: 2.40696377108265e-09
Position 389: 1.0301149327299488e-09
Position 433: 1.9268894233568658e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 7986: 0.9993571440905916
Position 8351: 0.961094110009444
Position 3518: 0.9564826086573155
Position 406: 0.9261583114295296
Position 9744: 0.7573652999344425
Position 1924: 0.09580141291320009
Position 710: 0.05245090565964706
Position 10272: 0.040741774809486805
Position 3842: 0.03620657523890022
Position 1461: 0.02879169758696593
Position 734: 0.02494081062069273
Position 670: 0.021686647358471922
Position 8135: 0.021019713505628198
Position 359: 0.011957594911306752
Position 8931: 0.011402309787776205
Position 10159: 0.008864632334864118
Position 414: 0.007759411565334662
Position 3797: 0.007443430270445577
Position 2682: 0.0072011209192801235
Position 9435: 0.006969623177845207
Position 9486: 0.006709403171902946
Position 9768: 0.006698669601551692
Position 984: 0.0062219150007595675
Position 1953: 0.005753885821694583
Position 8805: 0.00544095671145176
Position 1763: 0.0037034638928514925
Position 9929: 0.0034898361023635656
Position 625: 0.0032122734371382877
Position 9123: 0.0032071592385147763
Position 8883: 0.003089912126665863
Position 9712: 0.002654533817250866
Position 3273: 0.0025781085913759495
Position 9926: 0.002501987824606841
Position 8724: 0.0019098409655509399
Position 8616: 0.0018283928706824936
Position 773: 0.0017664080018799976
Position 8946: 0.0016669914565681575
Position 1369: 0.0015909450169276943
Position 5724: 0.001573796499958498
Position 5760: 0.001509367004585437
Position 8754: 0.0014111847258015517
Position 9752: 0.0013700930205297747
Position 5695: 0.0013505512049097818
Position 9778: 0.0013318651508565458
Position 6704: 0.0011737328794788498
Position 1054: 0.001147584002618534
Position 3629: 0.0011235624322419899
Position 1264: 0.0010377141838170932
Position 726: 0.0009984919710347968
Position 3585: 0.0009498654206205844
Position 8886: 0.0008628606691680678
Position 10178: 0.0007884950716628335
Position 600: 0.0006607803218947654
Position 4809: 0.0005685396738097301
Position 5437: 0.0005651997876228618
Position 2408: 0.0005340853868147367
Position 8772: 0.0005261862009957873
Position 9450: 0.0005039252660156488
Position 3557: 0.0004868299870891839
Position 6881: 0.0004801370542029635
Position 4589: 0.00047755458113527455
Position 836: 0.0004751529045503799
Position 1789: 0.000469924545399688
Position 9967: 0.0004340369604416667
Position 2045: 0.00042655982020530403
Position 243: 0.0004152588207730979
Position 633: 0.0004127511134580215
Position 1130: 0.00041038923642728556
Position 1577: 0.00039350688863035697
Position 8463: 0.00039007234787068206
Position 573: 0.0003882197030865582
Position 8652: 0.0003854081269985581
Position 3491: 0.0003845052287721183
Position 8052: 0.0003726123986780151
Position 1898: 0.00035297585915748273
Position 3960: 0.0003466253940487809
Position 2381: 0.00031075116041372533
Position 4788: 0.00028963571095809155
Position 8676: 0.00028787012431676567
Position 9775: 0.0002770242551626118
Position 10279: 0.0002735859437015696
Position 4601: 0.0002576655245387748
Position 3077: 0.00025385114665011277
Position 5344: 0.000245196187045316
Position 10406: 0.00024162647068271806
Position 3312: 0.00022631879560102192
Position 3527: 0.0002252611479240174
Position 4486: 0.0002005070802072376
Position 8382: 0.00019770140016327765
Position 8415: 0.00018802510821237976
Position 6717: 0.00015262417935563876
Position 2938: 0.00014717061823042154
Position 10344: 0.0001460226254640028
Position 3194: 0.00012228910823119897
Position 1589: 0.00011132819820030532
Position 8943: 0.0001113108567734126
Position 426: 0.00010381564709188934
Position 1545: 0.00010215284864711584
Position 8964: 8.249900792410377e-05
Position 10094: 8.169858545223024e-05
Position 7150: 7.709150594903344e-05
Position 267: 7.171471447569432e-05
Position 9527: 7.010233163609227e-05
Position 272: 6.371900620613682e-05
Position 5542: 5.6539087282430336e-05
Position 8847: 5.352022138048379e-05
Position 8142: 3.8632920524131115e-05
Position 7077: 2.0729245122465173e-05
Position 8460: 1.7811045871952642e-05
Position 1030: 1.7493219763810255e-05
Position 8730: 1.5988012249777293e-05
Position 1465: 1.4845779477312085e-05
Position 1511: 1.4828270273898325e-05
Position 8700: 1.2991557620096097e-05
Position 8709: 1.1690128164360374e-05
Position 8721: 1.1066711071848977e-05
Position 1080: 1.0645129403626324e-05
Position 459: 9.186528178586334e-06
Position 7028: 8.105674767092093e-06
Position 1171: 6.391652427018027e-06
Position 371: 4.998127868170623e-06
Position 638: 4.631367553196357e-06
Position 254: 4.258878216573944e-06
Position 263: 4.0367826365459095e-06
Position 1990: 2.881216952480836e-06
Position 7202: 2.396269026736806e-06
Position 4562: 2.0949063420261775e-06
Position 904: 1.9161216490610294e-06
Position 476: 1.6438913857834174e-06
Position 247: 1.2005756642227563e-06
Position 7112: 1.1321333478933693e-06
Position 786: 8.879202347325856e-07
Position 1337: 6.589988060005644e-07
Position 128: 5.277988131271234e-07
Position 1348: 4.880546155669163e-07
Position 1214: 4.4503775681558524e-07
Position 2456: 2.8169067253014895e-07
Position 207: 2.09332557703281e-07
Position 202: 2.0085622584096274e-07
Position 871: 1.0420018018015862e-07
Position 778: 6.439147303288233e-08
Position 4126: 5.6773627817511936e-08
Position 796: 5.5763352688238987e-08
Position 3976: 4.094692164300322e-08
Position 368: 3.1469927884711014e-08
Position 488: 3.086782220904066e-08
Position 96: 2.9222290515464132e-08
Position 104: 2.298396219971674e-08
Position 8856: 2.2029363219574367e-08
Position 221: 9.354029083905203e-09
Position 69: 5.467458246645858e-09
Position 62: 4.842832830244068e-09
Position 497: 1.9821706229049295e-09
Position 423: 1.7462572020598272e-09
Position 80: 2.364921096944091e-11
Position 520: 2.269042695983237e-11
Position 71: 2.2354187749400806e-11
Position 515: 1.970925218966088e-11
Position 52: 9.586022493274979e-12
Position 378: 9.083353239506764e-12
Position 480: 6.36963513628822e-12
Position 223: 8.635901111340639e-17
