Gene = l(3)mbn
Position 3611: 0.03226423521002971
Position 3152: 0.029505441531799802
Position 546: 0.01772921323299911
Position 1909: 0.014759750824005704
Position 3413: 0.014528378785658966
Position 2959: 0.0144207034803852
Position 3178: 0.01133415795827262
Position 1455: 0.008307620921882867
Position 3080: 0.008003424201171092
Position 1772: 0.0074232368531673126
Position 3440: 0.007187582965589375
Position 3648: 0.006075515969034289
Position 3244: 0.0036169407040287428
Position 3828: 0.003354665018337269
Position 2592: 0.0032824509792144475
Position 2522: 0.0025965125320352956
Position 3943: 0.0025172794966956584
Position 3517: 0.002405232844475614
Position 3385: 0.0023417775838895016
Position 1567: 0.0021370058914068533
Position 2752: 0.0020330276361091603
Position 1625: 0.0019470997835473714
Position 3208: 0.0018132533346859906
Position 179: 0.0017327400779741378
Position 3231: 0.0016435769003097828
Position 4664: 0.0016215619594512844
Position 1434: 0.0014881482539498034
Position 2604: 0.0012571014828819174
Position 1160: 0.0011401417358327783
Position 1108: 0.0010910774680890595
Position 3836: 0.0010305933653953516
Position 2764: 0.0010141218592788425
Position 3580: 0.000990502178387815
Position 3856: 0.0008983628254458344
Position 386: 0.0006566586772231741
Position 1009: 0.0005665463508103635
Position 1952: 0.0005427502504706792
Position 1759: 0.0005229694468904585
Position 937: 0.0005112125249068902
Position 2842: 0.0004863500780378896
Position 2620: 0.00045605106795714703
Position 2043: 0.00045248093026470897
Position 2817: 0.0004378396486711293
Position 189: 0.0004147991040769611
Position 1742: 0.0003306999657052079
Position 2858: 0.0003059810012733543
Position 4392: 0.00021829294277635737
Position 4048: 0.00021311889183123095
Position 1683: 0.00020105669787445622
Position 1887: 0.0001957691930565734
Position 2060: 0.00019415259433818046
Position 4116: 0.0001862434816161449
Position 1846: 0.00017510274352099453
Position 3594: 0.00017355495453608437
Position 3531: 0.00015883789480282642
Position 2162: 0.00014349443469956395
Position 3468: 0.0001402378972375507
Position 2087: 0.00011811128901237105
Position 1702: 0.00011421399844882703
Position 1163: 0.0001116629012478372
Position 1335: 0.00011112221426503319
Position 1643: 0.00010047433046798643
Position 1035: 8.836555525874076e-05
Position 1061: 8.684087445861716e-05
Position 1243: 7.211839352796765e-05
Position 829: 6.244360055680312e-05
Position 2972: 6.035601491801964e-05
Position 1675: 5.429086157040784e-05
Position 2170: 5.261310677218833e-05
Position 291: 4.557581149368783e-05
Position 1998: 3.661327517172004e-05
Position 1503: 3.442647701603668e-05
Position 2981: 2.3853220010997756e-05
Position 283: 1.3378873301605743e-05
Position 67: 1.171401479279463e-05
Position 2935: 1.102287819336949e-05
Position 2009: 1.0938512873837845e-05
Position 400: 9.074908668178675e-06
Position 424: 6.176293693999397e-06
Position 2923: 4.33711224188519e-06
Position 2123: 4.1594599549044575e-06
Position 660: 4.139549268908148e-06
Position 2019: 2.552022825246439e-06
Position 489: 1.4154343445537077e-06
Position 606: 1.394778259819432e-06
Position 1278: 1.295125993193338e-06
Position 1014: 1.09582959216005e-06
Position 2773: 9.444664810663115e-07
Position 1313: 9.32933138972905e-07
Position 732: 8.308172323109656e-07
Position 1253: 7.939485973802379e-07
Position 576: 6.524224742136797e-07
Position 3002: 5.49643634501997e-07
Position 2678: 4.536214996910801e-07
Position 2878: 4.321108409652513e-07
Position 3022: 6.851588813568423e-08
Position 896: 2.3556169355632835e-08
Position 755: 1.5425763751515523e-08
Position 564: 1.2363930192463177e-08
Position 325: 9.685920356075326e-09
Position 593: 6.474917444692967e-09
Position 579: 5.931459804058523e-09
Position 817: 5.821077931538676e-09
Position 1258: 5.2726767837683745e-09
Position 772: 3.3562206798752557e-09
Position 427: 2.0822189469181367e-09
Position 74: 1.6639993975159934e-09
Position 573: 5.36908820612668e-10
Position 421: 2.5478556086754708e-11
Position 170: 1.8952575694452022e-11
Position 442: 1.8050702829736542e-11
Position 250: 6.657679414206499e-12
Position 437: 6.12028068499007e-12
Position 603: 1.2247283052558248e-12
Position 439: 1.1420640020971693e-13
Position 444: 7.686187065131871e-19
