Gene = Reph
Position 3935: 3.8830183881430375e-07
Position 210: 3.8014757657091023e-07
Position 273: 3.749799894205895e-07
Position 479: 3.4535584047916015e-07
Position 4013: 2.999418916325488e-07
Position 4204: 2.288709006964984e-07
Position 550: 1.907778882639686e-07
Position 190: 1.5461696622033042e-07
Position 4137: 1.0354968403888383e-07
Position 3760: 4.2371598417477865e-08
Position 1607: 3.6874248571510404e-08
Position 4768: 2.1288093887295982e-08
Position 605: 1.945010289270062e-08
Position 3852: 1.8702297079928504e-08
Position 4880: 1.592246326635666e-08
Position 114: 6.767621242283099e-11
Position 266: 5.961604923449194e-12
Position 255: 4.888125904797454e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 3423: 0.989814287816441
Position 3979: 0.9576122308384727
Position 5043: 0.8764611391920862
Position 3587: 0.862979101112921
Position 704: 0.3704536068675285
Position 1977: 0.33560481174964574
Position 3637: 0.08395209763151855
Position 1198: 0.05600860044304884
Position 4386: 0.03437007153316158
Position 1247: 0.034267301667651545
Position 285: 0.02426589385869654
Position 3611: 0.02405370224277293
Position 4146: 0.015223246421456692
Position 5664: 0.014605419799634029
Position 3634: 0.012181872757188949
Position 758: 0.010264976227603613
Position 5870: 0.007917721387863584
Position 4547: 0.007865314155495974
Position 5049: 0.007805371585507599
Position 2758: 0.0072575793067758115
Position 1955: 0.007242929139018624
Position 3391: 0.006680547771844159
Position 3673: 0.005254819413325704
Position 2683: 0.00523684821793634
Position 5839: 0.004518625788642788
Position 1036: 0.004185252319764413
Position 4482: 0.004130117104244839
Position 4892: 0.004060028823266151
Position 1050: 0.003947063455821615
Position 1748: 0.0035854640444093868
Position 6069: 0.00299056209855683
Position 3678: 0.0028912054039828363
Position 2094: 0.002637252807774566
Position 2881: 0.002617501736717414
Position 5878: 0.0023089729750934464
Position 4701: 0.0022681118928274072
Position 4821: 0.0020607985610032577
Position 3721: 0.001816686607069586
Position 4763: 0.0017893123773486247
Position 2462: 0.001619059189165619
Position 4824: 0.0015783640984225365
Position 6402: 0.0014096412083038628
Position 240: 0.0012853380208240279
Position 4664: 0.0012399916172201597
Position 862: 0.0012107590528048454
Position 1264: 0.0009741109722689926
Position 4562: 0.0009364314458038249
Position 789: 0.0008138439646263578
Position 5977: 0.0007843236905909754
Position 128: 0.000695410422264857
Position 576: 0.0006914125486227018
Position 1087: 0.000657315443761805
Position 1070: 0.0005894945523872489
Position 5541: 0.0005254481934411691
Position 4514: 0.000480235089377409
Position 492: 0.0004020903955032451
Position 433: 0.00038879378611134715
Position 613: 0.0003608122154913226
Position 5972: 0.00035035001705698303
Position 4506: 0.00030040157298906825
Position 3858: 0.0003001870343530613
Position 5672: 0.0002540709431201458
Position 371: 0.00024600045979599004
Position 807: 0.00023548014360819325
Position 1356: 0.0002294522289420472
Position 5513: 0.0002099660396296585
Position 538: 0.00020374935551639004
Position 293: 0.00019952766193828176
Position 6133: 0.00018845149414889023
Position 1058: 0.00018352956973606772
Position 5453: 0.00018040698176323807
Position 5376: 0.00017964357956733038
Position 4915: 0.00017468891976096432
Position 839: 0.0001452861794588513
Position 346: 0.0001313921311042198
Position 579: 0.00011930769486700134
Position 5146: 0.0001100435826556682
Position 563: 9.427392727392881e-05
Position 359: 9.28666054364137e-05
Position 4909: 9.106448498274288e-05
Position 146: 8.953844271009044e-05
Position 266: 8.559702720861528e-05
Position 526: 7.489006339217508e-05
Position 5421: 7.353602422079987e-05
Position 5396: 6.788017513054569e-05
Position 4633: 6.065668731341417e-05
Position 4229: 5.8680402943539904e-05
Position 4360: 5.426572858615664e-05
Position 588: 4.4327685150243606e-05
Position 1110: 4.343048771735694e-05
Position 299: 2.3741178304066467e-05
Position 911: 1.854969740817696e-05
Position 377: 1.627935312266216e-05
Position 251: 1.1510281892747766e-05
Position 379: 1.1109432481773787e-05
Position 5399: 8.715256794233873e-06
Position 3903: 5.047380756072395e-06
Position 373: 4.626373770403382e-06
Position 475: 3.6425885564062193e-06
Position 550: 2.9115035279036315e-06
Position 500: 2.7442410748113983e-06
Position 4494: 2.252672376451734e-06
Position 253: 2.1009797682398837e-06
Position 4062: 1.7068255285106e-06
Position 450: 1.3081081968572114e-06
Position 4354: 1.1677575002102444e-06
Position 273: 8.789359427431277e-07
Position 4398: 3.0020891846884074e-07
Position 383: 2.317508352285827e-07
Position 4051: 1.9871386888540294e-07
Position 649: 5.245481934667295e-08
