Gene = Atac2
Position 1074: 0.0003183684418752484
Position 1561: 0.0002765698931107667
Position 317: 0.0002711368402435856
Position 2483: 0.0002444460615353676
Position 103: 0.0002353627994844412
Position 2245: 0.00019255262791720835
Position 1083: 0.0001690992952602826
Position 1265: 0.00014737234211181953
Position 2294: 0.00012451638296419277
Position 2317: 0.00012279020121383252
Position 1387: 0.00010689015932261595
Position 1672: 0.00010141441525550155
Position 610: 9.099877369513965e-05
Position 876: 7.109205258976523e-05
Position 2322: 4.937479928079757e-05
Position 594: 3.701509508460657e-05
Position 2364: 3.0433439720083233e-05
Position 224: 3.0203557092185447e-05
Position 2582: 2.3065897779008393e-05
Position 631: 2.2957084252497805e-05
Position 438: 1.7402942647651936e-05
Position 2638: 1.6556219363896174e-05
Position 2555: 1.1815100201707916e-05
Position 1236: 1.1639259040184746e-05
Position 879: 1.1230369239808643e-05
Position 272: 6.985631120693238e-06
Position 553: 6.854985432693238e-06
Position 256: 5.487401832511779e-06
Position 678: 4.441508237890569e-06
Position 2629: 3.6414608241048423e-06
Position 1346: 3.2739324731879253e-06
Position 277: 2.5626748745170837e-06
Position 84: 2.3034206398549657e-06
Position 723: 2.090611923580355e-06
Position 675: 1.747751304834328e-06
Position 511: 1.561724255055915e-06
Position 1168: 1.5376904671695846e-06
Position 2611: 1.259952731256277e-06
Position 1143: 1.2238840571330707e-06
Position 1093: 1.0623172501074873e-06
Position 817: 1.0516999729973257e-06
Position 826: 9.735251705038092e-07
Position 837: 8.099209822625188e-07
Position 451: 7.360621274418592e-07
Position 854: 7.267163332391357e-07
Position 882: 2.8258502910307566e-07
Position 634: 2.57389565829082e-07
Position 752: 2.1853105905535044e-07
Position 903: 1.9920620225345458e-07
Position 733: 1.941839847970892e-07
Position 241: 1.9207868040818702e-07
Position 1103: 1.7733023321334424e-07
Position 823: 1.2264714215177672e-07
Position 708: 1.0029144013823295e-07
Position 1100: 5.6214825631063294e-08
Position 1115: 4.9960881952799925e-08
Position 160: 3.466216930010577e-08
Position 215: 3.432847792072167e-08
Position 1097: 3.413014968236608e-08
Position 136: 2.7112033556783667e-08
Position 1121: 1.5720111659203077e-08
Position 689: 1.4208567605009632e-08
Position 485: 8.847421106126093e-09
Position 601: 7.889810560880444e-09
Position 168: 6.1862309482592e-09
Position 1140: 4.125624987113156e-09
Position 895: 1.9951366484810743e-09
Position 154: 3.342990535888415e-12
