Gene = her
Position 353: 0.0001165941690403171
Position 1493: 0.00010982454081769802
Position 2121: 0.00010544751294444698
Position 1018: 0.00010312761927180357
Position 623: 9.573520157730951e-05
Position 1153: 9.15183677171492e-05
Position 508: 9.062299914902263e-05
Position 443: 9.053602281336166e-05
Position 666: 8.619004490591656e-05
Position 1888: 8.383598557830606e-05
Position 2327: 8.222877457374142e-05
Position 277: 7.992648764737964e-05
Position 989: 7.778315570933099e-05
Position 572: 7.234582697254392e-05
Position 1960: 6.93963435574525e-05
Position 2234: 6.937615866306043e-05
Position 1168: 6.904739136920873e-05
Position 1292: 6.826216477408323e-05
Position 752: 6.0981951309251884e-05
Position 289: 5.9068706805693276e-05
Position 841: 5.8129105391635217e-05
Position 152: 5.6980816625874236e-05
Position 1219: 5.0962167879313794e-05
Position 1946: 4.401017867280833e-05
Position 800: 4.0961495977421774e-05
Position 2009: 3.253231261422629e-05
Position 539: 3.10659267387427e-05
Position 992: 2.8918454844937268e-05
Position 1769: 2.8480142421881317e-05
Position 1562: 2.5146551442484804e-05
Position 461: 2.3626613847843064e-05
Position 407: 2.0600446780865152e-05
Position 2166: 2.0531238950900303e-05
Position 160: 1.3899728359802901e-05
Position 827: 1.3707304996637547e-05
Position 1571: 1.1031641665239436e-05
Position 803: 1.0447808149121904e-05
Position 456: 9.273404488205756e-06
Position 872: 8.474482879943154e-06
Position 977: 7.058880841752645e-06
Position 298: 6.363113178451462e-06
Position 482: 4.222187411603895e-06
Position 759: 3.61939264579519e-06
Position 1259: 2.0087581090457463e-06
Position 1289: 1.7014516233318517e-06
Position 231: 5.427968767996401e-08
Position 120: 1.5375427679309601e-10
Position 326: 4.435646282833116e-11
Position 227: 3.721616144167354e-13
