Gene = Ir31a
Position 265: 0.000110405548515082
Position 1715: 9.371228800772901e-05
Position 651: 7.789449421185847e-05
Position 2062: 7.41908229706107e-05
Position 704: 7.046407360181213e-05
Position 313: 4.983824411344597e-05
Position 2369: 4.942403621248127e-05
Position 2006: 4.3253331112079284e-05
Position 529: 3.851344667162999e-05
Position 280: 3.5462980892509185e-05
Position 606: 3.319957883346582e-05
Position 1803: 3.145584304515832e-05
Position 2169: 2.2997589166448975e-05
Position 344: 1.9833208915065682e-05
Position 2001: 1.5798204999726372e-05
Position 321: 1.4242394360334253e-05
Position 1992: 9.414913381906467e-06
Position 868: 7.837430133587414e-06
Position 2109: 6.984866171024697e-06
Position 323: 5.4021313150970875e-06
Position 2153: 2.417029440832555e-06
Position 1762: 1.860416065152733e-06
Position 351: 1.6162015841497418e-06
Position 1327: 1.4048357679510877e-06
Position 121: 1.0837180226879346e-06
Position 315: 8.739690804460018e-07
Position 207: 5.8907380711903e-07
Position 457: 5.872503639762921e-07
Position 507: 2.519399367200381e-07
Position 438: 2.3766830611939653e-07
Position 2097: 1.3544128396601346e-07
Position 888: 2.2682300572941272e-08
Position 441: 4.54849869375745e-09
Position 1543: 1.6353482626216542e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 2280: 0.9865164680342413
Position 1798: 0.868654699777126
Position 933: 0.8036409238488057
Position 2480: 0.7436604402227418
Position 387: 0.2595911928186677
Position 1364: 0.2388930953648728
Position 693: 0.1797808760641361
Position 441: 0.12063930990107903
Position 457: 0.08902466418355955
Position 1881: 0.08610154712860789
Position 1500: 0.08400779399407919
Position 668: 0.05327946010865752
Position 1967: 0.03803842982436431
Position 1091: 0.029683045341576036
Position 555: 0.02449682457091028
Position 396: 0.023670528164201652
Position 2446: 0.023234123049363464
Position 1546: 0.02271525764803361
Position 568: 0.019520053073773927
Position 1648: 0.017592950070968
Position 2148: 0.016443825263243218
Position 904: 0.014111552029798033
Position 590: 0.011795006048342934
Position 726: 0.010058440391147045
Position 2084: 0.008834092473305046
Position 911: 0.004329975050549293
Position 103: 0.004226324345571611
Position 1640: 0.003901706874156382
Position 2296: 0.0036990723856212522
Position 765: 0.0034644090291484674
Position 795: 0.0031398443858016815
Position 1824: 0.0030933896855005775
Position 820: 0.0029195028128121943
Position 287: 0.0026701910045415092
Position 334: 0.0024167831181631737
Position 523: 0.0021483101514528677
Position 1473: 0.0017496595274596888
Position 996: 0.0017436708615721302
Position 1424: 0.0016480626205957897
Position 1319: 0.0016372338128400991
Position 617: 0.0016247337035893586
Position 2185: 0.0013430319676666189
Position 223: 0.0012964200460015224
Position 529: 0.0010271529360139943
Position 2242: 0.0009418483067467331
Position 133: 0.0009383466980248581
Position 1401: 0.0008690706276444653
Position 1832: 0.0007692099459983339
Position 2312: 0.0006545162265785915
Position 945: 0.00048897173227583
Position 1940: 0.0004148750946259696
Position 1232: 0.00034748806539055047
Position 1913: 0.00033232981901936976
Position 203: 0.0003055245897602666
Position 1666: 0.0002436966565862213
Position 1854: 0.00022839217434899868
Position 170: 0.00022627721995252905
Position 292: 0.0001872950381205534
Position 229: 0.00017105553927215263
Position 1801: 0.00016019714505162127
Position 1249: 0.00013974089071338273
Position 167: 0.00011216655428370126
Position 859: 9.148159243064449e-05
Position 2006: 8.673965818048247e-05
Position 136: 8.53143450981711e-05
Position 2303: 5.317631793418886e-05
Position 2425: 4.943215840831931e-05
Position 259: 1.880724735470568e-05
Position 2427: 1.5771507520252134e-05
Position 2522: 7.3635244775814945e-06
Position 362: 6.4332531123801815e-06
Position 1857: 5.479921594623865e-06
Position 303: 4.6449642402232155e-06
Position 339: 2.248092069603145e-06
Position 182: 1.1444989168283634e-06
Position 2216: 6.442337488601314e-07
Position 307: 5.200898810123657e-07
Position 251: 2.1646849498691064e-07
Position 313: 6.892978984830547e-08
Position 234: 4.1982239880716203e-08
