Gene = Tet
Position 41105: 2.166262579945495e-09
Position 40916: 4.718207930373351e-10
Position 39713: 3.0319407046177745e-10
Position 38172: 1.738282139288392e-10
Position 37473: 2.91580270219049e-12
Position 36555: 2.479517897907558e-12
Position 2242: 2.4393586170532494e-12
Position 2191: 2.354230601829546e-12
Position 34362: 1.8008691410334893e-12
Position 2976: 1.646501292598401e-12
Position 3048: 1.5533611051753231e-12
Position 31790: 1.5294922599559586e-12
Position 34223: 1.2599044012079374e-12
Position 33183: 1.04547174845265e-12
Position 32684: 7.158133849038613e-13
Position 34765: 6.965578177668875e-13
Position 33028: 6.618425722635204e-13
Position 30747: 6.542640939744051e-13
Position 10010: 6.164425670285765e-13
Position 33346: 5.681476470304827e-13
Position 35563: 2.7067178171229613e-13
Position 30221: 2.331237823120552e-13
Position 31802: 1.1849046226509815e-13
Position 30477: 1.0922024226905161e-13
Position 32834: 6.023440223000364e-14
Position 31758: 5.885902441759157e-14
Position 826: 5.6307409987343914e-14
Position 1517: 4.614266774828134e-14
Position 1026: 4.465357822421916e-14
Position 29504: 3.841218413276324e-14
Position 1852: 3.817054226411438e-14
Position 1730: 3.616691729752227e-14
Position 28730: 3.373620569964712e-14
Position 859: 3.373238721977011e-14
Position 33000: 2.5313679573210525e-14
Position 27678: 2.2270929527403402e-14
Position 280: 1.8639978034895197e-14
Position 808: 1.6472810673937715e-14
Position 28129: 1.526932126105534e-14
Position 27698: 1.3899300301886077e-14
Position 28067: 1.3091008049180679e-14
Position 29042: 1.1558876397271239e-14
Position 28714: 1.1012290114690425e-14
Position 28733: 1.0435494685596262e-14
Position 27836: 6.103620591081101e-15
Position 30132: 5.031822379113719e-15
Position 30654: 4.28239159530064e-15
Position 30156: 3.172883945395484e-15
Position 28107: 2.842889296721846e-15
Position 28404: 2.8380382835412303e-15
Position 31866: 2.8122217166446794e-15
Position 27750: 2.7085558390886668e-15
Position 30245: 2.3612924977416807e-15
Position 28366: 2.292518220813338e-15
Position 28117: 2.1918509109849462e-15
Position 28021: 2.1624573362714096e-15
Position 29819: 1.900993486949517e-15
Position 27914: 1.744085547892767e-15
Position 28845: 1.3473277510834943e-15
Position 27702: 1.2399137391681168e-15
Position 30721: 7.015993718861457e-16
Position 28072: 4.1460370412628014e-16
Position 28240: 3.7149598850507156e-16
Position 27754: 3.6221746525942037e-16
Position 28135: 3.573313839231422e-16
Position 28315: 3.373039378056424e-16
Position 28213: 3.165277894052902e-16
Position 29216: 2.2814118593678167e-16
Position 28196: 2.25014980280448e-16
Position 28062: 1.6396146914684285e-16
Position 28424: 7.763471842524329e-17
Position 27971: 3.336820664605933e-17
Position 270: 1.7057907251003658e-17
Position 569: 6.9310285584680025e-18
Position 536: 5.2224626812860735e-18
Position 27808: 4.66169676229903e-18
Position 26453: 3.586011551814763e-18
Position 91: 8.094508714794529e-19
Position 330: 6.901240293118924e-19
Position 123: 6.18173727808982e-19
Position 27729: 4.832633557152722e-19
Position 25484: 3.9912394545136064e-19
Position 605: 3.0936990965102157e-19
Position 587: 2.3593453254982064e-19
Position 189: 2.3392012268050874e-19
Position 282: 1.314826924090522e-19
