Gene = elg1
Position 375: 0.0020478662760404424
Position 3082: 0.0020447404118155376
Position 445: 0.0017946683810096838
Position 2054: 0.0014146222470357592
Position 686: 0.0013978723846663143
Position 2199: 0.0012762662860015459
Position 3965: 0.0012546225754219672
Position 1613: 0.0009218055080924363
Position 473: 0.0008983522261966874
Position 683: 0.0008551302188467314
Position 1848: 0.0008518507750874985
Position 2571: 0.000798512967595401
Position 3825: 0.0007905553964902179
Position 120: 0.0006502317609429311
Position 992: 0.0006004709509149251
Position 1116: 0.0005754731591195243
Position 4404: 0.00047640952856611434
Position 822: 0.00045006868200825594
Position 4543: 0.0003721006298525411
Position 2315: 0.00034960463362894456
Position 1884: 0.00034391541822623693
Position 4547: 0.000339404551855771
Position 960: 0.00033753564746030697
Position 2993: 0.00029315380683882843
Position 613: 0.0002851101601518533
Position 117: 0.00019893371158468065
Position 1875: 0.00018598832666165158
Position 3962: 0.00017655927835012015
Position 836: 0.00016354492082189378
Position 83: 0.00015748154460892432
Position 4119: 0.0001474480278236705
Position 1287: 0.00014655005443290955
Position 1103: 0.00012821983084105196
Position 4589: 0.0001246835122962976
Position 1664: 0.00012442926535525473
Position 334: 0.00011652386227299793
Position 680: 0.00011629239369585205
Position 4455: 0.00011152890805889244
Position 4483: 0.00010890644087637269
Position 1642: 9.495262262450264e-05
Position 1072: 9.455251767492075e-05
Position 856: 9.100806737020442e-05
Position 2226: 8.841488396985924e-05
Position 797: 8.792431616829594e-05
Position 893: 8.635263517693244e-05
Position 4054: 8.112103360857163e-05
Position 871: 7.522038245420803e-05
Position 625: 7.43948207773911e-05
Position 1587: 7.403195045433295e-05
Position 1133: 6.4258866848535e-05
Position 3920: 5.168698556028702e-05
Position 4263: 4.64931501861303e-05
Position 917: 4.169974290519558e-05
Position 4344: 4.097469100946021e-05
Position 1395: 3.604133666919663e-05
Position 1339: 2.6343140100599648e-05
Position 1300: 2.6263259799977513e-05
Position 1858: 2.4355657565217737e-05
Position 722: 2.1858737891516047e-05
Position 153: 2.1119178159516303e-05
Position 162: 2.103287991012868e-05
Position 4438: 2.059152672963624e-05
Position 261: 1.9531047187611034e-05
Position 905: 1.2508741667315214e-05
Position 4016: 1.0170554026390304e-05
Position 659: 7.773815627172658e-06
Position 752: 7.670173352907984e-06
Position 4563: 5.841047800403794e-06
Position 4078: 5.072296515662491e-06
Position 265: 2.0544141722839817e-06
Position 131: 8.768922069156703e-07
Position 191: 4.775288869515525e-07
Position 749: 1.436104086453854e-07
Position 146: 7.811076482255757e-08
Position 1416: 5.0429986713555415e-08
Position 205: 4.727848632218142e-08
Position 168: 4.562951376037883e-08
Position 225: 3.216213880731091e-08
Position 250: 3.075852334650869e-08
Position 1379: 2.760623662768122e-08
Position 166: 5.34445695138021e-09
