Gene = FASN3
Position 5726: 0.0031539008684085793
Position 5919: 0.002986941349445074
Position 844: 0.0029249610212175683
Position 2409: 0.0028931986219944807
Position 330: 0.002864551307570935
Position 902: 0.0028288600898712375
Position 2429: 0.002782438229319821
Position 3468: 0.002616617102095498
Position 6203: 0.002477233034042013
Position 7199: 0.0024529355323513573
Position 1071: 0.0024465206504193653
Position 6942: 0.002412051918116598
Position 3781: 0.002151234400668789
Position 8696: 0.0020251903127003817
Position 1938: 0.0019442964681053415
Position 3212: 0.0019432048336112814
Position 4637: 0.0018013175719357136
Position 4929: 0.0016463511130017049
Position 8152: 0.0015847253872925439
Position 2199: 0.0015445717175918076
Position 5542: 0.0014996228324628735
Position 8116: 0.001499357142298492
Position 6216: 0.0013207471241142086
Position 474: 0.0012661641033660264
Position 49: 0.001255087068977036
Position 1599: 0.0011522230068466048
Position 658: 0.0009990758477393964
Position 5369: 0.000972337277018722
Position 1258: 0.0009478756254354225
Position 9110: 0.0009251137735454683
Position 3256: 0.0009213156070318386
Position 7377: 0.000893773262955977
Position 1747: 0.0008913645393344338
Position 3098: 0.0008800866579958618
Position 532: 0.0008492454909798768
Position 3523: 0.0008432312922747475
Position 2579: 0.0008177909122725636
Position 3200: 0.0007801932720070234
Position 2928: 0.0007768169594673166
Position 336: 0.0006892075577239484
Position 8572: 0.0006339930894501097
Position 3059: 0.0006063500432960893
Position 1833: 0.0005416438883897732
Position 320: 0.0005369291590971525
Position 4733: 0.0005018538598175218
Position 2853: 0.0004967142883683114
Position 5921: 0.00048509467754026845
Position 2608: 0.00044091212993835186
Position 426: 0.0004199909653490538
Position 2343: 0.00041510181522214
Position 5881: 0.000401351282760054
Position 4455: 0.000400359238101612
Position 334: 0.00040003715733157193
Position 4983: 0.0003979271242024896
Position 1836: 0.0003906730957669365
Position 5851: 0.0003894361201080477
Position 1504: 0.0003773551741829398
Position 2966: 0.0003634941896621976
Position 3193: 0.0003491907502418338
Position 2457: 0.00030735435135805346
Position 4665: 0.00030003745158840525
Position 8404: 0.00028302078938245413
Position 1597: 0.00027749495784979767
Position 494: 0.000244376884314322
Position 4502: 0.00023530001044319235
Position 2382: 0.0002207346992913715
Position 4819: 0.00021414456926870614
Position 2357: 0.00020382585805637046
Position 8261: 0.00020101285316497886
Position 1615: 0.0001851005941557311
Position 899: 0.00017769128831476993
Position 1316: 0.00016172428119886533
Position 1081: 0.00015516191669298466
Position 762: 0.00015132617317970261
Position 4708: 0.00013742167705371034
Position 8067: 0.00013132813171084744
Position 6323: 0.00011540598534114431
Position 1752: 0.00010520298378435719
Position 8121: 9.600778756128236e-05
Position 6293: 9.277081707182191e-05
Position 4414: 9.00453071306413e-05
Position 1113: 8.876098602528529e-05
Position 306: 8.801563785426783e-05
Position 308: 8.75458243141682e-05
Position 2517: 8.520217022459197e-05
Position 98: 8.411677560505768e-05
Position 4679: 8.336194516104552e-05
Position 1544: 7.401515658016733e-05
Position 2969: 5.8765964536171796e-05
Position 270: 5.767993517289774e-05
Position 6569: 5.665439641690074e-05
Position 867: 5.463943115867982e-05
Position 1483: 5.0108625367962075e-05
Position 2261: 5.00821172942084e-05
Position 3920: 4.8134236355696344e-05
Position 5183: 4.786376723361915e-05
Position 676: 4.639261247818352e-05
Position 6643: 3.958421237076682e-05
Position 488: 3.042467496562061e-05
Position 3398: 2.6513446940205198e-05
Position 857: 2.5304774219505747e-05
Position 782: 2.3327396607700693e-05
Position 985: 2.047525792915887e-05
Position 2813: 1.6657049140903064e-05
Position 8982: 1.4276713845676806e-05
Position 2798: 1.3662770135029078e-05
Position 3203: 1.1345687448878868e-05
Position 5110: 1.0749315926566471e-05
Position 2736: 9.206945463324452e-06
Position 2305: 6.595226928939753e-06
Position 4946: 6.4173627902886075e-06
Position 5072: 5.615892171678174e-06
Position 4914: 5.028624344024888e-06
Position 5442: 4.838318353162092e-06
Position 5241: 3.8164278388808295e-06
Position 8963: 3.699160256375656e-06
Position 2973: 1.8988557455617309e-06
Position 5062: 1.4599194398097126e-06
Position 5249: 1.1182145464238813e-06
Position 3473: 7.981943062239136e-07
Position 3948: 7.585609169297088e-07
Position 5186: 7.382110587912448e-07
Position 144: 6.855061762524595e-07
Position 2186: 4.795307550864663e-07
Position 338: 4.735915075893608e-07
Position 1064: 4.4147522881905964e-07
Position 3215: 4.377026325939354e-07
Position 599: 4.3054970939752866e-07
Position 314: 3.3875481944358935e-07
Position 340: 3.188222236557537e-07
Position 5081: 2.6965053869763516e-07
Position 4934: 2.3458790271967598e-07
Position 569: 1.8860783181104812e-07
Position 4922: 1.0550540002440311e-07
Position 5256: 1.0528591273632764e-07
Position 605: 6.512198086351332e-08
Position 206: 3.219264328242219e-08
Position 3728: 9.59196563360523e-09
Position 3853: 8.005563270796882e-09
Position 114: 7.69070480425538e-09
Position 4871: 6.820242300416681e-09
Position 656: 6.336083474104241e-10
Position 646: 6.320025750614173e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 4554: 0.9990577079427696
Position 2109: 0.9887922780157131
Position 5040: 0.964753393496684
Position 2679: 0.9518300811742275
Position 6382: 0.9412471691730868
Position 7576: 0.8219658454073318
Position 9144: 0.7782469798816657
Position 7988: 0.7629915610792373
Position 8167: 0.6709681713644191
Position 8901: 0.3632092799049832
Position 3290: 0.24927941942947276
Position 6037: 0.18846902476945368
Position 7971: 0.13609697219487601
Position 7783: 0.10602984335098578
Position 3329: 0.0954913333073636
Position 306: 0.09314809867660141
Position 8860: 0.08896981786328885
Position 4320: 0.04738578469474001
Position 7342: 0.046900403577392245
Position 5830: 0.046344644490231686
Position 7240: 0.04044881605675426
Position 6015: 0.03998741223416144
Position 3902: 0.039352363757436136
Position 3842: 0.03904326187105809
Position 4218: 0.03348989069015427
Position 9598: 0.033477671926079915
Position 4781: 0.03134606801640488
Position 7042: 0.027991807670256212
Position 7640: 0.02663764597703316
Position 3585: 0.02439256117021012
Position 1524: 0.023000140118264116
Position 9165: 0.02147793254886945
Position 7032: 0.019701934620469153
Position 2500: 0.017184667776148358
Position 9365: 0.01715325042441972
Position 9388: 0.016512674602201387
Position 8644: 0.015305377999830254
Position 6094: 0.01528251666731602
Position 3814: 0.015256388051030115
Position 6995: 0.013962863732473497
Position 3301: 0.01395052741103732
Position 3015: 0.013475790042483818
Position 4376: 0.013402226909104344
Position 5707: 0.01310654878101223
Position 7666: 0.012215137867831776
Position 9214: 0.012007473464931752
Position 4742: 0.011808691043558608
Position 3326: 0.011270496215632964
Position 8751: 0.010451996682487015
Position 5698: 0.01035072591550233
Position 6402: 0.010110713433437212
Position 5311: 0.009919988169526866
Position 2527: 0.009168820104640575
Position 4413: 0.00877496843910812
Position 8362: 0.008389695187380164
Position 4397: 0.007365525965561104
Position 9391: 0.007112860919743633
Position 4082: 0.006986241823557107
Position 2467: 0.006669433001976494
Position 8481: 0.006344594394713053
Position 3098: 0.006247556554490431
Position 2936: 0.006049464175128427
Position 9732: 0.005652295747865571
Position 3185: 0.005301729541702285
Position 5047: 0.005213288554386303
Position 4819: 0.005115783412513822
Position 4292: 0.0051096720930998134
Position 1656: 0.004709588608678853
Position 4802: 0.004519017608633409
Position 417: 0.004322865330669126
Position 2870: 0.0042441906467211125
Position 3775: 0.004050874233793825
Position 4452: 0.003708339036086126
Position 584: 0.0034541868249735987
Position 5761: 0.00336366181605022
Position 8826: 0.003327222718353384
Position 7089: 0.0030010803246239073
Position 6430: 0.0027477639502725753
Position 7685: 0.0026372566234751367
Position 7772: 0.002559542856428243
Position 6282: 0.0025168833586851464
Position 4733: 0.002402372946428787
Position 1221: 0.002258922280218228
Position 9754: 0.002094196260113235
Position 5361: 0.0020335872869532774
Position 5233: 0.0020282246900883956
Position 654: 0.001864421612533156
Position 5792: 0.001533319360536784
Position 5947: 0.0015002327023537656
Position 3544: 0.0014363472188986949
Position 3851: 0.001356830744006714
Position 2699: 0.0010295784601402273
Position 2928: 0.0010016751005767674
Position 3818: 0.0009375236937186944
Position 717: 0.0008913366207067378
Position 8261: 0.0008099550293177452
Position 320: 0.0007956912863093824
Position 5919: 0.0007625312543846818
Position 1504: 0.0006956442168417442
Position 3021: 0.0006136576229485367
Position 6239: 0.0005498663854721758
Position 4635: 0.0005379695203399493
Position 2540: 0.000528986796564285
Position 1942: 0.00049923050389938
Position 426: 0.00042980570183888666
Position 3359: 0.00035762021318284454
Position 140: 0.0003537833886105129
Position 9602: 0.00035311065418698975
Position 3506: 0.0003472742840323297
Position 6725: 0.00030417282030519515
Position 5643: 0.000284580614179444
Position 2394: 0.00027822424380782754
Position 220: 0.00027618085891357677
Position 1122: 0.00027615521577026585
Position 2278: 0.0002638540066409113
Position 8251: 0.0002334208507013797
Position 4888: 0.00019715133779839696
Position 5527: 0.0001940756864302493
Position 3077: 0.000186266568697757
Position 8014: 0.00017690914186367824
Position 8206: 0.00015723906842876498
Position 599: 0.00014960994307680706
Position 5126: 0.00012349794120508186
Position 2915: 0.00011658797976732401
Position 1299: 0.00010292251443996657
Position 6623: 9.696683781463284e-05
Position 470: 9.184636658907712e-05
Position 4708: 8.76395896659733e-05
Position 326: 8.19926250952114e-05
Position 488: 8.147715520111758e-05
Position 3104: 8.075763688956927e-05
Position 4602: 8.023712648949313e-05
Position 2318: 7.867515695450956e-05
Position 6396: 7.748216419137679e-05
Position 108: 6.90117995272635e-05
Position 2578: 6.172929840991087e-05
Position 5458: 6.088180987142132e-05
Position 2899: 5.627994628622126e-05
Position 2199: 5.242845758013728e-05
Position 2908: 4.178519595146902e-05
Position 2955: 4.0722218529167385e-05
Position 98: 3.74051845621493e-05
Position 1464: 3.647369281505551e-05
Position 2050: 3.435205392329178e-05
Position 2808: 3.0479478052116533e-05
Position 1953: 3.00658257330162e-05
Position 2274: 2.9560911067448424e-05
Position 569: 2.945320160499477e-05
Position 474: 2.1351360864416233e-05
Position 2725: 2.1181155049471694e-05
Position 2845: 2.0029160443825652e-05
Position 500: 1.9925540005343372e-05
Position 279: 1.9072807081599228e-05
Position 5492: 1.8887407252236854e-05
Position 4609: 1.717382236880974e-05
Position 246: 1.4521645428140164e-05
Position 8185: 1.1642302731972816e-05
Position 5470: 8.319002234489245e-06
Position 6615: 7.861517571872379e-06
Position 5157: 5.972424637671408e-06
Position 5212: 4.5807325617011195e-06
Position 749: 4.460801819530184e-06
Position 771: 3.504220737350439e-06
Position 5057: 2.4485883760040195e-06
Position 941: 1.6519091361738358e-06
Position 5154: 5.640264714799382e-07
Position 526: 3.387880185966659e-07
Position 270: 3.193720546385591e-07
Position 697: 2.163610022692147e-07
Position 5169: 2.090699412748e-07
Position 640: 1.9848923501272924e-07
Position 172: 1.6339969206086185e-07
Position 123: 1.4238324543340558e-07
Position 314: 1.1628693342214363e-07
Position 5109: 1.0622650091728197e-07
Position 445: 6.665671907019234e-08
Position 497: 5.902838888868161e-08
Position 190: 4.132322168029652e-08
Position 129: 1.3474569444609675e-08
Position 532: 2.9972668297393662e-09
Position 114: 1.5693296153230232e-09
