Gene = l(2)k09022
Position 1946: 0.00010192560383417023
Position 2334: 0.0001011262646692733
Position 2094: 8.504559990335888e-05
Position 717: 7.717043817274246e-05
Position 2000: 7.221291230686373e-05
Position 1228: 5.044428287886612e-05
Position 2179: 4.229504037628931e-05
Position 30: 4.191499697914481e-05
Position 6609: 2.1664680761869312e-05
Position 1894: 1.79891869434261e-05
Position 180: 1.6787826622980952e-05
Position 767: 1.328902822607312e-05
Position 601: 1.2750296171554885e-05
Position 54: 1.1219944104615609e-05
Position 20: 1.0944605511655375e-05
Position 47: 1.004800886870025e-05
Position 313: 7.140234806451352e-06
Position 232: 5.565123342983331e-06
Position 298: 5.167006523212843e-06
Position 568: 4.706172337595441e-06
Position 764: 3.4195647704833934e-06
Position 884: 3.2913140760716344e-06
Position 548: 3.088502104414892e-06
Position 347: 2.8687941762746297e-06
Position 890: 2.493963541756086e-06
Position 1523: 1.619844697007766e-06
Position 1210: 1.1410225987344036e-06
Position 108: 1.0631178786521718e-06
Position 967: 1.041284649634863e-06
Position 1404: 9.575440400620746e-07
Position 609: 9.415881235378032e-07
Position 2769: 7.756829914073255e-07
Position 988: 6.98771335182247e-07
Position 1081: 5.675850036503849e-07
Position 1794: 3.8287069868641367e-07
Position 342: 3.1437236524415177e-07
Position 151: 2.51170851943158e-07
Position 1581: 2.1057607491389497e-07
Position 617: 1.9621915889500356e-07
Position 1899: 8.628535562449292e-08
Position 115: 5.925260375691666e-08
Position 1864: 3.2799239266156574e-08
Position 1845: 3.121499472667326e-08
Position 1902: 1.9476332393984774e-08
Position 1789: 1.9357062294811014e-08
Position 1955: 1.528129286584151e-08
Position 1988: 7.619825805877202e-10
Position 770: 1.6454740292197973e-10
Position 1714: 6.088491310735525e-11
Position 1682: 1.1971842888714257e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 5482: 0.9912721238255965
Position 1707: 0.9621411632118934
Position 1384: 0.9589971139516336
Position 2898: 0.37101280292838196
Position 5141: 0.32179405154789614
Position 1048: 0.22868484657124055
Position 544: 0.15314412888072532
Position 4748: 0.12740554128611414
Position 4684: 0.08770285170994249
Position 3869: 0.06873114183709446
Position 4271: 0.06413895110776865
Position 2211: 0.05700137667486418
Position 4052: 0.04589367906862674
Position 4961: 0.04513248684932214
Position 1407: 0.03860168537008029
Position 1115: 0.031064515111098423
Position 648: 0.029078074278595357
Position 4434: 0.02480492659715449
Position 4502: 0.022596061782449182
Position 3114: 0.018039576756492183
Position 2865: 0.016947906616991425
Position 1132: 0.014423086363763434
Position 2133: 0.012535427200158874
Position 3482: 0.009172618018959964
Position 6227: 0.009058951008977332
Position 2868: 0.008930272159427221
Position 2612: 0.007558938341740462
Position 3445: 0.00588946932052801
Position 2417: 0.005460178325610001
Position 3119: 0.005278302056220844
Position 3293: 0.005106061133768258
Position 1081: 0.004538817695204131
Position 211: 0.004397877466342574
Position 607: 0.0037030953321164606
Position 553: 0.003284760730831824
Position 2586: 0.0028850227749811722
Position 2103: 0.002842612705761453
Position 1771: 0.0027957214723578557
Position 2139: 0.0024906121658763826
Position 770: 0.0023388244077967514
Position 3665: 0.0020459817491151715
Position 6351: 0.001759657541260455
Position 3613: 0.0017572196958034096
Position 2000: 0.0017498673749261704
Position 5493: 0.0014890279903972165
Position 802: 0.001329910309825854
Position 5566: 0.0012362953761708517
Position 2570: 0.001176939357456747
Position 898: 0.0010173839381168095
Position 208: 0.0009644563617644371
Position 1343: 0.0008787044440903874
Position 5586: 0.0008082886463152346
Position 6086: 0.0007673543259586323
Position 1544: 0.0007668016294664709
Position 1078: 0.0007599681355606128
Position 690: 0.0006334464292873578
Position 984: 0.0005960454757844753
Position 5684: 0.0005824383602033823
Position 916: 0.0005699768152857117
Position 1876: 0.0005364030622242822
Position 1455: 0.0005309995375173923
Position 6687: 0.0005135016734423352
Position 2179: 0.0005082502447008256
Position 2150: 0.00048576737504418854
Position 1737: 0.0004849689730586897
Position 1428: 0.000475337649558628
Position 6455: 0.0004169954375415877
Position 2969: 0.0004131882857813778
Position 1024: 0.0003648901291698046
Position 84: 0.0003577455102656774
Position 526: 0.0003314466182307052
Position 2429: 0.00032054450404286574
Position 6289: 0.00030575560227848815
Position 2236: 0.000298556824003274
Position 6508: 0.0002950249304165654
Position 2519: 0.00028807535710124316
Position 5985: 0.00027500996470811466
Position 472: 0.00027289600929592255
Position 1028: 0.00026475112275743434
Position 1859: 0.0002385834038032088
Position 2592: 0.00023672748434481157
Position 700: 0.0002337653119711383
Position 2850: 0.00022288641581061234
Position 2283: 0.00021927111515429923
Position 2751: 0.00021855475342880793
Position 492: 0.00021196471307235011
Position 5808: 0.00017321394764885205
Position 5502: 0.00016638254496299259
Position 626: 0.00016203150554990015
Position 2191: 0.00015022057936648462
Position 3233: 0.00010700110429145618
Position 2473: 9.796835866254188e-05
Position 1518: 9.53897124575359e-05
Position 2805: 6.842135045767989e-05
Position 295: 6.269153687121914e-05
Position 1832: 6.112140955461802e-05
Position 2378: 5.594483091301714e-05
Position 1160: 5.4359683679876674e-05
Position 2196: 5.2912717999980344e-05
Position 1232: 5.2220487090112634e-05
Position 77: 5.2069344673988595e-05
Position 3194: 5.1994252617718665e-05
Position 2370: 5.194245720593371e-05
Position 1811: 4.088564959804471e-05
Position 1932: 3.861954586027318e-05
Position 745: 3.370745482225997e-05
Position 2156: 3.314679527981506e-05
Position 1490: 3.033340113151157e-05
Position 1742: 2.6429972514696344e-05
Position 2264: 2.5459424862021003e-05
Position 2009: 1.978882238212797e-05
Position 304: 1.6274399140761106e-05
Position 2995: 1.4191124391388866e-05
Position 127: 1.414655237864672e-05
Position 2682: 1.3364873536915936e-05
Position 265: 1.1004691778152631e-05
Position 2964: 9.939354543115267e-06
Position 1541: 9.130302545748237e-06
Position 2220: 8.986779868378605e-06
Position 3116: 8.688730953404967e-06
Position 497: 7.830060292312388e-06
Position 124: 7.5141792106201736e-06
Position 170: 6.297958364423511e-06
Position 1496: 5.083446484028485e-06
Position 268: 3.8543456524520866e-06
Position 1409: 2.639491794094558e-06
Position 2667: 2.4558651807707025e-06
Position 151: 2.144405141884366e-06
Position 1799: 2.0963044663014e-06
Position 1505: 2.0796625082795176e-06
Position 1843: 1.8535064944260535e-06
Position 1789: 1.6194145559691741e-06
Position 1566: 1.6160744920942033e-06
Position 1891: 1.3989637669276223e-06
Position 1587: 1.3641647952645825e-06
Position 244: 1.2817982432762156e-06
Position 322: 5.743369718147343e-07
Position 650: 4.5521224371054216e-07
Position 697: 2.276296213723727e-07
Position 740: 1.8114762918715625e-07
Position 298: 1.582688903396501e-07
Position 223: 4.648276871836527e-08
Position 133: 4.1971685788306885e-08
Position 394: 1.9295044693107234e-08
Position 370: 1.7337407860174087e-09
Position 108: 2.3398130240745755e-11
Position 180: 2.845154497879074e-12
