Gene = ebd2
Position 3567: 0.01821873594417647
Position 728: 0.01619388197603946
Position 1885: 0.015193899328653384
Position 4085: 0.013125118617088679
Position 1095: 0.010847175180745261
Position 332: 0.009117541247701226
Position 1245: 0.008840510432312145
Position 3843: 0.0064503663667865195
Position 4478: 0.0054680651283423205
Position 3683: 0.005308263885847825
Position 2978: 0.00346706931135904
Position 4037: 0.0033131322150238133
Position 4023: 0.0031492846857653144
Position 3814: 0.0031311735136843226
Position 1071: 0.0022163587497458967
Position 732: 0.0021239690184216642
Position 3629: 0.0019550780996495975
Position 4064: 0.001953713593223961
Position 556: 0.0019396052481464355
Position 1675: 0.0018795721158014252
Position 3941: 0.0014913530298045238
Position 3178: 0.0014441742741734482
Position 697: 0.0014051044338329462
Position 405: 0.0012487373332930355
Position 636: 0.0011660705292409431
Position 2391: 0.001101734133253588
Position 3904: 0.0010356335675348037
Position 275: 0.000996719561683306
Position 1034: 0.0008105004438479471
Position 514: 0.0007799043696542476
Position 4270: 0.0007425247579100458
Position 693: 0.0007240972918172551
Position 2285: 0.0006838643407713945
Position 3545: 0.000592556397610145
Position 680: 0.0005667950251336296
Position 702: 0.0004613340890853499
Position 3512: 0.0004354316348362454
Position 2343: 0.0003670718756922486
Position 2096: 0.00030087543678593135
Position 3823: 0.0002668374171241214
Position 2655: 0.00026029991082368977
Position 3662: 0.00023582489164972122
Position 661: 0.00023320042555088235
Position 3260: 0.00022086590442022097
Position 3613: 0.00021989490692897107
Position 2205: 0.00020770866950192167
Position 246: 0.00020526168701151757
Position 1748: 0.00020151521093650327
Position 4299: 0.00018674872318540857
Position 1590: 0.00018256247006760958
Position 3719: 0.00017871652315188562
Position 95: 0.00014733424258493987
Position 338: 0.0001440829260882781
Position 2070: 0.00013654505096436672
Position 1998: 0.00012600212396951204
Position 1934: 0.00012539073812201917
Position 385: 0.00012445500454983933
Position 4491: 0.00011222720089547974
Position 1891: 0.00010096465085157293
Position 1704: 9.54678805080783e-05
Position 1992: 8.944620463887516e-05
Position 1924: 7.044160538561462e-05
Position 1633: 6.688230075223776e-05
Position 79: 5.16987082962047e-05
Position 1320: 3.847574329499782e-05
Position 1017: 3.555342343522063e-05
Position 1543: 3.488121054717771e-05
Position 957: 3.171057625537508e-05
Position 797: 2.3663580046854553e-05
Position 818: 2.249583085959294e-05
Position 111: 1.9435038397760895e-05
Position 531: 1.801902584233707e-05
Position 812: 1.2479263111788926e-05
Position 3307: 7.356055329614731e-06
Position 259: 6.75773704302231e-06
Position 568: 2.754735990522869e-06
Position 452: 1.9307076512625445e-06
Position 3301: 1.3303496946510347e-06
Position 1159: 5.348449209635928e-07
Position 117: 5.18468338457186e-07
Position 164: 3.0519931309141116e-07
Position 1630: 1.699629746603112e-07
Position 471: 8.927488031259343e-08
Position 138: 3.786657304032699e-08
Position 217: 2.7937796393611158e-08
Position 182: 2.107472072730949e-08
Position 189: 8.417707659214964e-09
Position 149: 5.908314482665712e-09
Position 199: 3.1061839872239656e-09
Position 475: 2.3977113122792435e-09
Position 208: 1.216999100576075e-09
Position 174: 2.2767135450520226e-10
Position 186: 9.968801764556314e-11
Position 251: 2.562378189763588e-16
