Gene = Rexo5
Position 3450: 0.993440652908175
Position 2610: 0.9215298049699415
Position 278: 0.8044330867701497
Position 957: 0.4200597441754946
Position 586: 0.1742202195416745
Position 4137: 0.07903096976120227
Position 202: 0.07833229400630728
Position 703: 0.07615533524732293
Position 3916: 0.053100201633714005
Position 1621: 0.03941734494904279
Position 3151: 0.03314699131162216
Position 1281: 0.031156711506201248
Position 731: 0.02737886779272964
Position 1618: 0.021299321289193325
Position 1903: 0.019908039979026824
Position 2659: 0.019901988026966175
Position 3678: 0.016335257267552788
Position 2401: 0.014748734491644516
Position 916: 0.01332121116469707
Position 929: 0.012321955251802555
Position 822: 0.011845782101641751
Position 4817: 0.01118198077496362
Position 669: 0.007608817487801375
Position 740: 0.006372530470028854
Position 2404: 0.005782757951883243
Position 2313: 0.0057383994947252034
Position 3471: 0.005175660299856558
Position 4064: 0.004901994186537565
Position 997: 0.00483984301489575
Position 597: 0.0036025499600989843
Position 713: 0.0033847102625766596
Position 631: 0.0030144296016135614
Position 1432: 0.002656972349233607
Position 775: 0.002574733758691595
Position 1047: 0.001651476457730224
Position 2010: 0.0011651510444080173
Position 3859: 0.001162404493324894
Position 206: 0.0011091821080285085
Position 4562: 0.0009219765202502712
Position 1780: 0.0007617771836171294
Position 1549: 0.0007062687270618127
Position 1305: 0.0007052810563496654
Position 4540: 0.0006383800998426211
Position 3711: 0.0005179930157913723
Position 2631: 0.00037056452088573644
Position 799: 0.0003681500306344401
Position 839: 0.00036523229729298814
Position 1030: 0.000362658975342377
Position 1314: 0.0003240907283142887
Position 330: 0.0002939621549355052
Position 4793: 0.0002559239647866411
Position 1576: 0.00022663376521405457
Position 1560: 0.0002160025334638608
Position 756: 0.00021412420368172478
Position 4149: 0.0002102612545448144
Position 1071: 0.00018615710722959386
Position 3749: 0.00018028728752284405
Position 383: 0.00012227706674123652
Position 407: 0.0001198694878172042
Position 259: 0.00011050117530915133
Position 438: 8.427074962183544e-05
Position 617: 8.140216759995047e-05
Position 5004: 6.475460782206336e-05
Position 3624: 4.01259703602323e-05
Position 307: 2.989128461760413e-05
Position 163: 2.6959889144883863e-05
Position 336: 2.6144448793316647e-05
Position 1285: 2.3548664829830313e-05
Position 312: 2.0529424352174642e-05
Position 239: 1.577904642272842e-05
Position 347: 1.5551009672743415e-05
Position 1056: 1.415583844732143e-05
Position 638: 1.0824771149129958e-05
Position 340: 7.9766280053848e-06
Position 1104: 4.408675774749599e-06
Position 482: 3.320374133200332e-06
Position 990: 3.2352147392190514e-06
Position 223: 2.9138599497568286e-06
Position 255: 1.955452584616869e-06
Position 461: 1.623403336898713e-06
Position 220: 9.06494594393577e-07
Position 217: 8.96274761576265e-07
Position 124: 5.122870316663673e-07
Position 316: 3.927207691276951e-07
Position 363: 2.8731588636659857e-07
Position 74: 9.339428076762957e-08
Position 133: 8.880877497349577e-08
Position 491: 8.631603497664079e-08
Position 534: 2.666674984026393e-08
Position 141: 1.0982643382364884e-08
Position 356: 8.451440403409859e-09
Position 214: 7.150302672873851e-09
Position 500: 1.008547209616154e-09
Position 247: 3.3487617398778457e-10
