Gene = Dscam2
Position 166: 0.0006817800091165001
Position 7174: 0.0006548123114767924
Position 7395: 0.0006483873941652993
Position 22733: 0.000576462644266477
Position 7179: 0.0005558657804035627
Position 25149: 0.0005444476745424461
Position 24547: 0.0005368676911316789
Position 158: 0.0005346450217988499
Position 6511: 0.00044261156277840855
Position 2111: 0.0004393925124018317
Position 320: 0.00043539625364307497
Position 22682: 0.00040941950251753903
Position 23022: 0.0004001253121257746
Position 26378: 0.0003685964225280269
Position 22884: 0.00035312380149657565
Position 6331: 0.0003480188512261244
Position 6930: 0.0003439302805821065
Position 2511: 0.0003392450565084312
Position 97: 0.0003012936273218299
Position 8195: 0.0002843904883616114
Position 124: 0.0002797468842455261
Position 22921: 0.00027064850301562786
Position 23217: 0.00024977098621397704
Position 53: 0.00024623791772555636
Position 160: 0.00023754940242315796
Position 27294: 0.00023632615037582486
Position 926: 0.00022534720333403064
Position 25256: 0.00022233171919917516
Position 2879: 0.0002059816729287446
Position 7051: 0.00019913680579893386
Position 23585: 0.00019781083071842355
Position 2451: 0.00018626834943568708
Position 7382: 0.00017649392966843138
Position 7580: 0.00015561547161358437
Position 299: 0.00014759567953910862
Position 1406: 0.00013725816429943662
Position 2540: 0.00013424161607810306
Position 7734: 0.00012141290789729683
Position 6469: 0.00012045511353074326
Position 434: 0.00011371302995728829
Position 40: 0.00010932338168521246
Position 7894: 0.00010877236792071444
Position 6694: 0.00010751059956329383
Position 1387: 0.0001019720424980624
Position 24966: 0.00010028596943950642
Position 25802: 9.022357538286579e-05
Position 22935: 8.407263664109595e-05
Position 24899: 7.664742162818428e-05
Position 22531: 7.095522299139991e-05
Position 1938: 6.916867822226708e-05
Position 22484: 6.637326511344295e-05
Position 24910: 6.458637221330221e-05
Position 2154: 5.873965094457857e-05
Position 26184: 5.744892217448978e-05
Position 6778: 5.293279780691874e-05
Position 25250: 5.093915583276577e-05
Position 6143: 4.8161903519684825e-05
Position 14631: 4.6255315339545054e-05
Position 6658: 4.525173992238173e-05
Position 18272: 4.225755434246267e-05
Position 6855: 3.8512412340764086e-05
Position 7349: 3.817533936326064e-05
Position 6654: 3.7645826496748126e-05
Position 6466: 3.667058850694964e-05
Position 10971: 3.285116643601952e-05
Position 6631: 3.109268367470406e-05
Position 22687: 2.7808620969760098e-05
Position 7559: 2.7123295449853775e-05
Position 22897: 2.6762545965269968e-05
Position 6161: 2.5488766803035213e-05
Position 6862: 2.5372850601540636e-05
Position 6626: 2.41352823441563e-05
Position 6558: 2.4018186969779746e-05
Position 7364: 2.3145002887226424e-05
Position 6313: 2.2509966939002253e-05
Position 1678: 2.2267415026650564e-05
Position 22279: 2.069744986253845e-05
Position 6252: 2.0690464515111035e-05
Position 1538: 2.052530659306833e-05
Position 6734: 2.013293285596853e-05
Position 22500: 1.9632767554721663e-05
Position 6177: 1.9414752833927157e-05
Position 6636: 1.833043901248934e-05
Position 6956: 1.565390916346675e-05
Position 10665: 1.3859224100944533e-05
Position 22233: 1.3730620925590732e-05
Position 16828: 1.3386536148927696e-05
Position 8265: 1.32355923763311e-05
Position 6122: 1.1803926453023778e-05
Position 1591: 9.893834867233356e-06
Position 14641: 7.559953461687508e-06
Position 6293: 7.379988246440931e-06
Position 25206: 6.3111251820609174e-06
Position 7592: 6.119987428605242e-06
Position 22378: 5.778363570944483e-06
Position 8169: 5.299855220251554e-06
Position 26200: 4.379694092435087e-06
Position 7357: 4.305874905665412e-06
Position 22503: 4.0777357845274975e-06
Position 22283: 3.7655927090666197e-06
Position 25671: 2.773908746228209e-06
Position 25530: 2.3188957876638502e-06
Position 877: 2.2351466890632393e-06
Position 22243: 1.8834255260874925e-06
Position 8083: 1.7687053744807404e-06
Position 22170: 1.6475825968243014e-06
Position 432: 1.4903019718983053e-06
Position 7865: 1.3142425991582716e-06
Position 402: 9.243247388029938e-07
Position 7626: 8.85517528252149e-07
Position 2356: 7.334169770668836e-07
Position 7532: 6.586300655204469e-07
Position 7982: 6.54256948259685e-07
Position 6499: 6.279001756883177e-07
Position 7553: 5.974416974217762e-07
Position 23070: 5.624520216402236e-07
Position 6709: 5.223048466098941e-07
Position 7863: 4.5988949274121654e-07
Position 23050: 4.594535286345248e-07
Position 2115: 4.512575237094512e-07
Position 7535: 3.768410103709424e-07
Position 427: 3.764250567735992e-07
Position 6687: 2.127943204751009e-07
Position 23499: 1.6755564272704845e-07
Position 12266: 9.999794872868859e-08
Position 214: 7.342419181671786e-08
Position 22636: 4.949705804956472e-08
Position 22667: 2.0925389590677918e-08
Position 22553: 1.0978340277553703e-08
Position 22565: 8.161111508296829e-09
Position 640: 6.200002079700485e-09
Position 22975: 4.636498830887966e-09
Position 6543: 3.296651808506235e-09
Position 6502: 3.039203508324277e-09
Position 23199: 2.122216282628127e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 22422: 0.9992734619130855
Position 21909: 0.9983208595836022
Position 6391: 0.9862358433162846
Position 5975: 0.9786523442281707
Position 14354: 0.9718343850333379
Position 25081: 0.9643064826377361
Position 7243: 0.9145049651071309
Position 23329: 0.8882446083968688
Position 17973: 0.8488066514531094
Position 24715: 0.8120762475199375
Position 7452: 0.7962716949799123
Position 22204: 0.793328211087792
Position 21641: 0.6904015318555714
Position 9166: 0.5521137483661069
Position 22782: 0.549327708138322
Position 17265: 0.5368397748912873
Position 26052: 0.47677071523547143
Position 16376: 0.46424567362988106
Position 10063: 0.45854699514397407
Position 22767: 0.3628659623346466
Position 26751: 0.35497276462016647
Position 26424: 0.27978243302192196
Position 25714: 0.2492067136842723
Position 15813: 0.2462008440380046
Position 7784: 0.2423294906296822
Position 21589: 0.22981897103070842
Position 9980: 0.20436288945400008
Position 7505: 0.19027307648133665
Position 26270: 0.1441615482667505
Position 25850: 0.14031325084474225
Position 25385: 0.13475133299464512
Position 25417: 0.12181718135302222
Position 5078: 0.11852888667958138
Position 10088: 0.10806725860730283
Position 23388: 0.10410628939708148
Position 8873: 0.10201360921050302
Position 24732: 0.09605801061399366
Position 28783: 0.08366661357961945
Position 9344: 0.07992544946411155
Position 8298: 0.06948655703312485
Position 6802: 0.06734551052859908
Position 10555: 0.06464749073114925
Position 8647: 0.06430358894008129
Position 29215: 0.0627733504326457
Position 7692: 0.06042126672947979
Position 16189: 0.05947675957794183
Position 28820: 0.057830879384928535
Position 18699: 0.05222847965518263
Position 16405: 0.04513179588357504
Position 24738: 0.04051349119588071
Position 26899: 0.0369046258518821
Position 26636: 0.03541586274798073
Position 24217: 0.03125883344029384
Position 10533: 0.03032399658181738
Position 17625: 0.029145694122198022
Position 1831: 0.025748431332857976
Position 24822: 0.025646504427875465
Position 23627: 0.025500922086975523
Position 17306: 0.02439847934485554
Position 25455: 0.023561990803252816
Position 7949: 0.022381483063043568
Position 20317: 0.022193895830149083
Position 27410: 0.022142863265917846
Position 25740: 0.021329010223889906
Position 26058: 0.01609705776667274
Position 16946: 0.01583410589996525
Position 28132: 0.015314296316055303
Position 9297: 0.014660950912856758
Position 2011: 0.014301813366014236
Position 8591: 0.014090304102424775
Position 14991: 0.012363132799761064
Position 8014: 0.01231307937807083
Position 18005: 0.011970736397375305
Position 26363: 0.011155260594516197
Position 7296: 0.010631844681329538
Position 9134: 0.010173876312856064
Position 8032: 0.01014156476782396
Position 19958: 0.009988642443870675
Position 14711: 0.009939654072396688
Position 16980: 0.009929681055582737
Position 18381: 0.009643750768500355
Position 5988: 0.0075614162377185745
Position 26483: 0.0074239971371459325
Position 26655: 0.006996149519154739
Position 26926: 0.006820965626010491
Position 9147: 0.006820331784255617
Position 10101: 0.006518209476626394
Position 9226: 0.006274888201512123
Position 15191: 0.005892992977300734
Position 22805: 0.005800416483943481
Position 26240: 0.0056631098369225585
Position 15120: 0.00549007307945349
Position 26813: 0.005439561435732759
Position 10786: 0.005228915638531533
Position 26018: 0.005177643863200465
Position 26480: 0.005145075207955934
Position 25333: 0.00481905802756538
Position 27385: 0.0047075697984557754
Position 23761: 0.004506222885246863
Position 16780: 0.004279135510642162
Position 27407: 0.004248270369065797
Position 29087: 0.0040742506039742705
Position 25951: 0.003884076814765371
Position 20882: 0.0037989193606675414
Position 25054: 0.0036956549443309525
Position 23336: 0.0036682530193984995
Position 21356: 0.0036087089268723484
Position 15374: 0.0035861683866397296
Position 8624: 0.0035708447175361894
Position 24949: 0.0035333619747530617
Position 26078: 0.003476148980269115
Position 10011: 0.003448780943514981
Position 2220: 0.003370503373957897
Position 11070: 0.0030490315753642534
Position 14966: 0.0030363121087620456
Position 9909: 0.0029980943862548686
Position 7217: 0.0029477763530204103
Position 19429: 0.0029126338952253947
Position 6550: 0.002617130041598542
Position 24795: 0.0025565013527160904
Position 9200: 0.002261808999089978
Position 7125: 0.0021982815959689954
Position 9118: 0.002170561699608226
Position 5807: 0.0020451472228199415
Position 26244: 0.00204059467467731
Position 8464: 0.0019560161638661907
Position 1537: 0.0019234611259171227
Position 7179: 0.0018651426333981887
Position 18549: 0.001833571783270622
Position 22808: 0.0017933892969579834
Position 6694: 0.0017594183030521294
Position 22987: 0.0017034944592686217
Position 25662: 0.0016433101744362717
Position 16148: 0.0015885762654060643
Position 8907: 0.0015809673725437953
Position 27236: 0.001519812381558122
Position 1605: 0.0014664057877620562
Position 24205: 0.0013209835581951468
Position 7201: 0.001251178826158661
Position 25101: 0.0012312796052319675
Position 23811: 0.001179695232015396
Position 25027: 0.0011474753149538616
Position 11087: 0.0010974928811442874
Position 9139: 0.0010669486488570949
Position 22251: 0.0010487451466975341
Position 25001: 0.0010277880188137407
Position 26321: 0.001008862091637315
Position 26431: 0.000926771725770439
Position 23739: 0.0008917457646147806
Position 27754: 0.000850740351961459
Position 26313: 0.0008059419432763179
Position 750: 0.000748644156046285
Position 11602: 0.000738457475200828
Position 2760: 0.0007220591971034319
Position 7184: 0.0006916738320647431
Position 2553: 0.0006438369608230785
Position 5762: 0.0005971505003740124
Position 23478: 0.0005657123240076551
Position 6946: 0.0005646103808525837
Position 21865: 0.0005601053946368608
Position 725: 0.000557000035210067
Position 24239: 0.0005398677355370118
Position 24603: 0.0005368676911316789
Position 25885: 0.0005314132110211503
Position 10110: 0.000514582824215294
Position 8829: 0.0005122651913870589
Position 11619: 0.0005055851591007116
Position 1717: 0.0004882656056806476
Position 22952: 0.0004793890856716074
Position 22158: 0.0004712722150744478
Position 6582: 0.0004622236709395311
Position 14551: 0.00046166069349725877
Position 21913: 0.0004402961768184041
Position 8108: 0.00044004590707472546
Position 1551: 0.0004254828078027862
Position 23060: 0.00040249693857212043
Position 23436: 0.0003844110526612275
Position 14728: 0.00038050637951272915
Position 6402: 0.00037493665848494515
Position 8063: 0.00037141137284206276
Position 14922: 0.00036914245760703124
Position 23561: 0.0003497789999983817
Position 484: 0.00034794099474591686
Position 23814: 0.00034635243015437096
Position 23081: 0.0003412082699249225
Position 8166: 0.00031861306057590115
Position 26389: 0.00030879723992546625
Position 8767: 0.0002829553508636167
Position 2049: 0.00028224590094111043
Position 2480: 0.00027720030289769804
Position 8036: 0.0002705340610810637
Position 23037: 0.0002541094103373743
Position 8595: 0.00022955439067787035
Position 14583: 0.000225168721331768
Position 1185: 0.00021977924222833464
Position 25341: 0.00021698486515425117
Position 6847: 0.00020078921381957887
Position 21840: 0.00017024001593031118
Position 23017: 0.00016087968094435353
Position 6752: 0.0001565725124653332
Position 7299: 0.00015436433929450543
Position 22283: 0.000150136433480668
Position 5555: 0.0001451335187385371
Position 592: 0.00014110598056482336
Position 519: 0.00013545514875509964
Position 459: 0.00013328744289765066
Position 1351: 0.00012170824793198825
Position 25088: 0.00010817004064578358
Position 15419: 0.00010754184647590359
Position 230: 0.00010604104071264919
Position 2083: 0.00010133816833527303
Position 7070: 9.94674304593802e-05
Position 6421: 9.894515612038593e-05
Position 24852: 9.787258081171836e-05
Position 2266: 9.779443625553649e-05
Position 6759: 8.537567811883572e-05
Position 1626: 8.321713467492936e-05
Position 2627: 8.314199990135878e-05
Position 292: 8.029358454312171e-05
Position 22549: 7.208583598953412e-05
Position 8059: 6.583111561016085e-05
Position 917: 5.972785989840267e-05
Position 23349: 5.816085762808979e-05
Position 22546: 5.374039127369111e-05
Position 465: 5.266376082918042e-05
Position 606: 5.093352225601865e-05
Position 422: 5.04496157057376e-05
Position 21850: 4.939833890059072e-05
Position 5094: 4.882214672225664e-05
Position 25120: 4.738021932523872e-05
Position 7027: 4.589158439107415e-05
Position 7331: 4.473146682850907e-05
Position 8235: 4.471440094556323e-05
Position 17846: 4.417782709639659e-05
Position 603: 4.169469688777232e-05
Position 18251: 4.003469091848052e-05
Position 4786: 3.392575469416533e-05
Position 25182: 3.292270833294595e-05
Position 25170: 3.259810237116652e-05
Position 22590: 2.912179895535032e-05
Position 5359: 2.8072818528878783e-05
Position 6964: 2.3752311134235477e-05
Position 8379: 2.3176433733099085e-05
Position 6440: 2.292565034107308e-05
Position 25140: 2.2512383567262706e-05
Position 22731: 2.200585376422831e-05
Position 8276: 2.1469351243673707e-05
Position 7353: 2.1424174061628548e-05
Position 6608: 2.018877126229388e-05
Position 6967: 1.794410114683834e-05
Position 6879: 1.775613986512998e-05
Position 22438: 1.65506091770281e-05
Position 25113: 1.6302270484618482e-05
Position 6592: 1.605978485508995e-05
Position 7024: 1.583927800650815e-05
Position 6616: 1.5132998685707913e-05
Position 16336: 1.4548223106453397e-05
Position 25248: 1.3286023413705468e-05
Position 4775: 1.1536860825137175e-05
Position 7558: 1.0882417076211128e-05
Position 9872: 1.0244397303142804e-05
Position 7742: 9.38903484200483e-06
Position 7567: 8.593717344128892e-06
Position 22600: 8.451984034330087e-06
Position 12392: 7.585402620061388e-06
Position 6952: 5.04999974886682e-06
Position 7410: 4.434273225489539e-06
Position 22435: 4.299820047528065e-06
Position 22524: 4.206718860095858e-06
Position 7416: 2.942514438926356e-06
Position 2961: 1.9017429620365585e-06
Position 10274: 1.108215432941585e-06
Position 1629: 9.605241909908458e-07
Position 14651: 9.545357520669766e-07
Position 814: 9.467424485506363e-07
Position 1623: 9.091493615395954e-07
Position 1048: 8.823967087988009e-07
Position 7822: 8.777320013306627e-07
Position 7431: 6.0166161062932e-07
Position 1667: 5.997397643439463e-07
Position 372: 5.349474506350759e-07
Position 787: 3.071262820935562e-07
Position 549: 2.8456161303006843e-07
Position 379: 2.5717515549005497e-07
Position 253: 2.5640343894841916e-07
Position 629: 2.3636340501762154e-07
Position 536: 2.1324374203115212e-07
Position 424: 1.8883072640882492e-07
Position 166: 1.7754948928914335e-07
Position 524: 1.6018887315788408e-07
Position 668: 1.55566816665207e-07
Position 12074: 9.999794872868854e-08
Position 11841: 1.1651706567227645e-08
