Gene = tow
Position 665: 0.00047808081524128125
Position 6225: 0.0004303256661571698
Position 201: 0.0004201296275236765
Position 3108: 0.0003493805946196231
Position 4542: 0.00034116083766865863
Position 1974: 0.0003258449642377167
Position 2375: 0.0002701473445681669
Position 3816: 0.00025036646065127214
Position 2369: 0.0002190217739930559
Position 6218: 0.0002065444196978
Position 3953: 0.00013946210191668356
Position 5888: 0.00012429358071608198
Position 5248: 0.00012376184597628922
Position 1933: 0.00010683130781002312
Position 3718: 9.704992947225104e-05
Position 768: 7.501736551997848e-05
Position 1575: 6.560370444388552e-05
Position 3838: 6.200965908383372e-05
Position 5270: 5.856052469375828e-05
Position 1047: 5.6895601704252615e-05
Position 6227: 5.5261080933672705e-05
Position 5023: 5.4901054050891416e-05
Position 669: 5.348628085687472e-05
Position 1461: 5.276504175705776e-05
Position 671: 4.2695306241831776e-05
Position 3991: 3.6755038501333e-05
Position 4548: 3.4680160762486114e-05
Position 4006: 3.381412682137711e-05
Position 5726: 3.343030318372591e-05
Position 1236: 3.0808132519467913e-05
Position 3709: 2.914836728134114e-05
Position 5790: 1.8908182587055595e-05
Position 5296: 1.8175877499161097e-05
Position 6112: 1.663924982328152e-05
Position 1150: 1.3154443348273378e-05
Position 5258: 1.2471857059646531e-05
Position 497: 8.818933872059298e-06
Position 256: 6.1929997507085125e-06
Position 1089: 5.790776588613901e-06
Position 1196: 5.634431247083551e-06
Position 191: 5.182013493685237e-06
Position 1864: 4.909130671880743e-06
Position 149: 4.887193870741402e-06
Position 316: 4.591910368356686e-06
Position 31: 4.540411970216209e-06
Position 5496: 4.1566213685278215e-06
Position 790: 4.051396253719898e-06
Position 1397: 3.3287330113215337e-06
Position 5693: 2.0944882271703732e-06
Position 710: 1.8573263729698577e-06
Position 2067: 1.4931468219984831e-06
Position 5529: 8.85474722335878e-07
Position 5628: 7.182445394210285e-07
Position 5327: 3.5901523735869286e-07
Position 1993: 1.4461675244970427e-07
Position 2028: 1.437056445883121e-07
Position 793: 1.271706488166499e-07
Position 702: 7.019066718135492e-08
Position 770: 6.503346285106046e-08
Position 631: 5.683239193374247e-08
Position 642: 5.3111602690467687e-08
Position 647: 5.1420969135012434e-08
Position 656: 4.253240238844386e-08
Position 639: 4.0445127704061654e-08
Position 604: 3.7489783714577145e-08
Position 805: 3.3807230098478095e-08
Position 452: 2.451014521372954e-08
Position 238: 1.9051045807185858e-08
Position 270: 1.8776046437874152e-08
Position 440: 1.652667309471442e-08
Position 6: 1.4387273643848824e-08
Position 4055: 1.3257296669371442e-08
Position 319: 9.530850123498484e-09
Position 637: 9.02784005873218e-09
Position 44: 8.006153018525504e-09
Position 952: 6.766374133701926e-09
Position 663: 6.186622642573415e-09
Position 5464: 1.9119651068621827e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 3407: 0.9591283773121543
Position 5421: 0.9361188861484679
Position 4391: 0.9284968123366232
Position 3644: 0.8902570403700284
Position 5129: 0.6650039613744445
Position 5114: 0.32385430703275353
Position 2250: 0.13749133229996685
Position 6158: 0.07092731225739582
Position 5386: 0.058150890142210865
Position 3928: 0.05417084823903603
Position 1360: 0.040853873799736866
Position 4295: 0.031328168766116604
Position 6323: 0.029880921206444613
Position 3666: 0.020505278412449292
Position 2268: 0.0201666944926447
Position 5911: 0.01206322666492464
Position 2154: 0.011748410140312618
Position 3286: 0.011484804835884849
Position 3659: 0.00799721161174795
Position 5180: 0.007980827959500619
Position 3801: 0.006276894187120692
Position 2184: 0.005057128468081749
Position 1732: 0.00501330209104195
Position 1309: 0.0047118517182031345
Position 3891: 0.003732745104146617
Position 3967: 0.003158908043188878
Position 3209: 0.002947542076972461
Position 2760: 0.002751551589817395
Position 3806: 0.002632178775924683
Position 1032: 0.0024375113051179724
Position 1635: 0.002413724750362588
Position 3772: 0.002100887776567123
Position 1365: 0.002099885200833505
Position 6161: 0.0020247368218984482
Position 3184: 0.001782353836687659
Position 1606: 0.0016892771439884675
Position 2622: 0.001428261742962734
Position 850: 0.0013364045994428667
Position 4414: 0.0012431879394921342
Position 1603: 0.0011863666240517962
Position 4853: 0.0011299224265232802
Position 5193: 0.001057589709209959
Position 3416: 0.0010347492531293566
Position 1778: 0.0008090429122835217
Position 1575: 0.0007851419857262505
Position 6117: 0.0007359288138080705
Position 5334: 0.0007344393606324767
Position 1773: 0.0006719461870282976
Position 5668: 0.0005779880808061096
Position 1643: 0.0005702967212247948
Position 316: 0.0005411364971917366
Position 3180: 0.0005137471858432899
Position 5538: 0.0004921076646000062
Position 5726: 0.00046591563929404485
Position 3663: 0.0004518035627394495
Position 1813: 0.0004515222130900377
Position 768: 0.00043250667858427784
Position 4510: 0.0004060104233571155
Position 1872: 0.00039500877169874795
Position 870: 0.0003732135154822364
Position 537: 0.000357257482163492
Position 4650: 0.00035589902791952435
Position 4541: 0.0003530775130199302
Position 4824: 0.00033742365597387244
Position 3838: 0.0003052741384408198
Position 4827: 0.00026379820039891473
Position 5951: 0.0002497022584124002
Position 3170: 0.00022594946382862053
Position 5919: 0.00021457939561714726
Position 1329: 0.00019603752386271095
Position 3758: 0.00019313799553858605
Position 4600: 0.0001826445573016697
Position 4856: 0.0001745584442667757
Position 5591: 0.0001612803089028339
Position 6104: 0.00015740121307647331
Position 5462: 0.00015223899968554297
Position 1103: 0.00013150490568998984
Position 3975: 0.00011590472934837546
Position 4262: 0.00011283872755997648
Position 452: 9.01869978758439e-05
Position 4180: 8.373539936244095e-05
Position 6127: 7.345282428888844e-05
Position 562: 7.12255506189833e-05
Position 4480: 6.553707675984439e-05
Position 4682: 6.495205572296836e-05
Position 6011: 6.161198349852225e-05
Position 688: 5.114414056639534e-05
Position 2138: 4.4267087680866394e-05
Position 4523: 3.9199499459594236e-05
Position 6098: 3.773723370919266e-05
Position 2274: 3.701548418023721e-05
Position 3739: 3.621762925282498e-05
Position 4203: 3.362933946534012e-05
Position 2589: 2.8220271988475417e-05
Position 5869: 2.506557012206018e-05
Position 5063: 2.486715843442567e-05
Position 6279: 2.2119274665120403e-05
Position 5190: 1.9567382632625035e-05
Position 5882: 1.925389156789808e-05
Position 4055: 1.7399048330027487e-05
Position 4046: 1.6909078147764274e-05
Position 256: 1.3384691362386182e-05
Position 1615: 1.1116857339466869e-05
Position 1047: 1.090366916610758e-05
Position 490: 1.0093189200294793e-05
Position 2103: 9.92001306321126e-06
Position 5199: 9.895962036017277e-06
Position 5484: 9.692193794049963e-06
Position 6445: 9.661060887433483e-06
Position 1584: 9.275293281559767e-06
Position 5603: 9.107006782058748e-06
Position 1272: 8.993078013580562e-06
Position 5431: 7.101273588845387e-06
Position 6453: 4.442620886877228e-06
Position 4079: 4.404254985850504e-06
Position 1106: 3.859759879683886e-06
Position 5852: 3.280224058152286e-06
Position 926: 3.1932588047949807e-06
Position 897: 3.082056112105354e-07
Position 4790: 2.947704838319579e-07
Position 3693: 2.1505034299751828e-08
Position 5306: 3.6532544983538045e-09
