Gene = LKRSDH
Position 654: 8.479015680399507e-05
Position 433: 6.987806085909649e-05
Position 2560: 6.9756530720263e-05
Position 4310: 6.764854410243757e-05
Position 2648: 6.677283732815064e-05
Position 2191: 6.298444223217976e-05
Position 4560: 6.215467416472654e-05
Position 1681: 6.215071522432092e-05
Position 4491: 5.842364984276801e-05
Position 180: 5.673800424958868e-05
Position 189: 5.469631700978754e-05
Position 4025: 4.319311905536282e-05
Position 4383: 4.1931238929713365e-05
Position 1551: 3.739134423379893e-05
Position 4412: 3.730389402471053e-05
Position 3978: 3.663757895507978e-05
Position 4504: 3.2899523275651865e-05
Position 860: 3.1025298657026595e-05
Position 1052: 2.9446807026688002e-05
Position 1647: 2.6758557037521663e-05
Position 2022: 2.3438705338844343e-05
Position 1816: 2.1018531304601485e-05
Position 4236: 2.084726027243115e-05
Position 4334: 2.0100679219472086e-05
Position 3721: 1.8639303344717223e-05
Position 2301: 1.6936633514768844e-05
Position 2028: 1.5674005838437033e-05
Position 1967: 1.5544278675134352e-05
Position 4575: 1.4272275040998282e-05
Position 1734: 1.3588551953337652e-05
Position 2049: 1.3007989172764389e-05
Position 1927: 1.2696376445826725e-05
Position 134: 9.595187052926015e-06
Position 2890: 8.509080793867098e-06
Position 3059: 8.196753629389457e-06
Position 2989: 6.533656546602192e-06
Position 3598: 6.432216837339531e-06
Position 2934: 5.048374224148342e-06
Position 166: 4.715831447916513e-06
Position 2996: 4.5989223399144855e-06
Position 402: 4.585295952293503e-06
Position 4313: 4.318580847766594e-06
Position 422: 4.2580008922545105e-06
Position 2956: 3.870770894560487e-06
Position 390: 3.5710510792049977e-06
Position 2670: 3.0433186252190235e-06
Position 2815: 2.866554400097323e-06
Position 2536: 2.7148143887603263e-06
Position 2455: 2.597448780275962e-06
Position 3274: 1.9550133957792465e-06
Position 3401: 1.7919424664705635e-06
Position 3955: 1.3819079261276032e-06
Position 4289: 1.0842621864713554e-06
Position 3569: 1.002851553974028e-06
Position 3203: 9.140922437020126e-07
Position 3178: 8.491651293626335e-07
Position 3936: 7.828475888893832e-07
Position 2063: 5.743595902131891e-07
Position 4037: 5.296480778150383e-07
Position 3910: 5.145099619153533e-07
Position 493: 4.4014863857789094e-07
Position 4272: 4.286131922919055e-07
Position 2305: 4.1546114549444295e-07
Position 3147: 3.6104070836275757e-07
Position 4326: 3.5888292072662165e-07
Position 4149: 3.326702747171487e-07
Position 3035: 2.612157237925972e-07
Position 378: 2.2966384468341207e-07
Position 2295: 1.920836361928913e-07
Position 7: 1.5972516067099788e-07
Position 2414: 1.5768262948698177e-07
Position 496: 1.5723912598120408e-07
Position 127: 1.5337146594939068e-07
Position 2137: 1.2472377440243427e-07
Position 2098: 8.431247800706776e-08
Position 338: 8.273716857488663e-08
Position 342: 8.236442463461686e-08
Position 3892: 6.76544419341475e-08
Position 2204: 6.091876226528384e-08
Position 3882: 5.0035956308995076e-08
Position 362: 4.599256890520681e-08
Position 2379: 3.936836480857807e-08
Position 575: 3.860893098549065e-08
Position 344: 2.0350182326482327e-08
Position 3933: 1.759038245385166e-08
Position 1837: 1.1140996109783382e-08
Position 533: 5.311440082016441e-09
Position 1745: 4.698664193335008e-09
Position 312: 1.729069627655879e-09
Position 4391: 9.653767874962366e-10
Position 4497: 8.846720314341359e-10
Position 3919: 5.086344222827435e-10
Position 307: 4.0487287279877303e-10
Position 3904: 2.1108667511327723e-10
Position 477: 1.5244086855834976e-10
Position 513: 5.402138511398032e-11
Position 3907: 3.8930310711818385e-11
Position 3864: 1.9362514999921876e-11
Position 4324: 1.2685224214454305e-11
Position 4083: 1.1245109768083384e-11
Position 3867: 8.06102734159348e-12
Position 4103: 3.872195787412388e-15
Position 4134: 1.9022909336699252e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 3843: 0.9999709800396105
Position 4082: 0.999952657549401
Position 305: 0.9998833199500643
Position 1875: 0.9888161580547237
Position 2628: 0.9817308592744559
Position 1432: 0.9454036756513551
Position 513: 0.693438313037859
Position 1190: 0.6741273289906984
Position 4513: 0.28995297493170974
Position 492: 0.15797755003444655
Position 4622: 0.12921582540225723
Position 2838: 0.09001399782125082
Position 4593: 0.06028711755695706
Position 3569: 0.056793091037226656
Position 4519: 0.04135569386622972
Position 3522: 0.03001876909261514
Position 902: 0.014504767103515129
Position 687: 0.012182456391722152
Position 905: 0.011954624385253557
Position 4707: 0.011241437876991034
Position 3269: 0.011149919438065719
Position 1633: 0.008477927287620568
Position 1059: 0.007862425029757685
Position 1009: 0.006486803058987681
Position 1202: 0.006168305812102648
Position 4367: 0.005154672683130119
Position 793: 0.004768392540352878
Position 1996: 0.004211287398450813
Position 973: 0.004206567275811695
Position 925: 0.003931449007734725
Position 4522: 0.003104004178787025
Position 1733: 0.002684783927360169
Position 2534: 0.0026228240430229465
Position 1886: 0.002208359404172974
Position 2594: 0.002206402287978449
Position 2581: 0.0021356848852685803
Position 1262: 0.0021217599841252192
Position 3513: 0.0020685031937592155
Position 2975: 0.001996647082984959
Position 540: 0.0019867793606071506
Position 1323: 0.0017941132373797907
Position 949: 0.0015741556159762284
Position 2052: 0.0014763407705644244
Position 3245: 0.001432180461028113
Position 4229: 0.001320840871980478
Position 2338: 0.0012127591502035357
Position 1220: 0.0011063121667900446
Position 4682: 0.0010162639511768984
Position 2791: 0.0007261650643193843
Position 2642: 0.0005293717147809957
Position 654: 0.0004851432306062661
Position 3010: 0.0004731874975771817
Position 2501: 0.0004375010119718758
Position 3413: 0.00043689050662170184
Position 4369: 0.00043368830766335557
Position 2260: 0.00042560637634144177
Position 4355: 0.00042445063065884046
Position 4497: 0.00038473200840092036
Position 2811: 0.0003600155993854547
Position 575: 0.0002859461464842901
Position 2396: 0.00019303964129019303
Position 3368: 0.0001451688806849766
Position 2087: 0.00011858923353488334
Position 858: 0.00011575401541873152
Position 2301: 0.0001070393372547273
Position 307: 8.958318212207506e-05
Position 827: 8.421486676303204e-05
Position 4646: 8.384087743981351e-05
Position 4322: 8.237004344954824e-05
Position 2056: 7.743422080784841e-05
Position 2844: 7.008053206046802e-05
Position 3315: 6.993828774840307e-05
Position 1486: 6.74170208987519e-05
Position 114: 6.47237055751261e-05
Position 2871: 6.173698553676134e-05
Position 1741: 5.174568448004702e-05
Position 604: 4.652271026997428e-05
Position 636: 4.175539356849875e-05
Position 4391: 3.546232904592151e-05
Position 1901: 3.385849709394511e-05
Position 838: 2.9953743428024514e-05
Position 4093: 1.605606259833994e-05
Position 698: 1.4586902924342669e-05
Position 248: 1.3850671481474396e-05
Position 608: 1.104689210851286e-05
Position 1328: 9.267336653676407e-06
Position 1106: 8.370402531925431e-06
Position 2447: 7.4380151386746264e-06
Position 4222: 6.545492595809009e-06
Position 312: 5.803895816484962e-06
Position 1020: 4.898750624638345e-06
Position 1094: 4.644220369472747e-06
Position 911: 4.298437108534028e-06
Position 996: 4.133815926938356e-06
Position 1109: 4.112695058355743e-06
Position 4324: 3.2666910179427027e-06
Position 338: 2.733821365624407e-06
Position 3845: 2.4823873129489554e-06
Position 383: 1.2878688537621363e-06
Position 2679: 1.1980564440390203e-06
Position 4087: 8.519583728614246e-07
Position 4397: 5.738998896311197e-07
Position 174: 3.7905825296080034e-07
Position 3947: 3.7871599344559446e-07
Position 212: 2.5652660780846643e-07
Position 4002: 1.8778236125569685e-07
Position 806: 1.8138783059111724e-07
Position 582: 1.3500264223521804e-07
Position 449: 1.1435778994309744e-07
Position 386: 1.1034556654185381e-07
Position 4236: 7.898600807841751e-08
Position 54: 4.416197551173767e-08
Position 613: 3.31066839851604e-08
Position 4017: 2.4838774287353627e-08
Position 332: 1.91735216164166e-08
Position 735: 1.725331262030311e-08
Position 779: 1.4414368570120662e-08
Position 2670: 4.386508655855383e-09
Position 134: 4.364913298925703e-09
Position 591: 4.092108227858546e-09
Position 330: 1.914443106614966e-09
Position 398: 1.0780543143624914e-09
Position 753: 8.542190954317934e-10
Position 60: 3.8430472058726876e-10
Position 357: 3.5196160910342357e-10
Position 407: 3.1378448732848825e-10
Position 414: 2.802807456378442e-10
Position 4188: 2.3376308906474363e-10
Position 419: 1.7934190299384967e-10
Position 4037: 1.2188290976333154e-10
Position 395: 6.039892312236281e-11
Position 533: 5.4525550867576005e-11
Position 4049: 1.607314966887827e-11
Position 350: 1.605161152959584e-11
Position 189: 3.855502165643473e-14
