Gene = Ccn
Position 40948: 1.2518797433149144e-05
Position 40986: 1.0054899591403892e-05
Position 50509: 9.629156860759825e-06
Position 1625: 7.861616249910974e-06
Position 4601: 6.303640897636655e-06
Position 50157: 6.2284115802990675e-06
Position 3582: 5.896356456839134e-06
Position 1074: 5.237797543601419e-06
Position 3853: 5.1793668426722635e-06
Position 699: 4.3412551571767335e-06
Position 50066: 3.457464707277698e-06
Position 4653: 3.2245642548786376e-06
Position 4125: 3.2204390159299637e-06
Position 1210: 2.9677985653607174e-06
Position 2749: 2.9589117391322024e-06
Position 39953: 2.7205421923293702e-06
Position 3624: 2.5971532703870216e-06
Position 1243: 2.5011636014857525e-06
Position 2084: 1.776830079483255e-06
Position 1388: 1.6795624376411603e-06
Position 48983: 1.5465262079734565e-06
Position 1221: 1.2982337205904754e-06
Position 4396: 1.228410351439562e-06
Position 825: 1.136313954547834e-06
Position 4128: 1.1288226146382497e-06
Position 4084: 1.0889843235153258e-06
Position 49420: 1.0054512560238801e-06
Position 1673: 1.0002011154842285e-06
Position 758: 9.58405773951795e-07
Position 1459: 8.345298373828921e-07
Position 276: 8.230533733855797e-07
Position 221: 6.584899867493382e-07
Position 49182: 6.21807891967006e-07
Position 48986: 5.752645268411055e-07
Position 352: 4.931692464761891e-07
Position 49899: 4.789586519098493e-07
Position 3097: 4.689543535171984e-07
Position 3006: 3.6903759728961326e-07
Position 167: 3.372417177207392e-07
Position 321: 2.9346659170436927e-07
Position 163: 2.9018916778480136e-07
Position 149: 2.673769148454182e-07
Position 432: 2.5787153477604843e-07
Position 47857: 2.4361481976340015e-07
Position 401: 2.4005307942642787e-07
Position 49196: 2.2798047410266498e-07
Position 612: 1.9497921579438813e-07
Position 729: 1.911090913153178e-07
Position 1901: 1.8571031044256807e-07
Position 45725: 1.4483617644139212e-07
Position 188: 1.2448560922680343e-07
Position 47308: 1.0509489014516242e-07
Position 47671: 9.691185094205952e-08
Position 3156: 7.505269952915984e-08
Position 846: 6.092537793940908e-08
Position 626: 5.911565088510542e-08
Position 2289: 5.09804231217868e-08
Position 46367: 4.966757397395893e-08
Position 47812: 4.9266168243695356e-08
Position 45741: 2.7536992750377622e-08
Position 47406: 2.548252337239296e-08
Position 369: 2.278216532512223e-08
Position 46412: 2.1858252346318106e-08
Position 47072: 1.909269570448427e-08
Position 44285: 1.5664553418782984e-08
Position 46306: 1.4697119603280424e-08
Position 44627: 1.2830789098345294e-08
Position 46847: 1.255242189878729e-08
Position 45589: 8.931559579030256e-09
Position 43628: 5.655497116341237e-09
Position 43781: 5.004381186140105e-09
Position 46118: 4.87442276256947e-09
Position 44922: 4.515011981501474e-09
Position 45342: 3.829891213701659e-09
Position 43430: 3.0599566944987634e-09
Position 44468: 2.6026281271254716e-09
Position 44759: 2.2009390596387814e-09
Position 44202: 2.1512489922615265e-09
Position 43849: 1.642539353638427e-09
Position 44831: 1.3738554489224505e-09
Position 43464: 1.3641309005882456e-09
Position 44798: 1.0758207297508067e-09
Position 287: 8.708079240133839e-10
Position 44585: 8.686352814914075e-10
Position 43168: 7.883386278375053e-10
Position 43514: 7.617974414997849e-10
Position 42322: 7.029899079531562e-10
Position 42474: 6.620869818273139e-10
Position 42741: 6.3841953400248e-10
Position 66: 5.774523136908834e-10
Position 44317: 5.493160152342153e-10
Position 441: 5.22049027359941e-10
Position 43436: 5.041774876780834e-10
Position 43123: 4.632435315147668e-10
Position 44123: 4.406452990731727e-10
Position 43078: 3.767879808183488e-10
Position 43760: 3.712957503956367e-10
Position 460: 3.1486414396556923e-10
Position 42900: 3.1278904298380516e-10
Position 43580: 2.953754792899169e-10
Position 42420: 2.047855022409901e-10
Position 42592: 1.8524172947694224e-10
Position 42450: 1.822879791740104e-10
Position 42618: 1.4763558370797017e-10
Position 41039: 1.2963106019654485e-10
Position 42800: 8.52235909803021e-11
Position 42462: 8.156995334276098e-11
Position 40781: 6.974633643701551e-11
Position 40596: 4.905846106567863e-11
Position 40714: 4.6719327878613695e-11
Position 716: 4.576421031224683e-11
Position 41043: 3.978294069004229e-11
Position 284: 3.655780666618166e-11
Position 42115: 3.422477880502341e-11
Position 40373: 2.6539337879517252e-11
Position 41057: 2.5453672124306056e-11
Position 40427: 1.37890982668955e-11
Position 42253: 1.2280451035177819e-11
Position 40581: 5.334047722928191e-12
Position 42453: 4.0221160343295435e-12
Position 63: 3.1772893829635874e-12
Position 42089: 2.399859138052599e-12
Position 26540: 5.796437059661232e-19
Position 8875: 5.394095845864218e-29
Position 7468: 7.053711603396369e-30
Position 2000: 6.604208344308244e-34
Position 2427: 5.497911153905991e-34
Position 2771: 5.810039427066707e-35
Position 376: 6.709133410044217e-39
Position 381: 5.134631978281496e-39
Position 445: 3.160823933816122e-39
Position 85: 1.8248158167577834e-39
