Gene = Shaw
Position 4509: 0.00012698273809215864
Position 6083: 0.00010641256063388834
Position 6345: 0.00010320416373245259
Position 540: 9.482972866015722e-05
Position 4575: 8.782349330868146e-05
Position 4368: 8.678624303889893e-05
Position 6468: 8.065234278878707e-05
Position 5293: 7.817001401730832e-05
Position 7062: 5.37862632160429e-05
Position 4500: 5.319829562610619e-05
Position 2217: 5.098835139056166e-05
Position 779: 4.98809913426443e-05
Position 4903: 4.593235850421377e-05
Position 5670: 4.552365998986086e-05
Position 4430: 4.523203376871782e-05
Position 6100: 4.363155787000057e-05
Position 4270: 4.019627868083343e-05
Position 4354: 3.988070793034821e-05
Position 3799: 3.7807341377359736e-05
Position 130: 3.20380093275884e-05
Position 3837: 3.1217338629693435e-05
Position 630: 2.9075146530361218e-05
Position 5943: 2.342283215609936e-05
Position 86: 2.1467024936460343e-05
Position 4516: 2.10928619834582e-05
Position 5319: 1.8500527773071745e-05
Position 5575: 1.803186016263287e-05
Position 150: 1.7400930793469254e-05
Position 3816: 1.6908019115506387e-05
Position 914: 1.5760663997540777e-05
Position 2390: 1.5632576582984054e-05
Position 3545: 1.3642262738149929e-05
Position 3878: 1.2832833555448918e-05
Position 6081: 1.2131373299043196e-05
Position 138: 1.0990490337888819e-05
Position 3793: 9.078208754486337e-06
Position 5076: 8.2052057684712e-06
Position 25: 8.053940601560819e-06
Position 4255: 6.6102565940946084e-06
Position 3977: 6.398695813414519e-06
Position 5757: 6.1598786166004486e-06
Position 200: 5.476821625000858e-06
Position 5969: 4.511014053001942e-06
Position 3766: 4.4942121539979535e-06
Position 5564: 3.91049830575469e-06
Position 3852: 3.107295129164962e-06
Position 3910: 2.311893618734632e-06
Position 765: 1.8515212985085498e-06
Position 3582: 1.54279308930617e-06
Position 5097: 1.541415235182839e-06
Position 560: 1.523919569650415e-06
Position 3558: 1.165791319942927e-06
Position 518: 1.005715742665187e-06
Position 3: 7.900596724581987e-07
Position 5523: 7.606450025523191e-07
Position 356: 6.751203113731951e-07
Position 935: 4.794483269473777e-07
Position 632: 4.1805919108974897e-07
Position 497: 3.05725406017637e-07
Position 4177: 2.5073309601499426e-07
Position 703: 1.723910758385597e-07
Position 7: 9.119705513217722e-08
Position 467: 8.349054744604447e-08
Position 433: 6.598693258807606e-08
Position 3495: 6.56111060515774e-08
Position 750: 6.274426455917231e-08
Position 3700: 4.9977635595726556e-08
Position 408: 4.5838823659677304e-08
Position 3520: 2.519692905832136e-08
Position 6091: 2.4943454548224026e-08
Position 4980: 1.8595547052677926e-08
Position 4356: 1.7302316676152213e-08
Position 245: 1.032847452397899e-08
Position 4723: 4.3505548892075785e-09
Position 5584: 2.8510838302545007e-09
Position 445: 1.513352352075796e-09
Position 538: 1.4841198618428472e-09
Position 258: 1.4146507856798175e-09
Position 885: 1.7768347407775968e-10
Position 4180: 1.4887674928192945e-12
Position 2788: 2.398842503104617e-14
Position 2879: 6.307629803251374e-15
Position 3606: 1.3132009543892652e-15
Position 2842: 7.846093609357443e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 3637: 0.9997839808403634
Position 3459: 0.9973149214308199
Position 4167: 0.9955220206012205
Position 5450: 0.9821297928157048
Position 4467: 0.9691436531123883
Position 2689: 0.7399248481492243
Position 2176: 0.5211879632052239
Position 8511: 0.44584727496241944
Position 3227: 0.21058098137537823
Position 10538: 0.19822748725976996
Position 2782: 0.14054865689312138
Position 2444: 0.10898979498790007
Position 3193: 0.09151058459127717
Position 7470: 0.08543916179159694
Position 6698: 0.08032245732716486
Position 1525: 0.0713643750206861
Position 5177: 0.06737807433499349
Position 9449: 0.05742333665634265
Position 9421: 0.05345139009618983
Position 10135: 0.04357561559288588
Position 10535: 0.041625206125048504
Position 3147: 0.04039816081494434
Position 5757: 0.034885017948962344
Position 6140: 0.033507630524397924
Position 1572: 0.032322885672471234
Position 10248: 0.027312083087905274
Position 4564: 0.023895348724267667
Position 1603: 0.020182127912981882
Position 1859: 0.019265194483640162
Position 3108: 0.014916648599117257
Position 179: 0.014048784993692283
Position 5635: 0.013170496996753323
Position 8691: 0.0121552907852617
Position 9531: 0.011345780621468658
Position 8930: 0.007876430287169028
Position 7687: 0.007501670094686026
Position 1796: 0.007206859503087324
Position 2214: 0.007093558305683046
Position 227: 0.0070804924887254185
Position 10593: 0.006655040756180356
Position 696: 0.006074485644684531
Position 5809: 0.005610458785548766
Position 7378: 0.0055330707192826085
Position 5714: 0.0050216258282996425
Position 851: 0.004995863668462693
Position 7895: 0.004890693969262983
Position 1132: 0.004819661821713442
Position 3097: 0.004705626274934024
Position 6964: 0.004314616659619653
Position 6187: 0.004274309343840425
Position 7280: 0.00393903631422315
Position 4998: 0.0036827761970450327
Position 4528: 0.003581456202194496
Position 683: 0.0035232545112838113
Position 2709: 0.0034868832898944015
Position 6160: 0.002835426008248923
Position 7987: 0.0027165252616180636
Position 8757: 0.0026897566903175242
Position 4951: 0.002651855174411196
Position 6393: 0.002575870453070485
Position 2460: 0.002539947626543006
Position 6119: 0.002534414621953226
Position 5143: 0.002377925013795745
Position 2951: 0.0023063513910349265
Position 245: 0.0023009194232949536
Position 7254: 0.002188305135734237
Position 5916: 0.002164861390436553
Position 7312: 0.002048332677687553
Position 6774: 0.002017674846794373
Position 3945: 0.001974533629083944
Position 4227: 0.0019530120159496186
Position 399: 0.001882059860474889
Position 5962: 0.0016886747386435164
Position 3316: 0.0016281080289919543
Position 6421: 0.0015083024006483346
Position 2325: 0.0014688188256984014
Position 6554: 0.001284443473522663
Position 6155: 0.0011377696526712294
Position 9198: 0.001061818452646048
Position 1084: 0.0010398450843773852
Position 4647: 0.0010077304865097974
Position 4814: 0.0009054025818194731
Position 1261: 0.0008626802303501232
Position 4114: 0.0008406337967376223
Position 9963: 0.0007999336938210246
Position 7634: 0.0006959298130416673
Position 978: 0.0006449487495267135
Position 3878: 0.0006416197423515902
Position 7283: 0.0006361549015341593
Position 2298: 0.0006113451220975656
Position 8625: 0.0005725037427555367
Position 3469: 0.0005445931188610846
Position 5405: 0.0005288151772041153
Position 1863: 0.0005264490306394893
Position 4572: 0.0005181966699408933
Position 4494: 0.0005162898290103319
Position 4547: 0.0004821948858078964
Position 3914: 0.00043133284051454233
Position 5652: 0.00040371712432553137
Position 2635: 0.0004021169808467263
Position 1023: 0.0003815035231964046
Position 6812: 0.0003786586003656555
Position 1046: 0.0003656704528944881
Position 7211: 0.0003121549211188744
Position 5818: 0.00029959510693266286
Position 433: 0.0002937410459664419
Position 4967: 0.0002755673615979345
Position 4317: 0.0002740791972559669
Position 1363: 0.00025250192220876495
Position 2498: 0.00024600116461193084
Position 2548: 0.00023381540880511797
Position 269: 0.0002309811948754266
Position 424: 0.00022926838155058605
Position 4060: 0.00022497174626615426
Position 7837: 0.0002198042262406086
Position 5943: 0.00021925817275965083
Position 6857: 0.00016761793618866606
Position 6931: 0.00016738284165448793
Position 5646: 0.00016592105302576756
Position 992: 0.000163522361748062
Position 3652: 0.00015256397336696172
Position 1756: 0.00015022327065394273
Position 2511: 0.0001423736050933334
Position 4537: 0.0001323794379951251
Position 1209: 0.00012973553874245683
Position 4270: 0.00012465864131457795
Position 5724: 0.00012420330021815785
Position 4760: 0.00011455854494439535
Position 6343: 0.00010762808865218422
Position 5880: 9.291612642542035e-05
Position 4435: 9.054790330060601e-05
Position 1404: 8.009456066172391e-05
Position 549: 6.158211635021167e-05
Position 5949: 6.064749789725417e-05
Position 3662: 4.823533262233592e-05
Position 6899: 4.329520766341962e-05
Position 4121: 3.992606879259821e-05
Position 6390: 3.985870347438506e-05
Position 4430: 3.8719310691338054e-05
Position 1695: 3.704842666930962e-05
Position 3997: 3.371479700826433e-05
Position 3916: 3.13170475851099e-05
Position 3533: 2.9457198111732015e-05
Position 6742: 2.9058944016684392e-05
Position 4040: 2.805406303020426e-05
Position 4593: 2.7756476764481525e-05
Position 5348: 2.2765879156527085e-05
Position 4686: 2.255489653896242e-05
Position 4076: 2.2456174980079478e-05
Position 4674: 1.9232584916200745e-05
Position 4707: 1.5563758634780782e-05
Position 4333: 1.4204612761985184e-05
Position 5309: 1.3353854228663248e-05
Position 150: 8.07706919485419e-06
Position 5288: 2.016539348683895e-06
Position 3707: 1.948935116571455e-06
Position 5684: 1.637963334264685e-06
Position 5049: 1.4660821396866603e-06
Position 5670: 1.0324636878916802e-06
Position 5469: 7.485996379133227e-07
Position 405: 6.97602489994925e-07
Position 5409: 4.564312700124611e-07
Position 5658: 2.889977017291583e-07
Position 3816: 2.1991737896920894e-07
Position 5189: 2.1017455296412366e-07
Position 3772: 1.9834809932619875e-07
Position 5352: 1.6800838347919022e-07
Position 560: 1.356593950278618e-07
Position 4084: 1.1039634754033901e-07
Position 5238: 8.910224340759987e-08
Position 5196: 8.517537763594474e-08
Position 3617: 7.831754747935495e-08
Position 5557: 6.81242099042153e-08
Position 3827: 5.5667693935921753e-08
Position 3977: 5.389940847469641e-08
Position 573: 2.4448427958238575e-08
Position 459: 4.132810209108615e-09
Position 327: 1.1321802823442972e-09
Position 287: 7.05133502363218e-10
Position 4009: 6.960737689388869e-10
Position 300: 6.548944036645907e-10
Position 74: 4.864215153834617e-10
Position 78: 2.516082779688185e-10
Position 336: 9.178017476524576e-11
Position 3736: 4.331971351658544e-11
Position 3849: 3.5542043831927664e-11
Position 408: 9.312240475176243e-12
Position 3752: 8.624909450874943e-12
Position 86: 5.254078356726497e-12
