Gene = chinmo
Position 50141: 0.002272203864097922
Position 50600: 0.001981172842494921
Position 252: 0.0019142616777170051
Position 50363: 0.0018425048896386124
Position 3717: 0.00144701387272561
Position 3796: 0.001416566136780797
Position 48516: 0.0014050739620589717
Position 50258: 0.0013982948240141937
Position 51171: 0.0013392739104409624
Position 3504: 0.0012513563551269267
Position 992: 0.001192172843466993
Position 48693: 0.0011834440617203132
Position 49878: 0.0011717619997756348
Position 780: 0.0011671978437176077
Position 44237: 0.0011650795381924588
Position 51020: 0.0011217533418740135
Position 49673: 0.001109339073147389
Position 3750: 0.0011025584565983735
Position 45968: 0.0010974221485907092
Position 48509: 0.0009717115742688043
Position 48652: 0.0009514814770560304
Position 507: 0.0008903449245727694
Position 50690: 0.0008846625532384473
Position 46918: 0.0008760594827153911
Position 3923: 0.0008024697453708512
Position 3579: 0.0007495784787760315
Position 48328: 0.0007393544631944537
Position 2426: 0.0006830735485045125
Position 2664: 0.0006705876645585258
Position 44417: 0.0006467543077189177
Position 2266: 0.0006123345533813095
Position 47748: 0.0006089804463455858
Position 4076: 0.0005956479057126824
Position 48873: 0.000594022935072783
Position 44690: 0.0005435706166126212
Position 355: 0.0005254503507611697
Position 1125: 0.0004678566236367485
Position 49040: 0.00044640524934823816
Position 50203: 0.0004378963622200325
Position 379: 0.0004221482680342854
Position 2032: 0.00040568145731941126
Position 1891: 0.00038936185605537054
Position 49293: 0.00038078040050642875
Position 9002: 0.0003782022034393963
Position 49964: 0.00037010112119816024
Position 2002: 0.0003696625714002229
Position 49457: 0.0003605016980811852
Position 50151: 0.0003507656269356134
Position 3632: 0.0003445886152276633
Position 48494: 0.00034232842862303684
Position 44198: 0.00032764439974353665
Position 49782: 0.0003163131361612748
Position 44204: 0.00028696870983669807
Position 44165: 0.0002842310275073896
Position 44190: 0.0002735140182617757
Position 49062: 0.00027140387290878153
Position 48095: 0.0002645767675278111
Position 47870: 0.0002543267329673688
Position 518: 0.00022250482548193047
Position 7255: 0.00020941334818077716
Position 48201: 0.00020389349678090395
Position 734: 0.00019377749805459234
Position 46588: 0.00017661738714414712
Position 48843: 0.00016979319572464532
Position 260: 0.0001642295937781102
Position 48292: 0.000162863893391673
Position 47993: 0.00016240628647218
Position 1206: 0.00015478341843858
Position 46923: 0.00013209099286898054
Position 46489: 0.00013069785409312236
Position 47959: 0.00012317055548098283
Position 45897: 0.00012197846849507072
Position 44234: 0.00012146857100734648
Position 46755: 0.00010425875482815978
Position 46506: 0.00010373532631247584
Position 47902: 9.161905389864102e-05
Position 1175: 8.845937162190592e-05
Position 47996: 7.379584983167538e-05
Position 48033: 7.30057278598012e-05
Position 48545: 6.885746942888756e-05
Position 45999: 6.164203484981733e-05
Position 44212: 5.4866786499097904e-05
Position 47282: 5.385511592340541e-05
Position 46161: 4.513225114693128e-05
Position 47463: 4.438384135601662e-05
Position 45581: 3.6507338932720236e-05
Position 1228: 3.349209826642052e-05
Position 6450: 2.8787065889870387e-05
Position 924: 2.7668121451586967e-05
Position 47064: 2.6057011624193834e-05
Position 46992: 2.5279152618236147e-05
Position 6638: 2.5050234763032093e-05
Position 46575: 2.4972342391621397e-05
Position 46076: 2.340485991383764e-05
Position 6790: 2.3171385167086833e-05
Position 46387: 2.0997795638140843e-05
Position 106: 2.0705932284583496e-05
Position 45310: 1.8929805626859672e-05
Position 47508: 1.8230030738614606e-05
Position 45146: 1.7458129673312176e-05
Position 46018: 1.651655711478914e-05
Position 642: 1.2023640359703585e-05
Position 45721: 1.1534651261856328e-05
Position 45935: 1.130797553132943e-05
Position 44891: 1.1260857500880897e-05
Position 46561: 1.1086552562903441e-05
Position 1460: 1.0956623816442118e-05
Position 1311: 9.708647256666164e-06
Position 486: 9.491157587936105e-06
Position 46452: 8.954100296717062e-06
Position 1193: 8.679612252069812e-06
Position 46813: 7.3204561545328265e-06
Position 45526: 6.930582248938382e-06
Position 761: 6.644152929186427e-06
Position 46015: 6.52536256905558e-06
Position 44699: 6.0424742587279585e-06
Position 44773: 5.776380903244078e-06
Position 44841: 5.502924042087612e-06
Position 44823: 5.396820978533428e-06
Position 46769: 5.26200858996124e-06
Position 454: 4.976463056145755e-06
Position 294: 4.974584599354617e-06
Position 44975: 4.902528370492498e-06
Position 45724: 4.766972151274839e-06
Position 45298: 4.3001354672217e-06
Position 45485: 3.047189307319156e-06
Position 46086: 2.8583609794151114e-06
Position 44663: 2.6483967813751784e-06
Position 398: 2.4913731159963682e-06
Position 45904: 2.3557813242938374e-06
Position 444: 2.301756408804307e-06
Position 44835: 2.1637608621315015e-06
Position 1095: 1.7565804656620912e-06
Position 45402: 1.4101706210734713e-06
Position 44942: 1.362564554023269e-06
Position 44423: 1.0306598019298551e-07
Position 44397: 7.932882841183914e-08
Position 44582: 4.8991265917566764e-08
Position 1225: 3.0262335134189654e-08
Position 44495: 2.6364043989157804e-08
Position 44524: 1.8403244036375427e-08
Position 44599: 7.302908789413246e-09
Position 44432: 4.012665674152325e-09
Position 44402: 3.072175384365221e-09
Position 44594: 4.655448657958772e-10
Position 44621: 9.750809271124544e-11
Position 44624: 8.058427539057755e-11
Position 1975: 7.707683831505941e-33
Position 465: 1.4190272607797798e-35
Position 663: 6.249434326099583e-36
Position 138: 5.22532170418713e-37
Position 285: 2.9593041546720947e-37
Position 278: 1.0949267013900158e-37
Position 181: 7.766649293624093e-38
Position 408: 6.148994723121462e-38
Position 153: 5.534305885961993e-38
Position 269: 8.982294769461734e-39
Position 74: 6.160495789062977e-39
Position 400: 5.644630265271373e-39
Position 350: 4.375528972096839e-39
Position 201: 2.462239130544728e-39
Position 77: 2.189709527508244e-39
Position 188: 1.3771913036640641e-39
Position 192: 2.8644580221474304e-40
