Gene = Srpk79D
Position 9341: 0.0028927673448226063
Position 2027: 0.0028490970231015264
Position 5349: 0.0028448520205186572
Position 1720: 0.0025722426113073092
Position 5277: 0.0021610219349865014
Position 2290: 0.00191535014425241
Position 9356: 0.0015831053249984767
Position 2217: 0.0015677727437476388
Position 1446: 0.001539638216064884
Position 7908: 0.001523988814278043
Position 1450: 0.0015143572212162702
Position 5064: 0.0014422247567430929
Position 9827: 0.001418903014519957
Position 3572: 0.0013373402490260318
Position 790: 0.0012912806737530014
Position 2165: 0.0012402827321614037
Position 1958: 0.0011783673183370401
Position 6751: 0.0011303536101158864
Position 6977: 0.0011251543696001536
Position 5570: 0.001004414550185261
Position 2268: 0.000938046401847471
Position 9110: 0.0008055851009605786
Position 5004: 0.0006801816311230725
Position 9088: 0.0006430237485423392
Position 799: 0.0006228400043405215
Position 268: 0.0006065242458659716
Position 5132: 0.000579308118452994
Position 5286: 0.0005541212862066531
Position 1458: 0.0005489470970060174
Position 6726: 0.0005242462054593968
Position 5406: 0.00048168635062232165
Position 6357: 0.00047855598086683077
Position 5654: 0.00040554383339550134
Position 2342: 0.0003855184288444856
Position 589: 0.00038092170370038024
Position 319: 0.0003739464127947034
Position 6111: 0.0003669497895835357
Position 1735: 0.0003641790054399331
Position 7893: 0.00034000205653464014
Position 4951: 0.0003359224629355418
Position 1728: 0.0003168626433442496
Position 2246: 0.0003008353532954009
Position 7118: 0.00027850213006080487
Position 661: 0.0002649145803958
Position 9258: 0.0002558709971024704
Position 1953: 0.0002557539098339046
Position 1114: 0.00024602756798369795
Position 3006: 0.00023416789567265217
Position 5253: 0.0002332896165562908
Position 3541: 0.00021092303008120094
Position 28: 0.00019011357465173264
Position 5148: 0.00017268815886931663
Position 5544: 0.00016323156342337624
Position 5551: 0.00015769077516723475
Position 2270: 0.00014760190655599068
Position 1708: 0.00013471298649311028
Position 1943: 0.00012831786409858893
Position 7920: 0.00012229490793685963
Position 2599: 0.0001191895423418415
Position 9384: 0.0001154071229475554
Position 1150: 0.00011221922306517365
Position 9050: 0.00011203696120927218
Position 5074: 0.00010399277429069026
Position 3479: 0.00010363503945464244
Position 6817: 0.00010233329947295107
Position 280: 0.00010224147236850974
Position 10160: 9.889743782287027e-05
Position 106: 9.859413759069285e-05
Position 4994: 8.78243857293068e-05
Position 943: 8.606559782539118e-05
Position 1835: 8.567271773637359e-05
Position 4965: 8.043471950361357e-05
Position 4940: 7.791791741266333e-05
Position 2087: 7.717580047381396e-05
Position 1922: 7.663284885023809e-05
Position 1716: 7.615817060553268e-05
Position 1867: 7.348554321073841e-05
Position 162: 7.231094756409963e-05
Position 2413: 6.974803252248588e-05
Position 1120: 6.940811585843409e-05
Position 3129: 6.795062483536631e-05
Position 1474: 6.115918020815678e-05
Position 1786: 6.060521728563841e-05
Position 2229: 6.036914165356488e-05
Position 1901: 6.002678898817414e-05
Position 2339: 5.5681991255231534e-05
Position 6025: 5.475811019104731e-05
Position 5972: 5.330236811395769e-05
Position 983: 5.289370250397987e-05
Position 949: 5.096241392176446e-05
Position 1712: 5.08219290486461e-05
Position 7803: 4.985383825282006e-05
Position 2830: 4.7357726735585895e-05
Position 5579: 4.03579578215311e-05
Position 5852: 3.3591482128094024e-05
Position 5860: 3.101223665230111e-05
Position 9040: 2.9913940312151957e-05
Position 6783: 2.480260551684991e-05
Position 6793: 2.3694480857054496e-05
Position 8831: 2.100133913065926e-05
Position 6709: 2.0000772751915223e-05
Position 5536: 1.9617685634515727e-05
Position 5666: 1.771130949557055e-05
Position 9190: 1.499198598362236e-05
Position 9010: 1.3812166119556647e-05
Position 5438: 1.2703626567020237e-05
Position 62: 1.1491833749825494e-05
Position 104: 1.1346673662445198e-05
Position 5864: 1.1238969909463116e-05
Position 847: 1.120133568644954e-05
Position 2206: 1.0663850830728798e-05
Position 8996: 9.804034249973776e-06
Position 282: 9.367721889199243e-06
Position 664: 8.676284641469618e-06
Position 6788: 8.11376437987887e-06
Position 20: 7.896676002567566e-06
Position 6610: 7.606766191652898e-06
Position 5368: 7.050675039203136e-06
Position 227: 6.881911473431998e-06
Position 5389: 6.007285395414238e-06
Position 6717: 5.739314506416081e-06
Position 6614: 4.333405533706961e-06
Position 5037: 3.2550121125695522e-06
Position 5585: 3.0751315318617808e-06
Position 9492: 2.2908518434478236e-06
Position 5484: 2.28073388846909e-06
Position 6300: 1.9038360855213602e-06
Position 1504: 1.6960412614841463e-06
Position 354: 1.6403102462215143e-06
Position 8130: 1.5146353673485783e-06
Position 365: 1.3022445824694163e-06
Position 8972: 1.2625703940293685e-06
Position 9476: 8.053064187232345e-07
Position 7051: 6.00948007589343e-07
Position 9061: 5.527445674328688e-07
Position 9073: 4.523815887840921e-07
Position 1531: 4.5190826432009463e-07
Position 1935: 2.400962704994413e-07
Position 6621: 1.6125341708578564e-07
Position 2022: 1.478020334140815e-07
Position 8955: 1.4678192310625746e-07
Position 8060: 8.296117439264998e-08
Position 565: 4.308964841240178e-09
Position 750: 4.1409279154471304e-09
Position 667: 1.2113164506538886e-09
Position 260: 1.1253195789857266e-09
Position 119: 8.817153383480357e-10
Position 555: 7.411423306372149e-10
Position 641: 7.061311559127702e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 4837: 0.9979499090377576
Position 8918: 0.9891714543603195
Position 5628: 0.9882058437084202
Position 5122: 0.9166220421018643
Position 7693: 0.8792716373105159
Position 9217: 0.67520932799023
Position 6173: 0.47995893292282754
Position 8576: 0.44852699608832153
Position 7989: 0.1660403327790741
Position 8046: 0.15615646232134756
Position 8290: 0.15322476457511036
Position 9765: 0.1529371254760927
Position 9864: 0.11879297900161095
Position 7881: 0.08750632451889656
Position 5434: 0.07996167743397511
Position 5465: 0.06902903511028526
Position 2121: 0.06483311178167879
Position 7272: 0.060056438430760285
Position 8179: 0.05876518933783483
Position 7851: 0.049780471828996024
Position 8269: 0.04809364050002366
Position 8603: 0.034928590303651114
Position 3389: 0.03210480650718272
Position 6993: 0.024481957612637453
Position 2526: 0.023755056921271174
Position 7018: 0.02258838520256102
Position 1333: 0.0224973057477834
Position 6887: 0.021665906340008298
Position 5405: 0.021110093234034424
Position 6195: 0.020749371601692306
Position 361: 0.02052760103227549
Position 1298: 0.020437811032068244
Position 4303: 0.019916518278767836
Position 9812: 0.018395775286865534
Position 8432: 0.018246360643522145
Position 1581: 0.01710505829023132
Position 8505: 0.015575300193711936
Position 5443: 0.01510072026537747
Position 3164: 0.013760959477270742
Position 4576: 0.013083433885456465
Position 393: 0.012205165997448903
Position 7935: 0.012036591576352285
Position 9790: 0.010469736541738675
Position 8922: 0.010052816644816148
Position 4051: 0.009685216488572337
Position 6006: 0.008092541351342313
Position 9893: 0.007876232337416269
Position 1301: 0.007603675883360823
Position 150: 0.007176784532946822
Position 5175: 0.006577843102676263
Position 5124: 0.006251647167248886
Position 2001: 0.006161274570010559
Position 3802: 0.006037429783596944
Position 1046: 0.005101907756935667
Position 5438: 0.005057842779950535
Position 2042: 0.004876728784394983
Position 8395: 0.004766599342661451
Position 7948: 0.00447260031006171
Position 4226: 0.004181067252712364
Position 8205: 0.004106258108036957
Position 418: 0.0037680700557468053
Position 7514: 0.003712635488216924
Position 4276: 0.0035065623487013677
Position 8336: 0.0033624401029062716
Position 5632: 0.003343878496991861
Position 5716: 0.0030108446996526908
Position 6224: 0.002878732549160503
Position 8154: 0.0026652067816731228
Position 1259: 0.002407083742698063
Position 9577: 0.0023424474683311847
Position 5996: 0.002265657861290558
Position 10267: 0.0022401834179381036
Position 10025: 0.002095072574346366
Position 6543: 0.002060224446101307
Position 8018: 0.0019673642118909398
Position 2327: 0.0019529009223729179
Position 1002: 0.0019028640656578559
Position 2753: 0.0017804407558439476
Position 7499: 0.0017721989456675662
Position 1840: 0.0017636030677547435
Position 8304: 0.0017209813014615466
Position 1345: 0.001538447386659884
Position 1271: 0.001430829774564402
Position 7699: 0.0014269358291113283
Position 7451: 0.0011686590796783965
Position 5516: 0.0011528109820078182
Position 9252: 0.0010182054755291017
Position 2268: 0.0009807990195706171
Position 9823: 0.0009300212279613892
Position 6830: 0.0009196918013201854
Position 2459: 0.0008810330279566821
Position 5129: 0.0008366443685993213
Position 922: 0.0007237835353353277
Position 6959: 0.0006598133928881853
Position 1101: 0.0006440052642944209
Position 955: 0.000617494224415337
Position 5471: 0.0005621436633866882
Position 6509: 0.0005509205823204498
Position 2339: 0.0005378443417298798
Position 7295: 0.000478104086188636
Position 4900: 0.00043843893816913193
Position 2413: 0.00039359753246159964
Position 8322: 0.00039028528139934917
Position 2246: 0.0003332812016792709
Position 7074: 0.00031412359467493714
Position 7470: 0.00028494769698534864
Position 7035: 0.0002798217425722578
Position 2456: 0.0002775909829282582
Position 1697: 0.00025994003477018484
Position 408: 0.00025602233050783584
Position 5384: 0.00025343725868756455
Position 1758: 0.00024582616063061936
Position 840: 0.00023968075182778474
Position 7893: 0.0002346112622949768
Position 5575: 0.0002310573903956535
Position 4914: 0.00022101500266877354
Position 2903: 0.000204405352496272
Position 5513: 0.0001758670120744074
Position 331: 0.00016261581719790327
Position 741: 0.00016170440369547742
Position 9820: 0.00015465955283564952
Position 5722: 0.00014491535879809715
Position 4897: 0.0001354600695819148
Position 6900: 0.00013379874597369945
Position 943: 0.00012951706417741767
Position 1531: 0.00012761484127969084
Position 5648: 0.0001274153223670029
Position 691: 0.00012726520948598641
Position 5156: 0.00012166213496349868
Position 2729: 0.00011770000565591306
Position 1735: 0.00011525393511360172
Position 2087: 0.0001135753327574194
Position 9730: 0.0001092004149631428
Position 9557: 0.00010439998419467048
Position 3169: 9.988974634368659e-05
Position 5132: 9.768508941393895e-05
Position 5536: 8.95499919414029e-05
Position 7397: 8.770248942312287e-05
Position 568: 8.560304211437614e-05
Position 5366: 7.658329451283921e-05
Position 327: 7.657184473359214e-05
Position 2217: 7.065193615465205e-05
Position 6290: 6.50373339626311e-05
Position 2790: 6.477490138724027e-05
Position 5147: 6.081523545859458e-05
Position 491: 5.771921130360375e-05
Position 7814: 5.145399750828431e-05
Position 5645: 5.0342938164211776e-05
Position 565: 4.667206922006375e-05
Position 1781: 2.744730927792436e-05
Position 5789: 2.6280693089112113e-05
Position 2978: 1.9481167516267464e-05
Position 5549: 1.945828843199955e-05
Position 7246: 1.8561212047518176e-05
Position 1921: 1.8055821981966287e-05
Position 8869: 1.6207250505916164e-05
Position 1524: 1.2385801074777709e-05
Position 6093: 9.995120282889385e-06
Position 5971: 9.13361075891933e-06
Position 2125: 9.052331506825923e-06
Position 673: 3.677396373648967e-06
Position 256: 3.6331340060739865e-06
Position 1943: 3.4181165642224447e-06
Position 1672: 3.1364756723512885e-06
Position 207: 2.273134145565859e-06
Position 5860: 2.1659458144478643e-06
Position 2747: 2.143336703750187e-06
Position 481: 1.9557632162667696e-06
Position 1811: 1.8716437575008603e-06
Position 433: 1.7192851756957837e-06
Position 935: 1.6328221982176245e-06
Position 6038: 1.3817814713273861e-06
Position 90: 1.2705490034744157e-06
Position 176: 1.0076096826109736e-06
Position 5654: 9.884492979140817e-07
Position 496: 9.028836624997034e-07
Position 426: 8.199734812307094e-07
Position 664: 8.196037142539113e-07
Position 336: 7.977800428565639e-07
Position 518: 6.311083016965227e-07
Position 667: 6.274397648512638e-07
Position 473: 5.939989923097442e-07
Position 1675: 2.634170089762188e-07
Position 523: 7.718978329192342e-08
Position 6313: 4.886402512174979e-08
Position 6203: 3.4135907334847777e-08
Position 124: 2.2902852376463204e-08
Position 223: 1.7471406371647298e-08
Position 184: 1.7453456462208387e-08
Position 188: 1.6234485732942077e-08
Position 266: 5.185927910178848e-10
Position 218: 1.2237173359300056e-10
Position 195: 1.492861381327614e-11
