Gene = NaPi-III
Position 1412: 0.0016802504510989532
Position 6936: 0.0016136354408920362
Position 7823: 0.0016132718547574284
Position 9018: 0.0014683896671037087
Position 8602: 0.001456680805982806
Position 8123: 0.0013885401030862832
Position 8354: 0.0013621331872632502
Position 633: 0.0012896846695821067
Position 10836: 0.001246690704494474
Position 7401: 0.0010637434378890109
Position 143: 0.0010524225782161487
Position 10993: 0.000998241783753895
Position 428: 0.0009924026461657423
Position 10292: 0.0009422228751756252
Position 182: 0.0009322582778305789
Position 10127: 0.0009137405982555795
Position 8144: 0.000887233033113188
Position 11073: 0.0008350384455689786
Position 7501: 0.000818131444616797
Position 10500: 0.0007906494699002696
Position 7521: 0.0007700924658832631
Position 7398: 0.0007407213783712606
Position 1059: 0.0007393661155597464
Position 10475: 0.0007352773344556964
Position 606: 0.0007252932527899045
Position 7827: 0.0007104871578496517
Position 9881: 0.0007018427982645917
Position 7733: 0.000543346222377024
Position 6799: 0.000527296884851071
Position 10109: 0.00048372787727286415
Position 7488: 0.00047209904927571634
Position 6612: 0.00043391750509498626
Position 10726: 0.00040958040673276714
Position 9592: 0.0003015631499421694
Position 7007: 0.00029573151461802504
Position 10124: 0.00022029923254420915
Position 179: 0.00020737119275174624
Position 9383: 0.00020400089970345678
Position 7120: 0.00018402169424043983
Position 472: 0.00018068604713090437
Position 6767: 0.00017393578997732364
Position 1552: 0.00016631098017342276
Position 8555: 0.00016118610346295547
Position 9748: 0.00016053764669897569
Position 7063: 0.0001379525518741037
Position 7379: 0.00012382263348440498
Position 7730: 0.00011474936466776305
Position 1118: 0.00011189236552259256
Position 10484: 9.764508423930869e-05
Position 140: 9.010780092846339e-05
Position 1323: 7.862395486174121e-05
Position 1270: 7.29495998186996e-05
Position 282: 7.002459322113799e-05
Position 9752: 3.305878775904331e-05
Position 1176: 3.3006962631842154e-05
Position 392: 3.103102996151968e-05
Position 10036: 2.6581002243255754e-05
Position 9039: 2.587417353876963e-05
Position 2569: 2.2204628289007134e-05
Position 7782: 1.548930392026968e-05
Position 7498: 1.4638903618239612e-05
Position 2105: 1.4111917650103507e-05
Position 9816: 1.3039491668833009e-05
Position 9853: 1.2549093313289895e-05
Position 386: 1.2291757381175857e-05
Position 2168: 9.578701698284771e-06
Position 10522: 8.420864689969397e-06
Position 7666: 7.3460208607723445e-06
Position 581: 6.989898720320534e-06
Position 258: 6.873929627422574e-06
Position 6633: 6.462087765234701e-06
Position 682: 5.880985017340518e-06
Position 614: 5.835262188589063e-06
Position 2117: 4.963303008151193e-06
Position 9902: 4.072349473462101e-06
Position 2188: 3.7808018948408506e-06
Position 10403: 3.6871173493554357e-06
Position 10335: 2.9827597952797504e-06
Position 2165: 2.832158150335845e-06
Position 2063: 2.4524478603099865e-06
Position 2146: 2.3076402591294188e-06
Position 1897: 1.5073188475858474e-06
Position 10989: 1.3878864168194664e-06
Position 10457: 1.3026817923680174e-06
Position 1879: 1.1422619516824968e-06
Position 10341: 3.8881110367410035e-07
Position 576: 3.0303555716622494e-07
Position 441: 2.778507890173626e-07
Position 545: 2.515993786409132e-07
Position 512: 1.7020741763208845e-07
Position 10366: 1.2271933078713928e-07
Position 2380: 9.122771957961243e-08
Position 10454: 2.6267252036056095e-08
Position 10463: 2.3806920792640863e-08
Position 1498: 1.6085531727759064e-08
Position 1622: 5.814394904800214e-09
Position 105: 5.74098222350117e-09
Position 329: 3.2342512645021467e-09
