Gene = Ncoa6
Position 10192: 0.00020036310713038844
Position 161: 0.00020018984533303814
Position 352: 0.0001946840826976542
Position 11187: 0.00018959707862310145
Position 11332: 0.0001830100849585037
Position 9862: 0.0001759841459324491
Position 2484: 0.00015421211885396758
Position 251: 0.00015302656920707975
Position 10954: 0.00015123628147964668
Position 4299: 0.0001469779798362956
Position 3602: 0.0001406991947000468
Position 280: 0.00014018648444914195
Position 11157: 0.0001370539947571794
Position 10244: 0.00013667448148992336
Position 8321: 0.00012954946933566694
Position 2440: 0.00011670143968091211
Position 394: 0.00011610440357122033
Position 8745: 0.00011585751916604993
Position 10249: 0.00011549877177726475
Position 9088: 0.00011542817851419433
Position 9303: 9.705820200080957e-05
Position 4192: 9.243555595775637e-05
Position 3039: 9.04172014739791e-05
Position 9473: 8.190970923136442e-05
Position 1912: 7.785488138494752e-05
Position 8717: 7.145985200575647e-05
Position 9366: 6.746121024472924e-05
Position 4074: 6.729542158045124e-05
Position 3685: 6.614278153713403e-05
Position 369: 6.557269042121406e-05
Position 6: 6.293009920735798e-05
Position 9843: 6.205578345293308e-05
Position 3320: 5.605990729205005e-05
Position 4882: 5.071232956444167e-05
Position 2434: 4.7516850757736066e-05
Position 1187: 4.4725199914164144e-05
Position 1257: 4.102650227934319e-05
Position 8867: 3.606653188119791e-05
Position 540: 3.44914513783934e-05
Position 2790: 3.3368438632336815e-05
Position 1206: 3.322492640916113e-05
Position 3354: 2.9632234190562718e-05
Position 2688: 2.6052779549736128e-05
Position 1734: 2.5734817458889887e-05
Position 671: 2.3305586890718405e-05
Position 9332: 2.3124388767824998e-05
Position 163: 2.289067870482717e-05
Position 9354: 2.168923630325927e-05
Position 432: 2.063924713784143e-05
Position 8764: 2.0348351142510653e-05
Position 1931: 1.8523057199505344e-05
Position 2546: 1.4135171035138871e-05
Position 45: 9.417988111574755e-06
Position 2025: 8.403886646559491e-06
Position 2074: 8.159507186667528e-06
Position 1064: 6.095978110773985e-06
Position 2967: 5.165137860754916e-06
Position 214: 4.958448538875137e-06
Position 200: 4.7990270218848765e-06
Position 3116: 4.7652853208057435e-06
Position 519: 4.745391153528765e-06
Position 2982: 3.868005897589882e-06
Position 2582: 3.6509624482898636e-06
Position 2644: 3.6144727192136574e-06
Position 131: 3.1278951473841926e-06
Position 582: 2.549955799242537e-06
Position 3735: 2.4212563769651523e-06
Position 2843: 2.34654453590394e-06
Position 287: 2.1398138173694778e-06
Position 637: 2.001455705895303e-06
Position 414: 1.5390627830892879e-06
Position 998: 1.2107687023359147e-06
Position 9994: 1.2049551427277972e-06
Position 406: 1.0608844545624555e-06
Position 496: 9.81788836638858e-07
Position 38: 8.869510377183833e-07
Position 72: 7.675626437408923e-07
Position 3036: 4.184847869977143e-07
Position 9165: 3.8003863138421654e-07
Position 16: 3.439577876694367e-07
Position 9277: 1.5020008502149235e-07
Position 709: 1.039605678054513e-07
Position 8429: 8.572148383719757e-08
Position 8708: 7.435949528180396e-08
Position 1891: 6.735915529997428e-08
Position 9274: 5.903795888094649e-08
Position 8381: 5.720508471240452e-08
Position 8444: 5.5303532638044965e-08
Position 1526: 4.489402179909669e-08
Position 8688: 4.2112877915827294e-08
Position 603: 1.9028184352888692e-08
Position 8876: 1.5539437123089625e-08
Position 8857: 1.2657615540486552e-08
Position 970: 8.919948737540576e-09
Position 6945: 7.70554938419521e-09
Position 2298: 3.240744916304484e-09
Position 2363: 8.98097222350721e-10
Position 2071: 1.907157439591702e-10
Position 8325: 2.6932390380568475e-11
Position 829: 2.0923380536417506e-11
Position 947: 7.523521041289932e-12
Position 696: 6.742503110441705e-12
Position 4768: 3.0847642220249293e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 8246: 0.9999013266768063
Position 2019: 0.994636661273062
Position 8808: 0.9836959089117887
Position 3453: 0.8451133454216684
Position 1773: 0.8112895654474611
Position 7965: 0.2324933556675486
Position 7379: 0.1980060786031804
Position 6738: 0.19377269618342177
Position 1776: 0.1669842483267411
Position 7389: 0.1263418040895179
Position 624: 0.06005392584360802
Position 6934: 0.03621192246973423
Position 1114: 0.028384274159890695
Position 6552: 0.023766261832023326
Position 1053: 0.021365766463226937
Position 6549: 0.016257709107931766
Position 7061: 0.012575217329523793
Position 6931: 0.01057864056645823
Position 4213: 0.008981056156057736
Position 3125: 0.0075740158524755545
Position 3197: 0.006470106946961964
Position 10334: 0.005947919218764936
Position 9752: 0.0051786356283699654
Position 519: 0.00509545648829412
Position 11020: 0.004471817024024474
Position 1825: 0.004198472831089976
Position 10100: 0.0034843973809269885
Position 9621: 0.0025959002130327663
Position 3497: 0.002577424671642653
Position 1214: 0.0025540130437705514
Position 10349: 0.002357257246678577
Position 2804: 0.0022863489679791613
Position 1025: 0.0021689171223353747
Position 731: 0.0020567213780701456
Position 10927: 0.002009383947892384
Position 9580: 0.001793377911485947
Position 481: 0.0016579043601540836
Position 8526: 0.001656846434413327
Position 11387: 0.0015943274992877424
Position 9541: 0.0015427235586781339
Position 59: 0.001368500905040057
Position 911: 0.0013420539709093264
Position 1585: 0.0013377370331714017
Position 1638: 0.0013060693065419903
Position 473: 0.0012570757422517994
Position 3491: 0.0011142675314373858
Position 10972: 0.0011073117916990836
Position 496: 0.0008937116948556359
Position 3131: 0.0007658553223119484
Position 3707: 0.0007067700369822693
Position 460: 0.0006960458225973194
Position 3008: 0.000694342971136535
Position 3398: 0.0006536629552125514
Position 8960: 0.0005788425266342415
Position 10997: 0.0005754816699361696
Position 1615: 0.0005470721376375472
Position 3667: 0.0005102252170102441
Position 10106: 0.0005031191302497703
Position 525: 0.0005025068799033713
Position 9548: 0.0004962193126618482
Position 2483: 0.0004599210266581636
Position 802: 0.0004525191758717258
Position 2189: 0.0004189475108365023
Position 558: 0.00041739713904116754
Position 9994: 0.0003189926081364303
Position 2701: 0.0003150852567229094
Position 572: 0.0003139061814211869
Position 10286: 0.0002854366684313708
Position 9371: 0.000278484738589291
Position 1556: 0.0002770880434916573
Position 9693: 0.00027692808883971056
Position 2837: 0.0002767405981599681
Position 10123: 0.0002737865919726452
Position 11223: 0.0002643399450473334
Position 3819: 0.00025593027432726086
Position 3685: 0.00024217215211405638
Position 9401: 0.00023670643210669718
Position 1354: 0.00020614256250372205
Position 227: 0.00019392322398595476
Position 2339: 0.00017489144233159818
Position 9130: 0.0001688399989178784
Position 2333: 0.00016178174944874902
Position 2550: 0.00014466017419429718
Position 1267: 0.00014240020154440084
Position 9895: 0.00013305039773171758
Position 9259: 0.00012977023373021555
Position 8396: 0.0001295120618325307
Position 587: 0.00011770956775005107
Position 8895: 0.00011553304997986429
Position 527: 9.82602230731376e-05
Position 1410: 9.53630296311201e-05
Position 9937: 8.818651756717846e-05
Position 3831: 8.434302691100056e-05
Position 2138: 8.232270003417501e-05
Position 3959: 7.003602994623675e-05
Position 173: 6.804686707311924e-05
Position 884: 6.598824808937946e-05
Position 120: 6.148803851389428e-05
Position 2069: 6.0287312404468486e-05
Position 467: 5.755060320747438e-05
Position 1434: 5.553435529482752e-05
Position 9584: 5.373355793622666e-05
Position 2591: 5.337522012212406e-05
Position 669: 5.286143668425408e-05
Position 2042: 4.5821772488031896e-05
Position 3134: 4.188831039032299e-05
Position 648: 4.1186529564033346e-05
Position 2705: 3.898473529748466e-05
Position 8925: 3.836914908441856e-05
Position 9916: 3.6467643346401124e-05
Position 9133: 3.602866516138179e-05
Position 312: 3.5411240679180216e-05
Position 11373: 3.265850906447184e-05
Position 8966: 2.9712309839864505e-05
Position 2249: 2.8083732877252912e-05
Position 414: 2.7428126280537167e-05
Position 8874: 2.3416912881727012e-05
Position 9554: 2.197433885061938e-05
Position 8949: 1.839110869910653e-05
Position 2671: 1.6350706825865803e-05
Position 1656: 1.4068292932904616e-05
Position 2141: 1.0545011148981974e-05
Position 2162: 9.319870028523289e-06
Position 478: 9.073960621889175e-06
Position 580: 8.759421758382445e-06
Position 2402: 7.548079678084712e-06
Position 245: 4.449580433061396e-06
Position 335: 4.444838959353498e-06
Position 2661: 4.263421272051401e-06
Position 1947: 3.760098533868214e-06
Position 103: 2.700822301500323e-06
Position 1956: 2.257182810959383e-06
Position 266: 2.1187190078288973e-06
Position 3560: 5.408123032168222e-07
Position 3935: 5.360611453971151e-07
Position 261: 3.648284364639879e-07
Position 3842: 2.969052537864548e-07
Position 3941: 2.507714962801891e-07
Position 3563: 2.5005511544896194e-07
Position 3953: 2.3638563026785706e-07
Position 287: 2.2505695958822236e-07
Position 3917: 2.1860287901385505e-07
Position 140: 1.9486834612760843e-07
Position 214: 1.2691218802887767e-07
Position 332: 9.873545122998605e-08
Position 324: 6.860090413055684e-08
Position 4251: 4.9695964408271964e-08
Position 736: 3.3191882176689557e-08
Position 341: 1.4967678279353486e-08
Position 127: 1.1554420567141776e-08
Position 2104: 6.741329009548288e-09
Position 360: 7.026018381391546e-10
