Gene = Cand1
Position 1526: 0.00022295412031613342
Position 2684: 0.00021898570032593366
Position 649: 0.00021520471625826291
Position 2931: 0.00020012680847065654
Position 205: 0.00019818026391474092
Position 604: 0.00019470163587143562
Position 698: 0.00017489547889826615
Position 1553: 0.00016968245499188804
Position 2887: 0.00014377718601843613
Position 2969: 0.00012856532797979277
Position 4446: 0.00011214126271060252
Position 4004: 9.468277482084374e-05
Position 3545: 6.288002446390994e-05
Position 1516: 5.9855398470796203e-05
Position 587: 5.7179207166053635e-05
Position 457: 5.3757085503808664e-05
Position 1064: 5.263040011779714e-05
Position 3306: 4.754751989549157e-05
Position 3073: 4.530622045810539e-05
Position 214: 4.516990116821702e-05
Position 540: 2.94019232548015e-05
Position 4340: 2.825928916936161e-05
Position 4106: 2.7835016908461763e-05
Position 424: 1.997232514314882e-05
Position 3944: 1.8569194742641292e-05
Position 183: 1.7169625903473132e-05
Position 1046: 1.4837783890043624e-05
Position 764: 1.2068595662520412e-05
Position 954: 1.0163723934300838e-05
Position 162: 9.851159047164752e-06
Position 3910: 8.94236347012806e-06
Position 399: 8.888244220031446e-06
Position 865: 8.358678679736664e-06
Position 477: 8.190343686090251e-06
Position 4283: 8.131945685663998e-06
Position 3696: 4.853562005996301e-06
Position 485: 4.567209398066295e-06
Position 4132: 4.415118961974605e-06
Position 1024: 4.123916716867313e-06
Position 775: 3.9852116650136235e-06
Position 1774: 3.627369541464785e-06
Position 493: 2.8810478441867876e-06
Position 653: 2.7229132157128515e-06
Position 3126: 2.4571625259736596e-06
Position 3174: 2.449018140594869e-06
Position 4086: 2.1048743856727543e-06
Position 2012: 1.9915285509148434e-06
Position 1244: 1.9910777745019813e-06
Position 817: 1.9567459717632934e-06
Position 624: 1.82369772414386e-06
Position 887: 1.6733270236128637e-06
Position 5: 1.4709431524181958e-06
Position 555: 1.4617375301652124e-06
Position 3961: 1.4300902908033396e-06
Position 3209: 1.2358094600387836e-06
Position 1518: 1.0832195653515545e-06
Position 3974: 1.0782988660405411e-06
Position 897: 1.0748543851191586e-06
Position 1216: 1.0158775027899908e-06
Position 1880: 9.787370477565024e-07
Position 529: 9.619649693516954e-07
Position 758: 8.380072775523244e-07
Position 3914: 6.366228246082978e-07
Position 3456: 6.270007082829207e-07
Position 2153: 6.254428855223949e-07
Position 3648: 4.5593210292583383e-07
Position 737: 4.3632653085158623e-07
Position 3450: 3.8100013736245514e-07
Position 1221: 3.791129703804725e-07
Position 728: 3.5446038519279945e-07
Position 1451: 3.5122545154746023e-07
Position 3842: 3.168139144522113e-07
Position 2334: 3.1302003798055536e-07
Position 3808: 2.605917520090633e-07
Position 956: 2.0594700980176384e-07
Position 1183: 1.7391464041214378e-07
Position 4121: 1.3454828656646207e-07
Position 4301: 1.2805734713323376e-07
Position 1341: 8.944149484930446e-08
Position 905: 6.772105235809601e-08
Position 1500: 6.153881213078253e-08
Position 2345: 6.135582849231602e-08
Position 913: 4.019677686869167e-08
Position 2642: 3.1069628465304295e-08
Position 1336: 2.2514336655999886e-08
Position 2075: 1.3898646360594306e-08
Position 2811: 1.1080953992263802e-08
Position 1320: 7.846460708442264e-09
Position 4170: 7.0109252287383125e-09
Position 4231: 6.4283910977440645e-09
Position 824: 3.5322449890014514e-09
Position 4175: 3.4090811630974636e-09
Position 1308: 3.3798012968475814e-09
Position 2162: 1.077465205114691e-09
Position 4158: 2.023297639660007e-10
Position 335: 1.0840441998322931e-11
Position 3423: 8.918387326864795e-12
Position 2878: 8.149324935700926e-12
Position 3657: 4.819479085022129e-12
Position 315: 2.3037087204037044e-12
Position 1357: 7.619007167852606e-13
Position 472: 6.429199072766951e-13
Position 3213: 3.4363054615133963e-13
Position 299: 1.1001010143375028e-13
Position 740: 2.081819687570041e-14
Position 4093: 6.561469282690389e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 2768: 0.997947510670835
Position 4058: 0.9959762334794483
Position 4269: 0.9926365966387706
Position 309: 0.9905063072345772
Position 1345: 0.951424694145626
Position 751: 0.9327394555223093
Position 1122: 0.8557954180111798
Position 2182: 0.70405565418589
Position 1093: 0.1342215798316025
Position 162: 0.059392799091979046
Position 837: 0.05453314845037304
Position 1546: 0.05202808602365413
Position 1850: 0.05068442813109059
Position 2387: 0.023386550462514158
Position 3860: 0.023374301974597646
Position 1328: 0.022740951959848474
Position 2161: 0.01654745177590105
Position 3887: 0.014682025893076031
Position 1129: 0.009680698687045833
Position 2533: 0.00900557033208787
Position 2488: 0.007484175648739008
Position 754: 0.006517236812572774
Position 4514: 0.006232925051596405
Position 3593: 0.006211868696799877
Position 4482: 0.00482116249626739
Position 2053: 0.004030884110228359
Position 1771: 0.00388279529112305
Position 4438: 0.0038421866621856727
Position 4078: 0.0037239375173037533
Position 3125: 0.003454055760703017
Position 1603: 0.0029715473168582104
Position 3334: 0.002927895885412767
Position 3137: 0.002681932436656473
Position 4283: 0.002399129944035289
Position 4280: 0.0022442835848361
Position 3905: 0.0021819568841215434
Position 1808: 0.002157066727097192
Position 2585: 0.0021040071322031436
Position 2343: 0.0019150016363028155
Position 570: 0.001870013570686645
Position 2618: 0.0017954041242863549
Position 1511: 0.001445974121612456
Position 2111: 0.001401900572775977
Position 3590: 0.0013613774301543169
Position 2086: 0.0013422076949895555
Position 1744: 0.0012862207631538672
Position 2990: 0.0012363534069984982
Position 4301: 0.0009054746696420085
Position 3380: 0.0009025765516819412
Position 1711: 0.0008984384127926239
Position 1572: 0.0008784029502504122
Position 3540: 0.0008710289515972075
Position 2275: 0.0007311020651440546
Position 2461: 0.0006172281876093821
Position 2024: 0.0005451374242600386
Position 3563: 0.0005389820552408459
Position 931: 0.0005354286505163793
Position 2245: 0.0005143438798885981
Position 4502: 0.0005134951460883329
Position 1914: 0.0005008144723361294
Position 865: 0.0004874681357690639
Position 1354: 0.0004275288623995997
Position 1923: 0.0004161733738535131
Position 2209: 0.00041320872844952534
Position 3100: 0.00038844230753160377
Position 1970: 0.0003656751616513297
Position 2443: 0.00036492803308562987
Position 1660: 0.0003619533174693154
Position 1549: 0.0003287850049168807
Position 3740: 0.0003188061708210564
Position 4311: 0.0003182171756164435
Position 1399: 0.00026510070231878147
Position 717: 0.00024842130984558975
Position 2822: 0.00023536688034627644
Position 2993: 0.00020169326066987007
Position 2858: 0.0001993981370454399
Position 191: 0.00019230740366057793
Position 1875: 0.00018598204082101696
Position 2369: 0.00018431245322812005
Position 4105: 0.00017612096863478622
Position 3179: 0.00016550423787176552
Position 659: 0.00016498424258983073
Position 3347: 0.00016312853711812367
Position 2083: 0.0001234211323133218
Position 501: 0.00011346832385268475
Position 775: 0.0001110107507535481
Position 124: 9.796586692950083e-05
Position 624: 9.086825660040332e-05
Position 110: 7.025152661144225e-05
Position 3302: 6.601539086989295e-05
Position 3569: 6.460938411562196e-05
Position 477: 6.362045740661958e-05
Position 462: 5.327677593862503e-05
Position 2804: 5.254874556042275e-05
Position 567: 5.21476307135408e-05
Position 604: 4.8659634041821795e-05
Position 600: 4.8639982266939315e-05
Position 4527: 4.7727313492021885e-05
Position 3398: 4.536954332100752e-05
Position 4129: 4.0992220510304335e-05
Position 3389: 4.0481505066068355e-05
Position 4462: 3.893369951538429e-05
Position 883: 3.5589170898809895e-05
Position 516: 3.324359193461699e-05
Position 4331: 3.207836050762849e-05
Position 4175: 2.9024642317929803e-05
Position 1024: 2.5259990456712885e-05
Position 92: 2.5096316188027073e-05
Position 4369: 1.8537077425120486e-05
Position 4544: 1.461909931063577e-05
Position 3026: 1.3704631182052018e-05
Position 1183: 1.0285740925347931e-05
Position 939: 9.627882825426169e-06
Position 104: 9.595204098547887e-06
Position 4537: 8.66302560310431e-06
Position 4132: 8.308601078440626e-06
Position 1188: 7.96054572570676e-06
Position 4349: 7.365682108798602e-06
Position 851: 7.100475947170988e-06
Position 983: 5.7381279469023735e-06
Position 1228: 5.62217564455559e-06
Position 372: 5.444864991627266e-06
Position 4394: 2.9967034126614583e-06
Position 214: 2.586722217781354e-06
Position 1001: 2.199830464152775e-06
Position 4202: 1.8696489646707775e-06
Position 895: 1.0068368448263025e-06
Position 129: 9.511857713836703e-07
Position 327: 9.057548057222247e-07
Position 682: 8.461088056927483e-07
Position 4352: 7.343232158110679e-07
Position 69: 7.24965546501681e-07
Position 375: 7.103353667226198e-07
Position 4403: 6.048811387277575e-07
Position 432: 5.846069970435977e-07
Position 411: 5.438090566262e-07
Position 1458: 5.097086061792864e-07
Position 4340: 4.823197384124027e-07
Position 4383: 4.758944676648949e-07
Position 1259: 4.4120761296705147e-07
Position 1578: 4.3046864312773915e-07
Position 1516: 4.058857808638496e-07
Position 507: 3.931655313827119e-07
Position 510: 3.185768245858067e-07
Position 254: 2.7761951988957774e-07
Position 615: 2.2140888314379617e-07
Position 1606: 2.1199934283800258e-07
Position 366: 1.7770607793369943e-07
Position 587: 1.6486411555959582e-07
Position 1192: 1.407030367404924e-07
Position 4144: 1.0237075002805534e-07
Position 3002: 5.811263163989125e-08
Position 245: 5.386589923682694e-08
Position 1465: 1.9888387763742924e-08
Position 457: 1.8361122305522472e-08
Position 1612: 1.6333572765721955e-08
Position 1216: 1.63278292263135e-08
Position 1447: 6.941285608165106e-09
Position 1438: 6.518193964203871e-09
Position 1470: 2.470047387936979e-09
Position 1207: 1.1259439018081326e-09
Position 1179: 8.98179439652175e-10
Position 4287: 6.033500191856078e-10
Position 1290: 4.189952891531075e-10
Position 1462: 3.928329355116377e-10
Position 51: 3.125635148654904e-10
Position 1238: 1.235848194116627e-11
Position 399: 2.473058256431657e-13
Position 380: 3.264001636899656e-14
Position 405: 2.1631894352047608e-14
