Gene = Bsg
Position 28497: 0.00043374784592654773
Position 26226: 0.0003678751112437362
Position 29096: 0.000329816274678983
Position 27987: 0.0003132362606873655
Position 24611: 0.00029573327285521234
Position 24196: 0.0002949615056211013
Position 24627: 0.00028925917119410315
Position 27590: 0.0002646943038405311
Position 28855: 0.0002490593885267635
Position 27770: 0.00019840663714567027
Position 26416: 0.00016722225062289748
Position 28463: 0.00015652818000482774
Position 24630: 0.00014734881076867081
Position 25876: 0.0001339214778293367
Position 24686: 0.00012927870091634304
Position 26102: 0.00012642997228822167
Position 28719: 0.00010742267501230747
Position 29040: 0.00010212827449634468
Position 29069: 0.00010176562726640502
Position 27708: 9.970265479100652e-05
Position 28275: 9.6411665450968e-05
Position 26706: 9.558271145991576e-05
Position 27517: 8.000135036099087e-05
Position 24075: 7.851977194365793e-05
Position 24410: 7.52963009189621e-05
Position 27711: 7.522467402795422e-05
Position 25643: 7.085823554986457e-05
Position 28751: 6.621644277562098e-05
Position 26395: 6.615943246530445e-05
Position 26268: 6.240393706034566e-05
Position 27218: 5.762990563624354e-05
Position 28245: 5.702607834207985e-05
Position 25787: 5.6741640021061395e-05
Position 25742: 4.91633879635772e-05
Position 27476: 4.480574377627025e-05
Position 27776: 3.4397688932280516e-05
Position 27671: 3.3121076345528685e-05
Position 27616: 3.079348974763581e-05
Position 27746: 2.6337436008730184e-05
Position 26668: 2.5215707038479618e-05
Position 26740: 2.5104007079980694e-05
Position 24968: 2.1539162850484215e-05
Position 25473: 1.987336730010201e-05
Position 27763: 1.783117303157133e-05
Position 28029: 1.3383524425399815e-05
Position 25504: 1.3255650469069857e-05
Position 26051: 1.2540596324306194e-05
Position 25716: 1.2268087628070122e-05
Position 25402: 1.0759944422914586e-05
Position 27251: 1.0327361554195362e-05
Position 24204: 9.198258836571651e-06
Position 24839: 9.092213800233797e-06
Position 24371: 8.948258467036964e-06
Position 24284: 8.842689086608657e-06
Position 25671: 8.524718661313022e-06
Position 24822: 5.0109615865214345e-06
Position 26193: 4.783523923599275e-06
Position 25941: 4.77403730138689e-06
Position 25624: 3.773160380225141e-06
Position 26291: 3.6241479533058114e-06
Position 25435: 3.3270392636478962e-06
Position 24680: 2.8495915201914082e-06
Position 25674: 2.3024447573976644e-06
Position 25180: 2.125463969313962e-06
Position 24940: 1.3377695207067521e-06
Position 24183: 1.1931453599400943e-06
Position 25744: 5.887406475616587e-07
Position 24701: 9.461002426989705e-08
Position 24407: 2.6734039854682524e-08
Position 24696: 2.291196038403153e-08
Position 24750: 1.849643320024588e-08
Position 24456: 3.4860254017718176e-09
Position 25238: 7.015830027295579e-10
Position 24772: 5.358926850172575e-10
Position 25230: 3.240291855152178e-10
Position 25019: 1.553900821363467e-10
Position 25013: 1.0838007756700997e-10
Position 24747: 6.633554198233146e-11
Position 25085: 5.609213762010301e-11
Position 1216: 1.89282607083106e-11
Position 101: 2.4215607075883288e-12
Position 481: 2.257694437452798e-12
Position 1323: 1.5921858451543408e-12
Position 543: 7.62418915083607e-13
Position 654: 6.749925117423377e-13
Position 1525: 6.03712752789473e-13
Position 630: 1.8052873054976461e-13
Position 1230: 1.0293882273212737e-13
Position 494: 3.0643227825504954e-14
