Gene = Edc3
Position 1306: 0.026531776703231914
Position 3768: 0.02445435331020618
Position 1267: 0.015780801543355594
Position 2681: 0.015546322527705981
Position 1044: 0.015224927749737582
Position 2024: 0.012446156185167057
Position 3262: 0.011917090682240278
Position 288: 0.011732236519955933
Position 2600: 0.011261371645375318
Position 1892: 0.010729162085693106
Position 1080: 0.009572647147239571
Position 3880: 0.009491437215388795
Position 3792: 0.008261220751069732
Position 1027: 0.007104015529308902
Position 187: 0.005758460378018446
Position 371: 0.0056172069180654765
Position 3583: 0.005071373472143693
Position 4389: 0.004733726076996122
Position 173: 0.004437290398279503
Position 2937: 0.0038943710212270394
Position 3168: 0.0038846118923812458
Position 2237: 0.003073873296789927
Position 1166: 0.002859340170631023
Position 3281: 0.0028043011845577193
Position 583: 0.0025106941748719307
Position 1204: 0.002510240015659786
Position 1829: 0.0022370981171019825
Position 3405: 0.002208001341910053
Position 4016: 0.002111727026183513
Position 467: 0.0018875212032844297
Position 429: 0.0018459159408496424
Position 3597: 0.001832924004048693
Position 3935: 0.0015391027394513251
Position 4089: 0.0015219490054663417
Position 4355: 0.0012862476535690425
Position 1157: 0.001277828198154692
Position 2848: 0.001260290461769742
Position 3544: 0.0012498737876842439
Position 4424: 0.0009885113429217317
Position 438: 0.0008188248852481958
Position 1791: 0.0008023914669022276
Position 4149: 0.0007410262158814189
Position 1343: 0.0006915111843244858
Position 701: 0.0006756672024315069
Position 1681: 0.0006439021184214368
Position 3807: 0.0005989138919426061
Position 1490: 0.0005097505948164204
Position 285: 0.00047629262795558853
Position 4224: 0.0004482634579437084
Position 2810: 0.0004042113063112027
Position 330: 0.0003917688142092645
Position 545: 0.00038810410479237336
Position 1274: 0.0003818935871427104
Position 411: 0.0003651349467740503
Position 4112: 0.0003549897512342794
Position 1112: 0.00031234097455072596
Position 3474: 0.0003036626348843266
Position 2243: 0.0002792654163100069
Position 3779: 0.00026870884378477934
Position 2733: 0.000255996968421283
Position 3900: 0.0002541574632140228
Position 3213: 0.000247909877953667
Position 2638: 0.00022567055127711296
Position 3143: 0.00022158050028849428
Position 755: 0.00021807475328888397
Position 608: 0.00019688324148127822
Position 668: 0.0001814832327348821
Position 3101: 0.00017594325916563719
Position 4476: 0.000156930667702178
Position 3068: 0.00015466592182579241
Position 3301: 0.0001512528274858713
Position 722: 0.00014109811360076186
Position 749: 0.00013292689922880332
Position 482: 0.00012243418117242365
Position 770: 9.761253869564919e-05
Position 2856: 7.10091844858227e-05
Position 479: 6.330583703865111e-05
Position 207: 5.637526706601303e-05
Position 2951: 5.4432306411141194e-05
Position 3321: 3.9714160651340083e-05
Position 642: 3.6331950244718986e-05
Position 725: 3.1654920038521055e-05
Position 269: 2.762795857730718e-05
Position 895: 2.5060193313255978e-05
Position 776: 2.288607765435682e-05
Position 375: 2.189706764979007e-05
Position 542: 2.1856850911963648e-05
Position 698: 2.0969850640363532e-05
Position 566: 1.9655381776693027e-05
Position 303: 1.8863172122846414e-05
Position 2504: 1.2574599781180078e-05
Position 204: 1.0696263613932314e-05
Position 335: 9.153311279408872e-06
Position 1151: 6.83741743608498e-06
Position 704: 6.555207760242743e-06
Position 728: 4.796824901775225e-06
Position 2234: 1.5274489691720886e-06
Position 2423: 1.2159771708942161e-06
Position 1170: 1.1017136571060228e-06
Position 2344: 1.0963947753736927e-06
Position 242: 5.354156943123996e-07
Position 210: 4.2492206087731483e-07
Position 746: 3.953422375685073e-07
Position 612: 3.02704054690764e-07
Position 719: 2.966414747510422e-07
Position 341: 2.1446427727667583e-07
Position 911: 9.598683614328065e-08
Position 143: 9.251043554307817e-08
Position 2516: 5.864095629737805e-08
Position 112: 5.8233585483233905e-08
Position 1048: 1.0260627481167925e-08
Position 114: 4.759860298209639e-09
Position 2530: 1.611969226953808e-10
Position 246: 4.5721753503025184e-12
Position 2626: 4.2645256250535326e-12
Position 2744: 3.851356122465243e-12
Position 223: 3.0117086602902633e-12
Position 217: 6.173763520187753e-13
Position 250: 6.167825272378086e-13
Position 214: 9.740259135441115e-14
Position 227: 9.641331687992643e-15
Position 219: 3.104336428825903e-15
Position 225: 6.43247852536981e-17
