Gene = Slmap
Position 315: 0.00023302045085377593
Position 668: 0.00020524484510053257
Position 6096: 0.00019109521975357212
Position 5865: 0.0001711745881144153
Position 6044: 0.0001692136521936639
Position 1011: 0.00016241964079414468
Position 1695: 0.00016021203997239406
Position 111: 0.00014536117655960596
Position 1258: 0.00014356558727380097
Position 141: 9.813606015152543e-05
Position 766: 9.450717156096328e-05
Position 1255: 8.265380643017142e-05
Position 1547: 8.204558074423996e-05
Position 117: 5.8052051541066295e-05
Position 1045: 3.9382920076082986e-05
Position 685: 3.343907762769773e-05
Position 2921: 2.71920658250189e-05
Position 2836: 2.5081448248619753e-05
Position 3625: 1.9902982880034896e-05
Position 1287: 1.988535375852154e-05
Position 3410: 1.9597438575404118e-05
Position 160: 1.670710575780228e-05
Position 413: 1.474473933603593e-05
Position 2729: 1.3083657533054904e-05
Position 2773: 1.3026218889741592e-05
Position 2314: 1.2505793059876084e-05
Position 1386: 9.805169347319647e-06
Position 138: 8.97707737371e-06
Position 3604: 8.07011157310876e-06
Position 209: 7.0500214736307004e-06
Position 2612: 5.198728948048707e-06
Position 1393: 5.0630716035911395e-06
Position 84: 4.9805228941860426e-06
Position 180: 3.041646470031139e-06
Position 2492: 2.816508569294033e-06
Position 597: 1.4722782328906601e-06
Position 1150: 1.1971800493976105e-06
Position 688: 1.05351918859636e-06
Position 1158: 7.637916086064294e-07
Position 918: 7.06870936840106e-07
Position 1080: 5.569475731962512e-07
Position 1042: 1.475536580700761e-07
Position 185: 9.540678562060651e-08
Position 56: 2.126686952481473e-08
Position 853: 7.222578677105915e-10
