Gene = qtc
Position 7251: 1.518468510847627e-06
Position 529: 1.086256482722963e-06
Position 91: 8.21191622323602e-07
Position 6972: 6.946157946647407e-07
Position 6724: 5.526034193405486e-07
Position 522: 2.67211515410331e-07
Position 8115: 9.777089608956263e-08
Position 94: 9.524367064050196e-08
Position 7543: 8.892959576238351e-08
Position 245: 7.424904217257728e-08
Position 7621: 7.3636311207275e-08
Position 7774: 7.054879612926377e-08
Position 413: 5.631390070614511e-08
Position 5072: 5.395386693868669e-08
Position 3: 5.31700597747769e-08
Position 247: 4.8867200131974974e-08
Position 2464: 4.8453515864896004e-08
Position 266: 2.2201757392381155e-08
Position 2508: 1.4610364476760144e-08
Position 2500: 1.3149749892845612e-08
Position 2067: 9.609753781897485e-09
Position 415: 5.991356139524574e-09
Position 373: 1.1938750726825252e-09
Position 483: 9.93748686258995e-11
Position 13: 3.9228040388331554e-11
Position 371: 6.136602511438025e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 6493: 0.9993046214729787
Position 1925: 0.9984825399579754
Position 7480: 0.9963015376470757
Position 9281: 0.985082209684636
Position 8311: 0.8590248201096248
Position 6054: 0.5431836993440384
Position 8511: 0.3979253855927606
Position 5479: 0.318894946762217
Position 9537: 0.2673134365869808
Position 8488: 0.20037296226237783
Position 1391: 0.171998224191459
Position 4348: 0.1477044398068372
Position 9604: 0.1202311368010894
Position 577: 0.11445959932242317
Position 227: 0.1032936225971248
Position 8953: 0.08984665168600348
Position 9671: 0.08880591718710662
Position 8531: 0.06761014467519286
Position 6063: 0.06274228776150804
Position 5762: 0.05909835915648054
Position 7661: 0.040142282084382565
Position 8817: 0.039904500994863694
Position 8136: 0.026833316216776062
Position 4563: 0.024463637080043413
Position 3672: 0.023751184604263738
Position 9849: 0.02175126879954019
Position 6590: 0.019650984659034205
Position 5219: 0.017262580320530817
Position 5500: 0.01237649003696065
Position 642: 0.012198463598688066
Position 5204: 0.012192031737186103
Position 2965: 0.011777848951936534
Position 4116: 0.009412161320673098
Position 596: 0.009102167649214551
Position 8784: 0.008730717852352373
Position 8870: 0.007930014609222111
Position 2878: 0.007696330174477699
Position 4048: 0.0076112602188416955
Position 7936: 0.0073404018766414425
Position 4560: 0.0067722576193906675
Position 5438: 0.006445568333020941
Position 522: 0.0060546083155322145
Position 1285: 0.00550972353725029
Position 2601: 0.004823603501846347
Position 9899: 0.004800708577891732
Position 1319: 0.0042634811980054544
Position 7678: 0.004082270606979144
Position 2860: 0.003964805733840619
Position 2409: 0.003534112392843025
Position 8209: 0.0035098079302462834
Position 5638: 0.0034485007665004913
Position 3560: 0.003433824939963205
Position 7900: 0.00323984059202067
Position 8912: 0.0031856399237152806
Position 9840: 0.002984296044437305
Position 361: 0.0029630513378014474
Position 8225: 0.0025932966507599626
Position 1130: 0.0025597056297958637
Position 8988: 0.0025101804740799054
Position 5592: 0.0023891499323149437
Position 2796: 0.002237145338695938
Position 4821: 0.0022370296973020965
Position 2885: 0.0020697115218556894
Position 3650: 0.001993069527026151
Position 2499: 0.0018883905236315578
Position 3050: 0.0018054769190078228
Position 8178: 0.0016347643841921858
Position 4072: 0.0015722741664711847
Position 2838: 0.0014569517888898913
Position 1548: 0.0013757006260677886
Position 9726: 0.0013120472123524123
Position 1144: 0.0011124815919962695
Position 4735: 0.0009012861835380247
Position 4890: 0.000869680060881312
Position 8543: 0.0007570937882928517
Position 715: 0.0007104420254278684
Position 1731: 0.0006435598806177321
Position 8927: 0.0005453278747288026
Position 1204: 0.0005379326060310285
Position 8686: 0.0005349693840581567
Position 1945: 0.0004907065290101492
Position 300: 0.0004645679340059401
Position 1351: 0.00040216889041830826
Position 9855: 0.0003974103893267924
Position 3113: 0.00038486158218521926
Position 1127: 0.0003734157964112964
Position 1470: 0.00036913569688508147
Position 8035: 0.0003565797514968776
Position 8654: 0.00035599494873602924
Position 4539: 0.0003132227910577441
Position 9762: 0.0003101575739438256
Position 2853: 0.00030227152066534776
Position 2934: 0.00028713518793139814
Position 382: 0.0002861658962202072
Position 9082: 0.00027628867580384384
Position 2775: 0.00026540432587301256
Position 7652: 0.00026072438250933686
Position 7268: 0.00024312669454209712
Position 8318: 0.0002342349553683302
Position 2922: 0.0002256700442627269
Position 2684: 0.00022435763159054208
Position 8830: 0.0002240378047131074
Position 6644: 0.00021940873882611691
Position 9392: 0.00020520812424861158
Position 2693: 0.0001948890765026038
Position 3631: 0.00017639141071449505
Position 9413: 0.00017164734229302891
Position 2580: 0.00014847933585552378
Position 8369: 0.00014689347506909994
Position 6511: 0.00010364579494573936
Position 3610: 0.00010068345010930872
Position 7498: 9.981116282101181e-05
Position 8032: 9.420650904477969e-05
Position 206: 9.186075341673204e-05
Position 504: 9.067249094586818e-05
Position 6896: 8.88739166634292e-05
Position 3435: 8.848483098851239e-05
Position 936: 8.734868204349836e-05
Position 6992: 8.492888146323012e-05
Position 823: 8.375138978074303e-05
Position 7455: 8.36965080501307e-05
Position 8244: 7.674462031773707e-05
Position 958: 6.797284666734495e-05
Position 9350: 6.175438680343438e-05
Position 6623: 5.513970769170939e-05
Position 3020: 5.170713590723905e-05
Position 8325: 4.3524520500554447e-05
Position 8101: 4.2748533542126236e-05
Position 6560: 3.9125113214509926e-05
Position 4013: 3.830140803624835e-05
Position 6983: 3.289686287147953e-05
Position 7819: 3.1466565037762896e-05
Position 3972: 2.6944668773511045e-05
Position 7940: 2.5022964145245397e-05
Position 8046: 2.0186020417352595e-05
Position 7908: 2.001071408152076e-05
Position 7849: 1.3950006563084777e-05
Position 6599: 1.0828113776367483e-05
Position 782: 9.413295385491531e-06
Position 483: 7.157220266734058e-06
Position 428: 6.7567750830533705e-06
Position 325: 6.597567489655999e-06
Position 141: 5.918744626645945e-06
Position 9306: 5.478718771475482e-06
Position 9389: 5.1129048636483615e-06
Position 1831: 4.927086560033279e-06
Position 8645: 4.395687672703019e-06
Position 2719: 3.6166993973347164e-06
Position 3135: 2.358816351320086e-06
Position 2891: 2.119871075530416e-06
Position 102: 1.7646298597775072e-06
Position 232: 1.5623450093791385e-06
Position 343: 1.0341500683058836e-06
Position 444: 5.043473033174734e-07
Position 165: 4.471797436414617e-07
Position 538: 3.5828937690417673e-07
Position 329: 3.491940520845382e-07
Position 160: 1.2131299439066202e-07
Position 2111: 1.1594314661734937e-07
Position 907: 1.0670450284736446e-07
Position 213: 7.827098417381939e-08
Position 529: 5.9116766679920756e-08
Position 1951: 4.561558731164973e-08
Position 7687: 4.304194681489457e-08
Position 7543: 2.9356453026765722e-08
Position 7549: 2.922326333000435e-08
Position 7703: 2.1314057730663077e-08
Position 7516: 1.5530442664430017e-08
Position 7510: 1.4070688165891062e-08
Position 1787: 7.45182179453922e-09
Position 1844: 3.636269549588066e-09
Position 65: 1.25724421651613e-11
Position 175: 8.268528995354676e-12
Position 134: 2.5239483148609066e-12
Position 57: 2.2214008518416985e-12
