Gene = Aps
Position 2969: 1.3949480368255942e-05
Position 1299: 1.1689889059921102e-05
Position 2586: 1.094010283663483e-05
Position 1226: 1.0902149645817243e-05
Position 1577: 1.0553958231979415e-05
Position 1473: 8.213868747543099e-06
Position 524: 6.626273078975583e-06
Position 110: 5.920441014272214e-06
Position 369: 5.591597109700267e-06
Position 2568: 4.480095728080146e-06
Position 1042: 3.886057299414226e-06
Position 884: 2.2990483284255175e-06
Position 898: 1.918833668297298e-06
Position 2866: 3.85780201803609e-07
Position 2740: 1.9382092426923412e-07
Position 845: 1.210437526550529e-07
Position 1053: 8.210867238110015e-08
Position 2994: 7.963430479797624e-08
Position 1128: 4.895364107898708e-08
Position 841: 4.230188777213348e-08
Position 3008: 2.492771548128937e-08
Position 915: 2.5481606921416616e-09
Position 344: 2.1729859260397825e-09
Position 1068: 1.7278495324847213e-09
Position 375: 6.087690468708759e-10
Position 299: 1.9932042109079385e-10
Position 382: 1.4570929253938159e-10
Position 388: 9.685330256008138e-11
Position 254: 8.277574552115898e-11
Position 1104: 8.006238812834977e-11
Position 260: 4.9916123932474964e-11
Position 308: 3.710946744074844e-12
