Gene = Eip75B
Position 1641: 9.853145480928663e-07
Position 257: 5.265297506314619e-07
Position 120: 2.181791441478052e-08
Position 596: 2.1442423802496938e-08
Position 94: 2.1259201566062725e-08
Position 15864: 7.371746845832189e-09
Position 576: 3.727561768094138e-09
Position 15281: 1.762648976681816e-09
Position 16589: 1.5297126465556852e-09
Position 16400: 1.2100652020472566e-09
Position 15194: 4.916581488345054e-10
Position 16187: 3.0657511162278316e-10
Position 14795: 2.2593589584142447e-10
Position 15406: 8.818959409670997e-11
Position 14881: 5.214595092943353e-11
Position 13318: 5.5651109428231355e-12
Position 12391: 1.7921764130031483e-12
Position 10351: 7.666443520065311e-13
Position 10327: 4.54881359105027e-13
Position 9875: 2.440517466314978e-13
Position 8675: 1.8663753831397636e-13
Position 5654: 1.7447864143762476e-13
Position 6839: 5.1469047347386633e-14
Position 4843: 4.955653723235188e-14
Position 5163: 4.838190849706398e-14
Position 7215: 3.451315921369922e-14
Position 7013: 8.134402154023727e-15
Position 6649: 3.0276626868410943e-15
