Gene = Spt20
Position 7198: 4.215497095162596e-05
Position 2107: 4.1728011610439895e-05
Position 3453: 4.039486238033664e-05
Position 1697: 4.009170783484272e-05
Position 943: 3.98949060359758e-05
Position 594: 3.7704287018617874e-05
Position 2026: 3.7178272248476396e-05
Position 2066: 3.6400636600812e-05
Position 1300: 3.5418020078149435e-05
Position 1726: 3.4553507609220275e-05
Position 3807: 3.418581661711091e-05
Position 1818: 3.0797504091741056e-05
Position 2220: 2.9851747183538612e-05
Position 7402: 2.921831612661988e-05
Position 4300: 2.8730484487487748e-05
Position 2543: 2.8045380944180683e-05
Position 4262: 2.5523925659837063e-05
Position 3387: 2.4213522494015112e-05
Position 2765: 2.3944967391860147e-05
Position 967: 2.382873871413994e-05
Position 6771: 2.34709704298835e-05
Position 7097: 2.175738980331567e-05
Position 67: 2.111361262663842e-05
Position 1815: 2.0984988252908897e-05
Position 1208: 2.004553037697115e-05
Position 252: 1.995500794616174e-05
Position 1026: 1.8548995123679954e-05
Position 2052: 1.606210490542685e-05
Position 2142: 1.591888192103803e-05
Position 7205: 1.5710102098919858e-05
Position 472: 1.442249970027931e-05
Position 1435: 1.4133241084694576e-05
Position 1695: 1.2922246650977342e-05
Position 3195: 1.2095989655134618e-05
Position 6686: 1.2071581091909884e-05
Position 2184: 1.0691817916413136e-05
Position 3119: 1.0251937520836924e-05
Position 2623: 9.49310511623859e-06
Position 6621: 8.349855989452367e-06
Position 6702: 8.224224412911994e-06
Position 1788: 6.365019892346713e-06
Position 582: 5.9848611940323665e-06
Position 1244: 5.310499656318022e-06
Position 7439: 4.941831289673153e-06
Position 6699: 3.7302532246400154e-06
Position 3: 3.64059006855927e-06
Position 1174: 3.1725945078944024e-06
Position 1446: 2.9504676852992156e-06
Position 904: 2.8556604870516906e-06
Position 1642: 2.739027522695479e-06
Position 1138: 2.6871408778348852e-06
Position 465: 2.6114524145151988e-06
Position 246: 2.169908624791336e-06
Position 1254: 1.9117837512329888e-06
Position 495: 1.7135423380822452e-06
Position 871: 1.6147677616282628e-06
Position 1195: 1.5657082855325097e-06
Position 387: 1.3623455033080952e-06
Position 4331: 1.0614200495061427e-06
Position 305: 1.060496731013996e-06
Position 2907: 9.655182913004065e-07
Position 4354: 8.656762515129689e-07
Position 775: 7.838243493091687e-07
Position 7282: 7.457249681904393e-07
Position 101: 6.918814595034178e-07
Position 313: 6.348822439572342e-07
Position 4725: 5.250881969003901e-07
Position 1609: 5.075001182411345e-07
Position 608: 4.2200105402375637e-07
Position 1594: 4.0636797398729357e-07
Position 783: 3.989280578170498e-07
Position 4238: 3.9550599884127234e-07
Position 837: 3.909044610881626e-07
Position 125: 2.6244373485914224e-07
Position 380: 2.5727192475439705e-07
Position 4733: 2.5501249250114185e-07
Position 4727: 2.50116682925462e-07
Position 197: 2.3119762795405675e-07
Position 303: 2.075650449936247e-07
Position 4443: 1.4468003231537097e-07
Position 2158: 1.411518139794381e-07
Position 4086: 1.389742856587136e-07
Position 579: 8.994554993532542e-08
Position 4600: 5.7041381819098946e-08
Position 389: 4.893046503854351e-08
Position 224: 4.244057456938881e-08
Position 1586: 1.9537673302044598e-08
Position 2579: 1.4686307308214741e-08
Position 4397: 9.812192879022798e-09
Position 1411: 4.636211148090942e-09
Position 1338: 1.2138334677972893e-09
Position 1499: 1.0503954329168795e-09
Position 1150: 1.0330817460466409e-10
Position 1414: 8.871871522694677e-11
Position 748: 1.6425383512650292e-11
Position 325: 1.0585626644979892e-11
Position 4115: 1.9521110864078228e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 3932: 0.9948794937620565
Position 4227: 0.9817761982004317
Position 6342: 0.9648858240296562
Position 748: 0.9611100831940099
Position 1748: 0.9561802584831799
Position 6690: 0.9444209878160994
Position 8012: 0.12408879511840756
Position 3119: 0.06963956110508862
Position 7940: 0.05350747006348088
Position 3489: 0.041449709588824005
Position 7889: 0.03404035143322262
Position 7329: 0.031144010975712778
Position 2990: 0.02748911097816297
Position 7910: 0.025851074077728006
Position 4792: 0.025497276998253018
Position 4595: 0.02542782003180188
Position 8397: 0.024028155210331237
Position 789: 0.022469687371934673
Position 5284: 0.02067166087846551
Position 7301: 0.019512498836304282
Position 6752: 0.018186975366175966
Position 5568: 0.016226944113254097
Position 6168: 0.015952641504654304
Position 2903: 0.015789721901886735
Position 5468: 0.015228281883003857
Position 3224: 0.013324704213064708
Position 8238: 0.012365375551952447
Position 6417: 0.011214658511895828
Position 3242: 0.011063214903471275
Position 7623: 0.009523972704435578
Position 5420: 0.009424007415857397
Position 7280: 0.008762021236342109
Position 1754: 0.008369633538617268
Position 7850: 0.007934175737416992
Position 5612: 0.007857591657209614
Position 623: 0.006457466158579403
Position 3329: 0.006277656964511979
Position 7198: 0.0059923273737384685
Position 3239: 0.005734096327980022
Position 4770: 0.005622464263180755
Position 3698: 0.005516952618999524
Position 4953: 0.00549232514381611
Position 5390: 0.005230565562405825
Position 3614: 0.004864422121406311
Position 5315: 0.004152599395844242
Position 775: 0.00404338080642276
Position 1757: 0.003941511075784136
Position 8205: 0.003911594116055397
Position 4354: 0.0038195974519345073
Position 5297: 0.0036136599643806435
Position 781: 0.0035338653453023403
Position 3524: 0.0032190413719526763
Position 4115: 0.002612311862664007
Position 7608: 0.002608379325281923
Position 808: 0.0025270020030891756
Position 5318: 0.002466940590837402
Position 2848: 0.002192864121875766
Position 3695: 0.0021471840247991197
Position 7465: 0.0020806009234847936
Position 5020: 0.0020494347969732592
Position 4751: 0.0020239983385485103
Position 8155: 0.0018154615986645764
Position 3006: 0.0018083931014019198
Position 5366: 0.0018027312792362798
Position 8280: 0.001797778649888993
Position 4819: 0.0017719937602277873
Position 1334: 0.0017611780009446092
Position 2711: 0.001753316109083853
Position 5007: 0.0017018529316268286
Position 1378: 0.001575327970155703
Position 8704: 0.0014265185152955008
Position 3533: 0.001426407785731303
Position 6755: 0.0013907149288767977
Position 3611: 0.001217245351914959
Position 7336: 0.0011160913631946849
Position 3326: 0.0010298680482965776
Position 2145: 0.0010257772179202446
Position 847: 0.001015984773254833
Position 2299: 0.0009657354297139167
Position 6854: 0.0009511907355602047
Position 8453: 0.0009129580172683474
Position 7587: 0.000908315777990912
Position 1841: 0.0007964706830450649
Position 5070: 0.0007173137488647798
Position 4086: 0.0006521254954377176
Position 6712: 0.0006246318116129251
Position 8033: 0.0006208360568642887
Position 3350: 0.0005688401709064189
Position 5453: 0.0005051593538193328
Position 3569: 0.0004646513305369148
Position 2333: 0.0004585310158902656
Position 1781: 0.0004422728467712906
Position 6197: 0.00041281976313284607
Position 7746: 0.0004087365580934181
Position 4260: 0.00039634366454670777
Position 7151: 0.00036104950734729504
Position 3353: 0.00033245862437323155
Position 4656: 0.000331720199393284
Position 7333: 0.00031934898311506484
Position 3941: 0.0002967070341693414
Position 937: 0.0002680677356302351
Position 7925: 0.00026546513361405937
Position 4697: 0.00023709470219056983
Position 552: 0.00021571868128623906
Position 889: 0.0002137738224755169
Position 5498: 0.00020344669997752072
Position 5575: 0.00020320706918344988
Position 1529: 0.00018619780250465757
Position 1003: 0.00017845761632396544
Position 85: 0.0001609205818172688
Position 4093: 0.00015703560895376922
Position 5204: 0.0001546303517980735
Position 5482: 0.0001456494929450801
Position 4266: 0.00013807279869583187
Position 5618: 0.0001374335294354294
Position 5543: 0.00013658729343781148
Position 5114: 0.00012950338668208145
Position 5529: 0.00012442618395688989
Position 6368: 0.00012187281764914948
Position 4981: 0.0001208671688223247
Position 7316: 0.00011793721846678829
Position 112: 0.0001151423608405559
Position 5489: 0.00011366826238877093
Position 6174: 0.00010274169064542966
Position 1080: 9.697032714773047e-05
Position 143: 9.624365089794913e-05
Position 1508: 9.543421370102642e-05
Position 1266: 8.770884402592572e-05
Position 4421: 8.259334955775064e-05
Position 146: 7.44761900619398e-05
Position 564: 6.985236759010994e-05
Position 2975: 6.765720973061498e-05
Position 313: 5.904912917905221e-05
Position 4294: 5.6295896999002306e-05
Position 1594: 5.354398004052956e-05
Position 415: 5.149078506263284e-05
Position 5910: 5.051311939175883e-05
Position 333: 4.965070750077335e-05
Position 2873: 4.413600329289986e-05
Position 2783: 4.031113220177558e-05
Position 649: 3.873449160315291e-05
Position 522: 3.466487461391217e-05
Position 916: 2.8493367132091573e-05
Position 1569: 2.7065117536156805e-05
Position 2249: 2.6228211884590796e-05
Position 318: 2.555399858547664e-05
Position 1563: 2.5457380070768003e-05
Position 1499: 2.4853209837869303e-05
Position 2285: 2.383778512742133e-05
Position 1338: 2.2175383195702874e-05
Position 1015: 2.214543329351409e-05
Position 6905: 2.0962682729939874e-05
Position 3008: 2.0660865227737844e-05
Position 1254: 1.874230932237269e-05
Position 1422: 1.820238453985763e-05
Position 862: 1.6363265687655466e-05
Position 118: 1.6058968171622403e-05
Position 3962: 1.4706054318117717e-05
Position 1476: 1.223602030025578e-05
Position 89: 1.1796200992742285e-05
Position 176: 9.780615133236202e-06
Position 303: 9.487660115723899e-06
Position 1481: 9.167596783281977e-06
Position 934: 9.055431092469089e-06
Position 960: 8.900094619646726e-06
Position 991: 8.716908082177603e-06
Position 853: 7.02809512973865e-06
Position 1057: 6.012497980765112e-06
Position 6776: 6.005816905294204e-06
Position 815: 5.660754783360253e-06
Position 1113: 5.3114730413060176e-06
Position 940: 5.286717436577707e-06
Position 375: 5.273720360555919e-06
Position 7008: 5.225312836729607e-06
Position 1470: 4.797964922687852e-06
Position 2231: 4.706082101818203e-06
Position 1260: 4.309421298432301e-06
Position 6709: 4.123336001782538e-06
Position 478: 3.9139855251605365e-06
Position 4418: 3.728570999735407e-06
Position 6794: 3.221264232284357e-06
Position 6791: 3.210063493912572e-06
Position 412: 3.0254105209719224e-06
Position 277: 3.016187040344204e-06
Position 895: 2.9355869342783813e-06
Position 4324: 2.8947809406179153e-06
Position 7028: 2.3927609880578296e-06
Position 1573: 2.2572332722752223e-06
Position 4505: 1.8703416925725118e-06
Position 237: 1.8348463882115201e-06
Position 4390: 1.6400604593489653e-06
Position 4316: 1.48791169625886e-06
Position 4701: 1.3943051811167895e-06
Position 204: 1.2299824195140325e-06
Position 4362: 1.1505729371495818e-06
Position 5105: 1.102279369161089e-06
Position 704: 1.0147966282241798e-06
Position 418: 9.829248500409097e-07
Position 6851: 9.497045148373443e-07
Position 55: 9.058857915966322e-07
Position 4674: 8.437020521873878e-07
Position 4448: 8.329161205676395e-07
Position 4682: 8.059173853819744e-07
Position 981: 7.951250016061978e-07
Position 669: 6.763093633200918e-07
Position 4550: 5.896396617591755e-07
Position 1688: 5.313697407406981e-07
Position 672: 5.263939378118462e-07
Position 1045: 4.4821138748342184e-07
Position 4800: 4.009986521647401e-07
Position 4454: 3.9503968105313044e-07
Position 240: 2.547711949063605e-07
Position 1919: 2.5192783438945086e-07
Position 179: 2.3123595150416733e-07
Position 943: 2.1821637493756024e-07
Position 67: 1.4457771362214978e-07
Position 4300: 1.2065896004224853e-07
Position 214: 1.1014853320742855e-07
Position 4375: 8.547857995061535e-08
Position 6666: 8.026984954869301e-08
Position 243: 7.174304252809515e-08
Position 234: 4.6652049261991055e-08
Position 173: 3.6951712757574806e-08
Position 4291: 3.2645892751897514e-08
Position 1802: 2.4185529968357296e-08
Position 246: 1.3710253251264098e-08
Position 2606: 8.186130575956445e-09
Position 1799: 8.119281547533094e-10
