Gene = Hip1
Position 834: 1.0202765787523063e-05
Position 732: 7.897789089155755e-06
Position 4498: 6.123997523834606e-06
Position 2969: 5.906745940544125e-06
Position 3487: 4.304353337444222e-06
Position 3588: 4.119129720384094e-06
Position 3386: 3.0835433817955985e-06
Position 3430: 2.7723461274596033e-06
Position 4465: 2.745935228285211e-06
Position 4183: 2.615677910311649e-06
Position 371: 2.5083838416249245e-06
Position 69: 2.2272500659299234e-06
Position 3583: 2.0874028576974052e-06
Position 4126: 2.0394054707067063e-06
Position 3601: 2.0336543939856043e-06
Position 4172: 8.737025172813647e-07
Position 3626: 7.906290297473463e-07
Position 1480: 6.957454988423878e-07
Position 4297: 1.0587331931540892e-07
Position 4051: 6.409843009651286e-08
Position 4081: 5.39679233167751e-08
Position 4061: 4.1181034898800114e-08
Position 3759: 1.6313886034698863e-08
Position 3453: 9.745476862615212e-09
Position 4250: 8.116062714002684e-09
Position 4354: 7.645098216384e-09
Position 3418: 3.8735582656122584e-09
Position 4079: 1.112100255309571e-09
Position 3528: 5.989113242733878e-12
Position 3596: 4.1891160569287136e-12
Position 3284: 3.7321656504450225e-12
Position 3364: 4.5074250208390175e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 3736: 0.9939925312124079
Position 3234: 0.984345761183787
Position 4198: 0.9524665458133115
Position 989: 0.9507571040982405
Position 2257: 0.8867887600237752
Position 2431: 0.7951082275513409
Position 1470: 0.5348835637352676
Position 3389: 0.44128425761827006
Position 2053: 0.0737256742330476
Position 463: 0.05554466793569914
Position 1845: 0.050594883060989394
Position 4975: 0.04491577382668347
Position 492: 0.04218957007193918
Position 3410: 0.026390616639503938
Position 4226: 0.026042270952461675
Position 2575: 0.02453143188362768
Position 4930: 0.024262930123577844
Position 1289: 0.017910586075709396
Position 879: 0.015210085877631804
Position 1876: 0.0147413849789918
Position 2436: 0.01244973312197566
Position 535: 0.012445398573370882
Position 508: 0.011124596819074298
Position 2263: 0.010493364857063434
Position 1732: 0.009983436227328599
Position 2875: 0.009283345866691224
Position 423: 0.009013771262560952
Position 1618: 0.00878737467203864
Position 3136: 0.008704525931186893
Position 4824: 0.00806519009805986
Position 822: 0.00794163512699889
Position 4453: 0.00764544042643828
Position 460: 0.006673135646626449
Position 4945: 0.005909025941980981
Position 2531: 0.005246638877220045
Position 2500: 0.004172231156243032
Position 1777: 0.003588350295066194
Position 234: 0.003544503662874611
Position 2863: 0.003535149067691946
Position 3571: 0.003386347386573248
Position 3243: 0.0033462026528682486
Position 2924: 0.0032163479555692787
Position 1455: 0.0031129172827521214
Position 1552: 0.0029439805374619067
Position 1214: 0.0025004730764420654
Position 3040: 0.001983780433212726
Position 561: 0.0019466784923905425
Position 2618: 0.0018894889891113058
Position 3426: 0.0016232442427746188
Position 3988: 0.0015389991954785887
Position 2950: 0.0014711282169990693
Position 3474: 0.0014293379099836467
Position 3080: 0.0013824276431381923
Position 4271: 0.0013098022566063675
Position 4600: 0.0013035316557278287
Position 790: 0.0013010332464396003
Position 3906: 0.0012968712174408834
Position 3111: 0.0010833125465857605
Position 4087: 0.0010518284405686398
Position 1644: 0.0010033644406992103
Position 866: 0.0009455933465187397
Position 765: 0.0009086744922425662
Position 3401: 0.0008313523214515703
Position 3814: 0.0007832327297914824
Position 2674: 0.0007812550205028524
Position 3453: 0.0007771437612485349
Position 4872: 0.0007654133380821265
Position 1704: 0.0006288628638597007
Position 1768: 0.0006253973480104567
Position 847: 0.0006205843971342073
Position 4480: 0.000611455541572581
Position 4566: 0.0005530641200632393
Position 1118: 0.0005270102554635049
Position 2462: 0.0005108076867822846
Position 1825: 0.0005068273453421882
Position 4463: 0.00047231662597249305
Position 388: 0.00047063945864946066
Position 3435: 0.00045367031666443
Position 914: 0.0004514652474517725
Position 2540: 0.00042573308934767474
Position 347: 0.0004029108365498402
Position 4473: 0.0003757412128190965
Position 350: 0.0003702676624750379
Position 584: 0.000365653994808484
Position 656: 0.00036022216154945594
Position 1859: 0.0003413915308979501
Position 3267: 0.0003390520196600591
Position 1507: 0.00033059967231521944
Position 3855: 0.00031183109104679347
Position 3909: 0.0003105034129230064
Position 1172: 0.00028435793799940303
Position 3973: 0.000257948073245219
Position 1557: 0.0002553280015862242
Position 3919: 0.0002213253055126553
Position 1130: 0.00020948887175964643
Position 4235: 0.0001591645993866296
Position 478: 0.0001527694454739744
Position 3263: 0.00014781574802849877
Position 2665: 0.00014653318146670753
Position 1297: 0.00014607570825409436
Position 1076: 0.00011827844901401139
Position 3351: 0.00011795242441930523
Position 4408: 0.00010728260979902901
Position 357: 0.00010094219604868885
Position 4033: 9.480953705069875e-05
Position 3371: 8.404497970681497e-05
Position 721: 6.751806047754874e-05
Position 1301: 6.365987400374849e-05
Position 1135: 5.6199363153490666e-05
Position 3178: 5.4034170509937114e-05
Position 2334: 4.780005731884152e-05
Position 3891: 3.557701792461291e-05
Position 1396: 2.8093029820354384e-05
Position 4141: 2.618791670423189e-05
Position 3873: 2.5334838614502878e-05
Position 3664: 2.476617496908251e-05
Position 4518: 2.12068870582936e-05
Position 997: 1.8646971707255398e-05
Position 467: 1.7725213708142407e-05
Position 283: 1.6801514047208107e-05
Position 1579: 1.4467476625225997e-05
Position 307: 1.3483419026465886e-05
Position 238: 1.19288173544028e-05
Position 955: 1.073428837445165e-05
Position 314: 3.234936610689808e-06
Position 3924: 2.735308730800253e-06
Position 1604: 2.296728108792242e-06
Position 4366: 5.819975085258661e-07
Position 537: 4.168360940422699e-07
Position 701: 2.3823018114804077e-07
Position 4434: 1.7626898999944272e-07
Position 286: 1.1657978553267828e-07
Position 256: 6.054377006805649e-08
Position 319: 5.744521797952281e-08
Position 247: 3.7959125750955455e-08
Position 336: 8.217193202970568e-09
Position 324: 4.058016211613268e-09
Position 3213: 2.4196286099932714e-09
Position 149: 1.405841585496718e-09
Position 3828: 1.4038382146332883e-09
Position 154: 4.1627257300865816e-10
