Gene = Akap200
Position 312: 4.070226212718256e-07
Position 962: 7.074296252993373e-08
Position 948: 6.528522199861476e-08
Position 213: 5.651421265331011e-08
Position 1192: 3.939973505577167e-08
Position 584: 2.986277898394177e-08
Position 807: 2.9426226344993562e-08
Position 373: 2.7632904734315923e-08
Position 237: 2.003908423824462e-08
Position 526: 1.5167475990651783e-08
Position 395: 1.2841339623384819e-08
Position 162: 9.985313960665999e-09
Position 125: 6.719431025714773e-09
Position 164: 5.446657505504724e-09
Position 409: 4.3594510484343185e-09
Position 438: 4.1912961395254196e-09
Position 354: 2.9139671769406372e-09
Position 755: 1.2257112520452172e-09
Position 532: 1.1286647893220096e-09
Position 905: 1.0601741052139034e-09
Position 360: 9.662265843855583e-10
Position 420: 4.015936139115054e-10
Position 459: 2.674234025320503e-10
Position 455: 1.059618854359609e-10
Position 59: 4.555673383634661e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 11183: 0.9969970192516391
Position 11467: 0.9807950477770874
Position 14590: 0.9067227292589005
Position 11924: 0.6128039898961494
Position 15299: 0.3343156144118652
Position 2545: 0.19696432893124827
Position 2999: 0.1546733607937033
Position 1873: 0.13116369103430575
Position 8542: 0.10785468288798944
Position 11941: 0.08214374180333045
Position 12629: 0.06198863719445459
Position 15038: 0.05500249776254189
Position 14892: 0.039796901672032994
Position 11707: 0.03911086309234686
Position 8317: 0.03702855618822646
Position 13506: 0.027880162089654954
Position 3145: 0.021823225194001625
Position 12664: 0.01978968415054346
Position 12477: 0.019623619818488595
Position 7193: 0.017951549390793395
Position 2473: 0.015546170577619025
Position 9962: 0.012613333455676229
Position 10626: 0.012174768065739215
Position 3480: 0.011016966342172899
Position 13707: 0.010153954990011581
Position 11473: 0.009898083905396503
Position 12507: 0.009462348723478455
Position 13678: 0.008278390032711296
Position 5485: 0.007740974993534393
Position 13172: 0.007733059752431329
Position 2876: 0.00736854264187376
Position 7179: 0.006091550880048985
Position 2321: 0.005708299250922101
Position 3457: 0.005472377488037954
Position 1012: 0.005129781501985586
Position 4065: 0.004741059407570541
Position 2448: 0.0038217348702219572
Position 14502: 0.0037306069602548284
Position 11688: 0.003053809807521431
Position 2831: 0.0028550856081040995
Position 13559: 0.0027127327105073732
Position 15603: 0.002472476372212284
Position 12873: 0.00240960165908043
Position 367: 0.002367601685776273
Position 3300: 0.0023282078211970146
Position 15458: 0.0022978343397297343
Position 10967: 0.0022466249881344202
Position 8012: 0.002132865886406128
Position 12445: 0.0021100887646991295
Position 11521: 0.0019611823077954156
Position 2331: 0.001818114044947999
Position 8347: 0.001794741174541991
Position 3418: 0.0016325636789672148
Position 13386: 0.0015762519454955558
Position 2336: 0.0014578297142120219
Position 11627: 0.0013977726125649847
Position 11704: 0.001357427083539315
Position 2246: 0.0013271880244148876
Position 1799: 0.0013151077894467092
Position 2087: 0.0011979851112502023
Position 14903: 0.0011878771157037707
Position 2291: 0.0011685323931198588
Position 11504: 0.0010911048484921568
Position 2001: 0.0010811784384050442
Position 263: 0.0009325085189008045
Position 13337: 0.0009313681000260912
Position 1738: 0.0009279696117264945
Position 1113: 0.0009217345304359981
Position 12654: 0.0008921189592877498
Position 3118: 0.0008720125795046355
Position 13104: 0.0008542441500660951
Position 1190: 0.000830200698974277
Position 3513: 0.0007411174027153251
Position 1725: 0.0007199888893461346
Position 1250: 0.0007071852855215532
Position 2294: 0.0006843620482572414
Position 3063: 0.0006768826567259325
Position 11716: 0.0006647853201682152
Position 11662: 0.0006488549879812244
Position 5650: 0.0005910716442294895
Position 12513: 0.0005614769129646366
Position 3115: 0.000558719885694328
Position 2884: 0.0005512094045792493
Position 11985: 0.0005439594235371276
Position 11957: 0.0004688362220642778
Position 15488: 0.0004618118498231291
Position 2272: 0.00044581053533622797
Position 11656: 0.00038704367288190466
Position 15243: 0.00035036588387705303
Position 1921: 0.0003398023825725094
Position 1518: 0.0002956190544148582
Position 2147: 0.00029042356598208433
Position 15378: 0.0002889753321524108
Position 2300: 0.00028233211822940174
Position 5968: 0.000275128906401263
Position 13392: 0.0002740672269744366
Position 11531: 0.0002708556713232277
Position 2341: 0.0002544960154113714
Position 12930: 0.00024058078863446625
Position 13704: 0.00023611008223664757
Position 2725: 0.00023342059213164393
Position 1228: 0.00022914924582454109
Position 13350: 0.00021825281447235972
Position 11996: 0.00016160270573849716
Position 14553: 0.00013833395415152423
Position 10042: 0.00010654968145188999
Position 12421: 0.0001060221408002807
Position 12237: 9.204619561875894e-05
Position 12132: 8.744797877723953e-05
Position 11728: 7.748163784284587e-05
Position 12048: 7.730267059610848e-05
Position 12129: 6.986471907819005e-05
Position 11966: 6.059827273537361e-05
Position 12502: 5.4836064786621795e-05
Position 213: 4.023822724279195e-05
Position 5329: 2.360539700369628e-05
Position 12479: 1.8507405250912676e-05
Position 3092: 1.7241962603660257e-05
Position 12552: 1.2414541138977237e-05
Position 12005: 1.2229277784488424e-05
Position 272: 1.146238311993416e-05
Position 3332: 1.0377511259986679e-05
Position 446: 8.302727277956938e-06
Position 409: 7.481718527433545e-06
Position 850: 6.790478744801087e-06
Position 641: 6.513932166641368e-06
Position 493: 5.267971729541991e-06
Position 12144: 3.703539548043148e-06
Position 465: 3.5527773654614797e-06
Position 668: 3.3406263590950844e-06
Position 12302: 2.9936476569819684e-06
Position 12152: 2.7188519271617546e-06
Position 277: 2.2315870100270488e-06
Position 220: 1.9669846577563294e-06
Position 12249: 1.8673917027406732e-06
Position 12186: 1.7931714526501584e-06
Position 12214: 1.7360341462866313e-06
Position 280: 1.2509401669803532e-06
Position 12274: 1.0211889948857544e-06
Position 384: 8.435022659681893e-07
Position 599: 2.2325160654857328e-07
Position 12026: 2.0492116501428497e-07
Position 497: 1.7946663841563945e-07
Position 467: 1.4449712946088076e-07
Position 12087: 1.0634954187187413e-07
Position 11945: 7.753173854761117e-08
Position 12081: 7.112271638788436e-08
Position 11963: 3.1516024620361193e-10
