Gene = BicD
Position 9424: 0.0009827998664217322
Position 6159: 0.0009470353137981747
Position 4728: 0.0009113274060760538
Position 9971: 0.0008553904919546011
Position 11178: 0.0008157657225539171
Position 9908: 0.0007405060362338891
Position 11205: 0.0007192869966215821
Position 3391: 0.0007061627445639181
Position 12167: 0.0007006823616514169
Position 9738: 0.0006515103202995602
Position 11791: 0.0005798020135593412
Position 11306: 0.000539666109736879
Position 4457: 0.0004969345149428129
Position 10754: 0.0004721318594127655
Position 1977: 0.0004053814163197759
Position 1984: 0.0003755289694284673
Position 10611: 0.00037102231850239773
Position 335: 0.0003519124927095491
Position 786: 0.0003517657340927055
Position 1615: 0.00034152041164101397
Position 10907: 0.00029113403656947165
Position 11551: 0.0002764265007312011
Position 9158: 0.00027328585613636944
Position 10329: 0.0002620312661899334
Position 10668: 0.0002558396667481323
Position 777: 0.0002166313349808441
Position 577: 0.00019325682763838672
Position 410: 0.00018861195661011413
Position 3554: 0.00017083153181974818
Position 983: 0.00016739272306679346
Position 997: 0.00013546798258084808
Position 675: 0.00013437085261495837
Position 11403: 0.0001273694729248354
Position 11199: 9.572015838438354e-05
Position 5810: 9.388932400100781e-05
Position 10689: 6.0026455306728725e-05
Position 10919: 5.169684131082866e-05
Position 10552: 4.5822719518406217e-05
Position 10721: 4.5304219695240826e-05
Position 431: 3.525120547585429e-05
Position 473: 3.3897449264646614e-05
Position 528: 3.329256753852153e-05
Position 510: 2.5442410266519696e-05
Position 10620: 2.4825768939233796e-05
Position 11520: 2.4199878989552422e-05
Position 9836: 2.3892302406044458e-05
Position 1681: 2.3871584308311793e-05
Position 11094: 2.3033062656481536e-05
Position 1998: 2.1601204549346477e-05
Position 4145: 2.1555556033502014e-05
Position 1301: 1.9454963806753744e-05
Position 426: 1.6718936965892512e-05
Position 10578: 1.6169662425107762e-05
Position 10695: 1.615681995477257e-05
Position 10539: 1.5227758293359824e-05
Position 10563: 1.3539676043539336e-05
Position 1527: 1.3462973994913185e-05
Position 8465: 1.306157258153108e-05
Position 584: 1.3026633380171977e-05
Position 8126: 1.2935561864405212e-05
Position 939: 1.13867088401849e-05
Position 11003: 7.502216155665732e-06
Position 10946: 7.15067889177439e-06
Position 11696: 7.003326243047089e-06
Position 1373: 6.891864366293929e-06
Position 11000: 6.868010232030401e-06
Position 10572: 6.296782184772725e-06
Position 3529: 5.63937749767839e-06
Position 1172: 5.0324598789981835e-06
Position 10128: 4.8232475492969675e-06
Position 8201: 4.538330374592342e-06
Position 1744: 4.351849188005731e-06
Position 1004: 4.2207665267850685e-06
Position 10647: 4.05528824281826e-06
Position 1013: 4.03057843605027e-06
Position 9773: 3.86414068021901e-06
Position 10979: 3.8047380309435145e-06
Position 11718: 3.502491892851193e-06
Position 10575: 3.484770958234531e-06
Position 10496: 3.442405801756097e-06
Position 683: 3.044748253683458e-06
Position 10467: 2.870939113004745e-06
Position 2189: 2.7168103391799343e-06
Position 9563: 2.622496777905591e-06
Position 9596: 2.601476372666459e-06
Position 1862: 2.1656210323928887e-06
Position 10737: 2.1096292654373577e-06
Position 10950: 1.88564883443702e-06
Position 9743: 1.8471816253107504e-06
Position 579: 1.7265551752915568e-06
Position 246: 1.7086488531838929e-06
Position 10764: 1.5991796040533427e-06
Position 1436: 1.5678436899985579e-06
Position 1246: 1.5011518717196984e-06
Position 301: 1.358692648441129e-06
Position 1055: 1.3270800789904677e-06
Position 382: 1.2185523806408375e-06
Position 3264: 1.2007765138063426e-06
Position 10904: 1.101790897076652e-06
Position 3343: 1.0053121907066922e-06
Position 1551: 9.966984920249171e-07
Position 2973: 9.410249653833284e-07
Position 1414: 8.962400402423367e-07
Position 613: 8.07634896861362e-07
Position 10767: 3.4714152371717844e-07
Position 9433: 2.547178360966966e-07
Position 2258: 1.6494448214020314e-07
Position 1704: 1.2056524897408315e-07
Position 256: 8.877260199177347e-08
Position 505: 6.879806520346117e-08
Position 9344: 5.1275960080259134e-08
Position 9473: 3.840966289088184e-08
Position 11006: 2.6872740822856087e-08
Position 10953: 1.1896907578426245e-08
Position 188: 8.004648128035353e-09
Position 9454: 4.977244416254174e-09
Position 177: 2.868862733384605e-09
Position 193: 2.6168882040938652e-09
Position 216: 2.067248351435074e-09
Position 11021: 7.028278646038672e-10
Position 261: 4.851464145387283e-10
Position 11101: 4.2872198023810443e-10
Position 211: 3.5338051709450004e-10
Position 1305: 7.476185259929812e-11
Position 10819: 1.0094031436771216e-12
Position 190: 1.0826474873556486e-13
