Gene = Ca-Ma2d
Position 5768: 0.0001456612452545979
Position 1261: 0.00013973682103223114
Position 2862: 0.00013826381883241026
Position 6828: 0.00013175327585188801
Position 9739: 0.00012688239025064152
Position 5850: 0.00012507198266052222
Position 7871: 0.00011231204181724646
Position 8215: 9.317814603435676e-05
Position 542: 9.143974352079889e-05
Position 1393: 8.729697838657578e-05
Position 4558: 8.623991808728592e-05
Position 7785: 8.542501968005402e-05
Position 7149: 8.410047577591092e-05
Position 7963: 8.175907274577592e-05
Position 8129: 7.67326170792052e-05
Position 1222: 7.433149167345438e-05
Position 8517: 7.140749543214616e-05
Position 5481: 6.699305146384302e-05
Position 7325: 6.570703142733781e-05
Position 7772: 6.380476828987686e-05
Position 9041: 6.285966278611679e-05
Position 1829: 6.237362699779648e-05
Position 4251: 5.7669235102182174e-05
Position 8876: 5.621303379065596e-05
Position 4427: 5.600163873156357e-05
Position 7999: 5.2416592270672015e-05
Position 1688: 5.074779178588687e-05
Position 5794: 5.069056005967307e-05
Position 379: 5.015360094915427e-05
Position 8199: 4.9901504973736615e-05
Position 8019: 4.783151260016932e-05
Position 2306: 4.744533704916591e-05
Position 2571: 4.7281761351174004e-05
Position 8099: 4.5057897824135864e-05
Position 1901: 4.288746729139708e-05
Position 5993: 3.738960571509809e-05
Position 9084: 3.711445944595647e-05
Position 1256: 3.674805656201083e-05
Position 925: 3.4720401766144536e-05
Position 2122: 3.24894794294681e-05
Position 7190: 3.214738559224696e-05
Position 6287: 3.196872304290505e-05
Position 8183: 3.1073051188547784e-05
Position 7018: 3.074490454080571e-05
Position 6335: 2.8089940858589983e-05
Position 482: 2.7515501947531144e-05
Position 7301: 2.6634294930653548e-05
Position 6108: 2.6199417785275865e-05
Position 7177: 2.5836192353226844e-05
Position 8127: 2.4991058015984258e-05
Position 5504: 2.465326199063684e-05
Position 480: 2.202403694971383e-05
Position 9616: 2.137206368860219e-05
Position 9865: 2.0961112815812435e-05
Position 6221: 1.975662444165236e-05
Position 415: 1.9451456385837204e-05
Position 7603: 1.8601843212490012e-05
Position 4886: 1.7510210728657394e-05
Position 8223: 1.646623202934858e-05
Position 5263: 1.6004188995060244e-05
Position 374: 1.4956632389781265e-05
Position 5488: 1.3613705357918864e-05
Position 5985: 1.335202485496598e-05
Position 6575: 1.3318604943037765e-05
Position 5983: 1.3043974581146532e-05
Position 8751: 1.2142670864057787e-05
Position 8187: 1.169171976360422e-05
Position 6736: 1.1259557777677688e-05
Position 8203: 1.092139920204608e-05
Position 8955: 1.0188678339613892e-05
Position 9303: 9.822488544112603e-06
Position 6704: 9.268228211709916e-06
Position 6882: 8.74235771567762e-06
Position 9254: 8.199492843935912e-06
Position 4852: 8.055821669290779e-06
Position 7515: 7.955793058642475e-06
Position 1119: 7.533201497445989e-06
Position 5534: 7.514914757245397e-06
Position 126: 7.513814897340468e-06
Position 7318: 7.213818741759281e-06
Position 8865: 6.9575581743806255e-06
Position 5382: 6.906489726696042e-06
Position 4790: 6.570170386778717e-06
Position 6196: 6.5515030769135754e-06
Position 9291: 6.4737018448789516e-06
Position 7117: 6.2826799189192495e-06
Position 421: 5.62869081722752e-06
Position 7676: 5.622727489387123e-06
Position 1737: 5.270059632630397e-06
Position 313: 5.084420273296904e-06
Position 4641: 4.874713038877569e-06
Position 5975: 4.336334177191575e-06
Position 8444: 4.266626142709725e-06
Position 364: 3.882968825248535e-06
Position 5995: 3.7980869223693054e-06
Position 5216: 3.376955856232012e-06
Position 468: 3.3572358739960847e-06
Position 5772: 2.9162489141287654e-06
Position 372: 2.8336469366256108e-06
Position 5800: 2.7666236644172495e-06
Position 115: 2.642824821528604e-06
Position 304: 2.4936652945932734e-06
Position 5882: 2.4030144711059966e-06
Position 7289: 2.361381966215013e-06
Position 117: 2.3425866248323797e-06
Position 5658: 2.1635986856357826e-06
Position 8728: 2.1228253148047266e-06
Position 6323: 1.9885671661194795e-06
Position 366: 1.7211404930051514e-06
Position 7427: 1.6866337928898088e-06
Position 5168: 1.6693677873634718e-06
Position 5022: 1.5969825833373126e-06
Position 8418: 1.5534179052616405e-06
Position 7120: 1.3272886644209308e-06
Position 154: 1.169196875815845e-06
Position 358: 1.1617027984487204e-06
Position 8416: 9.819432005008771e-07
Position 6191: 6.811799750479288e-07
Position 7094: 6.462405177168239e-07
Position 7578: 6.255866796695695e-07
Position 7054: 6.204426444421422e-07
Position 4563: 5.937820788600814e-07
Position 100: 5.807331680446973e-07
Position 4622: 5.657894427928584e-07
Position 7397: 5.454457619717775e-07
Position 8574: 5.405920145561083e-07
Position 226: 5.294316764854731e-07
Position 4619: 4.4548815286061673e-07
Position 4685: 4.34429012661604e-07
Position 470: 3.6609743787437977e-07
Position 139: 3.659753405846449e-07
Position 79: 3.594686692646889e-07
Position 34: 2.907450424687979e-07
Position 937: 2.5574253185333726e-07
Position 7298: 2.136263423324816e-07
Position 7296: 2.1222749725207257e-07
Position 534: 1.973167391144428e-07
Position 6175: 1.8760306505585974e-07
Position 6094: 1.2482736381521172e-07
Position 6: 9.147336570206233e-08
Position 8195: 8.360342065333264e-08
Position 3: 5.0255982174842765e-08
Position 1185: 4.673089703496312e-08
Position 1191: 3.160189796191053e-08
Position 346: 2.8614007502632454e-08
Position 7596: 2.6623011409946175e-08
Position 6572: 1.8601605491638734e-08
Position 1002: 8.438390879201713e-09
Position 6833: 4.810651338808734e-09
Position 7607: 3.7766265757605415e-09
Position 768: 3.3144326633817844e-09
Position 6784: 3.297574049356315e-09
Position 6686: 2.8575501308698332e-09
Position 889: 2.6123801383458388e-09
Position 918: 2.0707200521122037e-09
Position 875: 1.677223296439102e-09
Position 1201: 1.0022868423373215e-09
Position 6875: 7.730222080338566e-10
Position 6863: 6.812456518990656e-10
Position 6542: 5.808497529287326e-10
Position 6968: 1.2399115023157036e-10
Position 6533: 1.0853068504631413e-10
Position 344: 3.0106645593471634e-11
Position 6477: 2.811778922800267e-11
Position 6679: 2.3587737699004978e-11
Position 7009: 1.4140720186917831e-11
Position 6689: 2.5368744571180003e-13
Position 5899: 3.309387902804184e-15
Position 6083: 5.240346960457988e-18

Sorted 3' Splice Sites (High to Low Probability):
Position 4144: 0.9984535570437748
Position 6679: 0.997734166257525
Position 6475: 0.9975186466323473
Position 7252: 0.9967159145493102
Position 7726: 0.9932529039799952
Position 5658: 0.9635896467500752
Position 8337: 0.9541831600065246
Position 7566: 0.8927442685291411
Position 8570: 0.8849942690696188
Position 6034: 0.8844074820992636
Position 5892: 0.4744855441314515
Position 9440: 0.21167950045095163
Position 8754: 0.15374598010896992
Position 6066: 0.11185410611855673
Position 7583: 0.07102111626902574
Position 667: 0.052550487816544936
Position 4423: 0.04801407326202822
Position 5568: 0.04315785008647029
Position 8591: 0.041695822180728266
Position 10027: 0.04045073480874983
Position 2060: 0.031331167487393556
Position 1179: 0.025724149279086044
Position 6981: 0.01758600811099107
Position 5033: 0.016685391874635278
Position 7629: 0.016382441871768252
Position 7902: 0.013694649896741268
Position 5213: 0.012255956808200139
Position 5019: 0.012075831301432029
Position 9856: 0.011707010596139949
Position 5045: 0.010864883050110963
Position 6882: 0.010384275888334675
Position 3551: 0.00954077528590432
Position 8621: 0.007365353137765434
Position 3377: 0.006188025987649457
Position 9157: 0.0051042851774382786
Position 480: 0.004506509550939187
Position 5000: 0.0044191036788135355
Position 4450: 0.0043312629056762135
Position 7044: 0.003755749481199924
Position 9659: 0.003753482737135605
Position 9179: 0.0037336145264559874
Position 5159: 0.003616095957558705
Position 184: 0.0033023862805820893
Position 5125: 0.0024077844552969603
Position 5750: 0.0023094746320516156
Position 875: 0.002306263626311129
Position 7741: 0.002268198133487069
Position 619: 0.002206311874145768
Position 4900: 0.0021610198431025063
Position 5216: 0.002023213335566583
Position 8694: 0.0019070001981283744
Position 7606: 0.0019057709162393422
Position 7336: 0.0018454780108608855
Position 8857: 0.0017996009121361261
Position 8391: 0.0017026501294303156
Position 9217: 0.0016771679067946945
Position 9059: 0.001572843616204745
Position 9597: 0.001387129516320018
Position 8945: 0.0013175424409053555
Position 1793: 0.0012891836155016795
Position 3353: 0.0012668097848384597
Position 6211: 0.0011978519423408395
Position 9450: 0.001195389034670449
Position 2073: 0.0011462896414482205
Position 1550: 0.0010798790294891858
Position 8052: 0.0010518356293561801
Position 165: 0.0010403376363239286
Position 3457: 0.0010277133239014768
Position 4403: 0.0010180234920688506
Position 9802: 0.000920821666552793
Position 1376: 0.0008380293624159137
Position 6903: 0.0008230615636185606
Position 1413: 0.0008074620716417264
Position 6083: 0.0007090148044685982
Position 8435: 0.0007055254423905511
Position 5252: 0.0007020018032385469
Position 8910: 0.0006806616088047568
Position 7866: 0.0006743888201237437
Position 5713: 0.000673996018174935
Position 820: 0.0006707422001722326
Position 8340: 0.0006430371385770733
Position 5525: 0.0006123424476914463
Position 1486: 0.000609056948052228
Position 2289: 0.000576835544737676
Position 852: 0.000562084649131302
Position 1658: 0.0005543669086003584
Position 7971: 0.0005264833006280468
Position 5426: 0.0004899794887264805
Position 6046: 0.000488474903264724
Position 304: 0.0004754382153530924
Position 7419: 0.00044358109701770834
Position 1259: 0.00040943451684149617
Position 6503: 0.00040764013742265726
Position 2179: 0.00039983264587032313
Position 9926: 0.0003797897041051705
Position 1207: 0.0003717994673367978
Position 4306: 0.00035792362519734486
Position 4481: 0.00034640899931908206
Position 8416: 0.0003226912285868962
Position 8766: 0.0003147777745225323
Position 6101: 0.00030277608963724954
Position 6729: 0.0002892949528668762
Position 6762: 0.0002769325192440455
Position 3045: 0.0002672744796196064
Position 2021: 0.0002523597640487572
Position 4610: 0.00023698119118679829
Position 458: 0.00023127799688444996
Position 8234: 0.0002223835346927936
Position 3024: 0.0002198090024153898
Position 7968: 0.00020997266509132067
Position 1981: 0.00020830539550346702
Position 504: 0.00020728525856042953
Position 1520: 0.00020392384984392094
Position 583: 0.0002037479903503719
Position 553: 0.00020025427056539493
Position 1346: 0.00019856702637009212
Position 6732: 0.000196084493950151
Position 534: 0.0001842370135322533
Position 5882: 0.00017690023658877365
Position 6816: 0.00017409394673830968
Position 6776: 0.000152182529863375
Position 2250: 0.00015217537056130148
Position 7131: 0.0001461207701842511
Position 4809: 0.00014610214060039415
Position 1872: 0.0001416445256819158
Position 7088: 0.00013839400179804228
Position 531: 0.00013601116932798014
Position 9632: 0.00012486833204497182
Position 9647: 0.00012010399138567872
Position 6297: 0.00010300417013486498
Position 7596: 9.537183421696759e-05
Position 7221: 9.424652833432111e-05
Position 7049: 8.71159438133529e-05
Position 6235: 8.366329194884305e-05
Position 100: 7.673666050606437e-05
Position 6108: 7.333576657479465e-05
Position 6533: 7.307044087295285e-05
Position 7101: 6.22188285342713e-05
Position 6196: 6.016347762366311e-05
Position 6088: 5.4673186588577234e-05
Position 7120: 5.3674867655867796e-05
Position 1561: 5.194624774743546e-05
Position 244: 5.148211548657546e-05
Position 113: 5.0059645664728933e-05
Position 6323: 4.993589758630538e-05
Position 270: 4.9223966978337415e-05
Position 6238: 4.78504043431891e-05
Position 1034: 4.704451381302424e-05
Position 5537: 4.498998447642586e-05
Position 2140: 4.2993560951698435e-05
Position 883: 4.0242261492425056e-05
Position 8448: 4.022994019852354e-05
Position 4080: 4.0140736070283594e-05
Position 4427: 3.7252068776830614e-05
Position 6181: 3.559948012263044e-05
Position 2329: 3.1596592787170344e-05
Position 7603: 2.8139095916719824e-05
Position 8071: 2.5246903520546563e-05
Position 4283: 2.4479762872989274e-05
Position 415: 2.3199359888270995e-05
Position 7231: 2.2476768309950068e-05
Position 4199: 2.1544397635169707e-05
Position 8088: 2.0480855044311728e-05
Position 7807: 1.9693044043817106e-05
Position 7768: 1.8555537851247116e-05
Position 6554: 1.623397280207989e-05
Position 7424: 1.5912046047793775e-05
Position 7104: 1.5730999751172785e-05
Position 6167: 1.5002324397358425e-05
Position 7746: 1.4533273812526588e-05
Position 6966: 1.2878669452785859e-05
Position 4097: 1.1934463228559333e-05
Position 7631: 1.17145018115378e-05
Position 8240: 1.1443096748409208e-05
Position 7441: 9.757337075391401e-06
Position 6527: 8.137327107739496e-06
Position 7177: 6.772781613651102e-06
Position 7753: 5.389656907975581e-06
Position 1824: 5.233398453785609e-06
Position 7404: 4.25567605506026e-06
Position 6334: 3.8550235619779814e-06
Position 7792: 2.847679807334839e-06
Position 9349: 2.675586073219494e-06
Position 6954: 2.4047341334873307e-06
Position 5791: 2.3783369207429384e-06
Position 6358: 2.2871601764440323e-06
Position 7878: 2.2187587356915602e-06
Position 786: 1.956767935821618e-06
Position 6512: 1.879290347195496e-06
Position 1063: 1.7073605348724886e-06
Position 1232: 1.7012317632966314e-06
Position 9369: 1.645396210000373e-06
Position 6895: 1.6160903228374993e-06
Position 1460: 1.5284885905068278e-06
Position 822: 1.4577514552594803e-06
Position 1365: 1.2696913958010193e-06
Position 831: 1.1631240627467067e-06
Position 1245: 7.786217621159627e-07
Position 804: 5.878342153258828e-07
Position 6542: 3.386526360885779e-07
Position 5993: 2.588825601285349e-07
Position 6572: 1.6228461655305352e-07
Position 1264: 8.20912688878405e-08
Position 6579: 7.127227765149013e-08
Position 1045: 6.836693661152303e-08
Position 191: 6.817888572849501e-08
Position 1191: 3.4740722692700325e-08
Position 6581: 3.1451524867727884e-08
Position 1185: 1.9697807988487956e-08
Position 146: 1.6713467346511953e-08
Position 6618: 1.3034809635896634e-08
Position 107: 1.2822249366230633e-08
Position 1117: 9.78801296643256e-09
Position 1106: 8.139627052921319e-09
Position 398: 1.658488058772095e-09
Position 393: 9.548558834821728e-11
Position 557: 3.837246234846842e-11
Position 739: 1.6026348198540376e-11
