Gene = mxt
Position 4382: 1.705568354115518e-05
Position 2722: 1.632065693493116e-05
Position 188: 1.583567738817365e-05
Position 2198: 1.1711672205171783e-05
Position 2014: 1.0262036320744144e-05
Position 4326: 8.737428928042598e-06
Position 530: 8.729934414371695e-06
Position 414: 8.203284788341441e-06
Position 1737: 7.970019257582357e-06
Position 2068: 6.188768325330008e-06
Position 2046: 5.394605209489555e-06
Position 3274: 4.850138385312569e-06
Position 2549: 4.721249133224716e-06
Position 2935: 4.669757427828594e-06
Position 3076: 4.657345092165194e-06
Position 3767: 4.111833437177158e-06
Position 3470: 3.867782632737227e-06
Position 2109: 3.400599691463291e-06
Position 2751: 3.258407517339075e-06
Position 1810: 3.1537342095696346e-06
Position 246: 2.891075682718769e-06
Position 3361: 2.7960073159624797e-06
Position 2155: 2.733392070183606e-06
Position 1962: 2.0647086288786496e-06
Position 1617: 9.081400053772667e-07
Position 170: 8.892223455213746e-07
Position 1626: 8.200712550894318e-07
Position 3372: 7.664203985636656e-07
Position 2562: 6.686115104366303e-07
Position 4224: 5.947337901221758e-07
Position 3341: 2.2094806974482989e-07
Position 365: 1.6404839471317492e-07
Position 3860: 1.2733453213096373e-07
Position 3495: 1.2617156579172075e-07
Position 2532: 1.2393528929700463e-07
Position 3408: 8.556192159061102e-08
Position 659: 6.072491212115447e-08
Position 3184: 4.583874965776167e-08
Position 36: 3.5725756148173624e-08
Position 30: 1.924787412002438e-08
Position 602: 1.1258751415754964e-08
Position 368: 9.473855777973628e-09
Position 3829: 8.240723170917635e-09
Position 348: 5.8272563663132884e-09
Position 2011: 3.037153903878328e-09
Position 2097: 2.6101819625732962e-09
Position 509: 1.5159511688272618e-09
Position 517: 7.903426288336652e-10
Position 1750: 1.5470003030689714e-10
Position 3070: 1.8767209702128548e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 1719: 0.9979280059527389
Position 2648: 0.9975912827728849
Position 3636: 0.9973597891860689
Position 3052: 0.7828715999349272
Position 1078: 0.7413951621899073
Position 3183: 0.5498681415726833
Position 2343: 0.5395597639668616
Position 4947: 0.34729126631772195
Position 3215: 0.296337182855187
Position 2522: 0.28255962483295016
Position 4561: 0.19111777174267836
Position 1527: 0.16351922576488323
Position 4532: 0.16241951860891055
Position 4917: 0.12045909945251833
Position 3218: 0.10016676785962707
Position 4437: 0.08862512988945827
Position 2319: 0.07614540463082414
Position 4692: 0.05829579146385024
Position 2493: 0.054900384106585313
Position 4330: 0.040248504297131615
Position 4369: 0.03621124336205226
Position 3829: 0.03196349910347525
Position 275: 0.03137303377465604
Position 4444: 0.027188818088247302
Position 4828: 0.02201598674191295
Position 4374: 0.020113582972610664
Position 4307: 0.01952093533684763
Position 3907: 0.018654740999555
Position 4275: 0.018420542296352274
Position 108: 0.016637901400989242
Position 5250: 0.013932346718916744
Position 316: 0.013313843787335685
Position 3945: 0.011059128697294545
Position 5373: 0.011041108981056313
Position 4301: 0.009480938560044713
Position 4481: 0.0068944748492102675
Position 132: 0.006786284043555073
Position 506: 0.005783207327280441
Position 5727: 0.005690736023780418
Position 5651: 0.004474558234867339
Position 3846: 0.004248585609727835
Position 3376: 0.003762879379035027
Position 2136: 0.0036506121411385463
Position 3974: 0.0033378964839314916
Position 110: 0.0032123851051202527
Position 4888: 0.0031461835224092533
Position 5780: 0.002748081446020838
Position 793: 0.0025465159570410394
Position 1398: 0.0020079204275822537
Position 813: 0.0019736981009483654
Position 4956: 0.001946217271508355
Position 1181: 0.0016326245198060665
Position 517: 0.0014864424161907075
Position 847: 0.0013491842393713177
Position 3984: 0.0012325776709108153
Position 2854: 0.0011340042863601056
Position 4406: 0.001081119290021159
Position 5442: 0.0009714309264497847
Position 4795: 0.0009704444205372671
Position 2907: 0.0008968201723303788
Position 5471: 0.0008703516043085677
Position 1155: 0.00085559986853698
Position 2392: 0.0008087888837702345
Position 5791: 0.0008022369522909425
Position 2206: 0.0007770509005690375
Position 2373: 0.0007652494841815514
Position 5311: 0.0007564837910490305
Position 1335: 0.0006896458022539833
Position 1855: 0.0006863745185041655
Position 1560: 0.0006318514215822001
Position 333: 0.0005551892134517423
Position 4487: 0.0005359038827832897
Position 1755: 0.0005165750139324978
Position 5290: 0.0005000734549270115
Position 1178: 0.0004931352468962426
Position 2218: 0.0004613171821355419
Position 2091: 0.00042314988441058226
Position 239: 0.000420907258976592
Position 1151: 0.00039616366450570995
Position 4143: 0.0003826066446074024
Position 1158: 0.000348835541562814
Position 5453: 0.0003361700685199641
Position 4311: 0.00032605948765305077
Position 2150: 0.00030734572111945434
Position 4997: 0.00030239891192475744
Position 168: 0.000295793272622868
Position 4148: 0.0002737899880874295
Position 3924: 0.00026417882789963893
Position 741: 0.00026390290970881733
Position 3443: 0.00024983070711907503
Position 1737: 0.0002487629141125568
Position 570: 0.00022604511075839914
Position 4567: 0.00022442044480992107
Position 916: 0.00021686446075929927
Position 4536: 0.0002160481938184255
Position 1167: 0.00021558793477565426
Position 1017: 0.00021458347487673187
Position 2554: 0.0001840077812194651
Position 5096: 0.0001826391138037874
Position 1375: 0.00017148020099468515
Position 1992: 0.00015820624605653133
Position 143: 0.00015346225973296036
Position 4107: 0.00014182405551549322
Position 1980: 0.00013946844389342713
Position 4058: 0.00013552729092196686
Position 879: 0.00013539714895178633
Position 5810: 0.00013352282210084518
Position 1864: 0.00013226429114539693
Position 3063: 0.00011519013356855965
Position 2670: 0.0001000879707654277
Position 180: 9.852302226003746e-05
Position 1470: 9.04612157908951e-05
Position 995: 8.878673430861024e-05
Position 2041: 8.791196473540351e-05
Position 744: 8.72299051596608e-05
Position 2058: 8.510652952715451e-05
Position 1340: 8.319610097441564e-05
Position 442: 8.149469284901543e-05
Position 2004: 7.935805022938418e-05
Position 1793: 7.490327820417215e-05
Position 3464: 6.959616013842544e-05
Position 957: 6.936269190752057e-05
Position 3450: 6.847336207413036e-05
Position 1194: 6.402942389840805e-05
Position 484: 5.981297398744997e-05
Position 1084: 5.7631609802212494e-05
Position 1311: 5.093172402178142e-05
Position 3609: 4.7200506982504666e-05
Position 2868: 4.473310086954097e-05
Position 2880: 3.689364404550695e-05
Position 973: 3.38110118602462e-05
Position 153: 3.341500219331776e-05
Position 3012: 2.8190921865313936e-05
Position 1828: 2.7611495239502677e-05
Position 1223: 2.6493886659171423e-05
Position 2208: 2.0567383941319047e-05
Position 2539: 1.947058597246793e-05
Position 3682: 1.8603314339846342e-05
Position 1769: 1.6108567794839536e-05
Position 1917: 1.2792986300559749e-05
Position 399: 1.22921831588721e-05
Position 819: 1.2117623451045158e-05
Position 1962: 9.260671817799145e-06
Position 992: 9.096709880561191e-06
Position 595: 8.83067242044954e-06
Position 3243: 8.020874432275848e-06
Position 576: 7.887784751153943e-06
Position 2865: 7.695571190203453e-06
Position 3476: 7.5697401889538305e-06
Position 3492: 7.313021529945124e-06
Position 3422: 7.057841822000236e-06
Position 218: 6.173530277497002e-06
Position 3550: 5.950337927882672e-06
Position 616: 5.693429503573919e-06
Position 3341: 5.18420091599971e-06
Position 2607: 3.483554876946855e-06
Position 3304: 2.437904278121695e-06
Position 2182: 2.2400747429221224e-06
Position 2916: 2.1852383701097826e-06
Position 3084: 2.160107351870151e-06
Position 3225: 1.88715694181785e-06
Position 2083: 1.872123685848082e-06
Position 206: 1.7940293619297874e-06
Position 2728: 1.7742355216886214e-06
Position 1914: 1.3142996798494504e-06
Position 1870: 1.2288125682060768e-06
Position 2819: 1.0473349720843182e-06
Position 3121: 9.930070409733243e-07
Position 277: 8.766932685444865e-07
Position 3096: 8.395714774998041e-07
Position 2798: 7.669129691576246e-07
Position 2783: 7.668827234538885e-07
Position 67: 6.238023094878316e-07
Position 2046: 4.7100071122859657e-07
Position 2801: 4.3219413007905423e-07
Position 4121: 4.31312182142814e-07
Position 3719: 1.4952886600796047e-07
Position 3582: 4.457497316661227e-08
Position 2010: 4.129714078905221e-08
Position 3725: 1.516610962533409e-08
Position 61: 3.709297142929897e-09
Position 186: 2.7726847260926475e-09
Position 3755: 1.0642351759193953e-09
Position 195: 3.018708639559206e-10
Position 188: 1.5288357972189683e-12
