Gene = Tdrd3
Position 900: 4.396940949485901e-05
Position 728: 4.321823727944035e-05
Position 1044: 3.6061196933963825e-05
Position 2745: 3.1088119190195566e-05
Position 972: 2.5587159766557664e-05
Position 374: 2.142257477262696e-05
Position 2573: 1.7063260258075662e-05
Position 1032: 1.441244621339822e-05
Position 2771: 9.941905908938293e-06
Position 2570: 2.8468691528613966e-06
Position 1455: 2.093341084378839e-06
Position 2392: 2.0843600644120564e-06
Position 1363: 1.9519795634349724e-06
Position 2354: 1.3530870573904629e-06
Position 1587: 1.1106263334989983e-06
Position 264: 9.062079941065956e-07
Position 2151: 7.542445667452841e-07
Position 829: 5.709237133737756e-07
Position 1836: 4.586836756571295e-07
Position 1660: 2.984917345361963e-07
Position 603: 2.303158128712546e-07
Position 1089: 2.017254055958035e-07
Position 21: 1.0290112116048341e-07
Position 198: 8.266997418943651e-08
Position 143: 8.059825859660913e-08
Position 506: 7.997548841715331e-08
Position 42: 7.530855074601617e-08
Position 28: 4.147960877553832e-08
Position 627: 1.1759553896945696e-08
Position 110: 7.285898410543165e-09
Position 183: 2.422086396466559e-09
Position 1394: 1.1831438845946173e-09
Position 11: 1.1447859776270854e-09
Position 1576: 1.1374510684325858e-09
Position 171: 1.0228113712982168e-09
Position 1860: 9.535852464920924e-10
Position 1419: 7.114400936884563e-10
Position 324: 5.307066379180002e-10
Position 629: 1.3870829380899933e-10
Position 262: 2.3114537013171506e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 2527: 0.9968456790004987
Position 142: 0.9848542932362462
Position 301: 0.9591871553199075
Position 2868: 0.8483436849844912
Position 1297: 0.09072876544635615
Position 2095: 0.026271989933014696
Position 1684: 0.01276399812498117
Position 2197: 0.007740959894850884
Position 2233: 0.007252264797092727
Position 2649: 0.004850392384971984
Position 1343: 0.004090699199581588
Position 781: 0.0039030686912719416
Position 2139: 0.0035542282611838666
Position 180: 0.0024627701656417416
Position 2158: 0.002273238355387301
Position 1688: 0.0019051130464897287
Position 2082: 0.0018705994642042724
Position 1711: 0.0017809422615417782
Position 1929: 0.0016648591635568808
Position 2312: 0.0016124557617530426
Position 848: 0.0010781570647823617
Position 1380: 0.0009473452499870211
Position 415: 0.0009418553582822409
Position 2542: 0.0009076168791453727
Position 153: 0.0007346426930743201
Position 1678: 0.000701505745227188
Position 1921: 0.0005697756352871561
Position 2698: 0.0004694296254364261
Position 2671: 0.0004652366416938445
Position 382: 0.0004602353602123414
Position 2326: 0.00041238682483202255
Position 454: 0.00038690323581460294
Position 2236: 0.00036770238026022535
Position 1404: 0.00036579584919127836
Position 1320: 0.00035775697673105214
Position 753: 0.0003553050204802677
Position 1737: 0.0003376281479636068
Position 2068: 0.0003205303124531226
Position 613: 0.00029424568223783865
Position 2143: 0.000286028193445277
Position 487: 0.00022652043170194705
Position 1032: 0.00015767260567162326
Position 1910: 0.00014798880440605836
Position 1026: 0.00011866685506742017
Position 2674: 0.00010996771332515385
Position 1201: 0.00010307855950807914
Position 1860: 0.0001016428214087705
Position 2041: 9.247773934739285e-05
Position 2677: 8.931372293994102e-05
Position 1961: 8.797921175964985e-05
Position 603: 7.91301528915054e-05
Position 1964: 7.370449897704836e-05
Position 2692: 7.354503822183308e-05
Position 2713: 6.895326084782495e-05
Position 1592: 6.643709150842723e-05
Position 2536: 6.033322121147764e-05
Position 687: 5.7478283713589156e-05
Position 598: 5.507756420997691e-05
Position 713: 5.0280754811570424e-05
Position 1844: 4.9294354988197454e-05
Position 2666: 4.830109157480418e-05
Position 1226: 4.40699499864288e-05
Position 571: 4.2291924179326985e-05
Position 2719: 3.8674174456055704e-05
Position 580: 3.480782968915934e-05
Position 556: 3.4733390998382855e-05
Position 931: 3.404424824946763e-05
Position 540: 2.755000903958954e-05
Position 2614: 2.7083610249415485e-05
Position 475: 2.4622462649374698e-05
Position 934: 2.126317814954839e-05
Position 433: 2.1201234078199057e-05
Position 388: 1.785999605973342e-05
Position 2716: 1.6039541319494014e-05
Position 663: 1.5962908973007893e-05
Position 2468: 1.5621547814264412e-05
Position 1387: 1.5416161595775565e-05
Position 190: 1.4379599787581816e-05
Position 350: 1.4171202632926072e-05
Position 2465: 8.06565568068996e-06
Position 305: 6.463656042473621e-06
Position 954: 5.723783774073538e-06
Position 544: 4.752779609943065e-06
Position 155: 6.982581994301481e-07
Position 2741: 3.727474936600769e-07
Position 210: 2.961435120947897e-07
Position 158: 8.147356684163758e-08
Position 194: 5.684766326802805e-09
Position 424: 5.519860839496898e-09
Position 65: 8.431130143597525e-10
Position 83: 2.1999636490465754e-10
Position 238: 1.4526431430377385e-10
Position 255: 2.2769331483648744e-11
Position 70: 1.0291706768800032e-11
Position 232: 2.797033887372739e-12
Position 95: 2.5101713439591444e-12
Position 80: 4.3274318677205284e-13
