Gene = simj
Position 25445: 0.0008850053089747656
Position 21823: 0.000840363549866024
Position 2654: 0.0008054778402446681
Position 79: 0.0007259207645311479
Position 22851: 0.0006957426845261975
Position 24439: 0.0006243127195422978
Position 23745: 0.0005027004236586437
Position 59: 0.0004855461078576203
Position 23409: 0.000460390921156185
Position 61: 0.0003343169962544047
Position 310: 0.00032540391336721063
Position 303: 0.0003075904993924302
Position 22957: 0.0002893368484286734
Position 856: 0.00028638939242649
Position 22869: 0.00027994146189446736
Position 65: 0.00023399341845006097
Position 23863: 0.0002004527812630875
Position 23128: 0.00016574984535301751
Position 1992: 0.00014915472867259807
Position 444: 0.00013122527930805783
Position 22176: 0.0001252592663736181
Position 1085: 0.00012242013773049293
Position 21892: 0.00011146817866626326
Position 158: 0.00010882567809494009
Position 20645: 0.00010160586661574369
Position 22337: 7.871934763139383e-05
Position 21601: 7.45327488927408e-05
Position 23197: 6.538549459690523e-05
Position 21651: 5.2937702339491576e-05
Position 252: 4.6387035021428216e-05
Position 2380: 4.628956106359481e-05
Position 23836: 4.1432914975503335e-05
Position 23090: 3.974497788350201e-05
Position 2302: 3.8499008458029346e-05
Position 22973: 3.3233155285062646e-05
Position 188: 3.1603722594779526e-05
Position 21860: 2.860387573818203e-05
Position 24556: 2.7007380822698592e-05
Position 20965: 2.6530902768659004e-05
Position 23109: 2.5378214398784347e-05
Position 20689: 2.5030193697129715e-05
Position 887: 2.4500743226804976e-05
Position 22943: 2.3652298972617984e-05
Position 369: 2.224533334077933e-05
Position 931: 2.104731726805116e-05
Position 163: 1.8678743964503924e-05
Position 268: 1.8160096667207393e-05
Position 23249: 1.8115682671895273e-05
Position 20411: 1.7529809677307776e-05
Position 266: 1.7248993604491583e-05
Position 23243: 1.5894538314727037e-05
Position 20832: 1.586435242739503e-05
Position 420: 1.565474492397585e-05
Position 357: 1.457356148959866e-05
Position 22734: 1.4418696863214013e-05
Position 868: 1.3419094953233674e-05
Position 73: 1.2260558381530562e-05
Position 40: 1.1841584674561394e-05
Position 63: 1.178812668675678e-05
Position 21992: 1.15363033195445e-05
Position 21759: 1.1438307631132307e-05
Position 23909: 1.0474534054818694e-05
Position 23869: 1.0473022279759382e-05
Position 23900: 1.0169609098517306e-05
Position 375: 9.706350168856271e-06
Position 1615: 9.703235085112886e-06
Position 258: 9.649369509292528e-06
Position 250: 9.410594584712864e-06
Position 23316: 8.073329081822714e-06
Position 1037: 7.754858127253445e-06
Position 130: 7.0690200317093705e-06
Position 55: 6.957577122227704e-06
Position 24578: 6.273190045072102e-06
Position 23141: 5.439710091494319e-06
Position 392: 5.385433941346726e-06
Position 22871: 5.115311888828956e-06
Position 50: 4.929061356083828e-06
Position 21527: 4.175284245994204e-06
Position 23239: 4.129604787929412e-06
Position 1547: 3.929987865178444e-06
Position 240: 3.7892523275788766e-06
Position 499: 2.883901965578502e-06
Position 120: 2.3129808251818033e-06
Position 22653: 2.1817708473747806e-06
Position 22745: 1.979044535614172e-06
Position 23143: 1.933969233170258e-06
Position 22640: 1.8716600846688116e-06
Position 22843: 1.7868836846642768e-06
Position 24035: 1.6254785781888163e-06
Position 1363: 1.4269667856265771e-06
Position 512: 1.401996606541286e-06
Position 22605: 1.252492260786327e-06
Position 23799: 7.563210589960212e-07
Position 414: 6.234256112167538e-07
Position 23769: 5.892264930163525e-07
Position 22756: 5.379286178896278e-07
Position 123: 4.5853261352790404e-07
Position 21920: 4.426754014775482e-07
Position 22732: 4.274466627367177e-07
Position 24346: 3.6250137488543597e-07
Position 22961: 1.9786071587119647e-07
Position 22845: 1.731052346763013e-07
Position 21506: 1.718983210892095e-07
Position 22759: 1.4531240788846712e-07
Position 21774: 9.479178340867357e-08
Position 935: 7.447035280911616e-08
Position 23998: 5.3937472450341134e-08
Position 915: 2.112154565247272e-08
Position 21472: 1.5998416418591472e-08
Position 21317: 1.2312099114450618e-08
Position 823: 8.877754434030195e-09
Position 1509: 5.778467402998018e-09
Position 32: 4.9498484184378105e-09
Position 636: 1.1613430193546664e-09
Position 1014: 6.304259608233887e-10
Position 22811: 3.9656204374233757e-10
Position 22821: 3.625322304737883e-10
Position 21795: 3.32424623489392e-10
Position 23079: 1.924092957683795e-10
Position 23225: 1.791120253796605e-10
Position 22814: 1.2445593891545955e-10
Position 22774: 5.946508243794054e-12
Position 22891: 4.06697401568029e-12
Position 22659: 7.716107986466548e-13
Position 22795: 5.690622095725108e-13
Position 23631: 9.385896795597197e-14
Position 644: 8.068048482411873e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 20270: 0.999625564356725
Position 22925: 0.999423641339516
Position 21224: 0.997788579676964
Position 22498: 0.9727407319086986
Position 23939: 0.9600865952407249
Position 22665: 0.8772002098891095
Position 24186: 0.7765517743008586
Position 22312: 0.5185241583210489
Position 538: 0.30900070058791057
Position 21587: 0.2272433284545192
Position 22336: 0.16588053554142104
Position 25489: 0.14263133605859926
Position 25439: 0.1419228859923053
Position 25707: 0.12839344825744758
Position 22718: 0.11193759442058762
Position 22041: 0.10672525148773719
Position 16666: 0.10109664998123954
Position 25224: 0.08880317614119597
Position 25089: 0.08851493970671664
Position 16592: 0.0833742882429144
Position 21774: 0.05475686785239815
Position 369: 0.04966869848115788
Position 23971: 0.03669014396001294
Position 21851: 0.034722796680707047
Position 357: 0.03352984051213636
Position 16303: 0.03047232993253527
Position 14164: 0.030103490801486422
Position 24473: 0.028822219387302707
Position 22474: 0.024051448128442253
Position 1862: 0.017246882766581706
Position 2542: 0.013545113752885425
Position 15419: 0.013523635209266397
Position 21669: 0.012800565258588106
Position 24816: 0.01219954445822406
Position 16306: 0.011261487412389564
Position 395: 0.011157244663976924
Position 21622: 0.009219677973417467
Position 24209: 0.008107746227532166
Position 21746: 0.008091674009992255
Position 25687: 0.007063186584007704
Position 25106: 0.006589576841967268
Position 21905: 0.0063814726492075645
Position 2733: 0.006258036300668753
Position 21787: 0.005949616646177693
Position 2600: 0.005578262089887876
Position 1420: 0.0053398828380734125
Position 290: 0.004600937978455842
Position 22693: 0.0042246692349429855
Position 24206: 0.0040320357141961465
Position 24214: 0.003910727193706731
Position 24088: 0.0037677649243045568
Position 22353: 0.0031596186830031877
Position 16054: 0.0028108709815998375
Position 24534: 0.002802659271154534
Position 16147: 0.0027832110683425875
Position 21908: 0.0027337668155268217
Position 22680: 0.0026404908035308344
Position 2440: 0.0026069799917615697
Position 5044: 0.00257483542755006
Position 21975: 0.0025251252006098343
Position 22518: 0.0025179810347446094
Position 2699: 0.002280807633601279
Position 24787: 0.0022294324858603463
Position 22653: 0.002137323618759087
Position 2657: 0.002037802608626326
Position 310: 0.0019909554305899313
Position 24653: 0.0019416300051534282
Position 2685: 0.0019326520464248357
Position 15948: 0.001880002030311689
Position 21743: 0.001851939119158178
Position 21236: 0.001799702264109866
Position 21795: 0.0017750252792828065
Position 24703: 0.0017057386418926897
Position 2597: 0.0015944162245603358
Position 2614: 0.0015734052219085557
Position 25912: 0.0013955783181915757
Position 1911: 0.0013763906171944623
Position 21944: 0.001374045235656136
Position 14132: 0.0013399225541926923
Position 14772: 0.001200383173252117
Position 524: 0.001194672423442774
Position 14394: 0.0011196701625667744
Position 510: 0.0010108859743426324
Position 13805: 0.0009882966975012723
Position 13837: 0.0008832422711938097
Position 701: 0.0008126651695218551
Position 13446: 0.0007930787872781689
Position 1775: 0.000763216602769337
Position 5100: 0.0007333241508738988
Position 317: 0.0006579333863015344
Position 21923: 0.0006325760645369788
Position 676: 0.000595982389652568
Position 24247: 0.0005893511312352934
Position 2706: 0.0005274686701628268
Position 23983: 0.00047998595907017125
Position 1972: 0.00045744811348455227
Position 392: 0.0004567281182813811
Position 23810: 0.0004277700365230812
Position 25254: 0.00037254499026273665
Position 25499: 0.00036583860784006263
Position 23017: 0.000336449570113452
Position 2204: 0.0003357158588453548
Position 2293: 0.00032028735036426293
Position 2003: 0.0003127335187136526
Position 21286: 0.0003100882533904266
Position 21927: 0.0003013970333312783
Position 22127: 0.0002896046616884796
Position 22785: 0.0002746515849837811
Position 21595: 0.00027460106275337245
Position 23503: 0.0002664757833231963
Position 24131: 0.00024213747363933166
Position 22402: 0.00021559338115136333
Position 24743: 0.00021007055214428814
Position 2286: 0.0001731335760784368
Position 22934: 0.0001716419564621395
Position 2399: 0.00016810576930123176
Position 22957: 0.0001606326060976613
Position 22782: 0.00013605426564383826
Position 23789: 0.000129074068266976
Position 22523: 0.00012576390510189665
Position 23269: 0.00012460486479185336
Position 23173: 0.00010976110109184535
Position 21855: 0.00010658838071214518
Position 22695: 8.870517492356886e-05
Position 22981: 8.211196024269199e-05
Position 507: 7.400526142468714e-05
Position 405: 7.282820274009651e-05
Position 23029: 6.728197418042237e-05
Position 22821: 5.996577919456209e-05
Position 495: 5.752609895139637e-05
Position 2414: 5.687831043421648e-05
Position 2743: 5.626752015001845e-05
Position 581: 5.066144508880814e-05
Position 12864: 4.713267491248744e-05
Position 23148: 4.337835038256483e-05
Position 23951: 4.255310276943222e-05
Position 23709: 3.7975418556559876e-05
Position 21248: 3.192610334391552e-05
Position 24101: 3.0446995849449456e-05
Position 23509: 2.802238659829181e-05
Position 22943: 2.7787532248949535e-05
Position 23713: 2.3714333234975398e-05
Position 2209: 2.149058949733632e-05
Position 22801: 2.1482996489473526e-05
Position 703: 2.1104628013758645e-05
Position 24025: 2.002499879618069e-05
Position 23512: 1.896293163057295e-05
Position 23667: 1.7918614798526575e-05
Position 979: 1.4833986645662628e-05
Position 23316: 1.3423768961775304e-05
Position 1084: 1.168921587193549e-05
Position 24502: 1.0747214003937471e-05
Position 22531: 9.934142794642857e-06
Position 1075: 9.64396577703586e-06
Position 23681: 7.185879582116816e-06
Position 23038: 5.7230587293003486e-06
Position 24105: 4.317726535920219e-06
Position 1454: 4.077161209322866e-06
Position 23249: 3.898911707338742e-06
Position 23044: 3.5277595077869606e-06
Position 24236: 3.236017634295057e-06
Position 24256: 3.0909350313408173e-06
Position 1190: 3.088143355898397e-06
Position 22978: 2.9565863768893582e-06
Position 23676: 2.7508186853346126e-06
Position 1268: 2.1153629220730283e-06
Position 2159: 1.99781384130538e-06
Position 409: 1.779009847853242e-06
Position 22549: 1.747385262747176e-06
Position 22538: 1.6857658400804535e-06
Position 322: 1.6654878261185307e-06
Position 24391: 1.5547723791818071e-06
Position 1316: 1.4878980444627786e-06
Position 931: 1.483411265282851e-06
Position 22520: 1.2807637658949594e-06
Position 584: 1.2168578638329333e-06
Position 23404: 1.1316324656427708e-06
Position 223: 1.1202315422865654e-06
Position 23321: 1.0594211141738896e-06
Position 22954: 1.0482480497372131e-06
Position 23194: 1.0411940875633594e-06
Position 23466: 8.103773325779504e-07
Position 23041: 7.337370919506618e-07
Position 427: 7.249886751881697e-07
Position 22863: 6.297345105866112e-07
Position 22827: 4.5391447293070476e-07
Position 328: 3.663765101256775e-07
Position 23188: 2.950272879423612e-07
Position 22579: 2.567625674767155e-07
Position 997: 2.2471229650149933e-07
Position 570: 1.9160952501908059e-07
Position 2497: 1.0316959087505237e-07
Position 22576: 7.530446123102477e-08
Position 24326: 7.482126346530938e-08
Position 573: 5.4869010591313115e-08
Position 568: 5.0018925454263834e-08
Position 587: 4.900701563869714e-08
Position 22851: 2.556821612388846e-08
Position 483: 3.920822003636197e-09
Position 120: 2.223224603519194e-12
Position 99: 7.610505065694275e-14
Position 88: 1.931084928319205e-16
Position 83: 2.586347240210189e-18
