Gene = chb
Position 1207: 5.748244167348669e-05
Position 260: 5.5788054870027205e-05
Position 2330: 5.363561144024471e-05
Position 1382: 5.302728595506575e-05
Position 6344: 4.93752663805397e-05
Position 6535: 4.38120413712601e-05
Position 288: 4.074542556846735e-05
Position 6867: 4.065697112687263e-05
Position 2541: 3.702161734672757e-05
Position 5657: 3.3342920312424616e-05
Position 3378: 3.158820681520761e-05
Position 6350: 3.0817385573457765e-05
Position 970: 2.876115895472232e-05
Position 5524: 2.824366564382402e-05
Position 3131: 2.7800767596563803e-05
Position 414: 2.7087146523339062e-05
Position 5895: 2.1542755099409037e-05
Position 2672: 2.1319852731101056e-05
Position 2680: 2.0703075921662242e-05
Position 6188: 2.0598716909454834e-05
Position 6276: 2.0260980138271772e-05
Position 423: 1.8791007334499375e-05
Position 964: 1.7819498822763528e-05
Position 2511: 1.757176315933928e-05
Position 5796: 1.4983088873772882e-05
Position 5991: 1.3922569765589218e-05
Position 1870: 1.348152934864559e-05
Position 1832: 1.250660432788439e-05
Position 709: 1.2479351457152044e-05
Position 5471: 1.1226796190839808e-05
Position 5641: 8.50075249848672e-06
Position 1409: 8.465495386376978e-06
Position 3301: 2.874699800416155e-06
Position 2110: 2.8732470270288655e-06
Position 3916: 1.15290006880966e-06
Position 509: 4.6798919717487185e-07
Position 775: 3.501854991869448e-07
Position 429: 2.82599293173835e-07
Position 1941: 1.7569874727506177e-07
Position 1534: 1.7150711372056824e-07
Position 1741: 1.6715993734069894e-07
Position 1480: 1.6297793271448794e-07
Position 335: 1.4746282221160227e-07
Position 5321: 1.0774061392442245e-07
Position 973: 4.892204770051097e-08
Position 1050: 4.0068583579979376e-08
Position 476: 3.205689823452163e-08
Position 1791: 2.0380743555640454e-08
Position 1744: 1.851850036535505e-08
Position 1873: 1.4530512505557064e-08
Position 154: 4.313326288296288e-09
Position 178: 3.0077111580614863e-12
Position 71: 7.715641263629381e-13
Position 161: 4.3073916615931603e-13
Position 85: 2.1512717007534627e-13
Position 99: 1.3901663874172995e-13
Position 103: 7.480125143562165e-16
Position 191: 1.453206327783647e-16
Position 87: 1.2701924110516534e-16
