Gene = enc
Position 818: 0.0006537519347715069
Position 1378: 0.0005775116657936123
Position 18537: 0.0005637255756137976
Position 2556: 0.0005139768701827588
Position 19259: 0.0004952336825905105
Position 14084: 0.00047673970248258074
Position 19286: 0.0004766875560602579
Position 19306: 0.0004182850382867843
Position 18920: 0.0003233949912529202
Position 889: 0.0003011067516819583
Position 15298: 0.00029272344536168215
Position 17111: 0.0002874359589875966
Position 18399: 0.00028475688181892094
Position 14595: 0.0002843710905202483
Position 20670: 0.00027326930348681394
Position 14850: 0.0002717971581082282
Position 877: 0.00026538963798227995
Position 894: 0.00025585403473332545
Position 19103: 0.00025377421498406626
Position 16767: 0.00025038016641248375
Position 14472: 0.00022024317698018762
Position 19160: 0.00021218036209698124
Position 20822: 0.00020588862602951395
Position 18702: 0.0001978273512025092
Position 14996: 0.00017600325585378
Position 14088: 0.000149798003455489
Position 983: 0.0001469129914498404
Position 273: 0.00011417707249792013
Position 14634: 0.0001114209317388641
Position 14292: 0.0001099281252577979
Position 18602: 0.00010827176890099579
Position 14607: 0.00010679911178749143
Position 18906: 9.063977806038988e-05
Position 5515: 8.222817034276051e-05
Position 14290: 7.972345159714188e-05
Position 2110: 7.967321084468651e-05
Position 19173: 7.933259569065473e-05
Position 900: 7.903986857123199e-05
Position 16151: 7.377236700296572e-05
Position 315: 6.0621658671096846e-05
Position 16560: 5.626817643607979e-05
Position 19742: 4.3527563256639164e-05
Position 14665: 4.146822780682821e-05
Position 591: 3.988810328675023e-05
Position 1068: 3.597764915440515e-05
Position 14704: 3.5353143964933757e-05
Position 20999: 3.466802794810641e-05
Position 19505: 3.1005505040990045e-05
Position 2117: 2.132196194150223e-05
Position 18085: 1.8682298494738758e-05
Position 995: 1.8497707477222953e-05
Position 21452: 1.7639628474784616e-05
Position 644: 1.7050993461695936e-05
Position 492: 1.4208391054258369e-05
Position 14482: 1.21797742579217e-05
Position 155: 1.2153115164284297e-05
Position 14185: 1.1800258516400404e-05
Position 21221: 1.1225455815399704e-05
Position 246: 1.0690738817593787e-05
Position 1103: 1.006413825624339e-05
Position 1247: 9.987649028954237e-06
Position 15358: 9.706194511791085e-06
Position 14868: 9.317860746788178e-06
Position 21264: 9.023338968646212e-06
Position 14338: 8.82622630168103e-06
Position 17824: 8.704019927148832e-06
Position 15380: 7.3454781547056254e-06
Position 14411: 7.171064393234099e-06
Position 14431: 7.109860367648808e-06
Position 15850: 4.665661231486962e-06
Position 743: 4.6463038143681895e-06
Position 859: 4.515853141835196e-06
Position 3447: 4.307381466187962e-06
Position 14298: 4.265757782948914e-06
Position 20089: 4.192238420792015e-06
Position 19157: 4.1049006261802925e-06
Position 303: 3.5489001528516617e-06
Position 107: 3.547177449849754e-06
Position 14610: 3.526006797954662e-06
Position 20811: 3.139931706500321e-06
Position 19397: 3.068597359143998e-06
Position 475: 2.706238559752636e-06
Position 301: 2.6525002366159357e-06
Position 14304: 2.547276498570308e-06
Position 15514: 2.2526237813189744e-06
Position 19139: 2.022517118788099e-06
Position 14571: 1.853909430590598e-06
Position 137: 1.5618803327133043e-06
Position 1720: 1.4837850789362765e-06
Position 157: 1.2200662737745425e-06
Position 13670: 1.207215211331052e-06
Position 14221: 1.0799651744139424e-06
Position 13085: 1.0786717599919843e-06
Position 1429: 6.107676097821424e-07
Position 17832: 4.8503386790476e-07
Position 18356: 4.2496463625904967e-07
Position 14476: 3.841554629338837e-07
Position 19054: 3.716885595772758e-07
Position 13460: 3.4844496319786485e-07
Position 1364: 3.3928776893160164e-07
Position 1441: 3.3332701329541523e-07
Position 19067: 3.1243481455125735e-07
Position 14268: 2.617165101399172e-07
Position 18830: 2.2105509252789516e-07
Position 120: 2.1367274271665634e-07
Position 18396: 2.0361299057303335e-07
Position 260: 1.2882685284996007e-07
Position 333: 5.793997671873729e-08
Position 12: 5.240400986390269e-08
Position 14754: 4.973016016747765e-08
Position 381: 3.912259064214578e-08
Position 282: 3.567793702924044e-08
Position 400: 3.4979403216816126e-08
Position 365: 2.881616225290051e-08
Position 427: 2.0128042928320056e-08
Position 15141: 1.738094883685878e-08
Position 18852: 1.6582912564630577e-08
Position 19262: 1.3457387452617763e-08
Position 15103: 7.578728096445194e-09
Position 15032: 7.10660150511984e-09
Position 15115: 6.201282543343024e-09
Position 387: 4.432276439941012e-09
Position 14488: 2.9065520685499073e-09
Position 38: 2.5449177289502093e-09
Position 21119: 7.627733761925305e-10
Position 19706: 7.244679479775561e-10
Position 63: 6.575023587123934e-10
Position 15269: 4.986760499236853e-10
Position 848: 4.075346841851035e-10
Position 544: 2.920362834222631e-10
Position 14213: 2.044640681938855e-10
Position 14936: 1.226407691822969e-10
Position 14189: 6.441429389271899e-11
Position 533: 1.6899061494788477e-11
Position 551: 3.266511866520958e-12
Position 563: 1.8973585927919856e-12
Position 514: 2.1814473119726022e-13
Position 478: 3.9927467934646416e-21

Sorted 3' Splice Sites (High to Low Probability):
Position 14776: 0.9952993868029505
Position 14176: 0.9887363383210642
Position 20744: 0.9877763515993685
Position 18319: 0.9856743795260715
Position 13041: 0.985345137653108
Position 14392: 0.9837613944240062
Position 17342: 0.934147429313191
Position 18988: 0.768080708432462
Position 20953: 0.7478550413297097
Position 10739: 0.706623031436401
Position 13922: 0.7047957062773951
Position 21387: 0.458985660682228
Position 13937: 0.28062951731483404
Position 21107: 0.26928114946784415
Position 374: 0.2691640182494713
Position 18982: 0.23160787416848475
Position 22608: 0.17241249385119334
Position 20926: 0.164176176113486
Position 11402: 0.16072918251361282
Position 18808: 0.09084146476245496
Position 10841: 0.08539243889684162
Position 21911: 0.06835719595965054
Position 23018: 0.06682104875629803
Position 15591: 0.06520485543409649
Position 11558: 0.05450958804069743
Position 21930: 0.050050422356349
Position 18074: 0.047151065536019124
Position 17385: 0.04322314728967516
Position 299: 0.042993650549389376
Position 841: 0.041679429609126246
Position 9708: 0.04126707374498217
Position 19825: 0.037365814833512215
Position 8122: 0.035952247782789985
Position 986: 0.03404095168226416
Position 11589: 0.03368102503219797
Position 22255: 0.028482710698981926
Position 921: 0.02664926577626235
Position 21530: 0.026341991466850102
Position 19363: 0.024692964762941427
Position 1198: 0.02463111999626715
Position 21140: 0.02239682112400923
Position 10787: 0.021843913034656375
Position 1043: 0.021285891135691307
Position 13771: 0.020632304964766424
Position 19848: 0.019751835049006794
Position 13774: 0.01926607619364832
Position 11545: 0.01836014623514907
Position 16546: 0.017256291090610013
Position 21080: 0.01653272584051165
Position 16632: 0.01566566179768457
Position 14404: 0.015069675253345382
Position 18059: 0.01439790373737526
Position 21965: 0.014387942625431336
Position 14512: 0.013889442462080357
Position 20234: 0.012896698604109637
Position 12911: 0.012332301268960236
Position 19477: 0.011895059098448853
Position 18805: 0.011685063552183727
Position 20767: 0.011538463212857016
Position 14205: 0.011137521135844888
Position 18349: 0.010850773908492484
Position 21122: 0.010192171705254556
Position 2141: 0.009460285563616814
Position 15362: 0.009180450042965221
Position 21094: 0.008786720998632234
Position 21927: 0.008257676591564784
Position 1007: 0.006639453819241454
Position 8137: 0.006427361537651978
Position 20180: 0.005762820215011152
Position 876: 0.005421800580591888
Position 15115: 0.004718610610269666
Position 16399: 0.004636417546175901
Position 15195: 0.0045336149346133295
Position 21815: 0.004450117199458103
Position 18098: 0.004345292953689919
Position 20891: 0.00414648486106337
Position 5947: 0.004075326432058972
Position 22846: 0.003960441760809589
Position 18027: 0.0038958162167339015
Position 13463: 0.0035412961402838403
Position 7636: 0.0034339341319816726
Position 17195: 0.0034323019549439907
Position 333: 0.003429762103023183
Position 21142: 0.0033851689380946875
Position 7894: 0.003262472720897122
Position 5684: 0.0032028528982096178
Position 14041: 0.0031223068821603587
Position 13939: 0.0030893779627322853
Position 15368: 0.0029825037126964913
Position 2127: 0.00276395816366822
Position 20044: 0.002507487503867726
Position 9033: 0.002462534294966415
Position 2192: 0.002414550470611203
Position 1078: 0.0021451880111989577
Position 16564: 0.002054338699469192
Position 20021: 0.0019030904010186814
Position 16011: 0.001809110903955407
Position 495: 0.0017380374058604375
Position 19901: 0.0016774543486238237
Position 2617: 0.0016500229935353051
Position 15129: 0.0016345249840278356
Position 21334: 0.0016139098673488208
Position 15088: 0.001202704790773158
Position 15875: 0.0010258473208683192
Position 16476: 0.0009885088909564008
Position 3938: 0.0009670670030264134
Position 492: 0.0009607184127708907
Position 22456: 0.0008908395929776061
Position 1001: 0.0008335970156213758
Position 1016: 0.0008335061924179616
Position 400: 0.0007462418354885226
Position 18330: 0.0006554730850008502
Position 591: 0.0006318534845131193
Position 3111: 0.0006293294889081572
Position 18380: 0.0006265051110176598
Position 22323: 0.0006221296154281902
Position 14579: 0.0005948810322195837
Position 3935: 0.0005819166087399864
Position 17415: 0.0005799399665039855
Position 17421: 0.0005795418740679763
Position 20992: 0.0005666195133187704
Position 597: 0.0005373588148258135
Position 15610: 0.00046225385678735307
Position 17600: 0.00044563846195686126
Position 1785: 0.00042227753089137
Position 20069: 0.0003911993275424002
Position 1501: 0.0003876214608736481
Position 12839: 0.0003474714749940715
Position 15705: 0.00033290762511079084
Position 18435: 0.00033009934749648676
Position 15663: 0.00032011136595492173
Position 14606: 0.00031476776469929106
Position 15900: 0.0002869039290966943
Position 2064: 0.0002790437172637321
Position 21146: 0.0002674896539442897
Position 15306: 0.00026225872537509817
Position 15944: 0.00025499785520097576
Position 18432: 0.000246402299292523
Position 17316: 0.00023601717665410051
Position 19898: 0.00023583866258842173
Position 13954: 0.00022855490858401728
Position 15598: 0.00021987488300369032
Position 959: 0.00020199440922187445
Position 17287: 0.00020175242163992114
Position 15229: 0.00019545117843668778
Position 15103: 0.00017957481673413459
Position 14919: 0.00017073292928579395
Position 2343: 0.00016971926039446365
Position 15225: 0.00016902413963659462
Position 15085: 0.00013472946197614052
Position 18847: 0.00011859267712159593
Position 15371: 0.0001176633384432159
Position 15202: 0.00011609269720431052
Position 14735: 0.00011003001455737819
Position 14518: 0.000105175078442323
Position 20728: 0.000101452898664974
Position 14571: 9.607624007857512e-05
Position 15242: 8.392963150579909e-05
Position 16844: 7.861675900262944e-05
Position 21180: 7.861326753543306e-05
Position 14550: 7.519530232493446e-05
Position 2363: 7.355874342799222e-05
Position 15657: 6.83611377487832e-05
Position 5866: 6.816523491498794e-05
Position 21175: 6.345742948652975e-05
Position 15389: 6.131056242949545e-05
Position 18451: 5.662172150577622e-05
Position 16371: 5.640736124899946e-05
Position 16065: 4.6384117330224755e-05
Position 5398: 4.552656683571499e-05
Position 16817: 4.2350051868944665e-05
Position 18476: 4.100677425358249e-05
Position 478: 3.898948575236965e-05
Position 5106: 3.670160350704552e-05
Position 848: 3.5720820220500233e-05
Position 14647: 3.398232372555569e-05
Position 21291: 2.6417933125323377e-05
Position 14071: 2.2004717674688705e-05
Position 551: 1.9972591640159473e-05
Position 18529: 1.7431169621478863e-05
Position 18841: 1.5988203371897207e-05
Position 18905: 1.538327976121386e-05
Position 612: 1.5022483950403018e-05
Position 18386: 9.156622749270188e-06
Position 19580: 8.630718856671665e-06
Position 14128: 8.57048363187104e-06
Position 19792: 7.4138436343850076e-06
Position 18532: 5.991431142835146e-06
Position 14443: 5.1249196604787214e-06
Position 644: 4.362630623641222e-06
Position 15418: 4.3485982878947e-06
Position 15141: 4.339147150045073e-06
Position 14431: 4.120948296660396e-06
Position 882: 4.036833189513256e-06
Position 1492: 3.293352249066562e-06
Position 19139: 3.2232361411564665e-06
Position 2028: 3.213275358130653e-06
Position 1288: 3.153297755492019e-06
Position 2790: 2.869086574388768e-06
Position 811: 2.7772676986965965e-06
Position 1086: 2.7718453639383492e-06
Position 1170: 2.7078161937967322e-06
Position 2887: 2.660954082966395e-06
Position 683: 2.1573035434848644e-06
Position 2817: 2.1276271293197323e-06
Position 169: 1.9413752673661947e-06
Position 14261: 1.8959822749474703e-06
Position 889: 1.6006520712250938e-06
Position 2067: 1.362928943659815e-06
Position 3042: 1.1694500420151348e-06
Position 544: 1.1461145480139559e-06
Position 14849: 6.90868538751025e-07
Position 15384: 5.900474825647696e-07
Position 686: 4.4254891267470253e-07
Position 14824: 4.201885442060784e-07
Position 508: 4.17633060355314e-07
Position 3119: 3.8212666307966113e-07
Position 15256: 2.9579154299710613e-07
Position 15145: 2.9540947888238417e-07
Position 1515: 2.625090984964013e-07
Position 19005: 2.4561886196567727e-07
Position 14740: 1.8337734493361564e-07
Position 14859: 1.6313359124931116e-07
Position 18967: 1.5227161913258077e-07
Position 21047: 9.404870602691339e-08
Position 180: 9.012468435519019e-08
Position 155: 5.5263603612518535e-08
Position 73: 4.12380371215054e-08
Position 14813: 3.64789518963182e-08
Position 615: 1.5729166380887845e-08
Position 230: 1.4608976797212662e-08
Position 14457: 6.2899974656751045e-09
Position 277: 5.4175905997780495e-09
Position 184: 5.040690010650323e-09
Position 14988: 3.178094437106968e-09
Position 227: 3.013345186162455e-09
Position 14985: 1.875796180749126e-09
Position 201: 1.3095253624393696e-09
Position 18559: 3.2374861957463023e-10
Position 195: 8.975276872014611e-11
Position 111: 3.4119071513431466e-11
Position 114: 3.407290316587225e-11
Position 19017: 2.7343820468764566e-11
Position 475: 1.7550627274571974e-11
Position 254: 6.706132654733164e-12
Position 120: 6.637588328413962e-12
Position 246: 1.0417625484543479e-14
Position 186: 3.192726107792131e-18
