Gene = jv
Position 24830: 0.0011412992008500036
Position 6015: 0.0010634131953162552
Position 18339: 0.0010332623338425125
Position 25307: 0.0009757608957302907
Position 5402: 0.0009514627943851184
Position 743: 0.0009042770667304315
Position 2262: 0.000902477469028711
Position 25280: 0.0008331011335313394
Position 1399: 0.0008239943571991057
Position 21183: 0.000763267019204699
Position 2277: 0.0007285924931541043
Position 569: 0.000655318614302928
Position 1697: 0.0006473721651847585
Position 25066: 0.000623087291852628
Position 2268: 0.0005805744067717869
Position 25551: 0.0004722380563719819
Position 24304: 0.00040902125188500534
Position 347: 0.00036390526269890514
Position 24282: 0.0003212575100787618
Position 18766: 0.0003064870037721128
Position 1027: 0.00029022952644357485
Position 2206: 0.00028671307621994644
Position 474: 0.0002651772471873316
Position 5409: 0.00023490734316490387
Position 6064: 0.00021688801827356245
Position 807: 0.0002038008656582756
Position 285: 0.00019458124088384533
Position 1148: 0.00019410688588865208
Position 870: 0.00014426391801229059
Position 25144: 0.00013353173594120315
Position 1582: 0.0001237360452961571
Position 307: 8.337000493541869e-05
Position 538: 7.113957099954998e-05
Position 466: 6.376886710775924e-05
Position 652: 4.6770325401014044e-05
Position 5478: 3.5359537019383665e-05
Position 709: 3.4481180266411076e-05
Position 444: 2.9119181731302936e-05
Position 659: 2.593066067581168e-05
Position 573: 2.3775255004181835e-05
Position 298: 2.0392235163535804e-05
Position 1161: 1.1033851355122526e-05
Position 385: 5.6069005050405755e-06
Position 785: 4.94542881591519e-06
Position 3573: 2.942436394718801e-06
Position 478: 2.6682363054820007e-06
Position 176: 2.1196973951415208e-06
Position 5565: 1.1582049911467332e-06
Position 153: 9.975964208448058e-08
Position 103: 1.8863588615088347e-08
Position 107: 1.6324527426493434e-08
Position 273: 5.8403560955660306e-09
Position 3115: 3.982476723547399e-09
Position 3428: 3.252444604781155e-09
Position 222: 2.3699680097342975e-09
Position 238: 1.2318546085660575e-09
Position 262: 1.2150349421425336e-09
Position 236: 2.4206038942237587e-10
Position 329: 2.720724510242761e-11
Position 70: 1.166204165740666e-12
Position 224: 1.7053306536787332e-15
