Gene = SRm160
Position 1834: 2.4761333764956915e-05
Position 3074: 2.35878718630294e-05
Position 4065: 2.24364294456556e-05
Position 4011: 1.6620840637499464e-05
Position 3715: 1.6496952639780807e-05
Position 1161: 1.4688615287034234e-05
Position 268: 1.2549592794143054e-05
Position 708: 1.237722024364924e-05
Position 3116: 1.1638696767005691e-05
Position 117: 1.1637594489736983e-05
Position 2111: 1.1126161093790102e-05
Position 668: 1.1057976694964798e-05
Position 3317: 1.0990138405493204e-05
Position 2766: 1.0416680181428135e-05
Position 3581: 9.764671639352021e-06
Position 198: 9.319179113774895e-06
Position 650: 8.27183393397314e-06
Position 809: 7.063653131255229e-06
Position 2642: 7.044578506612687e-06
Position 770: 6.9583148855548155e-06
Position 3335: 6.863568723058509e-06
Position 3152: 6.821512412588682e-06
Position 2169: 6.623251573886309e-06
Position 4099: 6.58165652616396e-06
Position 3485: 6.5522052228745355e-06
Position 647: 6.073068635159369e-06
Position 3340: 6.05214914096369e-06
Position 743: 5.977397624623516e-06
Position 3214: 5.075061286388165e-06
Position 2438: 4.697110610108798e-06
Position 3308: 4.050662710189297e-06
Position 3424: 3.833621066883898e-06
Position 3163: 3.6551380469947065e-06
Position 97: 3.4386978509280472e-06
Position 1989: 3.2485878843829713e-06
Position 3545: 3.0575488535860816e-06
Position 146: 3.054717652792515e-06
Position 2495: 2.857046770641417e-06
Position 2276: 2.751857253345877e-06
Position 2049: 2.7346566380843775e-06
Position 79: 2.5839361406846226e-06
Position 3020: 2.5825876969127313e-06
Position 3286: 2.4801749309207328e-06
Position 3578: 2.4380411693280956e-06
Position 2288: 2.2173015681288084e-06
Position 166: 2.1176795253831615e-06
Position 3023: 2.08458779756373e-06
Position 3062: 1.9022397480195846e-06
Position 3533: 1.6761871179837374e-06
Position 385: 1.6725922448466383e-06
Position 3248: 1.592304065400035e-06
Position 3185: 1.5862685141148417e-06
Position 3069: 1.474415623269753e-06
Position 2282: 1.4417170800658638e-06
Position 3365: 1.4068411916375408e-06
Position 3034: 1.3425384133705686e-06
Position 2679: 1.1738060708166362e-06
Position 2651: 9.614106464546675e-07
Position 3371: 9.106187684671388e-07
Position 3314: 8.880955985169365e-07
Position 3406: 8.632943672358654e-07
Position 3421: 8.530628895756476e-07
Position 2772: 8.435784987310774e-07
Position 2851: 8.116505393312815e-07
Position 3029: 7.159892778561612e-07
Position 2190: 7.055146304482319e-07
Position 101: 6.495385359951254e-07
Position 3182: 6.328708774122691e-07
Position 2968: 6.25739278060461e-07
Position 2172: 5.98549090867956e-07
Position 237: 5.662209002044919e-07
Position 3224: 5.653025393557998e-07
Position 3257: 5.647060054151242e-07
Position 2831: 5.110264722072949e-07
Position 3071: 4.641405275257777e-07
Position 2897: 4.4590379427744425e-07
Position 3098: 4.318645795609871e-07
Position 2444: 4.2776787560595995e-07
Position 3113: 4.195356327429289e-07
Position 431: 4.073336052608956e-07
Position 2921: 3.980319731495396e-07
Position 3083: 3.8944939333314516e-07
Position 2391: 3.881740154570069e-07
Position 2483: 3.500008561059404e-07
Position 3086: 3.2457311204579956e-07
Position 3122: 2.8299978417130986e-07
Position 2450: 2.5876331821368157e-07
Position 2474: 2.5832668566562396e-07
Position 2432: 2.579350309587366e-07
Position 2876: 2.450558843361346e-07
Position 3089: 2.4289901390924884e-07
Position 3008: 2.1301243126869092e-07
Position 2987: 1.9675802868124122e-07
Position 2178: 1.2814440296166016e-07
Position 1948: 1.0078384147008718e-07
Position 2130: 1.0032545295180532e-07
Position 1998: 9.572386178085396e-08
Position 2054: 6.602978237949644e-08
Position 84: 4.730824921989715e-08
Position 175: 4.6936038689080344e-08
Position 179: 3.401126988071231e-08
Position 163: 2.9010746805938154e-08
Position 249: 2.521101457741521e-08
Position 691: 1.4688293136151073e-08
Position 3416: 1.076098942784137e-09
Position 448: 1.0524628238663183e-09
Position 455: 1.0512189314841808e-09
Position 2710: 1.923256099655203e-10
Position 2667: 1.260662831705612e-10
Position 2879: 1.0804572963212529e-10
Position 2781: 6.514066801498222e-11
Position 2549: 6.46907311684858e-11
Position 2869: 4.1142373479299504e-11
Position 2833: 4.031178729982782e-11
Position 2777: 3.588724987685503e-11
Position 2873: 3.426089526877604e-11
Position 2810: 6.6017644668933086e-12
Position 2600: 2.7937866387590012e-12
