Gene = l(3)04053
Position 1205: 5.918403619641595e-06
Position 1618: 5.89970739448099e-06
Position 95: 5.120027170949593e-06
Position 651: 5.1100126689679825e-06
Position 66: 4.5700109179207316e-06
Position 200: 4.080574027137411e-06
Position 1651: 3.981136494379467e-06
Position 530: 1.7379352555522233e-06
Position 765: 1.4213956689674954e-06
Position 724: 1.4140745096677435e-06
Position 2348: 1.1684554837517287e-06
Position 672: 1.1411844912898997e-06
Position 2701: 8.593707906773905e-07
Position 30: 8.543772587584207e-07
Position 711: 7.190734273528804e-07
Position 578: 6.852667365149479e-07
Position 2604: 4.000784049217687e-07
Position 997: 1.8722644944296483e-07
Position 1050: 1.8467237271829064e-07
Position 776: 1.3182497176451275e-07
Position 356: 1.3125525842313155e-07
Position 812: 8.31060080536907e-08
Position 986: 7.010917670407247e-08
Position 2011: 9.465324549099881e-09
Position 1039: 5.621795191354346e-09
Position 896: 3.606614372676058e-09
Position 2140: 3.3331884769839465e-09
Position 367: 2.4244930591436933e-09
Position 1173: 2.320779560243183e-09
Position 2069: 1.6345596788386411e-09
Position 2192: 9.480265770474776e-10
Position 2051: 5.649996354154505e-10
Position 2385: 4.968553645128662e-10
Position 1983: 6.040887801234267e-11
Position 2585: 3.9144055765095766e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 2175: 0.9995155734795569
Position 1925: 0.9836404171464106
Position 935: 0.8054253220029917
Position 961: 0.07533562363264933
Position 1031: 0.0719618241900441
Position 1600: 0.03175450914993488
Position 2392: 0.027903019022984026
Position 1504: 0.022727073603495285
Position 667: 0.02096318546468133
Position 1335: 0.015565008724858815
Position 1977: 0.009081759580926283
Position 2554: 0.008246273764434561
Position 627: 0.008171403438098261
Position 592: 0.007167330323555859
Position 654: 0.0064479695687896755
Position 615: 0.005142202660397552
Position 612: 0.0037501900814078002
Position 1605: 0.0033599899492358716
Position 1891: 0.0033343877482134784
Position 1507: 0.0032396715291753545
Position 1447: 0.0029234990363565362
Position 651: 0.0024527532532734003
Position 483: 0.0023304065323953077
Position 2615: 0.001788285008768493
Position 736: 0.0015224870977551582
Position 2585: 0.0014152226212144393
Position 2624: 0.0012984326840413392
Position 1980: 0.0010660313489524542
Position 781: 0.000869198136857611
Position 1646: 0.0007500519668823722
Position 1561: 0.0006921127213940502
Position 1573: 0.0005333916061025057
Position 1089: 0.0005240699724649555
Position 2564: 0.000489598391669304
Position 559: 0.000413510793659882
Position 480: 0.00037425801346588355
Position 2651: 0.000356369872340812
Position 2209: 0.0003534328276492794
Position 399: 0.0002633178460435631
Position 1344: 0.00023884021433233165
Position 1210: 0.0002020349594824224
Position 1945: 0.00018796253598984174
Position 1151: 0.00018049430521719493
Position 1951: 0.00016835428617215721
Position 568: 0.00016522923272861088
Position 1567: 0.00015988262373528854
Position 2462: 0.00012736711441121526
Position 1648: 9.818336603997752e-05
Position 1454: 8.845546736021068e-05
Position 826: 8.447289203878878e-05
Position 1630: 8.122204789342343e-05
Position 714: 7.938709562425541e-05
Position 1243: 7.724985931737967e-05
Position 1114: 7.53819663256724e-05
Position 1543: 6.726141010634257e-05
Position 747: 6.149963570144991e-05
Position 1546: 5.7883285597698764e-05
Position 2029: 4.6338672816190507e-05
Position 1823: 3.742325656204548e-05
Position 634: 3.600598767999355e-05
Position 1627: 3.369338723614659e-05
Position 711: 3.30539484445626e-05
Position 717: 3.18985524944e-05
Position 262: 3.0293755932243975e-05
Position 425: 2.6367186545629648e-05
Position 510: 2.5334252288307428e-05
Position 175: 2.0005270745491845e-05
Position 2518: 1.8716409936918715e-05
Position 1184: 1.8659596681959178e-05
Position 259: 1.6970127115377393e-05
Position 1947: 1.533777112732651e-05
Position 2747: 1.4037154112883402e-05
Position 572: 1.3455245588905656e-05
Position 1463: 1.3190006256147807e-05
Position 1283: 1.3147092515730123e-05
Position 1577: 1.216793734008438e-05
Position 283: 1.0140902593131877e-05
Position 178: 1.0095435002626172e-05
Position 1710: 9.477955362620158e-06
Position 1539: 8.263668137539515e-06
Position 225: 7.751421670113187e-06
Position 2063: 5.5576012088148255e-06
Position 2074: 4.466363038949144e-06
Position 843: 4.45707659416704e-06
Position 1989: 4.1448311253521445e-06
Position 2026: 3.045771251944609e-06
Position 2735: 2.820989472812578e-06
Position 1289: 2.8086737499711917e-06
Position 1190: 2.7236170398003264e-06
Position 863: 2.133187114950756e-06
Position 1960: 2.0783723939468393e-06
Position 1199: 1.9925821257197413e-06
Position 2011: 1.8749133104384616e-06
Position 2005: 1.8429133046831009e-06
Position 2330: 1.8245744512462857e-06
Position 1983: 1.556122509363919e-06
Position 2706: 1.504623200751329e-06
Position 2713: 1.5018173496539278e-06
Position 2334: 1.2471521417419814e-06
Position 2665: 1.1344588316980807e-06
Position 236: 9.235678226947508e-07
Position 2246: 6.372094600229155e-07
Position 2220: 5.972725924027695e-07
Position 160: 5.821384573920023e-07
Position 858: 5.097104401312955e-07
Position 2754: 2.395228127611689e-07
Position 386: 1.958818432575073e-07
Position 70: 1.3758479446641082e-07
Position 140: 1.29702989719014e-07
Position 320: 1.2376261268217018e-07
Position 89: 9.169872239790804e-08
Position 115: 5.0446434271316134e-08
Position 103: 3.5039013978423336e-08
Position 2216: 1.5371214823960277e-08
Position 2249: 8.466250007117745e-09
Position 440: 3.2917505690473615e-09
Position 264: 3.201858905252152e-09
Position 428: 2.306010985034766e-09
Position 287: 2.187390669851163e-09
Position 95: 6.646478884814481e-10
Position 275: 4.1155698410122275e-10
Position 91: 1.27811465266702e-10
Position 443: 8.974269839147903e-11
Position 119: 7.165828884777363e-11
Position 122: 5.7606608559332695e-11
Position 301: 3.9447563394725715e-11
Position 437: 2.668008096841954e-11
Position 73: 3.5400272843439655e-14
