Gene = PGRP-LC
Position 4401: 0.008620450922006582
Position 9433: 0.008575773669769237
Position 4681: 0.00828475094445259
Position 5680: 0.008256282658583082
Position 1591: 0.008003403510962752
Position 4868: 0.005923700512261668
Position 6485: 0.005086045576578158
Position 4454: 0.004540116525877373
Position 419: 0.004290166744334196
Position 3570: 0.004005997038308354
Position 2762: 0.0038313272039176565
Position 5098: 0.0035093285339654486
Position 1358: 0.0033937129910001566
Position 6740: 0.0026707880543341005
Position 5565: 0.0019482851332808537
Position 3606: 0.0019391939922161715
Position 239: 0.0017884766661334984
Position 4496: 0.0017719408022141253
Position 5850: 0.001637856511800008
Position 7595: 0.0016370724621893882
Position 6843: 0.0015959777416163009
Position 8616: 0.0015384479870390632
Position 2269: 0.0014954019098457605
Position 1054: 0.0014725068226690652
Position 7021: 0.0013959907304383504
Position 1262: 0.001354829638933138
Position 931: 0.0011457912027286318
Position 2522: 0.0010871710217714332
Position 1397: 0.0009936279279312604
Position 2314: 0.0008947367984350415
Position 7087: 0.0008129174618963939
Position 6567: 0.0007916164719348847
Position 1224: 0.0007580233067441777
Position 2337: 0.0007283624843996492
Position 8536: 0.0006979196440257467
Position 6041: 0.0006770032830247187
Position 7281: 0.0006297174533444189
Position 1915: 0.000616191073409327
Position 1361: 0.0005794407697271263
Position 7217: 0.000563921532629164
Position 8032: 0.000556094361128676
Position 92: 0.0004627831453676653
Position 6347: 0.00045518150052641337
Position 8231: 0.00044391307027919364
Position 6472: 0.00042958864829991615
Position 4417: 0.0004154859130070861
Position 3082: 0.000408198055470789
Position 9469: 0.000388060808814155
Position 7980: 0.0003178826206510992
Position 253: 0.0002957436506456269
Position 207: 0.0002626287278936229
Position 1835: 0.00025061070089351734
Position 503: 0.00018886024825945144
Position 8247: 0.0001871070874692899
Position 557: 0.00018352848030755832
Position 8428: 0.0001508549510522054
Position 8220: 0.0001344796010047275
Position 657: 0.00011356542295974764
Position 8198: 8.905754820753774e-05
Position 941: 7.130279211395622e-05
Position 9494: 5.984292414643193e-05
Position 1096: 4.840707240211345e-05
Position 5993: 4.578133458263222e-05
Position 2190: 4.409030466054141e-05
Position 1634: 3.601818508674535e-05
Position 2429: 3.069813642696751e-05
Position 1880: 2.699041847107505e-05
Position 225: 2.381821946379327e-05
Position 715: 2.2785724891085586e-05
Position 202: 2.0292502270873315e-05
Position 1213: 1.3157102555765901e-05
Position 7717: 1.0259405823451966e-05
Position 1022: 7.629551433061525e-06
Position 665: 6.280534123098788e-06
Position 346: 4.58580939804373e-06
Position 78: 3.6226133015566715e-06
Position 300: 2.39898193736e-06
Position 2106: 1.5090156207812039e-06
Position 308: 1.2154867343211146e-06
Position 312: 1.6607992852032002e-07
Position 316: 1.8011428582923163e-08
Position 571: 7.881832594444768e-09
Position 595: 1.486732168959618e-09
Position 326: 7.641785922969475e-12
Position 74: 2.3374485025213287e-12
Position 328: 1.3671667072145377e-17
