Gene = swm
Position 1196: 9.216073241924605e-05
Position 943: 7.222847333081213e-05
Position 4043: 6.27280621439525e-05
Position 430: 6.2534829726353e-05
Position 570: 6.212653623843467e-05
Position 878: 5.9039209541114645e-05
Position 4426: 5.856767957507855e-05
Position 4368: 5.5717435542554925e-05
Position 424: 5.554793167603703e-05
Position 1192: 5.355336486045749e-05
Position 1379: 3.244809881357773e-05
Position 445: 3.1696557268255354e-05
Position 4714: 3.073513511581923e-05
Position 620: 2.8532728328157242e-05
Position 131: 2.3582087101692472e-05
Position 475: 2.217100348995845e-05
Position 4002: 2.199539394112406e-05
Position 3730: 1.9045652071526554e-05
Position 4661: 1.895434824261968e-05
Position 899: 1.7961088917857672e-05
Position 902: 1.780309756692104e-05
Position 833: 1.6913702048026283e-05
Position 3968: 1.5041864891547443e-05
Position 1052: 1.384596714692923e-05
Position 539: 9.856902911538419e-06
Position 1884: 9.673972212303038e-06
Position 860: 6.656610706115548e-06
Position 1562: 6.3625461996809095e-06
Position 1227: 5.653802259469455e-06
Position 1810: 5.27735850754133e-06
Position 991: 4.7705349215536955e-06
Position 1022: 4.3274391591257485e-06
Position 1139: 4.053908030721649e-06
Position 852: 2.414168885909678e-06
Position 386: 1.7896108603674831e-06
Position 312: 1.7807638918909566e-06
Position 147: 1.6132869853203965e-06
Position 671: 1.5674293662665088e-06
Position 350: 1.0634132139000077e-06
Position 363: 1.0309505579830506e-06
Position 347: 6.982535584714726e-07
Position 947: 5.079071543320932e-07
Position 72: 5.146714346829837e-09
Position 228: 2.646831239835478e-10
