Gene = Kr-h2
Position 2594: 0.0011053773457163085
Position 1279: 0.0010369734824394266
Position 1011: 0.0009231029745240592
Position 310: 0.0007248911645161509
Position 2061: 0.0006865913802911567
Position 2551: 0.0006302297981129782
Position 1813: 0.0004788625395022028
Position 2563: 0.00047607022371749753
Position 2109: 0.0003574081343799094
Position 1836: 0.0003040952793852179
Position 1054: 0.0003010629519453642
Position 2538: 0.00025352129936448496
Position 1197: 0.00020236551118923613
Position 1136: 0.0001601583984343547
Position 1594: 0.00015275128492051526
Position 1352: 0.00014177023523015178
Position 759: 0.00013737755017759743
Position 1148: 0.0001315558735832404
Position 1443: 0.00011879547068821131
Position 2643: 0.00010487295400468456
Position 1603: 9.262268424150794e-05
Position 1510: 8.53828286379577e-05
Position 948: 7.81810249832543e-05
Position 168: 7.494342333735374e-05
Position 1205: 7.192977698772523e-05
Position 1537: 6.781136440047599e-05
Position 2699: 6.660832507325119e-05
Position 1518: 6.24456683295289e-05
Position 1768: 5.876804201100016e-05
Position 2445: 5.400449640182214e-05
Position 1665: 4.83556519054371e-05
Position 59: 4.34833087454197e-05
Position 326: 4.2349183927898876e-05
Position 1378: 3.623545415680858e-05
Position 152: 3.1388203566032044e-05
Position 1764: 2.4081702846966752e-05
Position 1119: 2.2645830179485937e-05
Position 2522: 2.1639722598369084e-05
Position 2400: 1.9914364311087685e-05
Position 994: 1.741709048570863e-05
Position 1222: 1.6335673084398278e-05
Position 2937: 1.599770620004279e-05
Position 410: 1.3029648625119102e-05
Position 395: 1.2568364824801622e-05
Position 2661: 1.1390371449722517e-05
Position 722: 9.615167935923689e-06
Position 2127: 9.245338951140088e-06
Position 1955: 8.634190522131985e-06
Position 2485: 6.0485951065628015e-06
Position 1815: 4.845666088946022e-06
Position 2917: 3.974873348316761e-06
Position 2868: 3.856194088164401e-06
Position 2629: 2.630051650907325e-06
Position 489: 2.614211794190551e-06
Position 2620: 2.4112177795365447e-06
Position 2942: 1.990653057826197e-06
Position 2566: 1.856810339573588e-06
Position 2947: 1.8333288083515409e-06
Position 2908: 1.3481372874212273e-06
Position 2925: 8.623152743894841e-07
Position 2760: 5.758097906280971e-07
Position 2966: 5.66721515497212e-07
Position 1755: 5.403470856745988e-07
Position 1984: 2.274601077846965e-07
Position 502: 1.4196587582258761e-07
Position 446: 8.700988713697012e-08
Position 750: 4.5181918480099215e-08
Position 801: 3.231911193283266e-08
Position 233: 2.426063549729731e-09
Position 129: 2.3346716030824148e-09
Position 191: 2.0679187646381625e-09
Position 195: 1.496494467574207e-09
Position 223: 1.2799784749882004e-09
Position 2364: 1.9281596371933222e-10
Position 2346: 1.1398304424602435e-10
Position 96: 5.501240113657333e-12
Position 197: 5.20095819336782e-14
Position 202: 3.243017623478223e-14
