Gene = GABA-B-R3
Position 6539: 0.004402111712765083
Position 2543: 0.0029770268852749486
Position 1125: 0.0029622673579084015
Position 10645: 0.002663921306911765
Position 5076: 0.0025824972308837396
Position 6528: 0.0024009091106933006
Position 9694: 0.0023185411964119756
Position 10343: 0.0020068104748759744
Position 1371: 0.0019273111787186516
Position 1585: 0.0014347891855652985
Position 686: 0.0012698401033398544
Position 671: 0.0012352009066477704
Position 979: 0.0012288870516414811
Position 8311: 0.0009918870193362267
Position 6640: 0.0009756287819166942
Position 5042: 0.0009687629785912779
Position 7699: 0.0009007126948456654
Position 2364: 0.000868814410105592
Position 7082: 0.0008108035430061429
Position 975: 0.0007934118594560342
Position 9850: 0.0007410643681553023
Position 164: 0.0006754529813550429
Position 8822: 0.0006651495116589858
Position 9609: 0.0006311838630908958
Position 387: 0.0004889452054332137
Position 1529: 0.00044548629967146704
Position 883: 0.00044449270781716176
Position 7751: 0.00043057807227605876
Position 10128: 0.0004243141668564739
Position 6555: 0.0004175616994404874
Position 1228: 0.0003924066843676187
Position 7426: 0.00038518700812343833
Position 8109: 0.00038413963592408594
Position 9365: 0.00036685203509736553
Position 1488: 0.00035989674455651476
Position 380: 0.0003583678497925621
Position 863: 0.00034771359803019983
Position 7677: 0.00033653826689366087
Position 1040: 0.0003100946153746806
Position 9358: 0.0002846928294343489
Position 9367: 0.0002713953708432266
Position 365: 0.0002613661430584873
Position 251: 0.0002556602458044616
Position 6140: 0.00025372616846037365
Position 7140: 0.00024474220597736233
Position 7726: 0.0002220003235801972
Position 5423: 0.00018541220611447128
Position 1045: 0.00016011147757968074
Position 7755: 0.0001584068786195622
Position 1493: 0.00015444712829452438
Position 7690: 0.00013918202158051153
Position 7321: 0.00012628671240756873
Position 943: 9.07018411966943e-05
Position 948: 8.851544806011005e-05
Position 4659: 7.863906222904108e-05
Position 7746: 6.266417933716286e-05
Position 9333: 6.087244001781601e-05
Position 9974: 5.921099427107677e-05
Position 7538: 5.033409437190412e-05
Position 1189: 4.27579362974318e-05
Position 5637: 4.2551264785626896e-05
Position 10049: 3.94914336875619e-05
Position 7985: 3.799518059402193e-05
Position 8125: 3.618610589907658e-05
Position 261: 3.1955212291410364e-05
Position 9435: 3.189423623723257e-05
Position 9143: 2.9673974349570456e-05
Position 9948: 2.685685181945473e-05
Position 751: 2.4325557287297535e-05
Position 561: 2.0511673167220714e-05
Position 7360: 2.00907935270432e-05
Position 9912: 1.9700335405872395e-05
Position 9945: 1.830038189463387e-05
Position 867: 1.8048470262687383e-05
Position 1365: 1.6942078009752796e-05
Position 9475: 1.5160040584091093e-05
Position 1679: 1.000610745940026e-05
Position 9236: 8.833470544426214e-06
Position 9660: 8.342146308118472e-06
Position 9318: 5.929603864936122e-06
Position 9469: 3.820853019257173e-06
Position 9472: 3.257559305003637e-06
Position 754: 2.9053361679308206e-06
Position 237: 2.828241965798473e-06
Position 9423: 2.6199127914295317e-06
Position 309: 2.551291887487032e-06
Position 10096: 2.3542834889867628e-06
Position 627: 2.2651684607032456e-06
Position 581: 2.089639843961238e-06
Position 235: 1.7103605748247057e-06
Position 991: 1.2230273193548544e-06
Position 857: 1.0398377539241204e-06
Position 8088: 8.637589212480957e-07
Position 757: 5.998896447053148e-07
Position 937: 5.201844587149338e-07
Position 9079: 3.905379791708226e-07
Position 454: 3.8479286032612393e-07
Position 9446: 3.3521417964374495e-07
Position 8462: 3.2893586384666995e-07
Position 9439: 3.1331453337661745e-07
Position 6224: 2.83505185949103e-07
Position 275: 2.1552008380581794e-07
Position 7998: 1.750951400865003e-07
Position 8574: 1.6470073247485333e-07
Position 8457: 1.1525771761810422e-07
Position 447: 8.833963235954276e-08
Position 849: 5.878148178249384e-08
Position 427: 3.2268392263576345e-08
Position 9563: 3.094862834944418e-08
Position 9448: 2.8583827746916122e-08
Position 880: 1.6799347817364657e-08
Position 9451: 8.71548956092595e-09
Position 865: 7.72945610249182e-09
Position 598: 5.167082699738065e-09
Position 456: 2.3168777623233865e-09
Position 7090: 4.2466536883531584e-10
Position 8332: 2.9012905162756883e-11
Position 484: 5.974880769926088e-12
Position 9321: 1.3187886123330978e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 7854: 0.9577209266143007
Position 9285: 0.9365563502020426
Position 5883: 0.828005143505717
Position 4541: 0.8262605414025013
Position 9733: 0.5864859693810579
Position 6722: 0.5413147999439041
Position 7182: 0.48707272989926814
Position 5225: 0.3426230862886567
Position 8378: 0.3280603514661201
Position 9423: 0.28568950756418005
Position 8999: 0.28441289293521066
Position 9681: 0.25162267919911785
Position 11628: 0.23860456560268972
Position 7139: 0.23336596870697449
Position 5075: 0.2032038052913818
Position 6470: 0.1777605644287056
Position 5137: 0.17228680755951195
Position 1832: 0.14440281729199353
Position 8901: 0.13570324593098843
Position 9761: 0.11397154482118392
Position 7199: 0.11318918315429141
Position 3547: 0.11159214061673178
Position 10763: 0.10496253983553715
Position 7153: 0.10403572329002349
Position 11821: 0.0897160998671087
Position 4796: 0.08939918081666036
Position 6746: 0.08581052540631547
Position 8079: 0.0854804091258273
Position 6388: 0.071937084290921
Position 2749: 0.06914597929732925
Position 4592: 0.06703833310002918
Position 8332: 0.06128238816911385
Position 1040: 0.060032625911726666
Position 5744: 0.05732332516391211
Position 4873: 0.04152792066471197
Position 9251: 0.04126991973397179
Position 6614: 0.04088673484921293
Position 6510: 0.04000207950359817
Position 7242: 0.039523793154269425
Position 3885: 0.035417193450373835
Position 3110: 0.03221816092879726
Position 6211: 0.03139572544786813
Position 8849: 0.03136600639881735
Position 8606: 0.029720856769786693
Position 4292: 0.029271409285736943
Position 5027: 0.027615798411341444
Position 11199: 0.02752472978383606
Position 5535: 0.026779877093677587
Position 5700: 0.02384950960664154
Position 7581: 0.023374006000887876
Position 12117: 0.022077241420914502
Position 5912: 0.020981958579774515
Position 9306: 0.018863018740152664
Position 5741: 0.018419594676334163
Position 4930: 0.017478604040085877
Position 8153: 0.016696840743490083
Position 10228: 0.016004123206192048
Position 5716: 0.015981325964692494
Position 3844: 0.015574457535465993
Position 8159: 0.015063457444921059
Position 8409: 0.014586048064815655
Position 9446: 0.014379642820452159
Position 8445: 0.013041527458024449
Position 1608: 0.012546526765179021
Position 7746: 0.010356173461374714
Position 6591: 0.009066551641842568
Position 4322: 0.00887910137261097
Position 6246: 0.008273826934168173
Position 8969: 0.008151006450110918
Position 7872: 0.008076145501197094
Position 1662: 0.0069941111690139035
Position 7723: 0.006970731876650199
Position 2785: 0.006548875030881518
Position 3882: 0.006191686661747986
Position 6808: 0.005961728462186721
Position 5829: 0.005907491534645482
Position 6258: 0.005317715879194085
Position 10854: 0.005308752149099353
Position 7424: 0.0050896836751775955
Position 1810: 0.005010989147532619
Position 5886: 0.004942232100975743
Position 5051: 0.004731852084165123
Position 7802: 0.004247819648552358
Position 2663: 0.0042249401095782665
Position 5231: 0.00415378669945559
Position 1181: 0.004066531802233611
Position 5192: 0.00405328019622281
Position 1900: 0.00400979413244206
Position 1854: 0.0039235293284996696
Position 10017: 0.0038169493418952665
Position 6390: 0.0036931174773824783
Position 8822: 0.003671886437476402
Position 4906: 0.0031473493110830398
Position 1649: 0.0031175932395730043
Position 5045: 0.0029720409164119884
Position 11849: 0.0029064567844208295
Position 8725: 0.002441718353785032
Position 6313: 0.0022733448202492115
Position 2900: 0.0021929521040445097
Position 10551: 0.0021355630919019297
Position 6908: 0.002127227990046222
Position 6182: 0.0021150996059894453
Position 1253: 0.0020801376948022996
Position 6337: 0.0019907282848745152
Position 11213: 0.0019532563509971615
Position 925: 0.0019002196941834768
Position 4826: 0.0018316050790558166
Position 10929: 0.0017970980701752862
Position 9660: 0.0017913866208111215
Position 3911: 0.001754587850920238
Position 10443: 0.001692994682195448
Position 10505: 0.0016421392435393184
Position 4836: 0.0016035481027095392
Position 1072: 0.0015839277176058833
Position 443: 0.0015686423784058241
Position 2426: 0.0015639985778237108
Position 11238: 0.0015507111764361413
Position 6241: 0.0013996082598654678
Position 5113: 0.0013110835596383318
Position 525: 0.0012625432478721012
Position 943: 0.0012234671873819307
Position 9666: 0.0012087357703571824
Position 5801: 0.0011977888850078593
Position 7207: 0.0011798316588179003
Position 6060: 0.0011677755348456313
Position 9236: 0.0011024431314675216
Position 8253: 0.0010165097958736333
Position 1953: 0.0009672567686830992
Position 6767: 0.0009526622836581825
Position 5512: 0.0009039860504961533
Position 7699: 0.000888788110346169
Position 4805: 0.0008878277601052963
Position 5922: 0.0008769231332104886
Position 10523: 0.0008731107025644182
Position 11235: 0.0008376587950634851
Position 6317: 0.0008042373396626843
Position 6217: 0.0007658752732133485
Position 631: 0.0007649955775484727
Position 5957: 0.0007055828806257713
Position 7027: 0.0006632055793500879
Position 8212: 0.0006629203276823108
Position 8449: 0.0006027443921313762
Position 11593: 0.0005133063125035833
Position 9461: 0.0004992740527650862
Position 5587: 0.0004893408439043021
Position 7164: 0.00048097982314609125
Position 11204: 0.00043558574083565476
Position 8117: 0.00035201381877172233
Position 5636: 0.0003403470170344052
Position 9694: 0.00030136267176881186
Position 7818: 0.00028356063426958697
Position 10494: 0.00024720536830516725
Position 10459: 0.0002338467453022918
Position 6229: 0.00023349025987677439
Position 8121: 0.00023049901535939204
Position 10857: 0.00020322636583404875
Position 10769: 0.00018606627178702873
Position 8452: 0.00014571963113099978
Position 5618: 0.0001030312269208705
Position 9346: 7.96985805907309e-05
Position 4724: 7.863906222904108e-05
Position 10596: 7.560136623016284e-05
Position 7898: 6.793639227802549e-05
Position 7879: 5.821652280545839e-05
Position 9774: 5.424082728758531e-05
Position 9529: 5.098007216795566e-05
Position 857: 5.008726685338273e-05
Position 9545: 4.808156538703218e-05
Position 1407: 3.8143017538049765e-05
Position 1006: 3.3287233618307196e-05
Position 222: 2.816391233991766e-05
Position 1280: 2.7063395633276897e-05
Position 7595: 2.4309851230729225e-05
Position 427: 2.1537008078092317e-05
Position 1300: 2.001079784171263e-05
Position 422: 1.66590549172268e-05
Position 7368: 1.4839314821202927e-05
Position 7704: 1.1345758679224234e-05
Position 306: 8.552650174142823e-06
Position 9292: 6.410396829369126e-06
Position 878: 5.601911232739256e-06
Position 7597: 5.0139460570988454e-06
Position 699: 9.041881102299786e-07
Position 365: 8.357803976296584e-07
Position 150: 4.994966689127099e-07
Position 289: 4.853667015470164e-07
Position 641: 2.3268216801009006e-07
Position 665: 1.6730678037748574e-07
Position 199: 9.695332967893603e-08
Position 336: 9.299385103648656e-08
Position 638: 8.493784926660317e-08
Position 735: 7.687378996516648e-08
Position 592: 7.306656886127873e-08
Position 247: 4.665622344896258e-08
