Gene = Cpsf6
Position 3733: 1.361947690501919e-05
Position 587: 1.3585268675201768e-05
Position 908: 9.20501922682497e-06
Position 750: 7.644772692170562e-06
Position 499: 7.622844170682034e-06
Position 3267: 7.367808211015958e-06
Position 3739: 7.172309213336272e-06
Position 2825: 5.281031333840469e-06
Position 3751: 4.238676697572704e-06
Position 3348: 3.7538492469752294e-06
Position 3160: 3.073339078487472e-06
Position 68: 2.9348383872689595e-06
Position 1613: 2.771549401565757e-06
Position 3647: 2.5199058108856237e-06
Position 3203: 2.0477341441589526e-06
Position 2908: 2.0245296572432295e-06
Position 977: 1.942479932888005e-06
Position 3223: 1.9402818732311465e-06
Position 248: 1.7642643969693047e-06
Position 514: 1.5480814180578278e-06
Position 471: 8.688950509986903e-07
Position 3891: 7.990208536944572e-07
Position 145: 3.1712631184660646e-07
Position 377: 2.7977697601964e-07
Position 452: 2.6797845423159993e-07
Position 374: 2.0594681882751867e-07
Position 532: 1.3625230361552953e-07
Position 3819: 7.3033139656946e-08
Position 3: 1.529299121806213e-08
Position 3116: 1.3365714913443504e-08
Position 1628: 1.1178693189250552e-08
Position 3242: 1.0700212858502736e-08
Position 2987: 9.48910530589268e-09
Position 3481: 6.541196332278436e-10
Position 3810: 2.1256818528814364e-10
Position 3802: 1.915822085476996e-10
Position 3653: 1.2668177711360392e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 3428: 0.9907095498882545
Position 2751: 0.9785367088529756
Position 3786: 0.9389233423525809
Position 825: 0.929641775704163
Position 4275: 0.8832719801122966
Position 4767: 0.634966935421876
Position 2350: 0.35575882184255975
Position 1195: 0.25965248369924127
Position 4646: 0.2508127812033705
Position 2193: 0.04822588599212198
Position 3789: 0.040694349860298885
Position 2004: 0.03040132659747097
Position 3974: 0.0271716715941502
Position 2071: 0.02550228718461892
Position 4666: 0.023185416215922815
Position 1565: 0.02106870914598615
Position 4711: 0.019444000145820567
Position 4226: 0.019337399119016163
Position 4313: 0.019131716710147333
Position 1696: 0.016214114468930337
Position 4680: 0.016185969185012306
Position 3558: 0.015286398842263484
Position 786: 0.014491249439769644
Position 340: 0.013567667126213896
Position 4119: 0.013442324122829176
Position 4695: 0.012909499845002873
Position 2019: 0.012882583063664108
Position 1762: 0.0121415215441962
Position 3135: 0.011850808183850493
Position 2392: 0.01163489736329945
Position 150: 0.010484894338712468
Position 4158: 0.009140767138946014
Position 1794: 0.007916345488497992
Position 2687: 0.0073114467355335925
Position 2931: 0.006644633855074295
Position 1735: 0.00637580594240167
Position 3925: 0.005455744337520019
Position 4611: 0.005417194613890303
Position 3795: 0.004583780639478844
Position 4537: 0.004545661950641286
Position 1959: 0.00449239918767563
Position 4577: 0.004373375945218411
Position 1815: 0.00428044625648462
Position 3138: 0.00411719967552842
Position 3445: 0.003879110197961279
Position 2369: 0.0037067210864017777
Position 2414: 0.0036836188709219596
Position 1836: 0.0034228569031217173
Position 4571: 0.0032097038538164385
Position 4297: 0.003172792163467031
Position 1600: 0.003023228249590872
Position 643: 0.0028875918800972027
Position 3021: 0.0026537734668940303
Position 2655: 0.002630651029982606
Position 1224: 0.0023899674847670084
Position 4131: 0.0023181814995934793
Position 487: 0.0022540009683524073
Position 3941: 0.0021728702158132474
Position 1202: 0.0019414477054191727
Position 2419: 0.0019203971154132687
Position 346: 0.0017644175925061979
Position 2692: 0.0015258824516250972
Position 3430: 0.0014473102914080477
Position 3507: 0.0013378859701271856
Position 4069: 0.0012290209398084404
Position 3369: 0.00114737845019593
Position 4526: 0.0011120375514633097
Position 3548: 0.0009507049925370711
Position 4325: 0.0007831188669757013
Position 3665: 0.0006825491637129604
Position 925: 0.0006724113891720267
Position 4671: 0.0006634034307161266
Position 2644: 0.0005648524785380998
Position 3904: 0.0005517616069304085
Position 3946: 0.0005085992752132193
Position 4998: 0.00038953978192881965
Position 4083: 0.0003672108758863853
Position 868: 0.0003543311545766189
Position 1467: 0.00034268163322495094
Position 1995: 0.000338482667829079
Position 1878: 0.00031574710457040145
Position 1274: 0.0003058159479100793
Position 2917: 0.00029197701900553755
Position 2614: 0.0002692013343000303
Position 484: 0.0002642422940992921
Position 3635: 0.00024751989781531913
Position 4167: 0.00023824801386597313
Position 2633: 0.00021968512938337127
Position 2553: 0.00019174033352365718
Position 3300: 0.00019161318845513364
Position 1311: 0.00018555702035854508
Position 741: 0.00015968085723262193
Position 3813: 0.00015492418185134032
Position 4785: 0.00014818020176492696
Position 4001: 0.00014200710286012204
Position 1041: 0.00012151729432071585
Position 1175: 0.00011726630385480416
Position 4793: 0.00011486047630474746
Position 1405: 0.00011383301416979035
Position 4211: 0.00011186142245374847
Position 1321: 0.00010356058038818443
Position 180: 9.885516792147244e-05
Position 895: 9.206856591402393e-05
Position 3585: 8.647567954315662e-05
Position 4089: 8.136769151899633e-05
Position 3312: 5.9318732240327736e-05
Position 3605: 5.884766780504156e-05
Position 2605: 5.821018640487896e-05
Position 3342: 5.6040452173811034e-05
Position 3579: 5.498744154809099e-05
Position 4138: 5.314142625821149e-05
Position 313: 4.729192797152514e-05
Position 4006: 4.5788368430627494e-05
Position 703: 4.330650578142038e-05
Position 1167: 3.997192084694897e-05
Position 1236: 3.977316796700697e-05
Position 127: 3.5653530169361014e-05
Position 183: 3.4738732487827465e-05
Position 3810: 2.5259013046595562e-05
Position 999: 2.4462996096934456e-05
Position 3596: 2.338121523234098e-05
Position 4598: 2.0325703310319467e-05
Position 3270: 1.9225550342845162e-05
Position 518: 1.7738769610469664e-05
Position 4073: 1.701913200066436e-05
Position 289: 1.6546181120584717e-05
Position 327: 1.6133463357789434e-05
Position 712: 1.4980892451553868e-05
Position 1281: 1.373859519206148e-05
Position 229: 1.3725028978678018e-05
Position 3487: 1.186655468979734e-05
Position 3513: 1.0869261244347495e-05
Position 850: 1.008329788733687e-05
Position 507: 8.508188228746993e-06
Position 3829: 8.466886145447065e-06
Position 4932: 6.855339886467614e-06
Position 657: 6.790542769754231e-06
Position 1338: 5.335238381630561e-06
Position 424: 4.2795512046926e-06
Position 1912: 3.931849575194837e-06
Position 3642: 3.5396964926702256e-06
Position 1370: 3.384667502394134e-06
Position 1299: 3.3603087237576534e-06
Position 1335: 3.1877260227731625e-06
Position 1509: 3.0149307794892218e-06
Position 937: 2.7661072044254854e-06
Position 1161: 2.6765879460172215e-06
Position 1278: 2.4183974526857457e-06
Position 1080: 2.386528905031306e-06
Position 1125: 2.191452771659053e-06
Position 1148: 1.4839545156896241e-06
Position 838: 1.0364871707144647e-06
Position 397: 8.626090952080372e-07
Position 571: 7.810264972593087e-07
Position 714: 6.602870070107514e-07
Position 579: 4.780425479013935e-07
Position 525: 2.2164360175069749e-07
Position 430: 1.934642508117136e-07
Position 241: 1.6194781786422635e-07
Position 3836: 1.653080385973499e-08
Position 3846: 1.4325437815855515e-08
Position 3464: 5.013447295149479e-09
Position 568: 2.4423514993681643e-09
Position 96: 2.030956595962069e-10
Position 248: 5.449860088218609e-11
Position 281: 3.234723094665458e-11
Position 409: 2.7950636333506566e-11
Position 262: 1.5098281551468022e-11
Position 264: 1.5098196595883436e-11
Position 3797: 1.1645840184126122e-11
Position 592: 7.025696966688291e-12
Position 50: 3.072366846715088e-12
Position 57: 2.0956043523400517e-12
Position 79: 1.2850184678812847e-12
Position 254: 5.2020088946857e-13
Position 272: 4.441621743061287e-13
Position 90: 2.000719325171591e-13
Position 64: 1.928263974735925e-13
Position 76: 6.551775654671818e-14
Position 448: 1.2279752893349397e-15
Position 452: 3.7088674269300014e-16
