Gene = Mnd1
Position 32031: 0.038368956701034594
Position 14935: 0.03800655904571448
Position 25803: 0.03659251087650638
Position 24998: 0.03455281432988369
Position 1150: 0.033088937793174275
Position 5862: 0.030702872335352942
Position 452: 0.023612445239810004
Position 25986: 0.0229957933144367
Position 3371: 0.022555404143894196
Position 22871: 0.022397763004210897
Position 10182: 0.017858680710247363
Position 23082: 0.017640561703838552
Position 6736: 0.017539688407744888
Position 28600: 0.017177917443903755
Position 1099: 0.015708760352220776
Position 23132: 0.015361870208275712
Position 1022: 0.013673768761980211
Position 24044: 0.013070838538741475
Position 23460: 0.011849376543292526
Position 22887: 0.010649585031087332
Position 25950: 0.010103787654123945
Position 2477: 0.00967465685649073
Position 4939: 0.009032646329408395
Position 23216: 0.008356185929477561
Position 23318: 0.007699502039648721
Position 22765: 0.006519068408366321
Position 25923: 0.0039711611134312435
Position 23622: 0.003908284993984145
Position 5676: 0.0037199848769420346
Position 26259: 0.0035200953616502397
Position 26226: 0.0032860510525877518
Position 4896: 0.0032314062622694323
Position 25222: 0.002871768389723954
Position 24471: 0.002398195794247268
Position 22795: 0.002376171047343046
Position 5738: 0.0023576220522589604
Position 22550: 0.0017331056858825864
Position 925: 0.0015228582658252932
Position 27575: 0.0014232630625971815
Position 5922: 0.0013669456875734316
Position 6021: 0.001362549321590454
Position 5958: 0.0013363690509726556
Position 5919: 0.0013340742771349415
Position 26442: 0.0011982563295362902
Position 4823: 0.0011468630237294625
Position 22389: 0.00102559403052527
Position 1179: 0.0009314432849819413
Position 22279: 0.0008264924339271148
Position 4917: 0.0007768719492642843
Position 22655: 0.0006917173693876216
Position 25484: 0.0006609721844274435
Position 22799: 0.0006405599915880223
Position 2409: 0.0005658477804887839
Position 25153: 0.0005477474820811803
Position 23563: 0.00046086602705633025
Position 22844: 0.000410395679435897
Position 475: 0.00037920241891063625
Position 1163: 0.00037035156624402356
Position 2503: 0.00025938049995105747
Position 1104: 0.00024256625088344064
Position 22817: 0.00022432494538257905
Position 2555: 0.00021456842037779507
Position 22579: 0.000186778041639102
Position 22071: 0.00016189109539634398
Position 24573: 0.00012275513597869963
Position 513: 0.00011916526443310801
Position 283: 0.00011526524155805508
Position 21836: 0.00011106176143739417
Position 406: 6.427013778264412e-05
Position 22923: 4.3292454928289936e-05
Position 22620: 4.2333259598855944e-05
Position 22305: 3.453545761952909e-05
Position 12053: 7.220765370731386e-07
Position 14507: 4.0989877102786466e-07
Position 7679: 6.850130616153089e-09
Position 4386: 4.644258986675945e-09
Position 5480: 2.4443845864793197e-09
Position 1919: 1.7656193875790325e-09
Position 1268: 1.618815775692614e-09
Position 592: 1.1436483668171265e-09
Position 1453: 7.982554719994045e-10
Position 754: 7.257877594645742e-10
Position 1543: 6.82515801412689e-10
Position 5085: 5.752036455408365e-10
Position 5145: 1.964953007316407e-10
Position 4546: 1.8815190951174596e-10
Position 1303: 1.5051112681460783e-10
Position 3182: 1.4525694754496096e-10
Position 2433: 8.527485282934023e-11
Position 3401: 6.76868761041044e-11
Position 4871: 5.694462125837417e-11
Position 5050: 4.8848749664285356e-11
Position 2069: 3.541139666073423e-11
Position 3194: 2.8915223689209727e-11
Position 825: 2.5468721871794927e-11
Position 2040: 2.2805525442273762e-11
Position 880: 2.2077880830541722e-11
Position 3067: 1.974790650734056e-11
Position 722: 1.9695279516585297e-11
Position 3015: 1.938255588486429e-11
Position 2034: 1.6791246107946297e-11
Position 560: 1.383039319048027e-11
Position 275: 1.2546564433608376e-11
Position 804: 1.1695888539230842e-11
Position 2072: 1.1486921034034038e-11
Position 235: 1.0610361772627493e-11
Position 1120: 9.047632320159581e-12
Position 486: 6.907824135922201e-12
Position 3331: 5.6653042436257964e-12
Position 195: 4.341980602628691e-12
Position 295: 3.180619584480363e-12
Position 983: 2.513619672594689e-12
Position 343: 1.5927261836339802e-12
Position 565: 1.5196350468303846e-12
Position 497: 1.2847487293505466e-12
Position 335: 7.962329269563076e-13
Position 1051: 6.702247015983737e-13
Position 298: 5.230746219871022e-13
Position 489: 4.772849055338939e-13
Position 756: 4.348644275206606e-13
Position 955: 4.028390569312778e-13
Position 1030: 3.894429772576266e-13
Position 1176: 2.447705747702145e-13
Position 992: 2.1080836077433004e-13
Position 374: 2.107070900783557e-13
Position 1197: 1.6625331083923556e-13
Position 1044: 1.474319415178778e-13
Position 381: 1.3678491907787607e-13
Position 969: 1.140504095746314e-13
Position 958: 5.336940414950921e-14
Position 963: 5.3198198665523815e-14
Position 1186: 4.5913353859467483e-14
Position 1208: 4.398323897764641e-14
Position 307: 3.947512352189135e-14
Position 523: 3.701633580305605e-14
Position 773: 1.8763425445689912e-15
Position 784: 1.0564164229174137e-15
