Gene = Nicn1
Position 124: 1.2530379998826207e-07
Position 622: 1.2485314696135162e-07
Position 1039: 1.1141710576083442e-07
Position 439: 2.9333111567738693e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 3961: 0.6791380664193457
Position 4638: 0.670411678967301
Position 2906: 0.5844420465459976
Position 426: 0.5540710554791842
Position 4459: 0.5186412814415957
Position 4016: 0.31243535854090143
Position 439: 0.1433423289095416
Position 4384: 0.13071560566854387
Position 4724: 0.09731174570032704
Position 5541: 0.045898001813837436
Position 477: 0.041060492138043296
Position 5707: 0.036105813105570914
Position 4456: 0.03411347972222442
Position 3440: 0.025945921527828267
Position 4893: 0.02562250490624363
Position 4501: 0.0245258977271725
Position 446: 0.024447062939907584
Position 2912: 0.022474709850566377
Position 510: 0.018825092603318296
Position 5497: 0.01870513271840577
Position 5692: 0.016699710309740965
Position 397: 0.01662279834958734
Position 4498: 0.016099344919848504
Position 4333: 0.014020699554010337
Position 3521: 0.014005733178069434
Position 3083: 0.013672465755020131
Position 768: 0.013206028029208361
Position 2594: 0.012996901912963977
Position 5881: 0.01218192724982521
Position 5006: 0.011629453436447775
Position 4479: 0.01125231497397448
Position 3501: 0.009964599847459066
Position 4394: 0.009733244870725643
Position 646: 0.009643662814117623
Position 5347: 0.009628557885265171
Position 3580: 0.009426422763425046
Position 2658: 0.009065561642240151
Position 4427: 0.008596896493931907
Position 2709: 0.008594458532881814
Position 4469: 0.008520584821365345
Position 5564: 0.007609574971085779
Position 144: 0.007516462458250795
Position 3077: 0.006716995943854473
Position 4492: 0.006392089481244315
Position 2714: 0.005935447674176705
Position 3552: 0.0058013420458640505
Position 2971: 0.005423902225731459
Position 5733: 0.005223158952379803
Position 4684: 0.004835281853711389
Position 4913: 0.004657411294939294
Position 5427: 0.004208624911305378
Position 4410: 0.004094067798015832
Position 3381: 0.0038619276314670516
Position 5452: 0.003781744387446953
Position 4227: 0.0033220970934663033
Position 4307: 0.003320805546355122
Position 5647: 0.003120875490845524
Position 4247: 0.0028885143601819706
Position 304: 0.002677999133653642
Position 675: 0.002625444896524361
Position 4352: 0.0024960962639525124
Position 1288: 0.0024226291835460017
Position 2535: 0.002398398558244744
Position 5169: 0.002179177437228751
Position 4476: 0.0021776406430935
Position 4517: 0.002140398954934991
Position 4879: 0.0021393860729511985
Position 5847: 0.0019753294965521775
Position 622: 0.0019448447563382835
Position 3040: 0.0016232650945373704
Position 2676: 0.0015399983878200403
Position 5437: 0.00150780033841541
Position 3148: 0.0013091471658201368
Position 2940: 0.0010365428360618616
Position 177: 0.0010079614609514419
Position 136: 0.0009975898602704386
Position 6002: 0.0009901353258610266
Position 4192: 0.000900578733100114
Position 4742: 0.0008463282216930866
Position 1152: 0.000799841278600306
Position 2212: 0.0007557682662377967
Position 2199: 0.0007338646638237175
Position 1447: 0.0006993228590293303
Position 384: 0.000699024742302029
Position 4481: 0.0006632433016008971
Position 2186: 0.0006607369814284801
Position 2225: 0.0006211942214710909
Position 2737: 0.0006163873598934273
Position 3477: 0.0006113479517786928
Position 4765: 0.000587246981218357
Position 2484: 0.0005390796421292188
Position 2985: 0.0005345975076217385
Position 2560: 0.0004954900967744307
Position 2238: 0.0004829752241709845
Position 2173: 0.0004691098866355743
Position 5091: 0.000453188715619549
Position 1332: 0.0004460979262373182
Position 2639: 0.00039216786244347196
Position 4687: 0.00038855264453927386
Position 2160: 0.00037413701483694593
Position 153: 0.0003729607799647032
Position 4533: 0.0003632806448958289
Position 4040: 0.0003235361492765241
Position 5764: 0.00031299499498678657
Position 402: 0.0003108752460604878
Position 4815: 0.0003043755594820865
Position 1666: 0.0003012902478499346
Position 2612: 0.00029883683927145883
Position 2251: 0.0002838802867595128
Position 5828: 0.0002742926231818777
Position 316: 0.0002609818442669881
Position 3933: 0.00025255339324181854
Position 4824: 0.0002356735832009143
Position 2147: 0.00023564571026988304
Position 5094: 0.00022675509517059588
Position 483: 0.00021616738953025537
Position 2017: 0.0002018538234094814
Position 2069: 0.00019687226020929726
Position 404: 0.0001965626885264843
Position 2134: 0.0001842675222229916
Position 2056: 0.0001822592312504187
Position 2121: 0.0001751132719463255
Position 2030: 0.00017293388206135173
Position 2082: 0.00016264676394659987
Position 652: 0.0001622031576226963
Position 6015: 0.0001585632318082079
Position 701: 0.0001522691980478432
Position 2095: 0.00015202970867484188
Position 901: 0.0001497824381759009
Position 3800: 0.0001339762320441873
Position 5138: 0.00012646035965738298
Position 4275: 0.00012617806966562148
Position 1681: 9.03124245786945e-05
Position 4519: 8.547056456230219e-05
Position 2108: 8.033039958908752e-05
Position 1710: 7.959629347069951e-05
Position 4197: 7.464376295818821e-05
Position 682: 7.307455924758915e-05
Position 549: 6.725687230366319e-05
Position 358: 6.613175617409655e-05
Position 1380: 6.267407806460945e-05
Position 1303: 5.643798430874798e-05
Position 800: 5.593222555854986e-05
Position 166: 4.84795139321229e-05
Position 970: 4.476078303855262e-05
Position 4548: 3.6771112941059084e-05
Position 4291: 1.1389982606500715e-05
Position 3352: 6.863743014303296e-06
Position 325: 6.098963309269224e-06
Position 370: 1.5422959338914456e-06
Position 361: 1.1921249162125775e-06
Position 564: 8.407266733952122e-07
Position 489: 1.2748746802840227e-07
Position 591: 1.1306177335450767e-07
Position 487: 2.0412495693816304e-08
Position 973: 1.3652054879097045e-08
Position 254: 1.2912690184713564e-09
Position 569: 7.672632204576195e-10
Position 233: 7.643838534987595e-10
Position 238: 1.8878906619110935e-10
Position 285: 1.842963226631538e-10
Position 262: 1.8120925540496895e-12
Position 68: 8.825112764996699e-13
