Gene = Cops8
Position 2154: 0.0003422017467941642
Position 432: 0.00033864350633883806
Position 1469: 0.0003089831355199336
Position 1807: 0.0003071787404604258
Position 42: 0.000290970361480557
Position 2448: 0.0002776701290294807
Position 1300: 0.0002679663906697959
Position 3166: 0.0002280138669531873
Position 758: 0.00022511304316455568
Position 2794: 0.00022322111246713422
Position 8: 0.00020925121562378075
Position 531: 0.00020079802896156519
Position 2536: 0.00019558349743181307
Position 10: 0.00019311971215344419
Position 6: 0.00018919961088424177
Position 273: 0.00017768796416174832
Position 4: 0.00017718642794357117
Position 12: 0.00017333180818601164
Position 417: 0.00015460478113940674
Position 1964: 0.00014785383378879686
Position 14: 0.00014783244845283382
Position 232: 0.00011695188326010689
Position 16: 0.00011628085066758621
Position 146: 0.00011485082470182393
Position 822: 9.794148694381728e-05
Position 163: 9.346250171986877e-05
Position 18: 9.24376126845881e-05
Position 682: 9.165612623472678e-05
Position 20: 8.309375167554228e-05
Position 22: 7.604615502224566e-05
Position 268: 7.504980379740038e-05
Position 36: 7.449139207164134e-05
Position 24: 6.834319941842956e-05
Position 391: 6.338662405953896e-05
Position 616: 5.8244194885900854e-05
Position 61: 5.635353702565818e-05
Position 768: 5.52675535599436e-05
Position 26: 5.486668839657629e-05
Position 731: 5.332556874124757e-05
Position 28: 4.704414842509103e-05
Position 30: 4.0115470590728215e-05
Position 32: 3.646432988185329e-05
Position 86: 2.957514940713619e-05
Position 132: 2.2698210377667772e-05
Position 773: 1.3535898719066618e-05
Position 2235: 1.2981100839600132e-05
Position 1123: 1.290419143515368e-05
Position 523: 1.114346564256076e-05
Position 109: 6.780141585226461e-06
Position 93: 5.0616366697029805e-06
Position 34: 4.52623377053857e-06
Position 107: 4.406432889626833e-06
Position 73: 3.2287148344908264e-07
Position 255: 1.9294729879014415e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 1393: 0.8731474024867388
Position 3555: 0.8729176349602511
Position 7993: 0.7636742858731193
Position 9192: 0.7235837448086041
Position 7111: 0.6954438833202038
Position 539: 0.206797323578465
Position 9708: 0.17377819987528617
Position 2067: 0.12251752554241654
Position 9431: 0.09192997613539027
Position 8558: 0.09022784174688238
Position 8269: 0.07413037954412549
Position 2123: 0.060619980957656125
Position 7150: 0.0605334971130982
Position 10327: 0.05290594056675531
Position 9795: 0.05282657533297142
Position 2482: 0.050821292006645535
Position 8286: 0.04955568476324686
Position 9456: 0.04944514813285754
Position 8373: 0.045602146737836045
Position 8209: 0.03948206127639226
Position 2566: 0.03794558968633984
Position 3521: 0.02602994343604442
Position 7776: 0.024471518588718502
Position 2832: 0.023230186303272643
Position 541: 0.022378518265502873
Position 1350: 0.02064524512025923
Position 3198: 0.019772081000776376
Position 2628: 0.018478601056242886
Position 4594: 0.018285345758556695
Position 9933: 0.01757827261254215
Position 1153: 0.017420555370992914
Position 8671: 0.016843324297361018
Position 8183: 0.01581465965734759
Position 7854: 0.015664055679738463
Position 7727: 0.015535214083098811
Position 7015: 0.014856709754477405
Position 8048: 0.012583005221632129
Position 4540: 0.011561216863411215
Position 8715: 0.011284165252719637
Position 7171: 0.010959968394566873
Position 9890: 0.008745831130616452
Position 8377: 0.008736157543605665
Position 9986: 0.0082489227790565
Position 3247: 0.007133224426964033
Position 8589: 0.006399202440071611
Position 4382: 0.006181767194459492
Position 9485: 0.0054053943294236646
Position 2866: 0.005286363618264436
Position 3255: 0.005064825244620913
Position 8606: 0.004860357440431939
Position 2926: 0.004801666361066282
Position 3586: 0.004799265513382729
Position 9168: 0.0047455543774122776
Position 2980: 0.0046413507982610335
Position 6829: 0.0045096667455484666
Position 3222: 0.004088882393489248
Position 3499: 0.0038635138045619265
Position 10287: 0.003350875659115486
Position 4659: 0.003133401946111889
Position 7660: 0.0030154908677147607
Position 8979: 0.0029829274033549395
Position 1358: 0.002946922557149431
Position 1586: 0.0026457258534298674
Position 519: 0.0024571146338617507
Position 9607: 0.002253771590044779
Position 6941: 0.0020373795816847166
Position 3307: 0.0018718688611453252
Position 10035: 0.0017499518270502057
Position 9519: 0.0016469078560483342
Position 9453: 0.001646344799722239
Position 4623: 0.001408340719742989
Position 2259: 0.0012766372091668682
Position 2709: 0.0011480179490477114
Position 9227: 0.0011252781417604432
Position 8405: 0.0010524627880612468
Position 8158: 0.0009500869371729364
Position 5044: 0.000913794568940134
Position 513: 0.00080317747150177
Position 7183: 0.0007954396987895081
Position 174: 0.0006958327684747859
Position 7321: 0.0006712836159954308
Position 2447: 0.0005375428069961109
Position 2647: 0.0004999541778155464
Position 1222: 0.000453624432332657
Position 6345: 0.00043471691818441275
Position 8293: 0.0004323728699329114
Position 2137: 0.0004293143795996339
Position 768: 0.000423668640733267
Position 329: 0.0003959651561321053
Position 609: 0.00031031944540375374
Position 1326: 0.00030629764318165553
Position 2886: 0.00027213706079173703
Position 4345: 0.00026703688440987054
Position 2592: 0.00026387758506487777
Position 6348: 0.00023507834283832045
Position 5420: 0.00023455922192353696
Position 1456: 0.00023413070143431426
Position 444: 0.00022571935391210753
Position 3825: 0.00021597010869821745
Position 689: 0.00020801211177878576
Position 1300: 0.00018089997290710226
Position 1064: 0.0001486576783371693
Position 956: 0.00013424177526257013
Position 379: 0.00011884910767258018
Position 6495: 0.00011599795144919129
Position 3880: 0.00011105422885029554
Position 826: 0.00010997102984316924
Position 268: 0.00010787892450885559
Position 1734: 0.00010555636108786308
Position 1050: 8.86407515154212e-05
Position 785: 8.783925582193098e-05
Position 575: 8.69349905907774e-05
Position 568: 7.205273786123283e-05
Position 557: 6.937103117929405e-05
Position 603: 6.490779987403363e-05
Position 4086: 6.159476538648258e-05
Position 360: 5.1514252424705767e-05
Position 1781: 5.150804310280888e-05
Position 1011: 5.042181879319568e-05
Position 8220: 4.513735945244691e-05
Position 479: 4.4694190261272546e-05
Position 1168: 4.449246496805626e-05
Position 1281: 4.443813156748752e-05
Position 400: 3.209386060366335e-05
Position 555: 2.6568573822347163e-05
Position 2129: 2.4554075788450333e-05
Position 1421: 2.2044285789619652e-05
Position 1303: 1.7936923200164657e-05
Position 2002: 1.7558719990582023e-05
Position 1823: 1.6857275555253757e-05
Position 2126: 1.6510845905045987e-05
Position 804: 1.4721983598182071e-05
Position 215: 1.4494841020177271e-05
Position 475: 1.2764733036279816e-05
Position 388: 1.2526942052053558e-05
Position 473: 1.2115974041192292e-05
Position 963: 1.1615757120188358e-05
Position 2152: 1.0331075849296812e-05
Position 3536: 9.323278485111128e-06
Position 773: 9.26829099467073e-06
Position 1432: 8.559342582924116e-06
Position 740: 8.333066250922693e-06
Position 796: 8.009278406637947e-06
Position 2642: 6.424649449641114e-06
Position 1806: 6.365053871228829e-06
Position 1783: 5.576696944520066e-06
Position 1495: 4.815476166427832e-06
Position 2039: 3.41134320520919e-06
Position 179: 2.796249235413387e-06
Position 308: 2.3993303610637396e-06
Position 138: 2.086626793223861e-06
Position 342: 1.259863835036784e-06
Position 130: 1.155099928620362e-06
Position 2005: 1.0867884246883882e-06
Position 402: 2.9618901172570386e-07
Position 302: 2.635368559588089e-07
Position 127: 1.1473377006237344e-07
Position 182: 1.0323957419571267e-07
Position 185: 1.0262947543946907e-07
Position 832: 4.49260447304339e-08
Position 346: 3.813316722864411e-08
Position 3465: 3.420672939285443e-08
Position 1243: 2.7469524606565767e-08
Position 1255: 2.5807991057908876e-08
Position 1439: 2.1459034864353655e-09
Position 613: 4.0522943124651734e-10
