Gene = Ndufc2
Sorted 3' Splice Sites (High to Low Probability):
Position 6862: 0.5698121712447614
Position 7615: 0.40255602605616253
Position 4523: 0.16738576923340548
Position 3873: 0.11858211880321225
Position 7168: 0.05975040308721645
Position 7260: 0.041937828230688
Position 5104: 0.03609065897357054
Position 7346: 0.034276527538556374
Position 6178: 0.030994624825118423
Position 4470: 0.030809026094526883
Position 6285: 0.028173603849608164
Position 7070: 0.02609374961526183
Position 492: 0.022511572787301846
Position 3890: 0.022196107000055833
Position 5984: 0.021675281277739884
Position 2876: 0.012842725937108107
Position 2856: 0.009947166118065608
Position 6765: 0.009100949780428831
Position 3841: 0.008976051326119217
Position 7542: 0.007728884540630789
Position 3773: 0.007690544128304073
Position 2257: 0.0074581590110717015
Position 5244: 0.005856550830599673
Position 6027: 0.005821101698131178
Position 5298: 0.0056611782048197196
Position 2142: 0.005611498235086205
Position 1281: 0.005204451500374638
Position 5015: 0.004444704022746253
Position 6075: 0.004239714858972687
Position 7784: 0.004144218988245348
Position 5418: 0.003906541169130431
Position 1171: 0.0038501789951551164
Position 5707: 0.0038146031303220684
Position 1421: 0.003483822281168827
Position 641: 0.0030196536809199283
Position 5818: 0.0029841678391738526
Position 3923: 0.002769218774266333
Position 6876: 0.002741493089437565
Position 465: 0.002657947347336268
Position 1111: 0.002506564609173239
Position 1903: 0.002175102966722365
Position 5836: 0.002132678329247664
Position 185: 0.0020555829648981074
Position 820: 0.0018520721546691932
Position 2359: 0.0018379053274883504
Position 7620: 0.0017642548311990413
Position 5119: 0.001761975219009954
Position 442: 0.0016976837043516523
Position 4704: 0.0016654856970776833
Position 145: 0.001652294071872945
Position 260: 0.0013870444118530211
Position 5998: 0.0013628930485985896
Position 2083: 0.0013398768493331733
Position 4008: 0.0011496951005267693
Position 5638: 0.001137504088100719
Position 7393: 0.0010926907785800011
Position 3302: 0.001062389164455963
Position 236: 0.0009410663328826336
Position 4122: 0.0008687953740467969
Position 3733: 0.0008683056920029972
Position 5710: 0.0008619590577947076
Position 7077: 0.0008580164807272434
Position 1288: 0.0008486576492147886
Position 1847: 0.0008337343896751763
Position 7657: 0.0008097195035181544
Position 6151: 0.0007090931050828144
Position 6200: 0.0006701297384285243
Position 2201: 0.0006292959609190957
Position 6424: 0.000628127499797479
Position 1779: 0.0006153417544720769
Position 2666: 0.0005886434002814803
Position 2122: 0.0005767986713232153
Position 2496: 0.0005656018879863849
Position 5600: 0.0005629821222710952
Position 1534: 0.0005535317928566346
Position 5859: 0.0005381384270164388
Position 561: 0.0005085638317670865
Position 1197: 0.0004908965643158051
Position 4830: 0.0004882869855396833
Position 1260: 0.0004715497944551433
Position 884: 0.00043703920895699257
Position 5153: 0.0004340592240338232
Position 1037: 0.0004301078357828429
Position 5737: 0.0004297150918272289
Position 5321: 0.0004287661564927989
Position 5356: 0.0004208246403666988
Position 4537: 0.000399058182784061
Position 2821: 0.00039078977900946105
Position 2173: 0.0003508395951605197
Position 1350: 0.000349367618179996
Position 3404: 0.00034590988403754785
Position 627: 0.0003310628163132472
Position 1295: 0.00033079063683841265
Position 3365: 0.0003076972829258788
Position 593: 0.00029230134127747456
Position 1405: 0.0002877251198275429
Position 2374: 0.0002830333166674623
Position 1468: 0.00025824162982222956
Position 4073: 0.0002554590609555677
Position 4214: 0.00025201053154390654
Position 3632: 0.00024499857802453293
Position 2832: 0.00023832201517675567
Position 1830: 0.0002331700751236318
Position 3267: 0.0002288760947601677
Position 2412: 0.00021740043105969345
Position 1374: 0.00020405630481667175
Position 2558: 0.00018817405362061307
Position 2646: 0.00017068751989228145
Position 2469: 0.00015950915037484976
Position 1396: 0.00015064080965413682
Position 2395: 0.0001493489896101237
Position 2416: 0.00014399120120797042
Position 1698: 0.00014163772511540453
Position 4186: 0.00013753941060062866
Position 3078: 0.0001296103680175067
Position 2594: 0.00012672945844859683
Position 3385: 0.00011713198028195306
Position 1088: 0.0001168289756785457
Position 2315: 0.0001083368175413212
Position 3237: 0.0001075757189934173
Position 2003: 8.203418219238997e-05
Position 244: 7.931970164180582e-05
Position 2923: 7.286518428976693e-05
Position 855: 7.146006762610452e-05
Position 2019: 6.90146489460463e-05
Position 751: 6.778459597350987e-05
Position 1796: 6.141286470772026e-05
Position 1138: 5.7216076265193775e-05
Position 2671: 5.2149007006981744e-05
Position 1134: 5.06966234164801e-05
Position 2071: 4.941284646437611e-05
Position 1432: 3.9891487813444486e-05
Position 1504: 3.965725329508874e-05
Position 920: 3.907340164506077e-05
Position 1760: 3.6895727601996494e-05
Position 712: 3.684672955080268e-05
Position 1367: 2.926702048086447e-05
Position 795: 2.9076437251110283e-05
Position 1440: 2.6872303835464847e-05
Position 499: 2.527528254297844e-05
Position 212: 1.967286812709287e-05
Position 2092: 9.926079283158299e-06
Position 1309: 7.2100167707800784e-06
Position 1383: 9.635795173097162e-07
Position 570: 3.320976736620351e-07
Position 2207: 2.775269385256672e-07
Position 524: 2.752352954706789e-07
Position 648: 2.399725461095951e-07
Position 428: 1.4453437887332243e-07
Position 529: 1.1984577406897485e-07
Position 151: 9.063759780791705e-08
Position 515: 5.7061963784035616e-08
Position 82: 4.946738273696229e-08
Position 156: 4.436098244826757e-08
Position 652: 3.423157402108997e-08
Position 127: 1.4818419672881084e-08
Position 504: 1.3990999932386443e-08
Position 581: 1.2588640486146097e-08
Position 578: 1.1958078978260511e-08
Position 354: 1.0707338721262919e-08
Position 675: 8.441389526986436e-09
Position 685: 6.249799620607719e-09
Position 395: 5.964074522833933e-09
Position 389: 2.607166137713411e-09
Position 349: 1.9528691457627394e-09
Position 87: 1.6394775227544235e-09
Position 107: 1.0978800600602065e-09
Position 409: 6.238596435337731e-10
Position 501: 5.437747509435204e-10
Position 351: 4.112962392382693e-10
Position 386: 3.0407625989418265e-10
Position 89: 2.2130987331295896e-10
Position 96: 9.433515045418514e-11
Position 99: 6.871127182882893e-11
