Gene = Ndufa3
Position 296: 1.8808585981994243e-09
Position 306: 1.3781977758826377e-09
Position 226: 5.303303694335046e-10
Position 210: 5.079033775590805e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 2056: 0.9446541090037536
Position 243: 0.7868121530336804
Position 2627: 0.7407166151435538
Position 2579: 0.15389220581754437
Position 853: 0.14154216240825168
Position 653: 0.10188142229721868
Position 626: 0.04253073335386293
Position 487: 0.036507691537110025
Position 1987: 0.03546082458568778
Position 1215: 0.03325311448757859
Position 2272: 0.027293119056873347
Position 2440: 0.02146229448916254
Position 548: 0.020182786234578847
Position 901: 0.017282633181296053
Position 1785: 0.017274913361488217
Position 2459: 0.012500862150311208
Position 2555: 0.011092422575035508
Position 1887: 0.010544399074686253
Position 263: 0.010456074489378638
Position 1259: 0.009503986194331845
Position 2364: 0.007168040680058457
Position 529: 0.004812144581235738
Position 2677: 0.0045415080735251
Position 411: 0.003910950589487322
Position 677: 0.003017779539829589
Position 662: 0.002678803919490224
Position 1230: 0.002641926000914737
Position 2268: 0.002352487224360776
Position 584: 0.0022632360464015728
Position 1303: 0.0019926271154966616
Position 2667: 0.0019576348452028853
Position 833: 0.0016676184299594013
Position 2479: 0.0013498705693774009
Position 1749: 0.0013276689292981809
Position 491: 0.0012297265287599334
Position 2078: 0.001055087119440594
Position 2316: 0.0010517377548941637
Position 2287: 0.0009994444961662612
Position 598: 0.000993267316303648
Position 568: 0.0009465093082165839
Position 725: 0.0009122771155422143
Position 533: 0.0007249588602562008
Position 637: 0.0006827935322557489
Position 1264: 0.000636735370231164
Position 2313: 0.0005844926144857012
Position 1044: 0.00046937283758605457
Position 556: 0.0003970006257192546
Position 140: 0.00039602567980329514
Position 387: 0.000393545002967547
Position 2604: 0.00036826575494431214
Position 921: 0.00033081015307327846
Position 2694: 0.0003265742035611032
Position 1806: 0.0003089099234754027
Position 455: 0.0002318390423202972
Position 1059: 0.00022339679730695432
Position 218: 0.00022334094901501646
Position 2417: 0.0002014506045555672
Position 474: 0.00020126422046971737
Position 145: 0.00016384681352830715
Position 750: 0.00015722272234965952
Position 1904: 0.00015059230515011013
Position 1211: 0.00014268825580290113
Position 2018: 0.00014198188205461333
Position 2399: 0.00013688028306273604
Position 701: 0.00013374598869117838
Position 693: 0.00011085847120337036
Position 2378: 0.00010296483341697469
Position 2481: 0.00010172987602101753
Position 801: 9.087251709967747e-05
Position 2827: 8.83719578461916e-05
Position 2338: 8.21453444739075e-05
Position 2853: 7.693899910141042e-05
Position 2848: 5.213575215355082e-05
Position 2637: 4.675496656744249e-05
Position 2832: 3.436450295712684e-05
Position 2710: 3.077738277168558e-05
Position 365: 2.4418607963839407e-05
Position 2870: 2.3530454922519208e-05
Position 506: 1.8228501652806306e-05
Position 1824: 1.396013188165085e-05
Position 457: 1.3466891701713722e-05
Position 2877: 1.058190237090583e-05
Position 706: 1.0547443074646782e-05
Position 346: 9.401292342485772e-06
Position 592: 8.975239536723603e-06
Position 2943: 7.633064643805577e-06
Position 278: 7.173037749736154e-06
Position 170: 6.758700885679356e-06
Position 109: 6.282361802197704e-06
Position 281: 6.205419286677734e-06
Position 210: 4.971232740621002e-06
Position 959: 3.346329340320029e-06
Position 207: 3.203352076587028e-06
Position 195: 1.2823139048765163e-06
Position 175: 1.0926939405382725e-06
Position 323: 7.517705406359543e-07
Position 156: 7.211223899443028e-07
Position 372: 5.618597219431084e-07
Position 197: 5.207818700511727e-07
Position 756: 4.5612455421237497e-07
Position 103: 1.918759421670905e-07
Position 114: 1.2368474065114898e-07
Position 1707: 5.947366516379008e-08
Position 163: 4.448968016148547e-08
Position 189: 4.054818010625127e-08
Position 940: 2.0851390999509692e-08
Position 172: 6.001225244461633e-09
Position 187: 3.6125708239409854e-09
Position 76: 2.979315154409287e-14
Position 70: 1.6808395707166096e-14
